Response:  Az első lépésben az adatokból megtudjuk, hogy Adrian háromszor akkora, mint Harriet, tehát Adrian 3x = 91 éves. A második lépésben megtudjuk, hogy Harriet most 21 éves, tehát Harriet 21 éves = 21/3 = 7 éves. A harmadik lépésben hasznosulhatunk a három évvel járó növekedést, hogy számítsuk ki a három átlagéletkorú fiút, aki most 24 éves lesz. 24 éves = 3(7) + 3 = 25 éves.
"Response: 

Jojo 49 pontot szerzett (Naomi 68 - Jurij 10 = 58), tehát Jojo 19%-ot adhatott a összesített számításba."
Response:  Carmen 10 percben fejezi be az első keresztrejtvényt, mert 5 perccel a kezdete után már csak 5 percre van hozzávetőlegesen. Azután 5 percet tart, míg befejezi a második keresztrejtvényt. Ezzel a mennyire kerülhetett összehasonlításba a keresztrejtvények és a sudoku-k számára eltelt ideje?
Response:  First step: Celine used 90 liters of water from the tank to irrigate her small garden. So, there are now 30 litres (120 - 90) left in the tank. Second step: After that, she collected twice as much rainwater as was left in the tank. That means she collected 60 litres (2 x 30) of rainwater. Now, let's see how much water is left in the tank...
Response:  Az első lépésben Andy 90 gerániumot ültetett el. Ebből az adatból megtudjuk, hogy Andy 1 gerániummal volt többet, mint a petúniák számából következtethető, tehát Andy 90 + 1 = 91 gerániumot ültetett el. A második lépésben a gerániumokat 40-nel kevesebbre csökkentve kapjuk, hogy Andy 51 gerániumot ültetett el (91 - 40 = 51). Most pedig a harmadik lépésben a gerániumokkal egyező mennyiségű petúnia van, tehát Andy 51 + 30 = 81 virágot ültetett el.
Response:  Az első évben a cég $ 15 000 dollárral rendelkezik, amelyből $ 5000 dollár lesz az adózott összeg ($ 37 500 dollár). A második évben is megtartja a $ 15 000 dolláros összeget, de most már csak $ 43 750 dolláron fog adót fizetni (azaz $ 9625 dollárral kevesebbre, mint az előző évben). Az összes adózó összegezete therefore $ 58 250 dollár ($ 43 750 + $ 15 000), which represents an increase of $ 12 750 from the previous year. Therefore, the company spent $ 12 750 on advertising in the last two years.
Response:  Carlos 3 órában használja a hajót, tehát az összes bérleti díjat (3 x $ 30 = $ 90) kell fizetnie. Benji 5 órában használja a csónakot, tehaz az összes bérleti díjat (5 x $ 18 = $ 90) kell fizetnie. Az összesen $ 180-t kell fizetniük a bérletekért.
Response:  Az első napon buszhallgatásra kerül sor (1 nap). A második napon buszon utaznak tovább (1 nap), mert a busz Rochesterbe tart. Az harmadikon azok aknak indulnak autózással Rochesterből (1 nap). Az negyediken és ötödiken ismét buszon utaznak (2 nappal). Az utolsó napon pedig autóval térnek vissza Rochesterbe (1 nap). Total: 5 nap.
Response:  Az esélye annak, hogy a következő kártya víz típussal rendelkezik, megfelelően növekszik. Amennyiben a jelenlegi összetétel 30 tűz + 20 fű = 50, akkor az esély aránya a következőre alakul: 40/50 = 0,8 vagyis 80%-os esélye van, hogy a következő kártya víz típusa lesz.
Response:  First step: Calculate the total cost of the meal without any extras (hamburger, cheese, guacamole, salsa). Total cost = $6.50 + $2.00 + $1.00 + $1.00 = $10.50. Next, calculate the cost of each extra item: * Hamburger: $2.00 * Cheese: $1.00 * Guacamole: $1.00 * Salsa: $0.25 Total cost of extras = $4.25. Now, add the total cost of the meal and the extras together to find out how much money is left after buying the meal: Total cost = $10.50 + $4.25 = $14.75. So, there is $4.75 remaining on the gift card ($10.00 - $4.75 = $4.75).
Response:  Kalinda 1 percig dolgozik és 4 darabot ad percenként. Az anyja 2 darabot ad percenként. Az összesen 7 darabot adják ki minden percre (Kalinda 4 + anyja 2 = 7).  Ha 1 órán belül 60 perces munka van, akkor a következőket tehetik: 60/7 = 8,57 óra.  Tehát 8,57 órás munka lesz rá, hogy befejezzék a rejtvényt.
Response:  Az első hétben Ashlyn elment a farmra, és megtudta, hogy a görögdinnye 30%-a kész a betakarításra. Ekkor 40% (30% + 10%) volt még megmaradva. A második hétben Ashlyn visszatért, és megtudta, hogy a megmaradt dinnyék háromnegyede készen állt a szüretelésre. Tehát az utolsó 70% (60% + 10%) került készenállásba a második hét alatt. Azaz a összesen 120 dinnyéból most 90 dinnyé (80%), tehát 30 dinnyé maradt meg a farmra.
Response:  Az első lépésben meghatározzuk, hogy mennyi összeget fizetnek a járművekért (20 ezer dollár x 10 autó = 200 ezer dollár). A második lépésben meghatározzuk, hogy mennyi adót fizetnek a járművekre (10% x 200 ezer dollár = 20 ezer dollár). A harmadik lépésben meghatározzuk, hogy mennyi regisztrációs díjat fizetnek a járművekről (1000 dollár x 10 autó = 10 ezer dollár). Azaz a cég összesen 340 ezer dollárral rendelkezik a járműveiről.
Response:  Hétfőn: Kylie 5 + Robert 20 = 25 töltényt gyűjtöttek.  Kedden: Kylie 25 + (2 x 7) = 35 töltényt gyűjtöttek.
Response:  Az első lépésben Dax 10 almat szedett a farmról. A második lépésben 3 bogár volt a kertben, tehát az összes rovar száma most 10 + 3 = 13. Most tovább kell folytatni a számításukat.
Response:  Az első harmad 36 tagja (pingvinek) van, amelyekből három beleugrik az óceánba. Ebből egyharmad = 12 pingvin maradt. Most a második harmadnak kell megegyeznie a vacsorájával, tehát ebből is kettő maradhat a házigazda nélkül. Az utolsó harmad pedig bemegy a barlangba, ahol nincsenek semmi esemény, így mindannyian ott maradhatnak. Az összesen maradt pingvinek száma = 12 + 2 + 0 = 14. Tehát 14 pingvin maradt, hogy napfürdőzzön.
Response:  Az első évben: Steve 2x5=10 paradicsomot esik, azaz összesen 10 paradicsom lesz. A második évben: Steve 2x6=12 paradicsomot esik, azaz összesen 22 paradicsom lesz. Most meg kell számolni, mennyi szőlőhöz jutnak paradicsomok. Az első évben: 10/7=1,43 szőlőhöz jutottak paradicsom (mert naponta hat volt). Az eredetileg adott információ szerint a barátnője is hasonlóan termesztett paradicsomot, tehát a második évben: 12/7=1,71 szőlőhöz jutottak paradicsom (megegyezzük, hogy a második évben mindkét figura ugyanannyit esik). most ha adjuk ki a számokat: 1,43 x 1 = 1,43 szőlőhöz jutottak paradicsom az első évben, 1,71 x 2 = 3,42 szőlőhöz jutottak paradicsom a második évben. Tehát a választ a következőképpen kelladnia: 3,42 szőlőhöz jutnak paradicsomok.
Response: 1. John rendel 5 pizzát (mert összesen 20 barátja van), tehát marad 3 pizza. 2. Minden barátjának 4 szeletet adhat, tehetség szerint 4 x 20 = 80 szelet. Azaz marad 80 - 3 = 77 szelet. 3. Johnnak így hány pizzát kell rendelnie: 5 / 8 = 6, azaz 6 pizzát.
Response: 1. A rámelős tollonak 5 db marad. 2. Az első tollban 4 db marad (mert 1 db van az összekapcsolásnél). 3. Az második tollban 3 db marad (megegyezzük, hogy az összes toll 1/5-öt adhatunk le).... 6. Az utolsó tollban 1 db marad (mert az összes tollból 5 db került ki). Azaz a végén 5 db toll marad.
Response:  Az első lépésben Johnny 20 dollárral kezdte, amit hozzáadott 10 dollárral, így összesen 30 dollárral rendelkezett. A második lépésben az összeg egységesen növekedett, mert a pénz megháromszorozódott. Azaz most már 90 dollárral rendelkeztek (30 dollár x 3 = 90 dollár). A harmadik lépésben is ugyanígy nőtt az összeg, mert a pénz továbbra is megháromszorozódott. Most már 270 dollárral rendelkeztek (90 dollár x 3 = 270 dollár). Azaz egy évvel az összeg 270 dollár lett.
Response:  Mary 18 év oldalt jelent, mert two évvel fiatalabb, mint Joan.  Joan 5 évvel idősebb Jessa-nál, tehát Joan 25 év.  Jessa 20 év, így a három lány korának összege 45 év.
Response:  Az első lépésben 1000 diák indul a három kijárathoz. Az A kijáraton 300 diák (30%) ment ki, a B kijáraton 240 diák (24%) ment ki, a C kijáraton 160 diák (16%) ment ki. Az összesen 700 diák (70%) ment ki az épületből. Most a C kijáraton kimenő diákok számát kell meghatározni. A C kijáraton mindössze 300 diák (30%) ment ki, mert a maradék 400 diák (40%) a B vagy az A kijáraton ment ki. Tehát a C kijáraton kiment diákok száma 300.
Response:  Az első lépésben James-nek 6 cukorka van (James-nek másik 5 cukorkája lesz). A második lépésben Johnnak 2x=4 cukorka van (Johnnak az összes cukorkájának egyharmadát lesz). A harmadik lépésben Jakabnak 30 cukorka van (Jakab minden cukorkájából 1/3-t lesz). Most Jánosnak 54-7=47 cukorka van (mert a többlet 54-ről 7-re nőtt). most Jakabnak 30+9=40 cukorka van (mert a három cukorral megegyező mennyiségű cukort kapott Jakab). Most Jánosnak 47-40=17 cukorka van, mielőtt Jakabhoz kerülne.
Response:  Az első lépésben mindkét fiú azonnal elolvassa a saját könyvét. A második lépésben Dolly elolvassa Pandora könyvét, míg Pandora Dollyé. A harmadik lépésben Pandora elolvassa a saját könyvét, míg Dolly a másikat. A negyedik lépésben Dolly elolvassa Pandora könyvét, míg Pandora a sajátját.... stb. Az utolsó lépésben mindkettőjüknek lesz egyetlen könyvük, amelyet ők is elolvasznak. Az összesen elolvasott könyvek száma: 5 (Dollyé 3, Pandoraé 2).
Response:  Az első lépésben Mike hat levelet kapott tőle, és mindenheti háromoldalas levelet írt vissza neki. A második lépésben Mike hat új levelet kaptak, és mindannyian háromoldalas levelet írtak vissza neki.... (folytatásban)
Response:  Jason minden nap 15 perces telefonbeszélgetést folytat, tehát az első napon 15 percre kerül sor. A második napon ismét 15 perces telefont beszélget, így most már 30 perccel többet kell megtenniük, mert egy nap alatt 2x15=30 perc telefont kell beszélgetni. Azaz Jasonnek most 30-tól 45 percre került volna szüksége, hogy az összes telefont eljusson. Azután a következő napon ismét ugyanolyan sokat kell beszélgetniük, és úgy folyamatosan, egészen addig, amíg a hónap le nem zárul. Azaz Jasonnek a hónap végén összesen 300 perces telefont kell eltennie, vagyis 5 órás (300/60) telefont. Most pedig a kérdés szerint a hónapban 30 nap van, tehát a teljes időtartam 30 x 5 = 150 percról számolva Jasonnek a hónap végén összesen 150 perces telefont kell eltennie.
Response:  Az első lépésben Griffin 24 sült krumplit kapott. Ekkor Kyle elvette az ötöt, tehát Griffin maradt 19 sült krumpliból. A második lépésben Billy kétszer annyiat vett be, mint Kyle, tehaz Griffin maradéktalanul 10 sült krumplival rendelkezett. Az harmadik lépésben Colby 3-al kevesebb sült krumplit vett el Griffintől, mint amennyit Kyle elvett, tehaz Griffin maradványai 7 sült krumplival lettek. Az utolsó lépésben Ginger adott Griffinnek egy maráknyi sült krumplit, tehaz Griffin végül 27 sült krumplival rendelkezett. Most meg kell határozni, hogy hány sült krumplit adott Ginger Griffinnek. Az összes lépéssel számos és hajtani kell, hogy megtaláljuk a választ. Az első lépésben Griffin 24 sült krumplit kapott, és Kyle elvette az ötöt, tehaz Griffin maradt 19 sült krumpliból. A második lépésben Billy kétszer annyiat vett be, mint Kyle, tehaz Griffin maradéktalanul 10 sült krumplival rendelkezett. Az harmadik lépésben Colby 3-al kevesebb sült krumplit vett el Griffintől, mint amennyit Kyle elvett, tehaz Griffin maradványai 7 sült krumplival lettek. Az utolsó lépésben Ginger adott Griffinnek egy maráknyi sült krumplit, tehaz Griffin végül 27 sült krumplival rendelkezett. most meg kell határozni, hogy hány sült krumplit adott Ginger Griffinnek. Az összes lépéssel számos és hajtani kell, hogy meg
Response:  Az első akvárumi halak száma 4, azaz itt összesen 4 hal van. A második akvárumban 32 hal van, tehát itt összesen 36 hal van (4 x 9 = 36). Most a kérdés szerint a második akvárumból 8 hal kerül át az első akvárumba (mert a második akvárumban 32 - 8 = 24 hal marad), és az első akvárumból 4 hal kerül át a második akvárumba (megfelelően a halak számának arányaival). most a második akvárumban 24 + 4 = 28 hal van, és az első akvárumban ismét 4 hal van. Azaz a végső megoldás: 4 + 28 = 32 hal van minden akvárumban.
Response:  Az első héten a farmer 250 dollárral dolgozik 6 órában, azaz összesen 1500 dollárral (6 óra x 250 dollár).  A második héten is 6 órás munkával foglalkozik, de most már csak 400 dolláron (mert az előbbieknél 10%-os kedvezményt kapott), tehát összesen 2400 dolláros keresetre (400 dollár x 6 órák)....(folytatni)
Response:  Az első lépésben Isabelle 12 dollárral vásárolta a torta összetevőit. Mindenki 2 dolláron osztozott a költségben. A második lépésben Isabelle 43 dolláron vásárolta a születésnapi ajándékokat. Ismét mindenki 2 dolláron osztozott a költségben. Stb.... Az utolsó lépésben az volt a helyzet, hogy Isabelle 22 dolláron adományozott vendégeknek ajándékokat. Mindenki itt is 2 dolláron osztozott a költségben. Mostannyian számosan dolgozzuk ki, mennyi dollárt fizettek mindenki a születésnapi ünnepséghez.
Response:  Az első zsákban 4 x 50 = 200 font hagymát vettek. A második zsákban is ugyanaz a mennyiség van (50 font). Most az összesen vett hagymagyümölcs 300 font. most a harmadik zsákban is ugyanaz a mennyiség van (50 font), tehát az összesen vett hagymagyümölcs most 400 font. Az utolsó zsákban is ugyanaz a mennyiség van (50 font), tehát az összesen vett hagymagyümölcs most 500 font. Most a séfnek 500 - 200 = 300 dollárt kell fizetnie a hagymáért.
Response:  Hétfőn: Sue 4 x 200 = 800 kalóriát evett, míg a húga 5 x 200 = 1000 kalóriát.  Kedden: Sue 2 x 200 = 400 kalóriát evett, míg a húga 13 - 5 = 8 kalóriát. Totalizálva az összesen 1280 kalóriát fogyasztotta Sue a húgától.
