question;A;B;C;answer;answer_abc
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Родриго, Боб танцува със Сам, а Клер танцува с Лола. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Боб и Алис си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца Алис танцува с ;Лола. ;Сам, какво правиш? ;Родриго ;Сам, какво правиш? ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Родриго, Боб танцува със Сам, а Клер танцува с Лола. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Боб и Алис си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Боб танцува с ;Лола. ;Сам, какво правиш? ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Родриго, Боб танцува със Сам, а Клер танцува с Лола. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Боб и Алис си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Лола. ;Сам, какво правиш? ;Родриго ;Лола. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Патрик, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца Алис танцува с ;Патрик ;Иззи ;Джейми. ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Патрик, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца, Боб танцува с ;Патрик ;Иззи ;Джейми. ;Джейми. ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Патрик, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца, Клеър танцува с ;Патрик ;Иззи ;Джейми. ;Иззи ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца Алис танцува с ;Патрик ;Офелия ;Родриго ;Офелия ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Боб танцува с ;Патрик ;Офелия ;Родриго ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Патрик ;Офелия ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Родриго, Боб танцува с Джейми, а Клер танцува с Лола. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. След това Боб и Клеър си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца Алис танцува с ;Джейми. ;Лола. ;Родриго ;Джейми. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Родриго, Боб танцува с Джейми, а Клер танцува с Лола. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. След това Боб и Клеър си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Боб танцува с ;Джейми. ;Лола. ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Родриго, Боб танцува с Джейми, а Клер танцува с Лола. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. След това Боб и Клеър си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Джейми. ;Лола. ;Родриго ;Лола. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Родриго, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца Алис танцува с ;Джейми. ;Офелия ;Родриго ;Джейми. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Родриго, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца, Боб танцува с ;Джейми. ;Офелия ;Родриго ;Офелия ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Родриго, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Джейми. ;Офелия ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Патрик, а Клер танцува със Сам. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца Алис танцува с ;Патрик ;Хелга. ;Сам, какво правиш? ;Хелга. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Патрик, а Клер танцува със Сам. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца, Боб танцува с ;Патрик ;Хелга. ;Сам, какво правиш? ;Сам, какво правиш? ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Патрик, а Клер танцува със Сам. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца, Клеър танцува с ;Патрик ;Хелга. ;Сам, какво правиш? ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Лола, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца Алис танцува с ;Патрик ;Лола. ;Родриго ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Лола, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца, Боб танцува с ;Патрик ;Лола. ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Лола, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Патрик ;Лола. ;Родриго ;Лола. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Патрик, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца Алис танцува с ;Патрик ;Иззи ;Хелга. ;Хелга. ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Патрик, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца, Боб танцува с ;Патрик ;Иззи ;Хелга. ;Иззи ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Патрик, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца, Клеър танцува с ;Патрик ;Иззи ;Хелга. ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Офелия, а Клер танцува със Сам. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца Алис танцува с ;Хелга. ;Офелия ;Сам, какво правиш? ;Хелга. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Офелия, а Клер танцува със Сам. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Боб танцува с ;Хелга. ;Офелия ;Сам, какво правиш? ;Сам, какво правиш? ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Офелия, а Клер танцува със Сам. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Хелга. ;Офелия ;Сам, какво правиш? ;Офелия ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Карл, Боб танцува с Лола, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Алис и Клеър си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца Алис танцува с ;Карл, моля те. ;Лола. ;Офелия ;Офелия ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Карл, Боб танцува с Лола, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Алис и Клеър си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца, Боб танцува с ;Карл, моля те. ;Лола. ;Офелия ;Лола. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Карл, Боб танцува с Лола, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Алис и Клеър си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Карл, моля те. ;Лола. ;Офелия ;Карл, моля те. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Джейми, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Боб и Алис си сменят партньорите. Клеър и Боб сменят партньорите си. В края на танца Алис танцува с ;Джейми. ;Офелия ;Мелиса ;Джейми. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Джейми, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Боб и Алис си сменят партньорите. Клеър и Боб сменят партньорите си. В края на танца, Боб танцува с ;Джейми. ;Офелия ;Мелиса ;Офелия ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Джейми, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Боб и Алис си сменят партньорите. Клеър и Боб сменят партньорите си. В края на танца, Клеър танцува с ;Джейми. ;Офелия ;Мелиса ;Мелиса ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Изи, Боб танцува с Патрик, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца Алис танцува с ;Патрик ;Иззи ;Офелия ;Иззи ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Изи, Боб танцува с Патрик, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Боб танцува с ;Патрик ;Иззи ;Офелия ;Офелия ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Изи, Боб танцува с Патрик, а Клер танцува с Офелия. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Алис си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Патрик ;Иззи ;Офелия ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Патрик, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Боб и Алис си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца Алис танцува с ;Патрик ;Джейми. ;Мелиса ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Патрик, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Боб и Алис си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца, Боб танцува с ;Патрик ;Джейми. ;Мелиса ;Джейми. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Джейми, Боб танцува с Патрик, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Боб си сменят партньорите. След това Боб и Алис си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца, Клеър танцува с ;Патрик ;Джейми. ;Мелиса ;Мелиса ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Родриго, а Клер танцува с Карл. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Боб и Клеър си сменят партньорите. В края на танца Алис танцува с ;Карл, моля те. ;Офелия ;Родриго ;Карл, моля те. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Родриго, а Клер танцува с Карл. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Боб и Клеър си сменят партньорите. В края на танца, Боб танцува с ;Карл, моля те. ;Офелия ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Родриго, а Клер танцува с Карл. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Боб и Клеър си сменят партньорите. В края на танца, Клеър танцува с ;Карл, моля те. ;Офелия ;Родриго ;Офелия ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Карл, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. След това Боб и Алис си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца Алис танцува с ;Патрик ;Карл, моля те. ;Родриго ;Карл, моля те. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Карл, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. След това Боб и Алис си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца, Боб танцува с ;Патрик ;Карл, моля те. ;Родриго ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Карл, Боб танцува с Родриго, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Клеър и Алис си сменят партньорите. След това Боб и Алис си сменят партньорите. Накрая Алис и Клеър си сменят партньорите. В края на танца, Клеър танцува с ;Патрик ;Карл, моля те. ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Лола, Боб танцува с Патрик, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Боб и Клеър си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца Алис танцува с ;Патрик ;Лола. ;Мелиса ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Лола, Боб танцува с Патрик, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Боб и Клеър си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Боб танцува с ;Патрик ;Лола. ;Мелиса ;Лола. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Лола, Боб танцува с Патрик, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Боб и Клеър си сменят партньорите. Клеър и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Патрик ;Лола. ;Мелиса ;Мелиса ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Джейми, а Клер танцува с Родриго. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Боб и Клеър си сменят партньорите. В края на танца Алис танцува с ;Джейми. ;Офелия ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Джейми, а Клер танцува с Родриго. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Боб и Клеър си сменят партньорите. В края на танца, Боб танцува с ;Джейми. ;Офелия ;Родриго ;Джейми. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Джейми, а Клер танцува с Родриго. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Накрая Боб и Клеър си сменят партньорите. В края на танца, Клеър танцува с ;Джейми. ;Офелия ;Родриго ;Офелия ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Лола, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца Алис танцува с ;Иззи ;Лола. ;Офелия ;Иззи ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Лола, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца, Боб танцува с ;Иззи ;Лола. ;Офелия ;Лола. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Офелия, Боб танцува с Лола, а Клер танцува с Изи. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца, Клеър танцува с ;Иззи ;Лола. ;Офелия ;Офелия ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Мелиса, Боб танцува с Родриго, а Клер танцува с Джейми. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца Алис танцува с ;Джейми. ;Мелиса ;Родриго ;Джейми. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Мелиса, Боб танцува с Родриго, а Клер танцува с Джейми. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца, Боб танцува с ;Джейми. ;Мелиса ;Родриго ;Родриго ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Мелиса, Боб танцува с Родриго, а Клер танцува с Джейми. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Боб си сменят партньорите. Тогава Клеър и Боб си сменят партньорите. Накрая Алис и Боб си сменят партньорите. В края на танца, Клеър танцува с ;Джейми. ;Мелиса ;Родриго ;Мелиса ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Мелиса, Боб танцува с Лола, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца Алис танцува с ;Патрик ;Лола. ;Мелиса ;Патрик ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Мелиса, Боб танцува с Лола, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца, Боб танцува с ;Патрик ;Лола. ;Мелиса ;Лола. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента всеки от тях има партньор: Алис танцува с Мелиса, Боб танцува с Лола, а Клер танцува с Патрик. През цялата песен танцьорите често си сменят партньори. Първо, Боб и Клеър си сменят партньорите. Клеър и Алис си сменят партньорите. Накрая, Боб и Алис сменят партньорите си. В края на танца, Клеър танцува с ;Патрик ;Лола. ;Мелиса ;Мелиса ;C
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Лола, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Клеър и Боб сменят партньорите си. В края на танца Алис танцува с ;Хелга. ;Лола. ;Мелиса ;Лола. ;B
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Лола, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Клеър и Боб сменят партньорите си. В края на танца, Боб танцува с ;Хелга. ;Лола. ;Мелиса ;Хелга. ;A
Алис, Боб и Клеър са танцьори на танци. В началото на песента, всеки от тях има партньор: Алис танцува с Хелга, Боб танцува с Лола, а Клер танцува с Мелиса. През цялата песен танцьорите често си сменят партньори. Първо, Алис и Клеър си сменят партньорите. След това Алис и Боб си сменят партньорите. Клеър и Боб сменят партньорите си. В края на танца, Клеър танцува с ;Хелга. ;Лола. ;Мелиса ;Мелиса ;C
