question;A;B;C;answer;answer_abc
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Օդիսսեն, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Ալիսն ու Քլերը փոխանակում են գրքերը: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես Քլերը եւ Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ;Ֆրանկենշտայն ;Օդիսեյը ;Լոլիտա ;Օդիսեյը ;B
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Օդիսսեն, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Ալիսն ու Քլերը փոխանակում են գրքերը: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես Քլերը եւ Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ;Ֆրանկենշտայն ;Օդիսեյը ;Լոլիտա ;Ֆրանկենշտայն ;A
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Օդիսսեն, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Ալիսն ու Քլերը փոխանակում են գրքերը: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես Քլերը եւ Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ;Ֆրանկենշտայն ;Օդիսեյը ;Լոլիտա ;Լոլիտա ;C
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է ""Օդիսսեյը"", Բոբը ստանում է ""Մոբի Դիկը"", իսկ Քլերը ՝ ""Catch-22""-ը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ";Կռիվ 22 ;Մոբի Դիք ;Օդիսեյը ;Մոբի Դիք ;B
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է ""Օդիսսեյը"", Բոբը ստանում է ""Մոբի Դիկը"", իսկ Քլերը ՝ ""Catch-22""-ը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ";Կռիվ 22 ;Մոբի Դիք ;Օդիսեյը ;Օդիսեյը ;C
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է ""Օդիսսեյը"", Բոբը ստանում է ""Մոբի Դիկը"", իսկ Քլերը ՝ ""Catch-22""-ը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ";Կռիվ 22 ;Մոբի Դիք ;Օդիսեյը ;Կռիվ 22 ;A
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է ""Մեծ Գեթսբին"", Բոբը ""Օդիսսեյը"", իսկ Քլերը՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Քլերը փոխանակում են գրքերը։ Վերջապես Բոբն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ";Մեծ Գեթսբին ;Օդիսեյը ;Լոլիտա ;Լոլիտա ;C
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է ""Մեծ Գեթսբին"", Բոբը ""Օդիսսեյը"", իսկ Քլերը՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Քլերը փոխանակում են գրքերը։ Վերջապես Բոբն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ";Մեծ Գեթսբին ;Օդիսեյը ;Լոլիտա ;Օդիսեյը ;B
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է ""Մեծ Գեթսբին"", Բոբը ""Օդիսսեյը"", իսկ Քլերը՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Քլերը փոխանակում են գրքերը։ Վերջապես Բոբն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ";Մեծ Գեթսբին ;Օդիսեյը ;Լոլիտա ;Մեծ Գեթսբին ;A
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ուլիսեսը, Բոբը ստանում է Օդիսեյը, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Ալիսը փոխանակում են գրքերը։ Վերջապես Քլերը եւ Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ;Օդիսեյը ;Ուլիսիս ;Լոլիտա ;Լոլիտա ;C
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ուլիսեսը, Բոբը ստանում է Օդիսեյը, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Ալիսը փոխանակում են գրքերը։ Վերջապես Քլերը եւ Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ;Օդիսեյը ;Ուլիսիս ;Լոլիտա ;Օդիսեյը ;A
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ուլիսեսը, Բոբը ստանում է Օդիսեյը, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Ալիսը փոխանակում են գրքերը։ Վերջապես Քլերը եւ Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ;Օդիսեյը ;Ուլիսիս ;Լոլիտա ;Ուլիսիս ;B
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Մարգագետինը, իսկ Քլերը ստանում է ""Թղթակցությունը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ";Ֆրանկենշտայն ;Մարգագետին ;Մանուշակագույն մատանի ընկերությունը ;Մարգագետին ;B
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Մարգագետինը, իսկ Քլերը ստանում է ""Թղթակցությունը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ";Ֆրանկենշտայն ;Մարգագետին ;Մանուշակագույն մատանի ընկերությունը ;Ֆրանկենշտայն ;A
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Մարգագետինը, իսկ Քլերը ստանում է ""Թղթակցությունը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Բոբն ու Ալիսը փոխանակում են գրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ";Ֆրանկենշտայն ;Մարգագետին ;Մանուշակագույն մատանի ընկերությունը ;Մանուշակագույն մատանի ընկերությունը ;C
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Լոլիտան, Բոբը ստանում է Օդիսեյը, իսկ Քլերը ՝ Ուլիսեսը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Ալիսը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ;Օդիսեյը ;Ուլիսիս ;Լոլիտա ;Ուլիսիս ;B
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Լոլիտան, Բոբը ստանում է Օդիսեյը, իսկ Քլերը ՝ Ուլիսեսը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Ալիսը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ;Օդիսեյը ;Ուլիսիս ;Լոլիտա ;Օդիսեյը ;A
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Լոլիտան, Բոբը ստանում է Օդիսեյը, իսկ Քլերը ՝ Ուլիսեսը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Ալիսը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ;Օդիսեյը ;Ուլիսիս ;Լոլիտա ;Լոլիտա ;C
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ուլիսեսը, Բոբը ստանում է Catch-22-ը, իսկ Քլերը ՝ Moby Dick-ը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Ալիսը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ;Կռիվ 22 ;Մոբի Դիք ;Ուլիսիս ;Ուլիսիս ;C
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ուլիսեսը, Բոբը ստանում է Catch-22-ը, իսկ Քլերը ՝ Moby Dick-ը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Ալիսը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ;Կռիվ 22 ;Մոբի Դիք ;Ուլիսիս ;Մոբի Դիք ;B
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ուլիսեսը, Բոբը ստանում է Catch-22-ը, իսկ Քլերը ՝ Moby Dick-ը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Ալիսը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ;Կռիվ 22 ;Մոբի Դիք ;Ուլիսիս ;Կռիվ 22 ;A
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է ""Մեծ Գեթսբին"", Բոբը ստանում է ""Մոբի Դիկը"", իսկ Քլերը ""Թղթակիցների օղակը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Ալիսը գրքեր են փոխանակում: Բոբն ու Քլերը փոխանակում են գրքերը։ Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ";Մոբի Դիք ;Մեծ Գեթսբին ;Մանուշակագույն մատանի ընկերությունը ;Մոբի Դիք ;A
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է ""Մեծ Գեթսբին"", Բոբը ստանում է ""Մոբի Դիկը"", իսկ Քլերը ""Թղթակիցների օղակը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Ալիսը գրքեր են փոխանակում: Բոբն ու Քլերը փոխանակում են գրքերը։ Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ";Մոբի Դիք ;Մեծ Գեթսբին ;Մանուշակագույն մատանի ընկերությունը ;Մեծ Գեթսբին ;B
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է ""Մեծ Գեթսբին"", Բոբը ստանում է ""Մոբի Դիկը"", իսկ Քլերը ""Թղթակիցների օղակը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Ալիսը գրքեր են փոխանակում: Բոբն ու Քլերը փոխանակում են գրքերը։ Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ";Մոբի Դիք ;Մեծ Գեթսբին ;Մանուշակագույն մատանի ընկերությունը ;Մանուշակագույն մատանի ընկերությունը ;C
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Լոլիտան, Բոբը ստանում է Բասկերվիլների Շանը, իսկ Քլերը ստանում է ""Թղթակիցների օղակը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ";Բասկերվիլի շունը ;Լոլիտա ;Մանուշակագույն մատանի ընկերությունը ;Մանուշակագույն մատանի ընկերությունը ;C
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Լոլիտան, Բոբը ստանում է Բասկերվիլների Շանը, իսկ Քլերը ստանում է ""Թղթակիցների օղակը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ";Բասկերվիլի շունը ;Լոլիտա ;Մանուշակագույն մատանի ընկերությունը ;Բասկերվիլի շունը ;A
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Լոլիտան, Բոբը ստանում է Բասկերվիլների Շանը, իսկ Քլերը ստանում է ""Թղթակիցների օղակը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Բոբն ու Քլերը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ";Բասկերվիլի շունը ;Լոլիտա ;Մանուշակագույն մատանի ընկերությունը ;Լոլիտա ;B
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Օդիսսեն, իսկ Քլերը ստանում է Մեծ Գեթսբին: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Ալիսն ու Քլերը փոխանակում են գրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են գրքերը: Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ;Մեծ Գեթսբին ;Ֆրանկենշտայն ;Օդիսեյը ;Ֆրանկենշտայն ;B
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Օդիսսեն, իսկ Քլերը ստանում է Մեծ Գեթսբին: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Ալիսն ու Քլերը փոխանակում են գրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են գրքերը: Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ;Մեծ Գեթսբին ;Ֆրանկենշտայն ;Օդիսեյը ;Մեծ Գեթսբին ;A
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Օդիսսեն, իսկ Քլերը ստանում է Մեծ Գեթսբին: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Ալիսն ու Քլերը փոխանակում են գրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են գրքերը: Վերջապես, Ալիսն ու Քլերը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ;Մեծ Գեթսբին ;Ֆրանկենշտայն ;Օդիսեյը ;Օդիսեյը ;C
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է Մոբի Դիկը, Բոբը ստանում է Մեծ Գեթսբին, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Բոբը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Քլերը փոխանակում են գրքերը։ Վերջապես Ալիսն ու Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ;Մոբի Դիք ;Մեծ Գեթսբին ;Լոլիտա ;Լոլիտա ;C
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է Մոբի Դիկը, Բոբը ստանում է Մեծ Գեթսբին, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Բոբը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Քլերը փոխանակում են գրքերը։ Վերջապես Ալիսն ու Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ;Մոբի Դիք ;Մեծ Գեթսբին ;Լոլիտա ;Մեծ Գեթսբին ;B
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք: Ալիսը ստանում է Մոբի Դիկը, Բոբը ստանում է Մեծ Գեթսբին, իսկ Քլերը ՝ Լոլիտան: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Բոբը գրքեր են փոխանակում: Այնուհետեւ Ալիսն ու Քլերը փոխանակում են գրքերը։ Վերջապես Ալիսն ու Բոբը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ;Մոբի Դիք ;Մեծ Գեթսբին ;Լոլիտա ;Մոբի Դիք ;A
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Մեծ Գեթսբին, իսկ Քլերը ՝ Ուլիսեսը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ;Մեծ Գեթսբին ;Ֆրանկենշտայն ;Ուլիսիս ;Ուլիսիս ;C
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Մեծ Գեթսբին, իսկ Քլերը ՝ Ուլիսեսը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Բոբը ;Մեծ Գեթսբին ;Ֆրանկենշտայն ;Ուլիսիս ;Մեծ Գեթսբին ;A
Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Ֆրանկենշտեյնը, Բոբը ստանում է Մեծ Գեթսբին, իսկ Քլերը ՝ Ուլիսեսը: Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ Ալիսն ու Բոբը գրքեր են փոխանակում: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են գրքերը: Վերջապես Բոբն ու Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Քլերը ;Մեծ Գեթսբին ;Ֆրանկենշտայն ;Ուլիսիս ;Ֆրանկենշտայն ;B
"Ալիսը, Բոբը եւ Քլերը ընկերներ են եւ գրքեր կարդալու մեծ կրքոտություն ունեն։ Ամսվա սկզբին նրանք յուրաքանչյուրը գնում է մեկ նոր գիրք. Ալիսը ստանում է Լոլիտան, Բոբը ստանում է ""Հայտնություն 22""-ը, իսկ Քլերը՝ ""Մոբի Դիկը"": Սեմեստերի ընթացքում նրանք սկսում են նոր գրքերով զբաղվել: Նախ, Քլերը եւ Ալիսը գրքեր են փոխանակում: Բոբն ու Քլերը փոխանակում են գրքերը։ Վերջապես, Քլերը եւ Ալիսը փոխանակում են գրքերը: Ամիսն ավարտվելուց հետո Ալիսը ";Կռիվ 22 ;Մոբի Դիք ;Լոլիտա ;Կռիվ 22 ;A
