question;A;B;C;answer;answer_abc
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Rodrigo, Bob menari dengan Jamie, dan Claire menari dengan Sam. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Bob menari dengan ;Jamie, aku tahu. ;Sam ;Rodrigo ;Sam ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Rodrigo, Bob menari dengan Jamie, dan Claire menari dengan Sam. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Claire menari dengan ;Jamie, aku tahu. ;Sam ;Rodrigo ;Jamie, aku tahu. ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Sam, Bob menari dengan Jamie, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Alice menari dengan ;Jamie, aku tahu. ;Melissa, apa kau tahu? ;Sam ;Sam ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Sam, Bob menari dengan Jamie, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Bob menari dengan ;Jamie, aku tahu. ;Melissa, apa kau tahu? ;Sam ;Melissa, apa kau tahu? ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Sam, Bob menari dengan Jamie, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Claire menari dengan ;Jamie, aku tahu. ;Melissa, apa kau tahu? ;Sam ;Jamie, aku tahu. ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Rodrigo, Bob menari dengan Sam, dan Claire menari dengan Lola. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Lola ;Sam ;Rodrigo ;Sam ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Rodrigo, Bob menari dengan Sam, dan Claire menari dengan Lola. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Lola ;Sam ;Rodrigo ;Rodrigo ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Rodrigo, Bob menari dengan Sam, dan Claire menari dengan Lola. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Lola ;Sam ;Rodrigo ;Lola ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Patrick, dan Claire menari dengan Izzi. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Izzi ;Jamie, aku tahu. ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Patrick, dan Claire menari dengan Izzi. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Izzi ;Jamie, aku tahu. ;Jamie, aku tahu. ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Patrick, dan Claire menari dengan Izzi. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Izzi ;Jamie, aku tahu. ;Izzi ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Ophelia ;Rodrigo ;Ophelia ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Ophelia ;Rodrigo ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Ophelia ;Rodrigo ;Rodrigo ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Rodrigo, Bob menari dengan Jamie, dan Claire menari dengan Lola. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Jamie, aku tahu. ;Lola ;Rodrigo ;Jamie, aku tahu. ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Rodrigo, Bob menari dengan Jamie, dan Claire menari dengan Lola. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Jamie, aku tahu. ;Lola ;Rodrigo ;Rodrigo ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Rodrigo, Bob menari dengan Jamie, dan Claire menari dengan Lola. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Jamie, aku tahu. ;Lola ;Rodrigo ;Lola ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Rodrigo, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Alice bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Jamie, aku tahu. ;Ophelia ;Rodrigo ;Jamie, aku tahu. ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Rodrigo, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Alice bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Jamie, aku tahu. ;Ophelia ;Rodrigo ;Ophelia ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Rodrigo, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Alice bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Jamie, aku tahu. ;Ophelia ;Rodrigo ;Rodrigo ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Patrick, dan Claire menari dengan Sam. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Alice dan Bob berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Helga ;Sam ;Helga ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Patrick, dan Claire menari dengan Sam. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Alice dan Bob berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Helga ;Sam ;Sam ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Patrick, dan Claire menari dengan Sam. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Alice dan Bob berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Helga ;Sam ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Lola, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Lola ;Rodrigo ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Lola, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Lola ;Rodrigo ;Rodrigo ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Lola, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Lola ;Rodrigo ;Lola ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Patrick, dan Claire menari dengan Izzi. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Claire dan Alice bertukar pasangan. Akhirnya, Alice dan Bob berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Izzi ;Helga ;Helga ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Patrick, dan Claire menari dengan Izzi. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Claire dan Alice bertukar pasangan. Akhirnya, Alice dan Bob berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Izzi ;Helga ;Izzi ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Patrick, dan Claire menari dengan Izzi. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Bob bertukar pasangan. Kemudian, Claire dan Alice bertukar pasangan. Akhirnya, Alice dan Bob berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Izzi ;Helga ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Ophelia, dan Claire menari dengan Sam. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Helga ;Ophelia ;Sam ;Helga ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Ophelia, dan Claire menari dengan Sam. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Helga ;Ophelia ;Sam ;Sam ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Helga, Bob menari dengan Ophelia, dan Claire menari dengan Sam. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Helga ;Ophelia ;Sam ;Ophelia ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Karl, Bob menari dengan Lola, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Alice dan Claire bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Karl ;Lola ;Ophelia ;Ophelia ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Karl, Bob menari dengan Lola, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Alice dan Claire bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Karl ;Lola ;Ophelia ;Lola ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Karl, Bob menari dengan Lola, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Alice dan Claire bertukar pasangan. Akhirnya, Bob dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Karl ;Lola ;Ophelia ;Karl ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Jamie, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Claire bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Claire dan Bob berganti pasangan. Pada akhir tarian, Alice menari dengan ;Jamie, aku tahu. ;Ophelia ;Melissa, apa kau tahu? ;Jamie, aku tahu. ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Jamie, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Claire bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Claire dan Bob berganti pasangan. Pada akhir tarian, Bob menari dengan ;Jamie, aku tahu. ;Ophelia ;Melissa, apa kau tahu? ;Ophelia ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Jamie, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Claire bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Claire dan Bob berganti pasangan. Pada akhir tarian, Claire menari dengan ;Jamie, aku tahu. ;Ophelia ;Melissa, apa kau tahu? ;Melissa, apa kau tahu? ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Izzi, Bob menari dengan Patrick, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Izzi ;Ophelia ;Izzi ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Izzi, Bob menari dengan Patrick, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Izzi ;Ophelia ;Ophelia ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Izzi, Bob menari dengan Patrick, dan Claire menari dengan Ophelia. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Alice bertukar pasangan. Kemudian, Claire dan Bob bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Izzi ;Ophelia ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Patrick, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Jamie, aku tahu. ;Melissa, apa kau tahu? ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Patrick, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Jamie, aku tahu. ;Melissa, apa kau tahu? ;Jamie, aku tahu. ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Jamie, Bob menari dengan Patrick, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Bob bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Jamie, aku tahu. ;Melissa, apa kau tahu? ;Melissa, apa kau tahu? ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Rodrigo, dan Claire menari dengan Karl. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Claire bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Bob dan Claire berganti pasangan. Pada akhir tarian, Alice menari dengan ;Karl ;Ophelia ;Rodrigo ;Karl ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Rodrigo, dan Claire menari dengan Karl. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Claire bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Bob dan Claire berganti pasangan. Pada akhir tarian, Bob menari dengan ;Karl ;Ophelia ;Rodrigo ;Rodrigo ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Rodrigo, dan Claire menari dengan Karl. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Claire bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Bob dan Claire berganti pasangan. Pada akhir tarian, Claire menari dengan ;Karl ;Ophelia ;Rodrigo ;Ophelia ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Karl, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Karl ;Rodrigo ;Karl ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Karl, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Karl ;Rodrigo ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Karl, Bob menari dengan Rodrigo, dan Claire menari dengan Patrick. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Claire dan Alice bertukar pasangan. Kemudian, Bob dan Alice bertukar pasangan. Akhirnya, Alice dan Claire berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Karl ;Rodrigo ;Rodrigo ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Lola, Bob menari dengan Patrick, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Claire bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Alice menari dengan ;Patrick ;Lola ;Melissa, apa kau tahu? ;Patrick ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Lola, Bob menari dengan Patrick, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Claire bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Bob menari dengan ;Patrick ;Lola ;Melissa, apa kau tahu? ;Lola ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Lola, Bob menari dengan Patrick, dan Claire menari dengan Melissa. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Alice dan Claire bertukar pasangan. Kemudian, Bob dan Claire bertukar pasangan. Akhirnya, Claire dan Alice berganti pasangan. Pada akhir tarian, Claire menari dengan ;Patrick ;Lola ;Melissa, apa kau tahu? ;Melissa, apa kau tahu? ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Jamie, dan Claire menari dengan Rodrigo. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Claire bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Bob dan Claire berganti pasangan. Pada akhir tarian, Alice menari dengan ;Jamie, aku tahu. ;Ophelia ;Rodrigo ;Rodrigo ;C
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Jamie, dan Claire menari dengan Rodrigo. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Claire bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Bob dan Claire berganti pasangan. Pada akhir tarian, Bob menari dengan ;Jamie, aku tahu. ;Ophelia ;Rodrigo ;Jamie, aku tahu. ;A
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Jamie, dan Claire menari dengan Rodrigo. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Claire bertukar pasangan. Kemudian, Alice dan Bob bertukar pasangan. Akhirnya, Bob dan Claire berganti pasangan. Pada akhir tarian, Claire menari dengan ;Jamie, aku tahu. ;Ophelia ;Rodrigo ;Ophelia ;B
Alice, Bob, dan Claire adalah penari di sebuah tarian persegi. Pada awal lagu, mereka masing-masing memiliki pasangan: Alice menari dengan Ophelia, Bob menari dengan Lola, dan Claire menari dengan Izzi. Sepanjang lagu, para penari sering bertukar pasangan. Pertama, Bob dan Claire bertukar pasangan. Kemudian, Claire dan Alice bertukar pasangan. Akhirnya, Alice dan Bob berganti pasangan. Pada akhir tarian, Alice menari dengan ;Izzi ;Lola ;Ophelia ;Izzi ;A
