,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1339,Je trouvais mes chaussures inconfortablement raides.,Je suis sorti et j'ai acheté des chaussures neuves.,J'ai essayé de les faire entrer au fil du temps.,Ils étaient encore trop raides pour moi.,Les chaussures m'ont fait des cloques.,J'ai joué au tennis avec joie dans mes nouvelles chaussures inconfortables.,1
1340,Marcus commençait sa première leçon de vol.,Il apprenait à piloter des petits avions de banlieue.,Il était nerveux à l'idée de décoller.,Son instructeur l'a aidé à décoller de l'aéroport.,Marcus a décidé d'apprendre à piloter un avion.,Marcus s'est détendu une fois qu'ils étaient en l'air.,2
1341,Larry a décidé d'aider ses amis à préparer une fête.,Il doit apporter une salade à la fête.,"Larry coupe des tomates, de la laitue et d'autres légumes pour la salade.","Quand il est fini, il se sent bien.",Larry était heureux de pouvoir contribuer à la fête.,Larry a décidé de rester à la maison pour la fête.,1
1342,Sarah n'avait jamais été sur un bateau avant.,"Aujourd'hui, sa mère l'a emmenée au quai pour sa toute première balade en bateau.",Sarah était très excitée.,Elle est montée sur le bateau et a entendu le moteur rugir.,C'était un si long voyage en voiture.,Elle aimait chaque minute.,2
1343,Neil voulait voir un lieu historique lors de son voyage à Londres.,Il a fait une visite en bus d'une vieille prison.,On l'appelait la Tour de Londres.,Neil a appris l'histoire de cette tour impressionnante.,Il a eu une journée ennuyeuse.,Il était fasciné.,2
1344,J'ai acheté une clé de sauvegarde pour l'iPhone de ma femme.,Elle n'avait plus de place sur son téléphone.,Elle a 1200 photos sur son téléphone.,"J'ai essayé de sauvegarder ses photos sur un disque dur, mais j'ai échoué.",Ma femme a préparé le dîner.,Il y avait trop de photos à télécharger.,2
1345,La femme de Doug était fâchée contre lui.,"Pour lui demander pardon, il a décidé de lui acheter une nouvelle batterie de voiture.",Il l'a changée et s'est assuré que sa voiture fonctionnait correctement.,Elle a apprécié le geste.,La femme de Doug l'a embrassé.,La femme de Doug était en colère.,1
1346,Grace aimait toujours jouer des tours au professeur.,Son truc préféré était de cacher toute la craie à l'enseignante.,"Un jour, alors qu'elle cachait la craie, l'enseignante l'a surprise.",Elle a été suspendue de l'école pendant deux semaines.,Grace n'a pas manqué une journée de cours toute l'année.,Grace a décidé d'arrêter de jouer les tours à l'école.,2
1347,La mère de Jane a fait une très bonne tarte aux pommes.,"Jane a toujours voulu la recette, mais sa mère ne voulait pas la lui donner.","Un Noël, elle lui a demandé à nouveau la recette.",La mère de Jane décida de lui donner la recette.,Jane était reconnaissante d'avoir la recette.,Jane n'aimait pas faire cuire.,1
1348,Mark a ouvert la porte arrière du restaurant et est sorti.,C'était l'heure de sortir les poubelles.,"À mi-chemin de la benne, il a vu beaucoup d'oiseaux se nourrir des déchets.","Il avait déjà eu faim, il savait que tout devait manger.",Mark détestait les animaux.,Il avait pitié des oiseaux.,2
1349,"Hier soir, on voulait commander une pizza.",La moitié d'entre nous voulait du pepperoni.,L'autre moitié voulait des saucisses.,J'ai pris une décision.,On a commandé une pizza avec des garnitures séparées sur chaque moitié.,J'ai suggéré de choisir un autre film.,1
1350,Simon a remarqué un camion devant la maison voisine.,La famille qui emménageait avait une fille adolescente et Simon était épris.,Il a trouvé le courage d'aller se présenter.,"Elle était timide, mais assez amicale et réceptive pour l'encourager.",Il est resté avec elle toute la journée.,Il lui a crié dessus et est rentré chez lui.,1
1351,Johnny était dans son équipe locale de Little League.,"Un samedi, son équipe avait un match très important.",Ses parents ont pu y assister.,L'équipe de Johnny a gagné le match.,Johnny avait l'impression d'avoir déçu ses parents.,Johnny était ravi.,2
1352,Ben était en retard pour le cours.,Son professeur lui a crié dessus.,Il est rentré tard le lendemain.,Son professeur a écrit une note à ses parents.,La mère de Ben va le réveiller une demi-heure plus tôt.,Ben écrase son réveil et achète un poulet.,1
1353,Ally souhaitait que son petit ami lui choisisse une belle bague.,Elle a laissé des dépliants de bijoux sur le comptoir.,"Ensuite, elle a fait des cercles dans les magazines.",Elle en a même parlé à voix haute au téléphone.,Ally était impatiente de se fiancer.,Ally était très subtile.,1
1354,J'étais tellement excitée hier que Usher ait sorti une nouvelle chanson.,Je l'ai immédiatement acheté.,"Quand je l'ai écouté, j'ai été époustouflé.",Je l'ai mis sur mon téléphone.,Je détestais la nouvelle chanson.,J'ai écouté la chanson toute la journée.,2
1355,Un nouveau groupe voulait que sa chanson soit populaire rapidement.,Ils ont soudoyé plusieurs DJs pour qu'ils jouent leur chanson en même temps.,"Quand les gens accrochaient la radio, la même chanson passait sur toutes les stations.",Ils ont eu un énorme succès du jour au lendemain.,Ça les déprime.,Ils étaient très excités d'être bien connus.,2
1356,Annie était la meilleure gymnaste de sa classe.,Elle a reçu de nombreux prix et a beaucoup participé à des compétitions.,"Un jour, après une compétition, elle s'est souvenue de ses devoirs en retard.",Son professeur ne lui permettait pas de rendre ses devoirs.,Elle était très heureuse avec le professeur.,Elle a raté le cours.,2
1357,Patricia a été fascinée dès qu'elle a regardé dans un microscope.,Elle ne pouvait pas croire qu'il y avait un autre monde qu'elle ne pouvait pas voir.,Elle a immédiatement su qu'elle allait devenir biologiste.,"Pendant les 8 années suivantes, elle a étudié les sciences à l'école et à l'université.",Patricia a réalisé que c'était une grosse erreur.,Patricia est devenue biologiste.,2
1358,Lily n'a jamais vraiment aimé le sport.,"Pendant l'été, elle a regardé la coupe du monde féminine avec sa famille.",Elle a été inspirée et a décidé de rejoindre une équipe de football.,L'équipe jouait depuis un moment et elle était en retard.,Elle était la meilleure.,Elle s'est finalement rétablie.,2
1359,Marisse est allée à la vente aux enchères pour chercher des objets.,"Au bureau d'enregistrement, ils lui ont demandé sa carte de crédit.",Elle a pris de l'argent et l'a utilisé comme dépôt.,Elle a fait une offre pour des casiers et en a gagné deux.,Marissa a ramené les deux chiots à la maison.,"Malheureusement, elles étaient toutes les deux remplies de déchets.",2
1360,"Une année, Jessica est allée au camp d'été.",Elle s'est bien amusée.,"L'année suivante, elle était trop vieille pour aller au camp.",Elle était cependant assez âgée pour y travailler.,Elle était excitée à l'idée de travailler au camp.,Elle ne voulait rien avoir à faire avec ce camp.,1
1361,Gina avait récupéré son téléphone d'un professeur.,Il l'avait gardé 2 jours.,Sa mère commençait à se méfier.,Elle pourrait maintenant garder secret qu'il a été pris.,Gina a jeté le téléphone.,La mère de Gina n'a jamais su que son téléphone avait été pris.,2
1362,Meg ne trouvait pas ses boucles d'oreilles en or préférées.,Elle commençait à soupçonner la nouvelle femme de chambre de les avoir volées!,Son mari lui conseilla de fouiller la maison avec plus de soin.,Meg s'est rendu compte qu'ils avaient peut-être été aspirés par erreur!,Meg ne savait pas où ils étaient.,Meg a vérifié l'aspirateur et les a trouvés.,2
1363,Marcy s'est demandé ce qu'il en était pour les enfants.,Elle était dans la cuisine et ne les avait pas entendu depuis un moment.,"Habituellement, quand les enfants étaient calmes, ils se mettaient dans quelque chose.",Marcy a regardé dans les chambres et ne les a pas vues.,Elle les a trouvés dans le salon en train de lire et a été soulagée.,Les enfants étaient dans la cuisine pour déjeuner.,1
1364,La mère d'Ori l'a envoyé au marché.,Elle lui a dit de se souvenir des œufs bruns.,Mais les Ori ne les ont pas trouvés au marché.,Il a dû vérifier trois magasins différents.,Il a finalement décidé d'acheter des œufs blancs à la place.,Il n'y avait plus de glaces dans tous les magasins.,1
1365,"Une semaine avant Noël, Abby et sa famille se sont réunis.","Ils sont allés dans une maison de retraite locale, avec des chapeaux de Père Noël.","Ils allaient de chambre en chambre, chantant des chants de Noël.",Certains patients ont chanté avec eux.,Ils ont passé un moment inoubliable ensemble.,Tout le monde était triste et en colère.,1
1366,Maggie et ses camarades sont allés au zoo pour leur sortie scolaire.,"Ils ont vu des singes, des gorilles et des pandas en premier.","Après, ils ont vu des serpents et des lézards!",Ils ont même dû nourrir certains des bébés animaux.,Maggie n'a jamais vu de panda.,Maggie adorait son voyage au zoo.,2
1367,Vianna était étudiante à plein temps.,Elle n'avait pas de travail et avait besoin d'argent.,Elle a cherché sur Internet des moyens de gagner de l'argent à la maison.,Elle a trouvé un site appelé Amazon Turk et a commencé à travailler à partir de là.,Vianna travaille maintenant tous les jours.,Vianna a arrêté de travailler.,1
1368,Toute ma famille s'est réunie pour Thanksgiving.,"C'était un long voyage pour beaucoup, mais ils l'ont fait.",Nous nous sommes tous assis ensemble et avons dîné.,"Après le dîner, on est allés les voir et on a parlé.",On s'est bien amusés.,Nous n'avons pas pu nous arrêter de nous disputer.,1
1369,Jim se plaignait que sa femme ne lavait jamais la vaisselle.,Elle se plaignait alors que Jim ne cuisinait jamais le dîner.,"Le lendemain, ils ont décidé d'échanger leurs rôles.",Le repas était horrible et la vaisselle n'a pas été assez bien lavée.,Ils ont tous les deux décidé de reprendre leurs rôles précédents.,Ils ont décidé de garder les choses ainsi pour toujours.,1
1370,Lina a deux enfants.,Lina nettoyait leurs chambres et a réalisé que leurs tiroirs étaient remplis.,Elle commença à trier les vêtements.,Lina avait une grosse pile de vêtements qui étaient trop petits pour ses enfants.,Lina faisait porter à ses enfants des vêtements de la pile.,Lina a donné les vêtements à des œuvres de charité.,2
1371,Anna voulait un milk-shake à la banane.,Sa glacière locale n'avait pas cette saveur.,Elle est rentrée et a sorti son mixeur.,Puis elle a ajouté ses propres bananes et crème glacée.,Anna trouvait le shake au chocolat épouvantable.,Anna trouvait son milk-shake tout aussi délicieux.,2
1372,Je suis monté dans ma voiture et j'ai fermé la porte.,J'ai allumé le moteur et j'ai commencé à conduire.,Je me dirigeais vers la station-service.,C'était l'heure du déjeuner et j'avais faim.,J'ai décidé d'acheter des chips à la station-service.,J'ai décidé de ne plus jamais manger.,1
1373,Tommy a récemment décroché un poste dans l'équipe de débat de son école.,Ils devaient avoir un débat ce soir.,Il était nerveux.,"Quand il est arrivé, toute l'école regardait.",Tommy a commencé à jouer de la guitare.,Tommy s'en est bien tiré malgré ses nerfs.,2
1374,Jill était lycéenne.,Elle avait peur d'aller en cours.,"Un jour, elle a décidé de quitter l'école.",Ses parents l'ont découvert le lendemain.,Les parents de Jill l'ont réprimandée pour avoir sauté les cours.,Les parents de Jill l'ont emmenée à Disney World.,1
1375,Alex avait des étourdissements.,Il était si nerveux qu'il a vérifié ses symptômes en ligne.,Les résultats en ligne l'ont convaincu qu'il avait une maladie terrible.,Il a pris un rendez-vous chez son médecin à la hâte.,Alex a sauté son rendez-vous chez le médecin.,Alex a découvert que son taux de sucre était bas.,2
1376,Chris est allé acheter une nouvelle voiture.,"Sur le parking, il a vu beaucoup de voitures, mais aucune qu'il aimait.",Il était sur le point de partir quand il l'a repéré.,"La voiture rouge brillante était juste devant lui, le suppliant de l'acheter.",Chris a acheté la voiture rouge.,Chris a acheté une moto.,1
1377,"Lors d'une fête vendredi, tout le monde a décidé de jouer des chaises musicales.",Le jeu impliquait des dizaines de personnes.,"Finalement, il a été réduit à deux.",C'était deux filles.,La grande fille aux cheveux bruns a gagné le jeu.,Les filles ont couru un marathon.,1
1378,Henry voulait jouer à la chasse au trésor pour l'anniversaire de son fils.,Une liste d'objets à récupérer a été créée en premier.,Il s'est tourné vers les voisins et les commerces des environs pour obtenir de l'aide.,"Après avoir placé les objets à des endroits appropriés, il devait créer les indices.",Henry a décidé de ne pas faire la chasse au trésor.,Les enfants ont adoré la chasse au trésor.,2
1379,Jake avait du mal à se faire des amis à sa nouvelle école.,Il avait une faible estime de soi et pensait qu'il ne méritait pas d'avoir des amis.,"Un jour, il a rencontré John, qui par hasard éprouvait les mêmes sentiments.",John et Jake sont rapidement devenus de bons amis.,Ils ont tous les deux gagné en confiance et se sont fait plus d'amis.,Cela a beaucoup bouleversé Jake.,1
1380,Sean est né dans une famille d'immigrants irlandais.,Il a toujours été fier de son héritage irlandais.,"Sa famille suivait les coutumes, mangeait de la nourriture irlandaise et regardait les sports irlandais.",Sean a économisé de l'argent et a payé un grand voyage en Irlande.,Il était ravi quand il a finalement été sur son chemin vers l'Irlande.,Sean a dépensé ses économies pour un nouveau snowboard.,1
1381,Todd n'était pas prudent avec ses appareils électriques.,Il a branché un vieux grille-pain avec un cordon déchiré.,"Quand il est sorti de la pièce, il a senti un bruit étrange.",Le grille-pain avait pris feu!,Il a utilisé un extincteur pour sauver la situation.,Todd avait un toast délicieux.,1
1382,Beth faisait de la purée de pommes de terre à partir de rien.,"Après avoir cuit les pommes de terre, il était temps de les écraser.","Sa mère n'avait pas de machine à pâtisserie, Beth devait faire la purée à la main.",C'était un travail difficile qui prenait des heures.,Beth était dévouée à faire de la bonne purée de pommes de terre.,Beth était une cuisinière paresseuse.,1
1383,John et Sue s'embrassaient souvent à l'école entre les cours.,"On leur a dit de ne pas le faire, mais ils l'ont fait quand même.","Un jour, le directeur les a surpris en train de s'embrasser.",Ils ont été suspendus pour une semaine.,Leurs parents ont organisé une grande fête pour les fêter.,Ils ont tous les deux appris leur leçon et ne s'embrassent plus à l'école.,2
1384,Biff voulait regarder un western.,Biff voulait aussi aller voir un film dans les cinémas.,Les westerns avaient perdu la faveur du public et personne ne les montrait.,Biff a décidé de projeter lui-même un western classique.,Il aimait regarder les westerns.,Biff détestait les westerns.,1
1385,"Après être descendu du bus, je suis allé à l'entrée de l'école.",J'étais heureux de revoir certains de mes amis.,"Quand je suis entré dans la première période, c'était très familier.",Le professeur semblait très bien.,J'étais détendu et heureux.,J'ai commencé à avoir une attaque de panique.,1
1386,Le chien d'Ashley a des puces et se gratte.,Ashley était très inquiète qu'elle puisse avoir des puces aussi.,Elle est allée au magasin et a mis du shampoing contre les puces et les tiques.,Ashley est rentrée chez elle et a donné un bain à son chien.,Le chien d'Ashley était plein de puces vivantes.,Ashley a tué toutes les puces.,2
1387,J'ai vécu dans le quartier sud de Boston de 1968 à 1981.,C'était une partie de la ville délabrée.,"J'y ai acheté beaucoup de livres, car ils ne coûtaient que dix cents.",Je suis retourné dans le magasin en 1991.,Je déteste les spaghettis.,C'était très différent.,2
1388,Ma fille avait supplié pour un animal de compagnie.,Son anniversaire approchait.,Je suis allé à la boutique pour faire des recherches.,Les ouvriers m'ont aidé à prendre une décision.,Ils m'ont aidé à comprendre que je devais couper mes cheveux courts.,Je lui ai acheté un chien.,2
1389,Kaylee a toujours voulu un chiot.,"Pour son anniversaire, ses parents l'ont emmenée dans une ferme.",Il y avait beaucoup de chiots de beagle.,Ses parents lui ont dit qu'elle pouvait choisir un chiot pour son anniversaire.,Kaylee était ravie!,Kaylee était vraiment déçue.,1
1390,Neil était en Europe.,Il venait d'arriver à Douvres.,Il aimait la gentillesse des gens!,Il aimait aussi leur délicieuse nourriture.,Neil était malheureux.,Neil s'amusait vraiment bien.,2
1391,Alice voulait aller à l'école pour devenir vétérinaire.,Elle a travaillé dur tout au long du lycée pour avoir de bonnes notes.,Elle a même fait du bénévolat au zoo pour remplir son CV.,"Quand le moment est venu, elle a postulé dans plusieurs écoles différentes.",Elle a pleuré de joie quand elle a reçu sa première lettre d'acceptation.,Elle a finalement décidé de devenir géologue.,1
1392,Mon ordinateur portable ne voulait pas fonctionner.,Il a cessé de s'allumer pour une raison quelconque.,J'ai essayé plusieurs choses pour y remédier.,J'ai enfin trouvé un nouveau chargeur sur Internet.,"Maintenant, il est toujours allumé.",C'est pour ça que je joue au frisbee dehors.,1
1393,Mon professeur de laboratoire expliquait le laboratoire d'aujourd'hui.,Il nous a dit de ne pas verser d'eau suivie d'un acide.,"Je regardais mes notes, mais je n'y prêtais guère attention.","Quand l'expérience a commencé, j'ai versé de l'eau avant un acide dans un tube.",Mon professeur était très contrarié.,Mon professeur m'a félicité.,1
1394,Jack aimait faire des voyages le week-end avec ses amis.,Ils aimaient souvent aller skier dans les montagnes.,Jack a émis l'hypothèse que ce week-end serait parfait pour le ski.,Il a dit à ses amis de venir avec lui à la station.,Ils ont loué une voiture et ont passé un merveilleux moment à skier.,Il a décidé qu'il ne voulait pas aller skier.,1
1395,Brad était malade avec un rhume!,Il voulait sortir jouer!,Il était trop faible pour bouger.,Sa mère lui a donné de la soupe et des médicaments.,La mère de Brad était très attentionnée.,La mère de Brad était plutôt indifférente.,1
1396,Barry n'avait plus que mille dollars sur son compte.,Il devait trouver un travail.,Il a cherché pendant 3 mois.,"Finalement, il a manqué d'argent.",Il a dû aller dans un refuge pour sans-abri.,Des milliers de dollars sont apparus sur son compte.,1
1397,Michael aime aller à la plage mais a du mal à nager.,"Pendant un voyage à la plage, ses amis l'ont mis au défi.",Ils lui ont dit de se jeter à l'eau profonde et il l'a fait.,Michael était fatigué quand il était dehors et a commencé à crier à l'aide.,Il a nagé encore plus loin que ses amis ne l'ont défié.,Ses amis l'ont aidé à regagner la rive.,2
1398,Juan voulait faire des tacos pour sa famille ce soir.,Il est allé à l'épicerie et a acheté les ingrédients.,Il préparait le dîner et il s'est rendu compte qu'il avait oublié les tortillas!,"Il voulait retourner au magasin, mais il était fermé.",La mère de Juan lui a appris à faire une casserole de tacos.,Juan est retourné au magasin.,1
1399,Lena était malade.,Lena était triste parce qu'elle ne voyait pas ses amis à l'école.,Elle a pris ses vitamines.,Elle s' est vite rétablie.,Lena est allée à l'école pour découvrir que ses amis étaient malades.,Lena a fait semblant d'être malade pour éviter ses amis.,1
1400,Jim pétait beaucoup plus que d'habitude.,Sa femme s'inquiétait parce qu'ils avaient une odeur particulièrement horrible.,Elle a insisté pour qu'il aille voir un médecin.,Le médecin de Jim lui a dit qu'il est en train de devenir intolérant au lactose.,La femme de Jim a décidé qu'il devrait avoir une alimentation riche en produits laitiers.,La femme de Jim fut soulagée de trouver la source du problème.,2
1401,Tim a acheté une nouvelle lampe aujourd'hui.,Il est rentré pour l'organiser.,Tim a ouvert la boîte et a suivi les instructions.,Il a assemblé la lampe en cinq minutes.,Tim était content que la lampe soit si facile à installer.,Tim a ensuite jeté la lampe.,1
1402,Sandy avait pris la danse pendant dix ans.,Elle était sur le point d'obtenir son diplôme et voulait faire ses épreuves pour l'équipe de danse.,Elle s'est entraînée et s'est entraînée.,"Le jour des épreuves, elle s'est cassé un orteil.",Elle ne pouvait pas participer aux essais avec la blessure.,Elle s'est très bien débrouillée.,1
1403,Gina et son amie Tami se rendaient à leur classe.,Gina voyait le tyran qui l'avait fait trébucher.,Gina a essayé de garder son calme.,Elle prit une profonde respiration et mit un faible sourire.,Tami a harcelé Gina jusqu'à ce qu'elle se mette à pleurer.,"Tami a dit au tyran de se faire foutre, et il avait l'air intimidé.",2
1404,Morgan adorait le thé.,Elle a acheté une tasse de voyage pour apporter du thé à l'école.,Elle a bu tout son thé en allant à l'école.,"Quand elle est arrivée à l'école, elle a dû se remplir d'eau chaude.",Morgan était contente qu'elle ait rappelé d'apporter des sachets de thé supplémentaires avec elle.,Morgan était content que l'eau chaude ait le goût du café.,1
1405,Beth a commencé à collectionner des poupées.,"Elle achetait des poupées en ligne, sur les marchés aux puces et dans les magasins d'antiquités.",La maison de Beth était bientôt pleine de poupées.,"Quand un ami venait nous voir, il n'y avait pas de place pour discuter.",Elle adorait le cupcake.,Ils ont dû déplacer les poupées pour s'asseoir.,2
1406,Jim était dans une course de chariots.,Il a conçu son go-kart tout seul.,"Pendant qu'il courait, ses pneus sont tombés.",Il ne savait pas quoi faire.,Il a terminé en première place.,Il n'a pas pu terminer la course.,2
1407,Bob était chaleureux et tendre envers sa femme.,Il voulait lui offrir un cadeau spécial pour la Saint-Valentin.,Il a demandé à tous ce qu'il devait lui offrir.,"Ils avaient tous des opinions différentes, ce qui laissait Bob confus.",Bob n'a plus été le même après avoir été tasé par les flics du centre commercial.,Bob a finalement suivi son instinct et choisi le cadeau parfait.,2
1408,Ida avait des billets pour un festival de musique de deux jours.,Elle était triste quand il a commencé à pleuvoir le premier jour.,Mais elle a vu que les autres participants n'étaient pas fâchés.,"Ils dansaient sous la pluie, alors j'ai suivi.",Ida était heureuse de pouvoir danser sous la pluie au festival.,Ida était heureuse qu'il ne pleuve pas.,1
1409,Jeff rentrait chez lui et ne voyait qu'une tornade au loin.,"Jeff savait qu'il était en danger, alors il est allé dans une maison voisine.",Il a sonné à la porte et a demandé s'il pouvait rester jusqu'à ce que la tornade s'apaise.,Le propriétaire a laissé Jeff entrer.,Ils étaient dans la salle de bain pendant que la tornade faisait rage.,"Le tremblement de terre a duré plusieurs minutes, causant des dégâts mineurs.",1
1410,Charles était heureux de rencontrer un directeur de maison de disques sur Facebook.,Charles a demandé à écrire sur l'artiste de l'exécutif.,"Le directeur a dit oui, tant que l'histoire était publiée.",Vibe Magazine a proposé de publier l'histoire sur une base spéculative.,C'était le début d'une relation fructueuse pour Charles.,Le directeur était très en colère de ce qui s'était passé.,1
1411,Anna voulait faire un gâteau pour l'anniversaire de sa mère.,"Elle a essayé deux fois, mais les deux gâteaux sont tombés à plat.",Puis elle a trouvé une solution.,Elle est allée à la boulangerie et a acheté un gâteau.,Elle a mangé le gâteau seule à la maison.,Sa mère a beaucoup aimé le gâteau.,2
1412,Ron venait de découvrir que sa famille déménageait dans une ferme.,Ron était nerveux.,Il ne connaissait rien aux animaux.,"Mais quand il est arrivé à la nouvelle maison, il a été surpris.",Ron a trouvé qu'il aimait vivre dans une ferme.,Ron détestait être à la ferme parce qu'il détestait les animaux.,1
1413,Ron a des problèmes de colère.,"Lors d'un voyage au magasin, il s'est mis en colère contre une caissière lente.",La caissière était insolente et l'a incité à continuer.,Ron a attrapé le caissier par la chemise et l'a tiré sur le comptoir.,Ron a reçu une récompense du magasin.,Ron a été arrêté.,2
1414,Mon ami et moi avons décidé de créer un groupe et de jouer pour nos familles.,J'étais chanteur et mon ami jouait de la guitare.,On s'est entraînés dans mon garage.,"Finalement, on est devenus plutôt bons.",On a arrêté de jouer ensemble dans un groupe.,"Le week-end suivant, nous avons donné un petit spectacle pour nos familles.",2
1415,"Un garçon, Jack, demandait à ses parents un chiot depuis des mois.","Après tout le temps qu'il a demandé, ils ont finalement cédé et ont dit oui.",Jack a passé une demi-heure à chercher un chiot sur Internet.,Il en a trouvé un dans la région où il vivait.,Jack a abandonné l'idée d'avoir un chiot.,Jack leur a montré le chiot en ligne et les a suppliés de l'avoir.,2
1416,"Un samedi après-midi, Amy était seule dans son jardin.",Elle pratiquait le volley quand son père est sorti.,Il a proposé de l'aider à pratiquer.,Amy était reconnaissante.,Le père d'Amy l'a battue au basket.,Ils s'entraînaient ensemble.,2
1417,Jon adorait le ciel nocturne.,Il passait beaucoup de ses nuits à regarder les étoiles.,Sa mère a vu qu'il aimait le ciel nocturne.,Sa mère lui a acheté un télescope.,Jon a ensuite observé les germes au microscope.,Jon utilisait souvent son télescope.,2
1418,Jack est allé faire un tour au magasin.,Il avait vraiment besoin d'acheter des œufs.,"Il les a cherchés partout, mais il n'a rien trouvé.",Il a demandé au vendeur où ils étaient.,Le commis lui a dit où était le bacon.,Le commis lui a dit de trouver les œufs.,2
1419,Jimmy est monté sur le comptoir pendant que sa mère était distraite.,Il courut avec agilité vers le brûleur de la cuisinière qui brillait rouge.,Jimmy a crié quand sa main a touché le brûleur.,Sa mère est apparue instantanément et l'a emmené loin de là.,Jimmy a ri. Il est mort.,Jimmy a pleuré.,2
1420,Billy a enterré un trésor dans son jardin.,Il a dessiné une carte pour ne pas oublier où il l'avait mise.,Les années passèrent et la famille de Billy déménagea.,"Des décennies plus tard, il est revenu et a utilisé sa carte pour le déterrer.",Il a jeté le trésor qu'il a trouvé.,Il a trouvé beaucoup de trésors de son enfance.,2
1421,Ma mère m'a emmené faire les courses.,Elle m'a laissé choisir la nourriture.,J'ai pris beaucoup de bonbons et de snacks!,"Puis, elle est allée à la caisse et a tout payé.",Je n'ai aimé aucune des courses que ma mère a achetées.,J'ai mangé beaucoup de bonbons ce jour-là.,2
1422,Mike avait toujours des Golden Retrievers quand il était petit.,"Maintenant qu'il avait un emploi stable, il se sentait prêt à avoir un chien aussi.",Mike a acheté un Golden Retriever et l'a appelé Spot.,Mike et Spot se promènent dans le parc chaque week-end.,Mike aime beaucoup son fidèle ami Spot.,"Mike trouvait Spot un chat étrange, mais il l'aimait bien.",1
1423,Joe a été viré de son travail.,Il était triste.,Il avait besoin d'argent pour payer ses factures.,Il a appelé Grant.,Joe a prêté de l'argent à Grant.,Grant a prêté de l'argent à Joe.,2
1424,Jimmy avait besoin d'apprendre à coder pour son travail.,Il a cherché une leçon sur Internet.,Il a trouvé un site pour lui apprendre à coder.,"Chaque jour, il s'appliquait à l'effort.","Après un long moment, il a appris à coder correctement.",Jimmy a ensuite appris à bien cuisiner grâce aux tutoriels.,1
1425,Rakesh décide qu'il aimerait cuisiner du homard pour le dîner.,Il se rend au marché de fruits de mer et choisit un homard géant.,Rakesh le ramène à la maison et le fait bouillir dans de l'eau.,Il mange le homard avec du beurre et du maïs en épi.,Le homard était le plat le moins apprécié de Rakesh.,Rakesh aimait manger du homard.,2
1426,"À seize ans, j'ai appris à conduire.","La première fois que je suis monté dans la voiture, j'ai perdu la trace de la pédale de frein.",Je ne savais pas comment m'arrêter!,Mon père a dû allumer le frein d'urgence.,Mon père m'a emmené prendre mon permis.,"Après cette erreur, je suis devenu beaucoup plus prudent.",2
1427,Ron s'est réveillé et a regardé par la fenêtre.,La rue était couverte d'un pied de neige!,L'école était annulée ce jour-là.,Ron a passé toute la journée à jouer dans la neige avec ses amis.,Ron était très heureux.,Ron était très mécontent qu'il ait tellement neigé.,1
1428,Mon frère adorait les bonbons.,Il en a mangé beaucoup.,Il a laissé les emballages sur le comptoir.,Notre mère le réprimandait pour ça.,Il n'a pas écouté jusqu'à ce qu'on ait eu beaucoup de fourmis un printemps.,Elle l'a félicité.,1
1429,Brad voulait des œufs pour le petit déjeuner.,Brad n'avait plus d'œufs!,Brad a pleuré pendant longtemps.,La mère de Brad est rentrée avec des œufs!,Brad avait un délicieux œufs Benedict.,Brad détestait sa mère pour avoir pris les œufs.,1
1430,Paulo avait toujours voulu faire partie du conseil étudiant.,"Cependant, il craignait de ne pas être élu.",Paulo a demandé à de nombreux étudiants leur soutien dans l'élection.,"Finalement, le jour des élections, Paulo a été élu au conseil étudiant.",Paulo était honteux de ce qu'il avait fait.,Paulo était fier de son exploit.,2
1431,Les parents de Patrick ont élevé des canards.,"Un jour, Patrick jouait près des canards.",Un des canards a commencé à le poursuivre!,Le canard a rattrapé Patrick et lui a mordu la jambe.,Patrick a développé une peur des chiens à cause de l'incident.,"Il n'a pas cassé la peau, mais Patrick avait peur et a pleuré!",2
1432,"Hier soir, j'ai assisté à une soirée cocktail.",J'avais mis ma nouvelle robe blanche.,Tout le monde à la fête l'a adoré.,"Mais à ma grande consternation, j'ai renversé du vin sur tout.",J'étais tellement en colère contre moi-même!,Je portais une robe rouge.,1
1433,Je suis une personne différente de ce que j'étais.,"J'étais lourd, mais j'ai perdu du poids.",J'ai commencé à nager et j'ai perdu du poids.,Je faisais de l'exercice trois fois par semaine et je mangeais sainement tous les jours.,Je suis beaucoup plus en bonne santé maintenant.,Je pèse 300 livres.,1
1434,Kelly est allé voir un match des Celtics hier.,Elle adorait aller aux matchs.,Le temps tournait et le temps s'épuisait.,Heureusement que les Celtics ont gagné.,Kelly a sauté de joie.,Kelly était furieux que les Celtics aient gagné et pas l'opposition.,1
1435,La petite amie de Jane travaille dans un fleuriste.,Elle ne se lasse jamais de son travail.,"Un jour, Jane décida de lui offrir une rose.","Même si sa copine a vu beaucoup de jour, elle l'aimait.",La petite amie de Jane était une amoureuse des fleurs.,"Jane aime faire du vélo, de la randonnée et promener son chien.",1
1436,Michael aimait faire des randonnées dans les bois le week-end.,Il n'avait jamais atteint le sommet d'une montagne.,"Un jour, il a grimpé très haut et a finalement atteint le sommet.",Il pouvait voir la terre et l'eau de l'autre côté de la montagne.,Michael était déçu de lui-même.,Michael aimait la vue et espérait y retourner.,2
