,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1211,Phil went for a walk in the park.,It was a warm breezy day.,He ran into a few friends along his walk.,One of them offered him a drink.,Phil was thirsty and accepted the drink.,Phil was angry at his friends.,1
1212,Dorothy's cat was pregnant.,She didn't know how it happened.,She convinced the family to keep the kittens.,It wound up having 7 kittens.,Dorothy made sure to buy lots of cat food.,Dorothy went to the pet store and bought a new hamster.,1
1213,Jeremy's mother didn't approve of his lifestyle.,"When he was 21, Jeremy decided to move out.",He found an apartment in a nearby state with a new job.,"After several years he cleaned up, and finances his own life.",Jeremy had to move back in with his mother.,Jeremy enjoyed being more responsible.,2
1214,Terry realizes his neighborhood has become covered in litter.,He wishes it looked as clean as it did when he was young.,He decides to pick up cans and cigarette butts every night after work.,Eventually his neighbors do too and his neighborhood looks better.,Terry hated cleaning up.,Everyone felt better that it was cleaner.,2
1215,I wanted to take a shower after work.,I got my clothes and towel from the closet.,I went into the bathroom and turned on the shower.,I got undressed.,Then I walked over to my neighbor's house to borrow some soap.,Then I stepped into the hot shower.,2
1216,I approached the front of my school.,"Since my brother was at work, I had to wait for him to pick me up.","Several hours later, I was impatiently waiting.",He eventually came before night time.,I was very angry at him for not picking me up earlier.,I was glad to be home early from school that day.,1
1217,Barry loved to lift weights.,He only used his special barbell to lift weights.,One day he forgot to bring his barbell!,He decided to do cardio instead of lifting.,He always enjoyed a nice nap in his hammock.,He still ended up having a great workout.,2
1218,Amber had been working a lot lately.,It was stressing her out a great deal due to other personal issues.,She'd been dying for a day off to relax.,On her day off she hung out with boyfriend Rob,Amber couldn't find any time to relax.,They relaxed all day and Amber felt much better.,2
1219,Carl joined the military right after high school.,He signed a short contract that put him on the front lines.,His best friend was killed in front of him.,Happiness became a foreign concept to Carl.,Carl hung out with his best friend when they came home.,Carl had to go to therapy for post-traumatic stress disorder.,2
1220,Eddie liked to watch people use metal detectors on the beach.,He watched one man for a while.,It had been over an hour and the man hadn't found anything yet.,Eddie secretly buried a pile of quarters in the sand.,The man sadly found nothing that day.,And watched the man happily get a ping.,2
1221,"When I first met Janice, she didn't know how to crack a walnut.",I couldn't believe she'd gotten this far in life without this skill.,I offered to teach her many methods to crack nuts.,She accepted.,Janice decided she didn't want to learn how to crack walnuts.,Janice is now an expert walnut cracker.,2
1222,Amy walked home from volleyball practice alone.,She called and told her friend Kim she was the worst player.,Amy felt like a loser just saying it out loud.,"Kim reminded her it was the first day, and she would improve.",And throughout the season she kept getting better.,She loved being bad at volleyball.,1
1223,Beth was taking a shower when she heard a loud knock on the door.,She didn't want to answer and waited for it to go away.,"The next time she took a shower, she heard the loud knock again.","But when she rushed out of the shower to answer, no one was there.",Beth decided she was hearing things.,Beth was deaf.,1
1224,Joe went to college for art.,He graduated with a degree in painting.,He couldn't find a job.,He then responded to an ad in the paper.,Joe hated pizza.,Then he got hired.,2
1225,Bob picked up his glasses from the table.,He slipped them in his backpack to wear to school.,He needed them to see the board.,In science he put them on.,Bob enjoyed using his binoculars.,Bob was able to read the writing on the board.,2
1226,I was really nervous before my first middle school dance.,I was surprised my crush said yes to begin with.,When we finally got the chance to dance I stepped on her foot.,It ended up broken.,I drove her to iHop for pancakes and shakes.,"Now, she won't even talk to me.",2
1227,My friend went out one night looking for love.,He ended up getting pretty drunk.,Next thing we knew he was flirting with a gay man.,"After a while, we lost track of our friend.",Our friend ended up at home at three in the morning with a girl.,We found out our friend had gone skiing.,1
1228,Benjamin went to the park today.,"First, he hung upside down on the monkey bars.","After that, he went sliding down the slide.",Then his mom pushed him on the swing and he went really high.,Benjamin did not enjoy the park.,Benjamin had fun and then left the park.,2
1229,Megan and I were walking home from school near a busy street.,I saw three blue cars pass by in a row.,We decided to count the blue cars.,Megan and I sat on the curb all afternoon.,"After counting the cars, we went back home.","We then sat down and began to count the cars,",1
1230,Kelly decided to have a house party.,Her parents were going away so she decided to have one.,She invited all her friends.,When they got there they had a good time.,Kelly had a neurological disorder that kept her in a wheelchair.,Kelly cleaned up in time and her parents never found out.,2
1231,James realizes one afternoon that he hasn't left his house all day.,He decides he'll go for a run in the park.,He had a long jog around the lake in his local park.,When he gets home he feels tired but satisfied.,James decides never to leave the house again.,James is glad he decided to run.,2
1232,Lars realizes that a lot of snow had accumulated on his deck.,He decides he should shovel some of the snow.,Lars works late all afternoon until the snow is cleared.,"When he's done, he goes inside for a shower.",He feels satisfaction.,When he gets out of the shower he shovels his deck.,1
1233,Matt suspected his wife Ginny was having an affair.,He started sneaking around reading her emails.,He found some emails that were from another man.,"Reading them, he saw that his suspicions were true.",Matt started to laugh.,Matt was very angry.,2
1234,Mike used to play racquetball with Perry.,They'd reserve a court a couple of times a week.,But one time Mike accidentally hit Perry in the back of the head.,Perry wasn't very happy about that.,Mike had to apologize.,Mike and Perry got married.,1
1235,Sydney needed to do the laundry.,She sorted her dirty clothes by color.,She dumped the first load into the washer.,She added the detergent and fabric softener.,She decided to go to the movies.,She continued to do this until the laundry was done.,2
1236,There was a hurricane coming and we had to evacuate.,We packed what we needed and headed to the other side of the island.,We waited out the storm there with family.,When it was over we packed our things and went home.,"We found our house standing, but in shambles.",We decided to go swimming on the beach.,1
1237,Tom bit into the Snickers bar and felt a stabbing pain.,A small pebble in it made one of his teeth snap in half!,He rushed to the dentist.,"Because it was an emergency, they saw him right away.",The dentist fixed his tooth.,Tom had so much fun that day.,1
1238,Rufus wakes up and notices that his hat is gone.,At first he can't remember where it might be.,Finally he realizes he wore it to the bar last night.,Rufus returns to the bar to get his hat.,Rufus is relieved to find his briefcase at the bar.,He sees his hat hanging on moose antlers behind the bar.,2
1239,Alexia was excited to get a new dog.,She'd wanted a new dog for ages.,Finally her parents agreed to get her one.,They drove her to the kernel to pick one up.,Alexia fell in love with a shaggy dog at the kennel.,Alexia cried because she wanted a cat instead.,1
1240,Dan wanted to find the perfect gift for his mother's birthday.,He shopped at the mall for hours and was unable to find anything.,He came home disappointed and without a gift.,His mother saw his face when he walked in and asked what was wrong.,Dan explained the situation and his mother wasn't upset.,Dan yelled at his mom for being picky.,1
1241,Bill was poor.,Bill had a minimum wage job.,He could barely pay his bills.,Bill decided to get a degree in computer science.,Bill started making a lot better money.,Bill made less money as a computer scientist than he did before.,1
1242,Jane loved her new high heels.,She wanted to wear them out.,She wore them dancing to the club.,Within minutes her feet hurt too much.,Jane danced barefoot and left her shoes in her purse.,Jane was anxious to start tap school.,1
1243,Jose is an immigrant.,He and his family came here from Mexico.,Jose wants to take a trip to visit his other family members Mexico.,He diligently plans and purchases the necessary travel items.,Jose take the trip to Mexico.,Jose vows never to go to Mexico again.,1
1244,Hannah was feeling very stiff and inflexible.,She decided to enroll in a Yoga class to improve her flexibility.,She was terrible at yoga and for months she did not improve.,"But, she decided to stick with it and keep trying.",Hannah became stiffer over time.,Hannah eventually succeeded.,2
1245,The teacher announced that there would be a pop quiz.,The students let out a collective groan.,This was the second pop quiz in a week.,"As the teacher began handing out the quizzes, the fire alarm went off.",The students cheered because they were free.,The kids were mad they had to be outside.,1
1246,Carla was worried that her daughter Ann was over-extending herself.,She'd seen her daughter's free time disappear with her new clubs.,It all came to a head when Ann brought home a D on a test.,"Ann promised to work hard, begging to be allowed to stay in her club.",Carla told her daughter she needed to join more clubs.,Ann's mom said her daughter could choose one club if she studied.,2
1247,Gina's family was visiting her grandmother in Illinois.,"It was the first day, and Gina was the last to wake up.",She went to the kitchen to have breakfast.,The family had already eaten most of the food.,Gina was happy with the outcome in the house.,Gina was sad and cried.,2
1248,James had a birthday coming up.,He wanted a hunting bow.,His mother went out and bought him one.,He forgot to ask for arrows for the bow.,He went to the sporting goods store to buy bullets.,He carved some sticks to use for makeshift arrows.,2
1249,A young girl named Taylor had always wanted a pet.,One day her mother surprised her with a trip to the pet store.,They both entered the store and looked around.,Taylor had a hard time deciding which animal to adopt.,Taylor finally decided on the cute little kitten in the corner.,Taylor decided instead to go clothes shopping.,1
1250,Zeke was throwing a Halloween party.,All his friends were dressing up.,Zeke thought about being a vampire or a wizard.,Then he decided on a scarier costume.,Zeke would dress up as a pumpkin.,Zeke dressed up like a skeleton.,2
1251,Janet always wanted to be in movies.,She finally landed a role in a big movie.,It was going to debut nationwide last week.,Unfortunately it was delayed.,Janet was relieved.,Janet was disappointed.,2
1252,Marge begged her husband Bill for a backyard pool.,"He finally relented, and the pool was installed.","Soon, Marge was throwing weekly pool parties.","At one party, she saw a curvy neighbor in a bikini talking to Bill.",Marge put a new key on her keychain.,Marge felt a pang of regret about putting in the pool right then.,2
1253,Rosie the quarter horse whined irritably.,Farmer Jones still hadn't brought her morning oats.,"Feeling naughty, she snuck toward the apple orchard.","Farmer Jones didn't know about the low spot in the fence, but Rosie did!",Rosie waited patiently for Farmer Jones.,Rosie broke free to head to the orchard.,2
1254,Rick was at the bar when he saw a driver's license on the ground.,He asked around if it was anyone there.,"Of course it wasn't, and Rick didn't want to leave it with a stranger.",So he decided to drive to the address of the license owner.,Rick threw the license out the window.,Rick gave the driver's license to the driver and made the driver happy.,2
1255,I started a diet yesterday.,I ate healthy food all day!,Today I saw pizza in the fridge.,My willpower broke and I ate all 5 pieces.,I felt ashamed.,I was proud of my willpower.,1
1256,Sam and his wife were busy packing for their trip.,He was really looking forward to this trip.,He was excited to be able to spend a lot of time with her.,They finished packing and then smiled at each other.,Sam wanted to get away from his wife as soon as possible.,Sam and his wife had a great time together.,2
1257,Stan wanted to go on an adventure with Eric.,But Eric's mom said that Eric couldn't come out and play.,"Stan begged and pleaded, but to no avail.",Eric snuck out of his house and knocked on Stan's window.,The two boys went out to have their adventure without hesitation.,Eric was fast asleep leaving Stan to fend for himself.,1
1258,Greg likes to throw anything he can get his hands on.,One day he threw a stone as far as he could.,It went through the window of his neighbor's house.,He was scared but wanted to do the right thing.,Greg told his neighbor it was him.,Greg blamed the broken window on another boy.,1
1259,Brad went to the beach.,He made a sand castle.,He jumped into the ocean waters.,He swam with the small fish.,Brad's day went very badly.,Brad then went home after a nice day.,2
1260,Our puppy went outside to play.,"He rolled in the mud, which got caught in his fur.","Once inside the house, we sent him to the bathroom.",He jumped in the tub for a bath.,We gave him a bath.,When we were done our puppy was full of mud.,1
1261,Jerry had just learned to ride a bike and was excited to go for a ride.,He started down the street near his house when he hit a pothole.,His bike stopped immediately and flipped him over it.,He lay there screaming for help with no one in sight.,Jerry's mother took twenty minutes to find him.,Jerry couldn't wait for his next bike trip.,1
1262,I decided to pay a visit to someone I've been dating online.,"I've never seen her in person, but I trust her.",The airplane flight took several hours.,"When I arrived at the hotel, she said she was in front.",I got on the plane and flew home.,I walked in and saw her.,2
1263,I hired a social media manager.,I thought they'd drive more traffic to my website.,They spent most of their time reading other people's posts.,My traffic actually went down in the following month.,I decided to fire my new social media manager.,I decided to give my new social media manager a raise.,1
1264,Sam's parents were out for the weekend.,He decided to host a party.,Many people came.,The partygoers ended up trashing the house.,Sam's parents were upset they had missed the fun.,Sam was in real trouble.,2
1265,Today was the first day of school.,I got to wear my new outfit that Mom bought.,I met a lot of new friends.,My favorite class is music.,I had a great time at school.,I hate school.,1
1266,Sam bought a new television.,It wouldn't turn on.,He pressed the on button several times.,Finally Jeb came over to check it out.,Jeb turned on the microwave.,Jeb plugged the TV in and it went on.,2
1267,One day Matilda was extremely bored.,So she picked a name and address out of the phone book.,She wrote a silly letter to that random person.,And the recipient wrote back to Matilda!,Matilda then received a letter from her brother.,Matilda was told not to write to them anymore.,2
1268,Bill and Teddy were at the bar together.,Bill noticed a pretty girl.,He went up to her to flirt but she didn't like him.,He was too drunk to talk properly.,Bill carefully added up the column of eight-digit numbers.,Bill and Teddy talked loudly about how stuck up pretty girls are.,2
1269,Last night was very scary.,We had a tornado warning and terrible thunderstorms.,Unfortunately my violin concert was not canceled.,I was required to show up but during the performance the lights went out.,No one seemed to notice what had happened.,We couldn't see our sheet music.,2
1270,Janey and Lynne decided to go to the movies.,"Janie wanted to see a comedy, but Lynne wanted to see a thrill.","When they got to the movie theater, they decided to make a compromise.",They chose an action movie that had both comedic and thrilling parts.,They decided to go to Vegas instead.,They were both happy.,2
1271,Oliva wanted to go shopping.,She decided to go to the mall.,She found a great shoe sale.,She bought three pairs.,Olivia decided never to go shopping again.,Oliva had a great day shopping.,2
1272,We're moving to a brand new house.,Our old house is now too small for our family.,We've packed all our things.,I'm very excited to move into our new home.,I hate the thought of moving.,I just hope I get to choose my own bedroom.,2
1273,Shawn woke up and got out of bed at 8:07 a.m.,He reached for his cigarettes but the pack was empty.,Shawn then threw on some sweaters and headed to the corner store.,"There, he bought a pack of Newports.",Shawn gave up smoking on the spot.,Shawn smoked them almost immediately.,2
1274,Nickie had a toy doll.,She loved her doll very much.,One day she lost her doll.,Nickie cried all day.,Nickie never found the doll.,Nickie laughed all night.,1
1275,Anna has lost twenty pounds in three months.,Her friends aren't sure what her secret is.,Last week they decided to ask her.,She said she was working out and eating better.,Anna's friends thought her methods were ineffective.,Anna's friends were surprised by her simple methods.,2
1276,Bob wanted a hamburger.,But he also wanted to eat healthier.,So he decided to make a vegetarian burger.,Bob thought it wasn't as good as a normal burger.,Bob went out to McDonald's later that evening.,He was excited.,1
1277,"After being injured, Tommy needed to go to the doctor.","Quickly, his mother drove him downtown.",There were a lot of people in the waiting room!,"After a while, a nurse came to see Tommy.",Tommy was then badly injured.,Tommy was then treated and felt much better.,2
1278,Maggie wanted to paint her room.,She wanted a pink room.,She asked her mom to buy her paint.,The next day Maggie painted her room.,Maggie hated the color pink.,Maggie loved the color pink.,2
1279,"Ken met a nice guy online, and they decided to go on a date.",They met at a nice restaurant and shook hands.,Ken and his date ordered food and had a small talk.,"While they ate, Ken decided that he really liked the man.",Ken made an excuse to leave quickly.,Ken asked him out for a second date.,2
1280,Gary is in love with Jamie.,He gets very nervous around her.,"One day, he tried to show off in front of her.","Instead, he fell down a flight of stairs.",Gary was mad that he didn't fall down two flights of stairs.,Jamie came to the rescue and helped him.,2
1281,Liz decided she was going to try growing tomatoes.,She'd never grown anything before.,She bought seedlings from the garden center.,All summer she looked after them like they were children!,Liz was ashamed of what she had done.,Eventually they grew delicious tomatoes.,2
1282,Bill wanted a sandwich.,He got up and went into his kitchen.,He gathered the materials for a sandwich.,He made a sandwich.,He ate his sandwich.,Bill started working on his carpentry project.,1
1283,Jack had his own pencil.,It was blue with stars.,One day he couldn't find it.,He looked everywhere.,Jack decided that he hated the color blue.,He finally found it under the bed.,2
1284,I went to the store to buy a phone.,It was extremely advanced.,I brought it home and called all my friends.,They wanted to see it too.,They were impressed with my phone.,I was ashamed of my phone.,1
1285,John was cooking dinner last night.,He was making pork chops.,"Unfortunately, he dropped a pan and burned himself.",He had to go to the hospital.,John had a wonderful evening.,John had a miserable evening.,2
1286,Jenny found someone stealing her lunch twice in the break room this week.,She asked around and found out who did it.,She confronted the person and they denied it.,Jenny had security look at the camera footage.,Jenny picked up the sweater.,They confirmed Jenny's suspicions.,2
1287,Emma liked to paint.,"For her friend's birthday, she gave her a painting.",Another person saw the painting at her friend's house.,She called Emma and asked her to create paintings for her restaurant.,Emma never painted inside a restaurant again.,Emma was happy to have a new audience for her work.,2
1288,Tom liked to look at old cars.,"For his birthday, his family got him tickets to a classic car museum.",Tom thought it was a wonderful gift.,His family accompanied him to the museum.,Tom loved his time at the museum.,Tom told his parents he hated them.,1
1289,Johnny takes a trip down the stairs at his house.,Now Johnny has a bruised knee.,His mom comforts him.,Eventually Johnny feels better.,Johnny cries for an hour.,Johnny is more careful on the stairs from now on.,2
1290,Mike is a busy man.,He often eats fast food for breakfast.,Mike wanted to enjoy a healthier breakfast.,He tried an overnight oatmeal recipe.,Mike ate the oatmeal.,Mike was ashamed of what he had done.,1
1291,My teacher showed us how to build a wooden birdhouse.,Everyone started to start the experiment.,I tried connecting the borders with nails.,I ended up hitting my finger with the hammer.,I was very happy that I had been building wooden birdhouses.,I went to the hospital to fix my finger that I had broken.,2
1292,Josh liked watching anime TV shows.,"When he criticized one of them, its fans got angry with him.",Josh didn't understand why they couldn't accept criticism.,Josh kept his opinions to himself.,Josh then decided to watch anime by himself.,Josh enjoys watching anime with others.,1
1293,John loves to eat at buffets.,They are his favorite because he gets to eat as much as he wants.,There was this great buffet right near his apartment that he would go to.,He found out that they went out of business last week.,John was glad to see it go.,John was sad to hear the news.,2
1294,Jimbo has been working at the same job for years.,He always takes his smoke break at the same time.,This week they got a new boss.,The new boss doesn't allow smoke breaks.,Jimbo is pleased his boss doesn't allow smoking.,Jimbo sneaks into a back room to smoke.,2
1295,Lester was infatuated with Christina.,He was a photographer and she was a graphic designer.,Lester spent all his free time with Christina.,"Finally, she said she loved him and wanted children with him.",Lester asked her to marry him.,Lester never spoke to her again.,1
1296,I decided I needed to finish a Sunday crossword.,I turned off my computer so I wouldn't cheat.,I turned off the TV so I wouldn't be distracted.,I opened the paper to the Leisure section.,I read a fascinating article.,I finished the whole crossword puzzle in one hour.,2
1297,I thought about getting a new hat for my head.,"After looking through the images, I picked one out.",This hat is going to be amazing!,I quickly went to the store to buy the hat.,Sadly it made me look like a potato.,The shirt fit perfectly.,1
1298,Julia baked a cake.,"When it had cooled, she was ready to freeze it.",She covered it in pink frosting.,"Then, she made little frosting flowers.",The cake looked bad because she didn't put any work into it.,"After finishing, her cake looked very tasty.",2
1299,Whit has a dog.,It sleeps all the time.,It doesn't just sleep like a normal dog.,It snores like a human.,White does not.,Whit doesn't sleep well.,2
1300,Amy arrived home from volleyball practice and sat on the couch.,Her mother walked in and gasped.,She told Amy she needed to shower since she was sweaty.,They argued since Amy thought it was no big deal.,Amy left for volleyball practice.,Amy gave in and took a shower.,2
1301,Today was Pinwheels for Peace Day.,My teacher took the class towards the front of the school.,Everyone planted pinwheels near the stop.,"When we looked at the wheels from afar, they were spinning.",Our teacher told us to go back and remove the pinwheels.,Our teacher took a picture of the pinwheels.,2
1302,Beth was expecting her first child.,She was home doing light cleaning on a Sunday afternoon.,All of a sudden her water broke.,Beth was in labor for 2 days.,Beth gave birth to a beautiful baby boy.,Beth was very happy during those two days.,1
1303,Mia had never tried falafel.,She didn't think she'd like it.,"However, her friends talked her into trying it.",She realized it was delicious!,Mia vowed never to eat it again.,Mia liked it so much she decided to learn how to make it.,2
1304,I was bored when my daughter went to kindergarten.,I began to substitute for a teacher at her school if a teacher was sick.,I became very interested in why some kids have a harder time learning.,This led me to take a bunch of classes on special education.,I started teaching special education.,I decided never to teach.,1
1305,Gary always brought his lunch to work.,Today Gary couldn't find his lunchbox.,He figured he'd just buy something from the machine at work.,"When Gary took his lunch, he found out the machine was broken.",Gary then bought something from the machine at work.,Gary was very upset and went hungry.,2
1306,Jake was trying to fall asleep.,He had an important test tomorrow.,He rolled around in his bed all night.,He tried drinking a big glass of warm milk.,Jake fell asleep after drinking the milk.,Jake then drank a cup of coffee to stay awake.,1
1307,I was walking through the park one day.,I noticed a man sitting by himself.,I walked up to him and asked how he was.,He told me how he was very sick and sad.,I listened and told him I hoped he felt better.,I decided to listen to my iPod.,1
1308,Joe was interested in Einstein's general theory of relativity.,He watched several documentaries about Einstein.,"Then, he read a book on the Theory of Relativity.",Joe learned quite a lot about Einstein's scientific achievements.,He couldn't wait for his advanced physics class to start.,Joe practiced his kick and was accepted into the soccer team.,1
1309,Bonnie needed a new job.,She searched the newspaper employment section.,She found a listing for a job as a nanny.,She called the listed number to arrange an interview.,Bonnie called to say she didn't want an interview.,Bonnie got the job eventually.,2
1310,Amy was playing in the backyard with her friends.,Suddenly she saw a small snake slithering across her arm!,"She screamed and ran, but not before the snake bit her hand!",Amy was terrified and called an ambulance right away.,The ambulance took her to the morgue to die.,The ambulance treated her snake bike.,2
1311,Jerry told all his friends he was running a marathon.,He had some of them sponsor him.,He never really prepared for it.,He was freaking out the day of it.,"Jerry tried to run the marathon but quickly collapsed,",Jerry won the marathon.,1
1312,Dave loved the outdoors.,One day he decided to go on a hike.,"As he walked along the trail, he heard a hissing sound.",To his right on the ground was a rattlesnake!,Dave backed away slowly.,Dave took pictures of the tall trees.,1
1313,Logan always loved being outside.,"One day, while playing outside with his dog, Logan was stung by a bee.",He cried in pain and raced home.,Logan's mother put ice on the sting until it felt better.,Then he went back outside to play with the dog.,He never went near butterflies again.,1
1314,Skip's grades at school were getting worse and worse.,His parents considered getting him a tutor.,"They noticed, however, that Skip was squinting a lot.",They realized he needed glasses and not a tutor.,Skip's parents decided not to get him glasses.,Skip got glasses and improved in class.,2
1315,Rae's family sat down for Sunday lunch.,Rae's brother accidentally spilled his drink.,Rae's stepfather yelled and threw his plate across the room.,Rae watched the plate shatter into a million pieces.,Rae went to get a broom.,Rae asked his brother for the name of his plumber.,1
1316,Gina and her friend Lisa were listening to music in the garage.,Gina hoped her other friends would come over and join them.,"She called them, but no one answered.",The girls decided to dance to cure their boredom.,They all had a good time anyway.,Gina and her friends turned the music off since it was boring.,1
1317,The kids were very excited about Christmas.,They've been good all year.,They sent a letter to Santa.,Santa responded back in the mail.,"They framed the letters and kept them for years,",The letter stated they would not be getting any gifts.,1
1318,I was feeling sick.,I've scheduled a doctor's appointment.,I went to see the doctor.,He ran some tests.,I found out I had the flu.,I told the doctor I didn't need his services.,1
1319,Christian's school was starting football tryouts.,Christian decided to try out for the team.,He practiced every day.,He tried out for the team.,Christian hates football.,Christian got on the team.,2
1320,Tim and Gina both hated doing the dishes.,They would each alternate which week to do them.,Last week Gina wasn't able to get to hers.,She had been working longer hours than usual.,Gina was very happy.,Tim did the dishes for Gina to be kind.,2
1321,Timmy asked his mother for a pet.,She told him that she could not afford to buy him one.,Timmy was sad but he understood what his mother said.,"The next day, Timmy found a turtle in the creek.",Timmy asked his mom if he could keep that as a pet instead.,Timmy's family had turtle soup.,1
1322,Jen brought her cat Lee to the vet for a checkup.,"The veterinarian, Dr. Mike, found three fleas on Lee.",Dr. Mike suggested a flea dip to Jen.,Jen refused because she didn't want Lee to be dipped in chemicals.,Jen noticed that Lee's flea problem quickly got worse.,The vet suggested a flea collar for Jen's German shepherd.,1
1323,Mish got the text telling her she could leave now.,"Quickly, she ran to her car, keys in hand.","She knew she had limited time, so she drove fast.","When she got to the train station, she checked her watch.",She had just enough time to make the train.,She turned around and drove home.,1
1324,Gina was looking for her phone in her dad's car.,She was sure it would be there.,But after checking everywhere she couldn't see it.,She ran into the house and grabbed a flashlight.,Gina found her phone.,Gina went to bed.,1
1325,Sarah had an appointment for a job interview.,She put on her best skirt suit and headed to the interview.,"As she sat at the interview, Sarah noticed a run in her stockings.","She was so focused on the flaw, she merely mumbled her answers.","Because of her answers, Sarah didn't get the job.",Sarah got the job and was praised for her clear voice.,1
1326,Linda and her boyfriend were hungry.,She wanted to eat tacos.,He wanted to eat fish.,"They both felt powerful, and couldn't decide what to eat between them.",Linda and her boyfriend ended up getting both.,Linda and her boyfriend didn't want to eat.,1
1327,Morris buys himself a skateboard to stay active.,He brings the skateboard to the park for a day of skateboarding.,He notices that he is much older than the other people there.,"However, they welcome him, and they don't seem to mind his age.",Morris was bullied every day at the skate park.,The younger skaters taught Morris a lot of tricks.,2
1328,Ron liked to drink a lot of beer.,His dad and his mom were both alcoholics.,Ron decided it was best if he didn't drink anymore.,He finally quit after 6 months.,Ron was proud of the decision he made.,"However, Ron still went out drinking with his friends.",1
1329,Jane wanted long hair.,So she let it grow for months and months.,But it became difficult to take care of.,"And when it was summer, long hair made her too hot.",Jane decided to cut her hair short for the summer.,Jane loved her long hair and grew it even longer.,1
1330,Alex woke up to bright sunlight.,She looked at her alarm clock.,She realized she must have overslept!,Alex jumped out of bed.,She was late for school.,She went back to sleep.,1
1331,I was having lunch with friends at a new place.,I asked for a Coke.,They told me they only had Pepsi products.,They asked me if I was okay with that.,I said I was fine with that.,I asked for a Coke again.,1
1332,Carl was in Florida and enjoying the day in his house.,He was watching TV and out of nowhere an alert popped up.,The alert warns residents of a chance there will be a tsunami.,Carl was scared and started evacuating.,Carl was able to reach a shelter before the storm hit.,He changed his mind and went back to watching TV.,1
1333,We woke up this morning to light snow falling.,We're excited that school is canceled for the day.,Everyone went outside to play in the snow.,We built a snowman and used a carrot for the nose.,We had a boring day.,We found rocks to use for his eyes and mouth.,2
1334,A squirrel had been visiting Joe's backyard.,It would get a few feet from Joe then scurry away.,Joe was trying to get it to take a peanut out of his hand.,One day the squirrel finally did.,Joe was very frustrated.,Joe was happy.,2
1335,Arnold bought a new television.,He paid cash.,After a couple of weeks it stopped working.,He tried to return it but had lost his receipt.,Arnold was not allowed to return the television.,Arnold kept and loved his television.,1
1336,Eric was barely a day over 21.,But he already had a drinking problem.,Eric woke up and yelled at the nearest bar.,He hopped in his car half asleep and headed to the place.,"Pretty soon, he was drunk and passed out at the bar.","Eric really enjoyed this new bowling alley, he realized.",1
1337,Ellie was dancing as hard as she could at a new club.,All of a sudden she realized she felt an unusual breeze.,The seam of her pants in the back had ripped all the way open.,She quickly backed off the dance floor.,Ellie continued to dance.,Ellie had to find a new pair of pants quickly.,2
1338,Driving home from work the other day I got a flat tire.,It was rainy and cold outside.,I could have called the towing company but chose not to.,Instead I changed the tire myself.,I was miserable but saved a ton.,I was miserable that he had fun.,1
1339,I found my shoes uncomfortably stiff.,I went out and bought some new shoes.,I tried to break them in over time.,They still felt too stiff for me.,The shoes gave me blisters.,"I happily played tennis in my new, uncomfortable shoes.",1
1340,Marcus was just starting his first flying lesson.,He was learning to fly small commuter planes.,He was nervous to take the plane up in the air.,His instructor helped him take off from the airport.,Marcus decided to learn how to fly planes.,Marcus relaxed once they were in the air.,2
1341,Larry has decided to help his friends prepare for a party.,He needs to bring a salad to the party.,"Larry slices tomatoes, lettuce, and other vegetables for the salad.","When it's finished, he feels great.",Larry was happy that he could contribute to the party.,Larry decided to stay home from the party.,1
1342,Sarah had never been on a boat before.,Today her mom took her to the pier for her very first boat ride.,Sarah was very excited.,She stepped on the boat and heard the engine roar.,It was such a long car trip.,She loved every minute of it.,2
1343,Neil wanted to see a historical spot on his trip to London.,He took a bus tour to an old prison.,It was called the Tower of London.,Neil learned the history of the impressive tower.,He had a boring day.,He was fascinated.,2
1344,I bought a backup drive for my wife's iPhone.,She was running out of space on her phone.,She has 1200 photos on her phone.,"I tried to back up her photos to a drive, but failed.",My wife cooked dinner.,There were too many photos to upload.,2
1345,Doug's wife was upset with him.,As a way of asking for forgiveness he decided to buy her a new car battery.,He changed it out and made sure her car was working properly.,She appreciated the gesture.,Doug's wife kissed him.,Doug's wife was angry.,1
1346,Grace always loved playing tricks on the teacher.,Her favorite trick was to hide all the chalk from the teacher.,"One day as she was hiding the chalk, the teacher caught Grace.",She was suspended from school for two weeks.,Grace didn't miss a day of class that whole year.,Grace decided to stop playing tricks at school.,2
1347,Jane's mother made a very good apple pie.,Jane always wanted the recipe but her mother wouldn't give it to her.,"One Christmas, she asked her again for the recipe.",Jane's mother decided that she would give her the recipe.,Jane was grateful to have the recipe.,Jane didn't like to bake.,1
1348,Mark opened the back door of the restaurant and walked outside.,It was the time of day to take out the trash.,"Halfway to the dumpster, he saw many birds, feeding on the trash.",He had gone hungry before so he knew all things must eat.,Mark hated animals.,He felt bad for the birds.,2
1349,Last night we wanted to order a pizza.,Half of us wanted pepperoni.,The other half wanted sausage.,I made a decision.,We ordered a pizza with separate toppings on each half.,I suggested we choose a different movie.,1
1350,Simon noticed a moving truck in front of the house next door.,The family moving in had a teenage daughter and Simon was smitten.,He worked up the courage to go over and introduce himself.,She was shy but friendly and receptive enough to encourage him.,He hung out with her all day.,He yelled at her and went home.,1
1351,Johnny was on his local Little League team.,"One Saturday, his team had a very important game.",His parents were able to attend.,Johnny's team won the game.,Johnny felt he let his parents down.,Johnny was elated.,2
