,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1244,한나는 매우 단단하고 불연연하게 느꼈습니다.,그녀는 유연성을 향상시키기 위해 요가 수업에 등록하기로 결정했습니다.,요가도 못했고 몇 달 동안도 나아지지 않았어요.,하지만 그녀는 계속 노력하기로 결심했습니다.,시간이 지남에 따라 한나는 점점 더 굳어졌습니다.,한나 는 결국 성공 하였다.,2
1245,선생님께서 팝 퀴즈가 있을 거라고 발표하셨어요.,학생 들 은 집단적 인 탄식 을 내렸습니다.,이번주 두 번째 팝 퀴즈였어,"선생님 이 시험 을 나눠 주기 시작 했을 때, 화재 경보 가 울렸다.",학생들은 자유롭기 때문에 환호했습니다.,아이들이 밖에 있어야 한다는 것에 화가 나있었어요.,1
1246,카라는 딸 앤이 너무 과장하고 있다고 걱정했어요,딸의 자유시간이 새 클럽으로 사라지는 걸 봤어요,애인이 시험에서 D를 가져왔을 때 모든 것이 한창이었습니다.,앤은 열심히 일하겠다고 약속했고 클럽에 머물 수 있도록 간청했습니다.,카라는 딸에게 더 많은 클럽에 가입해야 한다고 말했죠.,앤의 엄마는 딸이 공부를 하면 클럽 하나를 선택할 수 있다고 했어요,2
1247,지나의 가족은 일리노이 주에서 할머니를 방문하고 있었습니다.,첫날이었는데 지나가 마지막으로 깨어났어요,그녀는 아침을 먹기 위해 부엌으로 갔다.,가족들은 이미 음식의 대부분을 먹었다.,지나는 그 집에서의 결과에 대해 행복했습니다.,지나는 슬프고 울었다.,2
1248,제임스한테 생일도 다가오고 있었지,사냥 활을 원했어요,그의 어머니는 나가서 그에게 하나를 샀습니다.,그는 활을 위해 화살을 요청하는 것을 잊었습니다.,총알을 사러 스포츠 용품 가게에 갔어요,'그대 가',2
1249,테일러라는 어린 소녀는 항상 애완동물을 원했습니다.,"어느 날, 그녀의 어머니는 반려동물 가게에 놀란 여행을 했습니다.",둘 다 가게에 들어가서 둘러보았다.,테일러는 어떤 동물을 입양할지 결정하기 어려웠어요.,테일러는 마침내 코너에 있는 귀여운 새끼 고양이를 선택했어요,테일러는 옷 쇼핑을 하기로 결정했어요,1
1250,지크가 할로윈 파티를 열고 있었어,친구들 다 옷을 입고 있었어요,지크는 뱀파이어나 마법사가 되려고 생각했어요,그리고는 더 무서운 의상을 선택했습니다.,지크는 호박처럼 옷을 입었어요,지크는 골격처럼 옷을 입었어,2
1251,제넷은 항상 영화에 출연하고 싶어했어요,그녀는 마침내 큰 영화에 출연하게 되었습니다.,지난 주에 전국적으로 첫 선을 보였을 겁니다.,불행히도 그것은 지연되었습니다.,제넷은 안심했다.,제넷은 실망했습니다.,2
1252,마지는 남편 빌에게 뒷마당 수영장을 빌려달라고 간청했어요,"마침내 그는 양보했고, 수영장이 설치되었습니다.","곧, 마지는 매주 수영장 파티를 열기 시작했습니다.",한 파티에서 그녀는 비키니를 입은 굽이 은 이웃이 빌과 대화하는 것을 보았습니다.,마지는 열쇠고리에 새 열쇠를 끼고,마지는 그 순간 수영장을 탔다는 것에 대해 후회를 느꼈습니다.,2
1253,로지 분기 말 짜증나게 whinnied.,농부 존스는 여전히 그녀의 아침 오븐을 가져 오지 않았다.,그녀는 불량함을 느끼고 사과밭으로 몰래 들어갔다.,농부 존스는 울타리의 낮은 지점에 대해 몰랐지만 로지는 알았어요!,로지는 농부 존스를 참을성 있게 기다렸다.,로지는 자유로이 과수원에 갔어요,2
1254,릭은 술집에 있었는데 운전면허증을 봤어요,그는 주변을 물어봤어요.,물론 아니었고 릭은 낯선 사람에게 맡기고 싶지 않았어,그래서 그는 운전면허 소유자의 주소로 운전하기로 결정했습니다.,릭이 운전면허증을 창밖으로 던져버렸어,릭은 운전자에게 면허증을 주었고 운전자를 행복하게 만들었습니다.,2
1255,어제 다이어트를 시작했어요.,하루 종일 건강하게 먹었어!,오늘 냉장고에 피자를 봤어요,내 의지력이 무너지고 5개 다 먹었어,부끄러워했어요,저는 제 의지력에 대해 자랑스러워했습니다.,1
1256,샘과 그의 아내는 여행을 위해 짐을 싸는 데 바빴습니다.,그는 정말 이 여행을 기대하고 있었어요.,그는 그녀와 많은 시간을 보낼 수 있다는 것에 흥분했습니다.,"그들은 짐을 싸고 다 끝났고, 서로 웃었다.",샘은 최대한 빨리 아내로부터 벗어나고 싶어했어요.,샘과 그의 아내는 함께 즐거운 시간을 보냈습니다.,2
1257,스탠은 에릭과 모험을 하고 싶어했어요,하지만 에릭의 엄마는 에릭이 놀러올 수 없다고 했어요.,스탠은 빌어 빌어 기도했지만 아무 소용이 없었다,에릭은 집 밖으로 몰래 나와 스탠의 창문을 두드렸어요,두 소년은 주저없이 모험을 떠나 갔다.,에릭은 잠이 잘랐고 스탠은 혼자만 지낼 수 있었습니다.,1
1258,그렉은 손에 닿는 모든 걸 던져버리는 걸 좋아해요,어느 날 그는 돌을 던졌다.,이웃집 창문으로 들어갔어요,그는 겁에 질렸지만 옳은 일을 하고 싶어했습니다.,그렉은 이웃에게 그 사람이라고 말했어,그렉은 다른 소년에게 유리창이 부러졌다고 비난했습니다.,1
1259,브래드는 해변에 갔어,모래 성을 만들었어요,그는 바다로 뛰어들었다.,그는 작은 물고기들과 함께 수영했다.,브래드한테는 하루가 아주 안 좋았어,브래드는 좋은 하루를 보내고 집으로 돌아갔습니다.,2
1260,우리 강아지는 놀러 나갔어.,그는 진흙에 굴러 그의 털에 붙어 있었다.,"집에 들어가자마자, 우리는 그를 화장실에 보냈습니다.",그는 목욕을 위해 욕조에 뛰어들었다.,우린 목욕을 시켰어,우리가 다 끝냈을 때 우리 강아지는 진흙으로 가득 차 있었다.,1
1261,"제리는 자전거 타는 법을 배운지 얼마 안 된 상태였고, 자전거 타는 것에 열광했습니다.",집 근처에서 길을 걷다가 구멍을 뚫고,그의 자전거는 즉시 멈췄고 그를 뒤집어 놓았습니다.,그는 아무도 보이지 않는 곳에서 도움을 요청하며 비명을 지르고 있었다.,제리의 어머니는 그를 찾기 위해 20분이나 걸렸습니다.,제리는 다음 자전거 여행을 기다릴 수 없었어요.,1
1262,인터넷에서 데이트하던 사람을 방문하기로 결심했어요,직접 본 적 없는데 믿어요,비행기 비행은 몇 시간 걸렸습니다.,"호텔에 도착했을 때, 그녀는 앞에 있다고 말했습니다.",비행기에 타서 집으로 날아갔어요.,내가 들어와서 그녀를 봤어요,2
1263,소셜 미디어 매니저를 고용했어요.,제 웹사이트에 더 많은 트래픽을 유도할 거라고 생각했어요.,그들은 대부분의 시간을 다른 사람들의 글을 읽는 데 보냈습니다.,다음 달에는 트래픽이 줄어들었습니다.,새로운 소셜 미디어 매니저를 해고하기로 결정했어요,새로운 소셜 미디어 매니저에게 급여를 주기로 결정했어요,1
1264,샘의 부모님은 주말에 밖에 있었어요,파티를 열기로 결정했어요,많은 사람들이 왔어요.,파티에 참가한 사람들은 집을 훼손했습니다.,샘의 부모님은 재미를 놓쳤다는 것에 화가 나 있었습니다.,샘은 진짜 곤경에 처해있었어,2
1265,오늘이 학교 첫날이었어,엄마가 사준 새 옷 입고 갈게,새로운 친구들을 많이 만나게 됐어요.,내가 제일 좋아하는 수업은 음악이야,학교에서 정말 재밌었어요,학교는 싫어,1
1266,샘은 새로운 텔레비전을 샀다.,켜지지 않았죠.,그는 몇 번이나 버튼을 누르고,제브가 드디어 와서 확인해봤어요,제브가 마이크로웨이브를 켜고,"제브가 텔레비전을 꽂았는데, 텔레비전이 켜졌어요.",2
1267,어느 날 마틸다는 극도로 지루해졌어요,그래서 전화번호부에서 이름과 주소를 골랐어요,그 멍청한 편지를 그 무작위 사람에게 썼어요.,그리고 그 편지 받은 사람이 마틸다에게 답장을 보냈어요!,마틸다는 동생으로부터 편지를 받았습니다.,마틸다는 그들에게 더 이상 편지를 쓰지 말라는 말을 받았습니다.,2
1268,빌과 테디는 바에 함께 있었어요,빌은 예쁜 여자를 알아챘다.,그는 그녀에게 가서 바람을 피웠지만 그녀는 그를 좋아하지 않았습니다.,그는 너무 취해서 제대로 말을 못했어요.,빌은 8자리 숫자를 조심스럽게 더했습니다.,빌과 테디는 예쁜 여자애들이 얼마나 오만해졌는지 소리 높여 얘기했어요.,2
1269,어젯밤은 정말 무서웠어요,토네이도 경고와 끔찍한 폭풍이 있었습니다.,불행하게도 바이올린 콘서트는 취소되지 않았습니다.,공연 중 불빛이 꺼졌어요,아무도 무슨 일이 일어났는지 알아차리지 못했던 것 같았어요.,우리는 악보를 볼 수 없었습니다.,2
1270,제니와 린은 영화 보기로 결정했어요,"제니는 코미디를 보고 싶었지만, 린은 스릴을 보고 싶었어요.",영화관에서 그들은 타협하기로 결정했습니다.,그들은 코미디와 스릴을 동시에 담은 액션 영화를 선택했습니다.,그들은 그 대신 베가스로 가기로 결정했습니다.,둘 다 행복했어요,2
1271,올리바가 쇼핑을 가고 싶어서,쇼핑몰에 가기로 결심했어요,그녀는 신발에 대한 좋은 할인판을 찾았어요.,그녀는 세 쌍을 샀다.,올리비아는 다시는 쇼핑을 안하기로 결정했습니다.,올리바는 쇼핑을 잘했어,2
1272,우린 새 집으로 이사할 거야,우리 가족에겐 이제 우리 집이 너무 작아졌어.,우리 물건 다 챙겼어,새 집으로 이사할 수 있어서 정말 흥분됐어요,이사하는 생각도 싫어요,난 내 침실을 직접 선택할 수 있으면 좋겠어,2
1273,은 8시 7분에 잠에서 깨어났어요,"담배 한 팩 을 꺼내려고 했지만, 팩 은 텅 비어 있었다.",은 땀을 흘리며 모퉁이 가게로 향했습니다.,거기서 그는 뉴포트 한 팩을 샀습니다.,은 금방 담배를 끊었습니다.,은 거의 즉시 담배를 피웠어요,2
1274,니키는 장난감 인형이 있었어요.,그녀는 그녀의 인형을 아주 사랑했습니다.,"어느 날, 그녀는 인형을 잃어버렸습니다.",니키는 하루 종일 울었어,니키는 인형을 못 찾았어,니키는 밤새 웃었다,1
1275,안나는 3개월 만에 20파운드를 빼버렸다.,그녀의 친구들은 그녀의 비밀이 무엇인지 확신하지 못합니다.,지난 주에 그들은 그녀에게 물어보기로 결정했습니다.,운동하고 더 잘 먹고 있다고 했어요,안나의 친구들은 그녀의 방법이 효과적이지 않다고 생각했어요.,안나의 친구들은 그녀의 간단한 방법들에 놀랐습니다.,2
1276,밥은 햄버거를 원했어요.,하지만 그는 더 건강하게 먹고 싶었습니다.,그래서 그는 채식 버거를 만들기로 했습니다.,밥은 보통 버거만큼 맛있지 않다고 생각했어요.,밥은 그날 저녁 맥도날드 가게에 갔어요,그는 흥분했어요.,1
1277,"부상당한 후, 토미는 의사에게 가야 했습니다.","빨리, 그의 어머니는 그를 시내로 데려갔습니다.",대기실에 많은 사람들이 있었어요!,"잠시 후, 간호사가 토미를 보러 왔습니다.",토미는 그 후 심하게 다쳤습니다.,토미는 치료받았고 훨씬 나아졌어요.,2
1278,매기는 자기 방을 칠하고 싶어 했어,그녀는 분홍색 방을 원했어요.,엄마한테 페인트를 사달라고 부탁했어요,다음날 매기는 방을 칠해줬어요,매기는 분홍색을 싫어했지.,매기는 분홍색을 좋아했어요.,2
1279,켄은 온라인에서 좋은 남자를 만나 데이트하기로 결정했습니다.,그들은 좋은 식당에서 만나서 악수를 했다.,켄과 데이트는 음식을 주문하고 작은 대화를 나눴습니다.,밥을 먹으면서 켄은 그 남자를 정말 좋아한다고 생각했어요.,켄은 빨리 떠나려고 변명을 했다.,켄이 그에게 두 번째 데이트를 요청했어요.,2
1280,게리는 제이미에 푹 빠져있어요,그 애가 그 애 곁에 있으면 긴장해,"어느 날, 그는 그녀의 앞에 자랑하려고 했어요.","대신, 그는 계단에서 떨어졌습니다.",게리는 계단 2층을 넘어지지 않았다는 이유로 화가 나있었어요,제이미가 구출에 와서 그를 도왔습니다.,2
1281,리즈는 토마토를 재배하기로 결심했습니다.,그녀는 이전에 아무것도 자란 적이 없었습니다.,그녀는 정원 센터에서 식물을 샀습니다.,여름 내내 아이들을 돌봐줬어요,리즈는 자신이 한 일에 대해 부끄러웠어요.,결국 그들은 맛있는 토마토를 키웠다.,2
1282,빌은 샌드위치를 원했어요.,그는 일어나 부엌으로 갔다.,그는 샌드위치 만들기 위해 재료들을 모았습니다.,그는 샌드위치를 만들었어요.,그는 샌드위치를 먹었다.,빌은 목공 프로젝트 작업을 시작했습니다.,1
1283,잭은 자신의 연필을 가지고 있었다.,별이 가득한 파란색이었어,"어느 날, 그는 그것을 찾을 수 없었다.",그는 모든 곳을 찾아봤어요.,잭은 파란색을 싫어한다고 결정했다.,그는 마침내 침대 밑에서 그것을 발견했다.,2
1284,전화기를 사러 가게에 갔어요.,매우 진보된 것이었습니다.,집에 가져와 친구들한테 전화했어요,그들도 보고 싶어했어요.,그들은 내 핸드폰에 감명을 받았습니다.,저는 제 핸드폰을 부끄러워했습니다.,1
1285,존은 어제 저녁을 요리하고 있었어요.,돼지 가락을 만들고 있었어요,"불행히도, 그는 팬을 떨어뜨리고 자신을 태웠다.",병원에 가야 했어요,존은 멋진 저녁을 보냈어요,존은 끔찍한 밤을 보냈어,2
1286,제니는 이번 주에 점심시간을 두 번이나 훔친 걸 발견했어,그녀는 주변을 조사해서 범인을 알아냈어요.,그녀는 그 사람과 마주쳤고 그들은 부인했습니다.,제니는 보안관들에게 카메라 영상을 봤어,제니는 스웨터를 어,제니의 의혹을 확인했습니다.,2
1287,엠마는 그림을 좋아했어요.,친구의 생일에 그녀는 그녀에게 그림을 선물했다.,다른 한 명은 친구 집에서 그 그림을 봤습니다.,그녀는 엠마에게 전화해서 식당에 그림을 그리라고 부탁했습니다.,엠마는 다시는 식당 안을 칠하지 않았죠.,엠마는 그녀의 작품을 보는 새로운 관객이 있다는 것에 행복했습니다.,2
1288,톰은 오래된 차를 보는 걸 좋아했다.,"그의 생일때, 그의 가족은 그에게 고전 자동차 박물관의 티켓을 줬습니다.",톰은 그것이 멋진 선물이라고 생각했다.,그의 가족은 그를 박물관으로 데리고 갔다.,톰은 박물관에서의 시간을 좋아했다.,톰은 부모에게 싫어한다고 말했다.,1
1289,조니는 집 계단에서 내려가는데,이제 조니는 무릎이 멍해져 있어요,그의 엄마는 그를 위로합니다.,결국 조니는 기분이 좋아졌어요,조니는 한 시간 동안 울고 있어요.,조니는 이제부터 계단에서 더 조심해야 해.,2
1290,마이크는 바쁜 사람이에요.,그는 아침 식사로 패스트푸드를 자주 먹는다.,마이크는 더 건강한 아침 식사를 즐기고 싶어했습니다.,그는 밤새 오트밀 레시피를 시도했습니다.,마이크가 오트밀을 먹었어,마이크는 자신이 한 일에 대해 부끄러워했습니다.,1
1291,우리 선생님은 나무 새집을 만드는 법을 가르쳐줬어요.,모든 사람들이 실험을 시작했어요.,경계를 못으로 연결하려고 했습니다.,결국 망치로 손가락을 때렸어요,나무 새집을 짓는 것이 정말 행복했어요.,저는 제가 부러진 손가락을 고치기 위해 병원에 갔습니다.,2
1292,조쉬는 애니메이션 TV 쇼를 좋아했습니다.,"그가 한 작품을 비판했을 때, 팬들은 그에게 화가 나게 됐어요.",조쉬는 왜 그들이 비판을 받아들이지 못하는지 이해하지 못했습니다.,조쉬는 자신의 의견을 자기한테만 남겼어요.,조쉬는 혼자 애니메이션을 보기로 결심했습니다.,조쉬는 다른 사람들과 애니메이션을 보는 것을 즐긴다.,1
1293,존은 뷔페에서 먹는 걸 좋아해요.,그는 원하는 만큼 먹을 수 있기 때문에 그들은 그의 가장 좋아하는.,그의 아파트 바로 옆에 훌륭한 뷔페가 있었는데 그는 거기에 갔습니다.,지난 주에 파산했다는 걸 알아냈어요,존은 그 일이 끝나서 기뻐했습니다.,존은 그 소식을 듣고 슬프게 됐어요.,2
1294,짐보가 몇 년 동안 같은 일을 해왔어,항상 담배 끊는 시간인데,이번 주에 새로운 보스가 생겼어,새 보스는 담배 끊는 걸 허락하지 않아요,짐보는 그의 상사가 흡연을 허용하지 않는 것을 기쁘게 생각합니다.,짐보가 담배를 피우기 위해 뒷방으로 몰래 들어갔어요,2
1295,레스터는 크리스티나에게 매료됐어,"그는 사진작가였고, 그녀는 그래픽 디자이너였습니다.",레스터는 여가시간을 모두 크리스티나와 보냈어요,"마침내, 그녀는 그를 사랑하고 그와 함께 아이를 원한다고 말했습니다.",레스터가 그녀에게 결혼 제안을 했지,레스터는 다시는 그녀와 이야기하지 않았어,1
1296,일요일 크로스워드를 풀어야겠다고 생각했어요,내가 컴퓨터 꺼서 속이지 않았어,TV를 끄고 있어 방해가 되지 않겠어,저는 신문에서 레저 섹션으로 열었습니다.,흥미진진한 기사를 읽었어요,저는 한 시간 안에 전체 횡단보살을 끝냈습니다.,2
1297,머리엔 새 모자를 사려고 생각했어요,"사진을 살펴본 후, 하나를 골랐습니다.",이 모자는 정말 멋지죠!,나는 모자를 사기 위해 서둘러 가게로 갔다.,"불행하게도, 나로 감자처럼 보이게 만들었어요.",셔츠가 잘 맞았어요,1
1298,줄리아가 케이크를 구웠어,"냉각되면, 그녀는 그것을 얼려 준비했습니다.",분홍색 글래스레이팅으로 덮었지,그리고 그녀는 작은 꽃을 만들었어요.,케이크는 그녀가 그것을 위해 노력하지 않았기 때문에 나쁘게 보였다.,"다 먹은 후, 그녀의 케이크는 아주 맛있게 보였다.",2
1299,휘트한테 개가 있어,항상 잠들어요,그냥 평범한 개처럼 잠을 자지 않아요.,사람처럼 코를 어요,하얀색은 안 돼,휘트는 잘 안 자요,2
1300,에이미는 배구 연습을 마치고 집에 돌아와 소파에 앉았다.,그녀의 어머니는 들어와 숨을 쉬었습니다.,그녀는 에이미에게 땀이 나기 때문에 샤워를 해야 한다고 말했죠.,에이미가 별일 없다고 생각해서 말다툼을 했지,에이미는 배구 연습하러 갔어,에이미는 포기하고 샤워를 했어요.,2
1301,오늘은 평화의 날인 '핀휠'이었습니다.,선생님은 수업을 학교 앞쪽으로 이끌었습니다.,모두들 정류장 근처에 삐거리를 설치했습니다.,"멀리서 바퀴를 보았을 때, 바퀴가 회전하고 있었습니다.",선생님께서 돌아가서 삐거리를 제거하라고 하셨어요.,우리 선생님은 삐걱거리는걸 사진으로 찍었어요.,2
1302,베스는 첫 아이를 기다리고 있었습니다.,일요일 오후에 가벼운 청소를 하고 있었습니다.,갑자기 물이 끊어졌어요,베스는 2일 동안 출산했지,베스는 아름다운 남자아이를 낳았어요.,베스는 그 두 날 동안 매우 행복했습니다.,1
1303,미아는 팔라펠을 먹어본 적이 없었어요.,그녀는 그녀가 그것을 좋아할 것이라고 생각하지 않았습니다.,하지만 친구들은 그녀를 설득해서 시도해 봤어요.,맛있다는 걸 알아냈어요,미아는 다시는 먹지 않겠다고 맹세했어요,미아는 너무 좋아해서 어떻게 만들지 배우기로 결심했어요.,2
1304,제 딸이 유치원에 갔을 때 난 지루했습니다.,저는 그녀의 학교에서 교사가 병에 걸렸을 때 교사의 대행을 하기 시작했습니다.,저는 왜 어떤 아이들이 배우기 힘들어하는지에 대해 많은 관심을 가지게 되었습니다.,그래서 저는 특수교육 수업을 많이 받았습니다.,저는 특수교육을 가르치기 시작했습니다.,저는 절대 가르치지 않기로 결심했습니다.,1
1305,게리는 항상 점심도 같이 가져오곤 했어요,오늘 게리는 점심 상자를 찾지 못했어요,그는 그냥 직장에서 기계에서 뭔가를 사겠다고 생각했어요.,게리가 점심 먹었을 때 기계가 고장 났다는 걸 알아냈어요.,그레이는 직장에서 기계에서 물건을 샀습니다.,게리는 매우 화가 나서 배고파서,2
1306,제이크는 잠들려고 했어요,내일 중요한 시험이 있었거든요,그는 밤새 침대에 굴러갔다.,그는 따뜻한 우유 한 잔을 마셨다.,제이크는 우유를 마신 후 잠들었다.,제이크는 깨어있기 위해 커피 한 잔을 마셨다.,1
1307,어느 날 공원을 걸어가고 있었는데,혼자 앉아 있는 한 남자가 눈에 띄었습니다.,저는 그에게 다가와 그의 상태를 물었습니다.,그는 저에게 그가 얼마나 아프고 슬픈지 이야기했습니다.,저는 그의 말을 듣고 그가 좀 더 나아지길 바란다고 말했습니다.,아이팟을 듣기로 결심했어요.,1
1308,조는 아인슈타인의 일반 상대성 이론에 관심이 많았습니다.,그는 아인슈타인에 관한 여러 다큐멘터리를 봤습니다.,"그 후, 그는 상대성 이론에 관한 책을 읽었습니다.",조는 아인슈타인의 과학 업적에 대해 꽤 많이 배웠습니다.,그는 고급 물리 수업이 시작될 때까지 기다릴 수 없었습니다.,조는 그의 을 연습했고 축구팀에 입단했습니다.,1
1309,보니는 새로운 직업이 필요했어요,그녀는 신문 고용 부문을 검색했습니다.,보모로 일 할 수 있는 광고를 찾았어요,인터뷰를 준비하기 위해 목록에 있는 번호로 전화했습니다.,보니가 인터뷰를 원하지 않는다고 전화했어요,결국 보니는 그 일을 하게 됐어요.,2
1310,에이미는 뒷마당에서 친구들과 놀고 있었어요.,갑자기 작은 뱀이 그녀의 팔을 가로질러 미끄러져 오는 것을 보았어요!,그녀는 비명을 지르고 도망쳤지만 뱀이 그녀의 손을 물었을 때만!,에이미는 겁에 질려 즉시 구급차를 불렀습니다.,구급차가 그녀를 모스크로 데려갔어요.,구급차가 그녀의 뱀 자전거를 치료했습니다.,2
1311,제리는 친구들에게 마라톤을 뛰고 있다고 말했지.,그 중 몇몇은 그를 후원했습니다.,그는 실제로는 준비하지 않았습니다.,그 날 그는 겁에 질렸어요,"제리는 마라톤을 달리고 싶었지만, 곧 쓰러졌어요.",제리는 마라톤에서 우승했어요.,1
1312,데이브는 야외를 좋아했어요,어느 날 그는 산책하러 가기로 결심했습니다.,길에서 걷다가 시끄러운 소리가 들렸습니다.,그 의 오른편 에 땅 에 있는 것 은 거리 뱀 이었다!,데이브는 천천히 물러났다.,데이브는 높은 나무들을 사진으로 찍었습니다.,1
1313,로건은 항상 밖에서 지내기를 좋아했지,"어느 날, 로건은 밖에서 개와 놀다가 벌에 물려 죽었습니다.",그는 고통으로 울었고 집으로 달려갔다.,로건의 어머니는 더 나아질 때까지 찌꺼기에 얼음을 넣었어요,그리고 다시 밖으로 나가서 개랑 놀았다,그는 다시는 나비 가까이 가지 않았습니다.,1
1314,스키프의 학교 성적은 점점 나빠지고 있었습니다.,그의 부모는 그에게 튜터를 구해주는 것을 고려했습니다.,"그들은, 그러나, 스키프가 많이 squinting 했다는 것을 알아차렸다.",그들은 그가 튜터가 아닌 안경이 필요하다는 것을 깨달았습니다.,스키프의 부모님은 그에게 안경을 주지 않기로 결정했습니다.,스키프가 안경을 입었고 수업도 좋아졌어요,2
1315,레이의 가족은 일요일 점심 식사를 하기 위해 앉았습니다.,레이의 형이 술에 을 걸고,레이의 양아버지가 소리 지르고 방으로 접시를 던졌어요,레이는 판이 백만 조각으로 부서지는 것을 봤습니다.,레이가 빗자루를 가져오러 갔어요,레이는 형에게 수管공의 이름을 물어봤습니다.,1
1316,지나와 그녀의 친구 리사는 차고에서 음악을 듣고 있었다.,지나는 다른 친구들이 와서 함께 하길 바랬어요,그녀는 그들을 불렀지만 아무도 대답하지 않았습니다.,소녀들은 지루함을 없애기 위해 춤을 추기로 결심했다.,어쨌든 모두 잘 지냈어요,지나와 친구들은 지루해서 음악을 꺼놨어요,1
1317,아이들은 크리스마스에 대해 매우 흥분했습니다.,그들은 일년 내내 잘 해왔어요.,산타에게 편지를 보냈어,산타는 우편으로 답장을 보냈어요,그들은 그 편지를 틀에 넣고 몇 년 동안 보관했습니다.,그 편지에는 그들이 선물을 받지 않을 것이라고 적혀있었어요.,1
1318,아팠어요,의사에게 약속했지,의사에게 갔어요,몇 가지 테스트를 해봤어요,내가 독감에 걸렸다는 걸 알았지,의사에게 그의 서비스가 필요 없다고 말했어,1
1319,크리스티안의 학교는 축구 선발전을 시작했어요,크리스티안은 팀에 입단하기로 결정했습니다.,매일 연습을 했어요,팀에 입단하려고 했지,크리스티안은 축구를 싫어해요,크리스찬이 팀에 들어왔어,2
1320,팀과 진나는 모두 설거지를 싫어했어요.,그들은 각각 어느 주에서 그 일을 할 것인지 교대했습니다.,지난 주에 지나는 그녀의 걸 못 찾았어요,그녀는 평소보다 더 많은 시간을 일했습니다.,지나는 매우 행복했습니다.,팀은 지나가 친절해서 그릇을 씻어줬어요,2
1321,티미는 엄마에게 애완동물을 달라고 했다.,그 여자 는 아버지 에게 한 가지 를 사 줄 여유 가 없다고 말 했다.,"티미는 슬지만, 엄마가 말한 것을 이해했습니다.","다음날, 티미는 하천에서 거북이를 발견했어요.",티미는 엄마한테 그걸 반려동물로 살 수 있는지 물어봤어요,티미의 가족들은 거북이 수프를 먹었어요,1
1322,제인은 고양이 리를 수의사에게 데려다 검사했다.,수의사 마이크 박사는 리에게서 3마리의 벼룩을 발견했어요,마이크 박사는 제인에게 벼룩을 뿌려달라고 제안했어요,제인은 리가 화학물질에 젖어있기를 원하지 않았기 때문에 거절했습니다.,젠은 리의 벼룩 문제 가 급속 히 악화 되어 있는 것을 알아차렸다.,수의사는 제인의 애완동물인 독일 양치기에게 벼룩 목걸이를 제안했습니다.,1
1323,미쉬는 이제 떠날 수 있다는 메시지를 받았어,"""그냥 차에 타면 안 돼""",그녀는 시간이 얼마 안 남았다는 걸 알고서 빨리 운전했어요.,"기차역에 도착했을 때, 그녀는 시계를 확인했다.",그녀는 기차를 잡을 수 있을 만큼 충분한 시간을 가졌습니다.,그녀는 돌아서서 집으로 운전했습니다.,1
1324,지나는 아빠의 차에서 핸드폰을 찾고 있었어요,그녀는 그것이 거기에 있을 것이라고 확신했습니다.,하지만 모든 곳을 확인한 후 그녀는 그것을 볼 수 없었다.,그녀는 집에 달려와 손전등을 잡았다.,지나는 그녀의 전화를 찾았어,지나가 잠자리에 들었어,1
1325,사라는 취업 면접을 할 예정이었어,그녀는 최고의 스커트 슈트를 입고 면접을 향해 달려갔다.,"인터뷰에 앉아 있는 동안, 사라는 양말에 이 있는 것을 알아차렸습니다.",그녀는 결함에 너무 집중해서 그냥 답장을 험담했습니다.,그 답 때문에 사라는 그 일을 못 받았어요.,"새라는 그 일을 했고, 맑은 목소리로 칭찬을 받았습니다.",1
1326,린다와 남자친구는 배고파서,그녀는 타코를 먹고 싶어했어요.,그는 물고기를 먹고 싶어했다.,"둘 다 힘이 넘치며, 무엇을 먹어야 할지 결정하지 못했습니다.",린다와 그녀의 남자친구는 둘 다 얻었습니다.,린다랑 남자친구는 먹고 싶지 않았어,1
1327,모리스는 운동하기 위해 스케이트보드를 사서,그는 스케이트보드를 하루 동안 놀기 위해 공원에 가져옵니다.,그 는 자기 가 다른 사람 들 보다 훨씬 더 나이가 많다는 것 을 알아차린다.,"하지만, 그들은 그를 환영하고, 그의 나이를 신경쓰지 않는 것 같습니다.",모리스는 스케이트 공원에서 매일 괴롭힘을 당했습니다.,젊은 스케이터들은 모리스에게 많은 트릭을 가르쳐줬어요.,2
1328,론은 맥주를 많이 마셨죠.,그의 아버지와 어머니는 알코올 중독자였습니다.,론은 더 이상 술을 마시지 않는 게 최선이라고 생각했어요.,6개월 만에 그만뒀어요,론은 자신이 내린 결정에 자랑스러워했습니다.,하지만 론은 여전히 친구들과 술 마시러 나갔다.,1
1329,제인은 긴 머리카락을 원했어요.,그래서 그녀는 몇 달 동안 성장하게 했습니다.,하지만 돌보는 건 어려워졌어요.,여름이 되면 긴 머리카락이 너무 뜨거워졌어요,제인은 여름에 머리를 짧게 자르기로 결정했다.,제인은 긴 머리카락을 좋아해서 더 길게 키웠어요.,1
1330,알렉스는 밝은 햇빛으로 깨어났습니다.,그녀는 시계 알람을 보았다.,잠이 너무 많이 들었을 거라는 걸 깨달았어요!,알렉스는 침대에서 뛰어내렸다.,학교로 늦었어,다시 잠들었어,1
