,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1108,Dan a vrut să meargă la şcoală de Halloween îmbrăcat ca Diavolul.,Se temea să-i ceară tatălui său costumul.,A întrebat-o pe bunica lui.,I-a spus că a merge ca Diavolul e rău.,Bunica lui Dan era deja îmbrăcată ca Diavolul.,Dan şi-a făcut propriul costum de Diavol.,2
1109,Franz decide că ar vrea să fie mai aproape de familia sa.,A rezervat o excursie pentru a-şi vizita vărul în Philadelphia.,Franz şi vărul său vizitează muzee şi beau cafea împreună.,Au o vizită minunată împreună.,Franz jură să nu-şi mai viziteze vărul niciodată.,Franz e bucuros că a mers să-şi viziteze vărul.,2
1110,Am cumpărat o broască cu coarne când aveam zece ani.,Era într-un magazin.,Broasca părea foarte feroce.,"Am încercat să-l hrănim, dar nu a vrut să mănânce.",În cele din urmă broasca cu coarne a murit de foame.,"După câteva săptămâni, broasca cu coarne era foarte grasă.",1
1111,Am întâlnit-o pe Nancy pentru prima dată azi.,"Înainte să plece, am schimbat numerele de telefon.","În ciuda faptului că a mers un moment, ea mi-a trimis în mod constant mesaje.",Am decis s-o sun şi să-i cer să nu mă mai sune.,Îi plăcea să mănânce banane.,N-am mai auzit de ea.,2
1112,Ieri Kelly s-a dus la CVS să cumpere nişte bomboane.,Ea a mers în sus și în jos aleile pentru a găsi ceea ce a vrut.,"Cu surprinderea ei, ea a dat peste un vechi prieten.",Au vorbit o vreme.,Amândoi au fost arestaţi.,Prietena ei a ajuns să cumpere bomboanele pentru ea.,2
1113,Prima zi a lui Don la doc a avut câteva şuierat.,Era nervos în preajma unor utilaje grele.,La un moment dat a scăpat un transport greu.,Aproape că a lovit un coleg de muncă.,Don era bucuros că nu era nervos la serviciu.,Don ştia că va trebui să se îmbunătăţească.,2
1114,Dal avea nevoie de bani să meargă la colegiu.,A început să facă contabilitatea pentru o bandă locală.,"Când federalii au făcut raidul asupra bandei, el le verifica contabilitatea.",A fost împuşcat accidental în foc încrucişat.,Dal a luat o decizie greşită.,Dal a luat o decizie inteligentă.,1
1115,Azi a fost ziua de fotografie la şcoală.,Alice era atât de încântată pentru că mama ei i-a cumpărat o nouă ţinută.,"S-a ridicat, s-a îmbrăcat şi mama ei i-a aranjat părul.",Fotograful a spus că era foarte drăguţă.,Alice s-a simţit bine după ce fotograful a completat-o.,Alice s-a încruntat în timpul filmului.,1
1116,Mama lui Nila a fost diagnosticată cu cancer în stadiul patru.,Nila ştia că mama ei nu mai avea mult timp de trăit.,Nila a asigurat mamei ei o viaţă bună până la moartea ei.,Nila a avut multe amintiri bune cu mama ei şi erau fericiţi.,Nila nu a avut grijă de mama ei.,Nila a iubit-o pe mama ei.,2
1117,O mamă se uita la faţa copilului ei nou-născut.,Ea a visat la viitorul lor împreună.,Visul ei era să-i dea copilăria pe care ea nu a avut-o.,Ea a sacrificat timp şi energie pentru a-şi atinge scopul.,Băiatul a suferit în copilărie.,Băiatul a avut o copilărie foarte fericită.,2
1118,Jessica şi fraţii ei erau foarte încântaţi de Crăciun.,Se culcau devreme ca să se poată trezi devreme.,S-au trezit şi au fugit spre pomul de Crăciun.,Era doar o cutie sub copac.,Jessica se întreba dacă nu cumva s-au trezit prea devreme.,Fiecare dintre fraţii ei şi-a deschis cadourile de Crăciun.,1
1119,Jan şi Kim foloseau amândoi modelul de educaţie Montessori.,Kim a decis să ia toate cărţile cu dragoni şi fantasy de la copilul ei.,Jan a fost supărată că Kim a luat această decizie.,Jan a susţinut că imaginaţia şi fantezia sunt importante.,Jan a aruncat cărţile.,Jan a adus cărţile înapoi.,2
1120,În prima zi de şcoală am mers acolo cu doi dintre prietenii mei cei mai apropiaţi.,Eram cu toţii foarte nervoşi.,Când am ajuns la şcoală am verificat lista clasei pentru clasa a treia.,Toţi trei am fost repartizaţi în aceeaşi clasă!,Nu ne-am putut crede norocul.,Am fost foarte dezamăgiţi.,1
1121,Jeff era supărat că câinele vecinului lui latra mereu dimineaţa.,Şi lătratul îl trezea mereu pe Jeff devreme.,"Într-o zi, vecinul său a dat câinele său departe.",Şi Jeff era fericit că nu mai auzea lătrat.,Jeff ar avea în sfârşit linişte şi pace.,Jeff avea să-i lipsească câinele.,1
1122,Holly i-a cerut fratelui ei să-i pună loţiune de bronzat pe spate.,A avut timp şi a aplicat-o cu mare grijă.,"Mai târziu în acea zi, Holly s-a întrebat de ce râde lumea.",Mai târziu a realizat că fratele ei a făcut un design cu loţiunea.,Holly a strigat la fratele ei să se răzbune pe el.,Holly i-a dat fratelui ei bani ca compensaţie.,1
1123,Obişnuiam să râd de soţia mea pentru că avea lumină de noapte.,A fost plecată din oraş câteva zile şi m-am dus la culcare fără el.,"Când m-am trezit în mijlocul nopţii să iau apă, m-am împiedicat.",Nu am putut vedea hainele de pe jos şi am avut o vânătăială.,Am decis să scap definitiv de lumina de noapte.,Nu am mai râs de soţia mea şi de lumina ei de noapte.,2
1124,Amy a decis să se mute din Wisconsin în Florida.,A plănuit mutarea timp de luni de zile.,"În ziua mutării, ea a spus la revedere prietenilor ei.",A condus până în Florida singură.,"Cu toate acestea, ea a descoperit Alaska a fost o mulțime de distracție.","Cu toate acestea, experiența nu a fost distractiv fără prietenii ei.",2
1125,Kathy a plecat la cumpărături.,A găsit o pereche de pantofi grozave.,Pantofii costau 300 de dolari.,Ea a cumpărat pantofii.,Kathy ura să cumpere pantofi.,A simţit remuşcări după cumpărare.,2
1126,Ziua de naştere a lui Amayah se apropie.,Va avea cinci ani.,Mama ei îi dă o petrecere de prinţesă.,Ea este invitat o mulțime de prietenii ei de la școală.,Amayah e fericită să fie prinţesa la petrecerea ei.,Amayah e tristă pentru că nu vrea să facă un ceai.,1
1127,Am fost cu băieţii pe plajă azi.,Am luat cu noi un frisbee şi o minge.,"În timp ce se jucau în apă, alţi oameni s-au alăturat.",A fost grozav să-mi fac prieteni noi.,Mi-a făcut plăcere să cunosc nişte băieţi noi.,"În general, a fost o zi minunată de drumeţie.",1
1128,"Era vineri seara, aşa că m-am hotărât să închiriez un film.",M-am dus la Redbox să iau una.,"După ce mi-a luat o oră să mă decid, am ales în sfârşit ""The Departed"".","Am ajuns acasă şi am făcut nişte gustări, apoi am mers să pun filmul.",A fost cel mai bun film pe care l-am văzut de mult timp.,Am făcut un duş şi m-am dus la muncă.,1
1129,Paula a scris multe poezii vorbite.,"Prietenii ei au fost de susținere, chiar dacă a fost rău.",Au invitat-o la o petrecere.,Paula a început să transmită nişte cuvinte.,Prietenii ei au aplaudat poemul ei.,Paula şi-a rupt poemul.,1
1130,"După ce am coborât din autobuzul şcolar, mi-am dat seama că mi-a dispărut telefonul.","Din moment ce a fost de serviciu pe ea, am decis să-l anuleze.",Reprezentantul serviciului de clienţi a făcut-o pentru mine.,"În plus, a spus că a fost un apel făcut în Jamaica.",Ştiam că cineva a furat-o.,Ştiam că cineva va da telefonul înapoi.,1
1131,Azi a fost a cincea aniversare a lui Iris!,Mama ei a plănuit o petrecere surpriză.,Toţi prietenii ei erau acolo.,A deschis cadourile şi a mâncat tort.,Iris s-a distrat foarte bine la petrecerea ei.,Iris a decis să nu mai mănânce tort niciodată.,1
1132,Tina purta mereu un bikini roşu când mergea la plajă.,Era cunoscută pentru asta şi toată lumea se aştepta să o vadă într-una.,"Într-o zi, ea a întâlnit prietenii ei într-un bikini albastru și le-a surprins.",Nu au putut înţelege de ce ea ar purta ceva diferit.,Le-a plăcut noul bikini.,Prietenii Tinei ştiau cât de imprevizibilă era.,1
1133,Ted a visat mereu să fie proprietar de casă.,"Totuşi, se temea că nu va putea atinge niciodată acest obiectiv.",Într-o zi tatăl său l-a surprins spunându-i că îl va ajuta pe Ted.,Tatăl lui Ted a ajutat la împărţirea avansului pentru o casă cu Ted.,Ted a spus că nu mai vrea să fie proprietar de casă.,Ted a fost recunoscător tatălui său pentru ajutor.,2
1134,Evie a rătăcit prin castel ore întregi.,A explorat fiecare colţ şi crăpătură a structurii.,Supraveghetorii ei au întrebat-o despre ceea ce învăţase.,Ea a răspuns la întrebările lor cu strălucire și cu ușurință.,Era mândră de ea.,A fugit în groază.,1
1135,Ed şi gemenii lui Ethan se uitau la femei online.,Apoi au văzut un profil pentru două femei gemene.,I-au sunat pe Sami şi pe Sara şi au aranjat o întâlnire.,"La întâlnirea lor, toţi patru s-au distrat minunat.","Ani mai târziu, ambele cupluri s-au căsătorit.",Au decis să nu se mai vadă.,1
1136,Marco începe o nouă slujbă azi.,Vrea să arate bine în prima zi.,Marco decide să-şi pună o cravată.,Noul său şef e impresionat de cât de bine arată.,Marco este bucuros că a făcut o impresie bună.,Marco este îngrozit de reacţia şefului său.,1
1137,Tim a vrut să călătorească peste mări.,Nu mai fuseseră niciodată în avion.,El a decis să călătorească în China cu avionul.,Chiar i-a plăcut zborul!,Tim a jurat să nu mai urce niciodată în alt avion.,Tim a început să călătorească în multe locuri cu avionul.,2
1138,Lucy avea un test mâine la şcoală şi abia a studiat.,Era deja foarte târziu şi ea trebuia să se culce.,A doua zi dimineaţa şcoala a fost ascunsă din cauza zăpezii.,Lucy a avut noroc şi şi-a petrecut toată ziua liberă studiind pentru test.,Lucy a trecut testul.,Lucy a picat examenul pentru că nu a studiat.,1
1139,Lui Fred îi plăceau romanele misterioase.,Citea cel puţin una în fiecare lună.,"Când prietenii lui au aflat, i-au cumpărat unul de ziua lui.","Dar din păcate, a început să fie iritat de atenţie.",Fred le-a spus prietenilor că ia o pauză de la romanele misterioase.,Fred a început un club de carte roman mister pentru prietenii săi.,1
1140,Tia avea propria sa brutărie.,"În brutăria ei, făcea prăjituri frumoase.","Într-o zi, ea a realizat că nu mai avea făină, în ciuda unei comenzi mari.",A sunat peste tot în oraş şi în sfârşit a găsit ceva.,Tia a fost dezamăgită.,Tia a fost uşurată.,2
1141,Sarah a plecat cu prietenele ei la parcul acvatic.,Au plătit biletele şi şi-au pus costumele de baie.,Au aşteptat în rând pentru cea mai mare alunecare.,Au coborât pe tobogan şi s-au distrat de minune.,Au jurat să nu se mai întoarcă niciodată.,S-au întors a doua zi.,2
1142,Jeb construia statui din pietre.,A făcut una care arăta ca o broască ţestoasă.,Sam a venit şi a doborât-o.,Jeb a început să plângă.,Sam a râs şi a fugit.,Jeb era încântat să construiască una nouă.,1
1143,Jeff pleacă într-o excursie în pădure cu clasa lui.,Jeff e încântat şi abia aşteaptă să meargă.,"Când a sosit Jeff, a fost foarte dezamăgit.",Pădurea ploioasă nu era interesantă şi nu era nimic de făcut.,Jeff s-a distrat.,Jeff era plictisit şi supărat.,2
1144,Dani a fost asistentă la terapie intensivă.,"Într-o noapte, tatăl ei înstrăinat a fost unul dintre pacienţii ei.","Dani nu a vrut, dar a tratat tatăl ei.","Pe măsură ce se simţea mai bine, ei doi au putut să vorbească.",Dani nu a fost surprins de evenimentele din acea zi.,Dani a ajuns să-şi cunoască tatăl mult mai bine.,2
1145,Gina a fost la casa prietenei ei Ruth.,"O fată pe care nu o cunoştea, pe nume Jane, a apărut.","Jane a fost nepoliticos, și înțeles.","Gina a descoperit mai târziu că Jane era sora inamicului ei, Joe.",Aşa că acum o evită pe Jane tot timpul.,Aşa că a devenit fericită prietenă cu Jane.,1
1146,Ella a petrecut o zi la soare.,A uitat să-şi aplice crema de protecţie solară.,A luat o arsură urâtă!,Dar în curând a dispărut şi s-a transformat într-un bronz.,Ella arăta grozav şi a primit multe complimente.,Ella a petrecut ziua următoare în ploaie.,1
1147,Neil tocmai ajunsese în Kenya.,S-a alăturat unui grup de safari.,Au văzut tot felul de animale exotice.,Neil a făcut fotografie după fotografie.,A fost rănit de un leu.,Neil a compus un album de fotografii când a ajuns acasă.,2
1148,Gina a decis să facă o plăcintă cu mere pentru prima dată.,A fost extrem de atentă să urmeze exact reţeta.,"După ce a pus plăcinta în cuptor, a aşteptat cu nerăbdare să o guste.",A fost delicios!,Aşa că a decis să-l arunce la gunoi.,A împărtăşit reţeta şi plăcinta cu toate prietenele ei.,2
1149,Pablo a vrut un fraier.,"Nu avea bani, totuşi.",S-a uitat prin dulapul lui să vadă ce poate vinde.,A găsit un urs de jucărie şi l-a vândut pentru 50 de cenţi.,Apoi şi-a cumpărat bomboanele.,A cumpărat nişte suc cu ea.,1
1150,Anna a închiriat un depozit pentru o petrecere mare.,"Decoraţiile erau grozave, dar lipsea ceva.",Apoi Anna şi-a dat seama că aveau nevoie de o minge de discotecă!,A închiriat o minge de la o companie de echipamente pentru petreceri.,Anna a fost dezamăgită.,Petrecerea a mers grozav.,2
1151,Oscar s-a dus la grădiniţă să caute un copac de plantat în curtea lui.,A avut o perioadă grea de timp pentru a decide ce copac să obțină.,Erau o mulţime de copaci prin care trebuia să trecem.,"În cele din urmă, a optat pentru un copac Bonsai.",Se potrivea perfect cu decorarea casei.,A distrus-o imediat ce a ajuns acasă.,1
1152,A fost un meci important de baschet în sala de sport.,Eu şi prietenul meu am jucat în aceeaşi echipă.,Jocul a devenit intens şi ambele echipe au fost egale la final.,Mai erau 4 secunde pe ceas şi trebuia să marcăm.,Am tras în coşul câştigător care a câştigat jocul pentru echipa noastră.,Am plecat de pe teren şi nu m-am uitat înapoi.,1
1153,Dirk era un pianist bun.,De multe ori cânta în public pentru bani.,"În timpul ultimei sale performanţe, una dintre chei s-a rupt de pe tastatură.","A terminat spectacolul cât de bine a putut, dar muzica era slabă.",Dirk a fost jenat.,Lui Dirk i-a plăcut cum sună.,1
1154,Eva iubea veveriţele din curtea ei.,A început să le dea sandvişuri cu unt de arahide.,În curând s-au obişnuit cu ea.,Unul era deosebit de prietenos.,Eva se temea de veveriţe.,Eva a fost capabilă să mângâie una dintre veveriţe.,2
1155,Andy iubea plaja.,A întrebat-o pe mama lui dacă pot merge la plajă.,Mama lui l-a dus pe Andy pe plajă.,"Pe drum spre plajă, a început să plouă.",Andy ura plaja.,Andy a fost trist despre asta.,2
1156,Am cumpărat o carcasă de telefon cu un cordon.,Aveam nevoie de unul pentru telefonul meu mobil.,Cutia a sosit fără un cordon.,"Pe site scria că geanta avea un suport, dar nu şi un cordon.",Mi-am returnat telefonul.,M-am simţit ca un prost.,2
1157,Am schimbat cearceafurile de pe pat săptămâna trecută.,M-am săturat de cele vechi.,Cele noi arată mai bine şi se simt mai bine.,Cred că le voi păstra.,Mă bucur că nu au fost prea scumpe.,Am de gând să le taie în benzi.,1
1158,Chase chiar voia o jucărie nouă.,Mama lui nu i-ar cumpăra o jucărie nouă.,Ea l-a sfătuit să-şi economisească banii.,Şi-a economisit banii.,Chase şi-a cumpărat o jucărie nouă.,Chase a fugit de acasă.,1
1159,Renee a fost inspirată de muzica lui Eddie Van Halen.,Ea a decis să învețe să cânte la chitară.,A cumpărat o chitară electrică şi un amplificator.,Nu-i plăcea să apese sforile cu degetele.,Renee a decis că va trebui să se obişnuiască cu asta.,Renee a fost bucuros că a decis să învețe să cânte la tobe.,1
1160,Bill a mers la pescuit şi a prins o mulţime de peşti.,A prins atât de multe încât a trebuit să dea unele departe.,Vecinii lui erau săraci şi îi erau recunoscători lui Bill pentru peşte.,Vecinii au ajuns în cele din urmă înapoi pe picioarele lor.,Vecinii lui Bill l-au dat în judecată pentru că i-a sărăcit.,I-au făcut lui Bill pâine ca să-i mulţumească pentru tot peştele pe care i l-au adus.,2
1161,Săptămâna trecută internetul a căzut.,Eu şi soţia mea ne plictisem de moarte.,Orice altă opţiune disponibilă părea plictisitoare.,În cele din urmă am băut şi am vorbit o vreme.,Am ajuns să ne distrăm până la urmă.,Eram fericiţi că nu aveam internet şi că puteam bea.,1
1162,"Toată viaţa lui Tim, a vrut să facă muzică.","Tim a exersat toată ziua, în fiecare zi.","Când Tim a avut destule melodii, a sunat la un studio de înregistrări.","Studioul a decis să-l înregistreze, şi Tim a fost fericit.",Tim a decis că nu-i place muzica.,Tim a devenit un muzician profesionist.,2
1163,"Alex a bănuit că pisica lui, Tigger, ar putea avea purici.",Tigger se zgâria în mod constant zi şi noapte.,Alex l-a dus pe Tigger la medicul veterinar pentru a fi diagnosticat.,"Veterinarul a confirmat că Tigger avea, într-adevăr, purici.",I-au dat un medicament împotriva puricilor şi a scăpat.,Alex a decis să nu-i dea pisicii medicamentul prescris.,1
1164,Haley era un tânăr om de ştiinţă la un laborator faimos.,"În fiecare zi, ea a lucrat din greu la proiectul ei actual.",Unul dintre colegii ei a fost furarea în secret cercetarea ei.,Haley a descoperit asta când a publicat-o într-o revistă ştiinţifică.,Haley s-a simţit trădată.,Haley a simţit că a fost susţinută admirabil.,1
1165,Sam a vrut să dea o petrecere.,Sam a invitat toţi prietenii şi vecinii lui.,Petrecerea a devenit extrem de sălbatică.,Toţi invitaţii au părăsit petrecerea cu dezgust.,Sam a devenit organizator de petreceri.,Sam a avut o mahmureală teribilă a doua zi.,2
1166,Katie nu putea să doarmă.,A coborât pe vârful degetelor de la etaj şi a intrat în bucătărie.,Ea a turnat un pahar de lapte.,Apoi a încălzit-o în cuptorul cu microunde.,Katie a băut-o şi s-a dus înapoi în pat.,Katie a decis să toarne laptele în canal.,1
1167,Tom vorbea cu soţia lui Becky care a avut o zi proastă la serviciu.,A decis să-i aducă acasă mâncarea preferată ca surpriză.,"Pe drumul de întoarcere de la serviciu, a fost mult trafic.","După ce a luat mâncarea, a ajuns acasă mult mai târziu decât era de aşteptat.",Dar totul a fost bine imediat ce s-au îmbrăţişat şi au mâncat cina.,"Tom a decis să facă o excursie la cazinou, şi-a ignorat familia.",1
1168,A trebuit să aleagă o sobă pentru noua lor casă.,Nu se puteau decide asupra unei anumite mărci.,Le-a plăcut durabilitatea Vikingului.,Le-a plăcut şi afacerea cu Thermador.,Nu mai aveau nevoie de o sobă.,Au decis să cumpere aragazul Viking.,2
1169,Jasmine nu a studiat pentru testul ei de matematică.,S-a gândit că poate să-l inventeze.,Jasmine şi-a dat seama curând că testul era foarte dificil.,A decis să trişeze uitându-se la ziarul vecinului.,Profesorul a prins-o şi i-a dat pedeapsa.,Profesorul a prins-o şi a lăudat ingeniozitatea ei.,1
1170,Sam s-a mutat în Los Angeles ca să devină star de cinema.,"Nu avea mulţi bani, dar a crezut că e singura cale.",După două luni Sam a dormit în maşină şi a dat faliment.,A mers la teatrul chinezesc să cerşească într-o zi.,Sam a simţit destul de plin de speranţă.,Sam a fost foarte deprimat.,2
1171,Ben s-a trezit târziu.,Ben a decis să sară peste micul dejun şi s-a dus la muncă.,Lucrarea era prea ocupată pentru a lua o pauză sau pentru a lua prânzul.,"După muncă, Ben a fost prins într-un trafic foarte rău.",Ben era atât de flămând încât s-a îmbolnăvit.,Ben a fost capabil să ajungă acasă repede.,1
1172,Darren a întârziat la serviciu şi nu şi-a găsit cheile de la maşină.,A căutat peste tot în casă.,Şi-a întrebat soţia unde sunt.,I-a spus să-şi verifice buzunarele.,Darren a oprit calculatorul.,Nu erau chei în buzunarele lui.,2
1173,Am avut un interviu de angajare săptămâna trecută.,Prietena mea m-a ajutat să-mi aleg o nouă cravată.,Am mers la magazin şi am căutat ore întregi.,Am găsit trei care mi-au plăcut.,Am cumpărat o papagală în schimb.,Le-am cumpărat pe toate.,2
1174,Lui Harry îi plăcea hocheiul.,A decis să se înscrie să joace într-o ligă locală.,Harry a participat la selecţiile pentru echipă.,Harry spera că a făcut destul de bine pentru a face echipa.,Harry a renunţat la echipa de hochei.,"Câteva zile mai târziu, Harry a auzit că a făcut echipa.",2
1175,Micuţa Sue călărea un elefant la grădina zoologică.,"La început i-a plăcut, dar apoi s-a speriat.",A început să plângă după mama ei.,Păstrătorul grădinii zoologice a trebuit să oprească elefantul şi să o ia.,Mama lui Sue a luat-o pentru a mângâi capra în schimb.,Sue a continuat să călărească elefantul.,1
1176,Hannah a fost o artistă uimitoare.,A avut întotdeauna un dar natural.,A decis să intre într-o competiţie de artă.,"Din fericire, ea a fost în stare să câştige premiul principal.",Părinţii ei au insistat ca bunica ei să facă cea mai mare parte din cusut.,Părinţii ei erau foarte mândri.,2
1177,Jim scotea gunoiul.,A alunecat pe o bucată de gheaţă pe trotuar.,Jim a căzut cu greu pe trotuar.,Jim a simţit ceva rupt la braţ.,Jim a decis să facă un handstand.,Jim a fost rănit şi a trebuit să sune la 911.,2
1178,Urăsc să spăl rufele.,A se potrivi cu şosetele e o pierdere oribilă de timp.,"De fiecare dată când spăl, şosetele se pierd.",M-am săturat să caut şosete la fel.,Găsesc spălatul rufelor relaxant.,Am aruncat toate şosetele mele vechi şi mi-am cumpărat doar şosete albe.,2
1179,James avea 12 ani şi iubea mâncarea.,Nu s-a gândit niciodată să gătească până azi.,Mama lui l-a lăsat să-l ajute să pregătească orez pentru cină.,James a învăţat cât de distractiv şi creativ poate fi gătitul.,James a decis să devină bucătar când va creşte.,James nu a mai gătit niciodată.,1
1180,Lee ştia că mama ei avea nevoie de mănuşi noi şi nu şi le putea permite.,Aşa că Lee a început să tricoteze o pereche.,S-a grăbit să le termine până la Crăciun.,Apoi i le-a prezentat mamei ei.,Mama lui Lee era mândră de fiica ei pentru că era atât de grijulie.,Mama lui Lee a aruncat mănuşile în Lee şi a părăsit camera.,1
1181,Jennifer era copywriter profesionistă într-un oraş mare.,"A făcut o treabă bună, dar întotdeauna a primit comentarii slabe la recenziile ei.",Jennifer a aflat că şeful ei încerca să o saboteze!,A decis să-şi confrunte şeful cu privire la remarcile negative.,Jennifer i-a mulţumit şefului ei pentru corectitudinea sa.,Jennifer a intrat în biroul lui şi i-a spus şefului ei ce să facă.,2
1182,Lorraine a fost jucătoare de softball.,Era cea mai bună din echipă.,"Într-o zi, în timpul unui joc, şi-a răsucit greşit glezna.",Nu mai putea să joace.,Lorraine a fost încântată!,Lorraine era foarte tristă.,2
1183,Abby şi Tammy erau cele mai bune prietene.,Le plăcea să facă împreună lucruri amuzante şi creative.,Au decis să facă împreună brăţări de prietenie şi să le dea altora.,Abby a făcut cinci şi Tammy a făcut încă şapte.,Tammy nu a mai vorbit cu Abby.,Au decis să păstreze brăţările pentru ei.,2
1184,Noaptea trecută a fost o furtună cu fulgere.,A luat puterea.,Întregul cartier nu avea electricitate.,A fost foarte frig şi ne-am speriat.,Va trebui să curăţăm zăpada.,"Apoi, după aproximativ o oră, curentul a revenit.",2
1185,Sal era supărat că părinţii lui se mută.,Se mutau la etajul opt al unei clădiri.,Urăşte să trăiască atât de sus.,"După ce s-a mutat, a aruncat o privire pe fereastra dormitorului.",Sal a aruncat perna pe fereastră.,Priveliştea frumoasă l-a făcut să se răzgândească.,2
1186,Lydia a avut un vis ciudat aseară.,A visat că face un test la şcoală.,"În timp ce făcea testul, a realizat că a uitat să-şi pună pantalonii!",A fost atât de jenată încât a fugit din clasă.,Lydia şi-a dorit ca visul să fie real.,Lydia a fost uşurată când a realizat că a fost doar un vis.,2
1187,Alex avea nevoie de alimente.,A făcut o listă cu lucruri de cumpărat.,Şi-a adunat sacii de pânză reutilizabili.,A mers la magazin.,Alex a cumpărat un iaht.,Ea a cumpărat alimentele.,2
1188,Yolanda urăşte coastele cu roţi.,Katie nu înţelege de ce.,A decis să o forţeze pe Yolanda să meargă cu ea.,Yolanda a vomitat peste tot Katie.,Katie a fost cea mai fericită pe care a fost-o vreodată.,Katie regretă că a forţat-o pe Yolanda să meargă la plimbare.,2
1189,Un lucru pe care Tina a vrut să-l facă în NYC a fost să meargă la un stand de hot-dog.,În cele din urmă a văzut un stand Nathan și a comandat unul tradițional.,Mâncarea avea un gust uimitor.,"A fost scump, dar a meritat.",Era tristă pentru hot-dog.,A fost fericită cu hot-dog-ul.,2
1190,Lui Tammy îi place să croşeze.,Crăciunul era la câteva săptămâni distanţă şi ea nu avea bani.,A avut ideea să ia firul de rezervă şi să facă o pătură.,"Apoi a împachetat-o pentru nepoata ei, Lorelei.",Tammy era tristă că nu avea un cadou de dat.,Lorelei a preţuit pătura aceea ani de zile.,2
1191,Melinda a vrut să meargă să vadă un film de groază.,A vrut să meargă singură să dovedească că e curajoasă.,Melinda a mers la film şi a cumpărat un bilet.,Melinda a fost foarte speriată în timp ce se uita la film.,Melinda a crezut că filmul a fost hilar.,Melinda a dorit să fi adus pe cineva.,2
1192,Lamar află că va avea oaspeţi neaşteptaţi într-o după-amiază.,Nu are nici o mâncare acasă să dea oaspeților săi.,El decide să le facă un ceai.,Oaspeţii lui se bucură cu toţii de ceaiul pe care-l face.,Lamar le-a dat ceai să-l ia acasă.,Lamar a mers la parc.,1
1193,Nepoata mea a aplicat pentru un loc de muncă la RMV acum doi ani.,A primit slujba şi a fost încântată.,"I-au spus că are nevoie de un permis de conducere, pe care nu-l avea.",Ea i-a arătat angajatorului ei un bilet de la doctor care arăta că nu putea conduce.,Au decis că e în regulă să o lase să lucreze ca secretară.,A avut un record de conducere perfect.,1
1194,Lela a fost diagnosticată cu cancer acum cinci ani.,În fiecare zi a fost o luptă.,Mergea la doctori şi la tratamente aproape în fiecare zi.,Lela a început să se simtă mai bine în ultimele luni.,Lela a terminat tratamentul şi s-a simţit mai bine.,Lela a trecut apoi de gripă.,1
1195,Fred era un nou elev în clasă.,Era foarte ciudat şi a avut o perioadă grea.,Nimeni nu părea să vrea să fie prieten cu el.,"Mai târziu, la prânz, cineva a mâncat cu el.",Fred era popular.,Fred a vorbit cu prietenul lui de prânz şi şi-a făcut prieteni.,2
1196,Joyce a fost adoptată de mama ei adoptivă când avea 5 ani.,"După adopţie, mama ei a adoptat încă 3 copii.",Lui Joyce îi plăcea să fie soră mai mare şi o ajuta mult pe mama ei.,"Când s-a mutat singură, a devenit şi ea părinte adoptiv.",Joyce şi-a abandonat copiii la scurt timp după aceea.,Joyce şi-a iubit copiii la fel de mult.,2
1197,Lui Horatio i-a fost întotdeauna frică să mănânce o stridie crudă.,"Prietena lui i-a spus că e delicios, dar era nervos.",În cele din urmă l-a dus în vacanţă la Cape Cod să încerce o stridie proaspătă.,Horatio a luat prima muşcătură dintr-o stridie crudă şi i-a plăcut.,A decis să nu mai mănânce.,A mâncat încă zece.,2
1198,Lui Tom îi plăcea să păstorească vite.,A făcut asta în fiecare zi.,Într-o zi o vacă a scăpat.,A căutat peste tot.,"A observat vaca într-un câmp al vecinului, a ignorat-o şi a plecat.",A găsit vaca şi a adus-o înapoi.,2
1199,Alyssa a luat nişte cafea în drum spre serviciu.,A băut cafeaua în timp ce conducea.,"Brusc, a trebuit să-şi oprească maşina.","Cafeaua i-a căzut peste tot în poală, îi arde picioarele.",Ea a râs în timp ce ea a continuat să conducă la locul de muncă.,Aproape că a avut un accident în timp ce ţipă de durere.,2
1200,John conducea pe autostradă.,Un Mustang a oprit lângă el şi a păstrat viteza.,Conducea noul său Camaro.,Au decis să concureze.,John a câştigat cursa.,John a oprit să cumpere un Mustang.,1
1201,Ben a vrut să câştige concursul de costume la serviciu anul ăsta.,A petrecut multe ore făcându-şi costumul de la zero.,"Pentru a-şi adăuga costumul, a aplicat mult machiaj scenic.","La serviciu, toată lumea era impresionată de cum arăta.",Ben a fost mulţumit.,Ben a renunţat la concursul de costume.,1
1202,Mama a întrebat dacă poate împrumuta 100 de dolari de la mine.,"Având în vedere că e falită, i-am împrumutat cartea mea de credit.","A doua zi, cardul meu de credit a fost refuzat când am încercat să cumpăr mâncare.",Compania mi-a spus că am făcut o achiziţie de 320 de dolari.,I-am spus mamei să-mi folosească cardul de credit.,Eram supărat pe mama pentru că mi-a cheltuit cardul de credit.,2
1203,Kelly a avut întotdeauna părul cel mai uscat.,Nu avea nici o idee ce să facă.,"În cele din urmă, ea a mers la doctor.",I-a prescris pastile.,Kelly avea în sfârşit un păr care nu era uscat.,Kelly iubeşte chips-urile.,1
