,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1338,"Vozio sam se kući s posla, a pukla mi je guma.",Bilo je kišno i hladno.,"Mogao sam nazvati kompaniju za vuču, ali sam odlučio da to ne učinim.",Umjesto toga sam sam promijenio gume.,"Bio sam jadnik, ali sam uštedio tone.",Bilo mi je jadno što se zabavljao.,1
1339,Čizme su mi bile neugodno ukočene.,Izašao sam i kupio nove cipele.,Pokušao sam ih razbiti kroz vrijeme.,Još uvijek su mi bili previše ukočeni.,Od cipela su mi se pojavili mjehurići.,"Sretan sam igrao tenis u novim, neugodnim cipelama.",1
1340,Marcus je upravo počeo svoju prvu lekciju letenja.,Učio je letjeti malim letjelicama.,Bio je nervozan kad je trebao poletjeti.,Njegov instruktor mu je pomogao da poleti sa aerodroma.,Marcus je odlučio naučiti kako pilotirati avione.,Marcus se opustio kad su bili u zraku.,2
1341,Larry je odlučio pomoći prijateljima pripremiti zabavu.,Mora donijeti salatu na zabavu.,"Larry reže rajčice, salatu i drugo povrće za salatu.","Kad je gotov, osjeća se sjajno.",Larry je bio sretan što je mogao doprinijeti zabavi.,Larry je odlučio ostati kod kuće.,1
1342,Sarah nikad prije nije bila na brodu.,Danas ju je mama odvela na pristanište na prvu vožnju brodom.,Sarah je bila jako uzbuđena.,Ona je ušla u čamac i čula je motor.,To je bio tako dug putovanje autom.,Voljela je svaki trenutak.,2
1343,Neil je htio vidjeti povijesno mjesto na svom putovanju u London.,Otpratio je autobusom do starog zatvora.,Zvao se Londonski toranj.,Neil je saznao povijest te impresivne kule.,Imao je dosadan dan.,Bio je fasciniran.,2
1344,Kupio sam rezervni disk za iPhone moje žene.,Ponestajalo joj je prostora na mobitelu.,Ima 1200 fotografija na mobitelu.,"Pokušao sam da bacim njene slike na disk, ali nisam uspio.",Moja žena je kuhala večeru.,Bilo je previše fotografija za upload.,2
1345,Dougova žena je bila uznemirena.,Kao način da joj se ispriča odlučio joj je kupiti novu akumulatorku.,Promijenio je i pobrinuo se da joj auto radi kako treba.,Cijenila je tu gestu.,Dougova žena ga je poljubila.,Dougova žena je bila ljuta.,1
1346,Grace je uvijek voljela igrati trikove na učitelju.,Njezin omiljeni trik je bio sakriti sve krede od učitelja.,"Jednog dana, dok je sakrila kredu, učiteljica je uhvatila Grace.",Suspendirana je iz škole na dva tjedna.,Grace nije propustila ni jedan dan u školi.,Grace je odlučila prestati igrati trikove u školi.,2
1347,Janeina majka je napravila vrlo dobru pitu od jabuka.,"Jane je uvijek željela recept, ali joj ga majka nije htjela dati.","Jednog Božića, opet ju je pitala za recept.",Janeina majka je odlučila da joj da recept.,Jane je bila zahvalna što je dobila recept.,Jane nije voljela peći.,1
1348,Mark je otvorio stražnja vrata restorana i izašao.,Bilo je vrijeme za bacanje smeća.,"Na pola puta do kontejnera, vidio je mnogo ptica, koje su se hranile smećem.","Bio je gladan i prije, pa je znao da sve mora jesti.",Mark je mrzio životinje.,Bilo mu je žao ptica.,2
1349,Sinoć smo htjeli naručiti pizzu.,Pola nas je htjelo pepperoni.,Druga polovica je htjela kobasice.,Odlučio sam.,Naručili smo pizzu s odvojenim povrćem na svakoj polovici.,Predložio sam da izaberemo drugi film.,1
1350,Simon je primijetio kamion ispred susjedne kuće.,Obitelj koja se uselila u nju imala je kćer tinejdžerku i Simon je bio zaljubljen.,Stignuo je hrabrosti i došao se predstaviti.,"Bila je stidljiva, ali prijateljska i dovoljno otvorena da ga ohrabri.",Bio je s njom cijeli dan.,Vikao je na nju i otišao kući.,1
1351,Johnny je bio u lokalnom timu.,"Jedne subote, njegov tim je imao vrlo važnu utakmicu.",Njegovi roditelji su mogli prisustvovati.,Johnnyjev tim je pobijedio.,Johnny je osjetio da je iznevjerio svoje roditelje.,Johnny je bio oduševljen.,2
1352,Ben je kasnio na sat.,Učitelj mu je vikao.,Došao je kasno sljedećeg dana.,Njegov učitelj je napisao poruku njegovim roditeljima.,Benova majka će ga probuditi pola sata ranije.,Ben razbija budilnik i kupuje kokoš.,1
1353,Ally je željela da joj dečko izabere lijep prsten.,Ostavila je letke za draguljarnicu na pultu.,Zatim je krugovala u časopisu.,Čak ih je i naglas spominjala u telefonskim razgovorima.,Ally se nije mogla dočekati da se zaruči.,Ally je bila vrlo suptilna.,1
1354,Bio sam tako uzbuđen jučer da je Usher objavio novu pjesmu.,Odmah sam ga kupio.,"Kad sam ga slušao, bio sam oduševljen.",Odmah sam ga stavio na telefon.,Mrzila sam novu pjesmu.,Slušao sam pjesmu cijeli dan.,2
1355,Novi bend je želio da njihova pjesma brzo postane popularna.,Podmitili su nekoliko radio DJ-a da istovremeno sviraju njihovu pjesmu.,"Kad su ljudi uključili radio, ista pjesma je svirala na svim stanicama.",Postali su veliki uspjeh preko noći.,To ih je depresivno.,Bili su vrlo uzbuđeni što su postali poznati.,2
1356,Annie je bila najbolja gimnastičarka u razredu.,Dobila je mnoge nagrade i puno se natjecala.,Jednog dana nakon natjecanja sjetila se zadatka za domaću zadaću.,Učiteljica joj nije dozvolila da preda domaći zadatak.,Bila je vrlo sretna sa učiteljem.,Ona je pala na predavanju.,2
1357,Patricia je bila začarana čim je pogledala u mikroskop.,Nije mogla vjerovati da postoji drugi svijet koji ne može vidjeti.,Odmah je znala da će postati biolog.,"Sljedećih 8 godina, studirala je znanost u školi i na fakultetu.",Patricia je shvatila da je to velika greška.,Patricia je s vremenom postala biološkinja.,2
1358,Lily nikad nije uživala u sportu.,Ljeti je gledala žensko Svjetsko prvenstvo sa svojom obitelji.,Bila je inspirirana i odlučila se pridružiti nogometnoj momčadi.,"Tim je igrao neko vrijeme, a ona je bila iza.",Bila je najbolja igračica.,Na kraju joj je bilo bolje.,2
1359,Marisse je otišla na aukciju da potraži neke predmete.,Na recepciji su je pitali za kreditnu karticu.,Umjesto toga je uzela nešto gotovine i iskoristila je to kao depozit.,Nastavila je licitirati na neke ormariće za skladištenje i osvojila dva.,Marissa je odvela dva štenaca kući.,"Nažalost, oboje su bili puni smeća.",2
1360,"Jedne godine, Jessica je otišla u ljetni kamp.",Sjajno se provela.,"Sljedeće godine, bila je prestara da prisustvuje kampu.","Međutim, bila je dovoljno stara da radi tamo.",Bila je uzbuđena što će raditi u kampu.,Nije htjela imati ništa s tim kampom.,1
1361,Gina je dobila svoj telefon od učitelja.,Čuvao ga je dva dana.,Njena majka je postala sumnjičava.,Sada bi mogla da drži tajnu da je ikad uzeta.,Gina je bacila telefon.,Gina majka nikada nije saznao da joj je telefon bio oduzet.,2
1362,Meg nije mogla naći svoje omiljene zlatne naušnice.,Počela je sumnjati da ih je nova sobarica ukrala!,Muž ju je upozorio da pažljivije pretraži kuću.,Meg je shvatila da su možda slučajno bili ispražnjeni!,Meg nije mogla da se sjeti gdje bi mogli biti.,Meg je provjerila usisavač i onda ih je našla.,2
1363,Marcy se pitala za djecu.,Bila je u kuhinji i nije ih čula neko vrijeme.,"Obično, kada su djeca bila tiha, oni su ući u nešto.",Marcy je pogledala u spavaće sobe i nije ih vidjela.,Našla ih je u dnevnom boravku kako čitaju i bila je olakšana.,Djeca su bila u kuhinji i ručala.,1
1364,Ori mama ga je poslala na tržište.,Ona ga je opominjala da se sjeti smeđih jaja.,Ali Ori ih nije mogao naći na tržnici.,Morao je provjeriti tri različite trgovine.,Konačno je odlučio kupiti bijelo jaje.,U svim trgovinama u koje je išao nije bilo sladoleda.,1
1365,"Tjedan dana prije Božića, Abby i njena obitelj su se okupili.",Otišli su u lokalni dom za ostarjele noseći božićne šešire.,"Išli su iz sobe u sobu, pjevajući božićne pjesme.",Neki od pacijenata su pjevali s njima.,Svi su imali vrlo nezaboravan vrijeme zajedno.,Svi su bili jadni i ljuti.,1
1366,Maggie i njeni drugari su otišli u zoološki vrt na izlet.,"Oni su vidjeli majmune, gorile i pandine prve.","Poslije toga, vidjeli su zmije i guštera!",Čak su morali nahraniti neke od životinja.,Maggie nikad nije vidjela pandu.,Maggie je voljela izlet u zoološki vrt.,2
1367,Vianna je bila redoviti student.,Nije imala posao i trebala je novac.,Tražila je na internetu načine da zaradi novac od kuće.,Našla je stranicu Amazon Turk i počela raditi odatle.,Vianna sada radi svaki dan.,Vianna je prestala raditi.,1
1368,Sva moja obitelj se okupila za Dan zahvalnosti.,"Za mnoge je to bio dug put, ali su uspjeli.",Svi smo sjedili zajedno i večerali.,Poslije večere smo ga posjetili i pričali o svemu.,Bilo nam je super.,Svi smo se na kraju ne mogli prestati svađati.,1
1369,Jim se žalio da njegova žena nikad ne pere suđe.,Onda se žalila da Jim nikad nije kuhao večeru.,Sljedećeg dana odlučili su zamijeniti uloge.,"Hrana je bila užasna, a suđe nije dovoljno dobro očisteno.",Oboje su odlučili da se vrate svojim prethodnim ulogama.,Odlučili su da će tako ostati zauvijek.,1
1370,Lina ima dvoje djece.,Lina je čistila njihove sobe i shvatila da su im ladice bile pune.,Počela je razvrstati odjeću.,Lina je imala gomilu odjeće koja je bila premala za djecu.,Lina je natjerala djecu da nose odjeću iz gomile.,Lina je odjeću dala u dobrotvorne svrhe.,2
1371,Anna je htjela milkshake od banane.,Njena lokalna sladolednica nije imala taj okus.,Otišla je kući i izvadila blender.,Onda je dodala svoje banane i sladoled.,Anna je mislila da je čokoladni koktel užasan.,Anna je mislila da je njen milkshake okus jednako ukusan.,2
1372,Ušla sam u auto i zatvorila vrata.,Upalila sam motor i krenula u vožnju.,Krenuo sam u smjeru benzinske pumpe.,Bilo je vrijeme ručka i počeo sam da dobivam glad.,Odlučio sam kupiti čips na benzinskoj stanici.,Odlučio sam da više nikad ne jedem.,1
1373,Tommy je nedavno dobio mjesto u školskom debatu.,Večeras su imali debatu.,Bio je prilično nervozan.,"Kad je stigao tamo, cijela škola je gledala.",Tommy je počeo svirati gitaru.,Tommy je završio dobro bez obzira na svoje živce.,2
1374,Jill je bila srednjoškolac.,Bojala se da mora ići na nastavu.,"Jednog dana, odlučila je da izbaci školu.",Njezini roditelji su saznali sljedeći dan.,Jillini roditelji su je prekorili jer je izostajala iz nastave.,Jillini roditelji su je odveli u Disney World.,1
1375,Alex je dobivao napade vrtoglavice.,Bio je toliko nervozan da je provjerio svoje simptome na internetu.,Rezultati na internetu su ga uvjerili da ima stravičnu bolest.,U žurbi je zakazao sastanak sa svojim liječnikom.,Alex je propustio pregled kod doktora.,Alex je otkrio da mu je šećer u krvi nizak.,2
1376,Chris je otišao u kupovinu novog auta.,"Dok je bio na parkingu, vidio je puno automobila, ali nijedan koji mu se nije svidio.",On je bio na putu da ode kada ga je primijetio.,"Crveni auto je bio ispred njega, molio ga da ga kupi.",Chris je kupio crveni auto.,Chris je kupio motor.,1
1377,Na zabavi u petak svi su odlučili svirati glazbene stolice.,U igri su sudjelovale desetke ljudi.,Na kraju su se smanjili na dva.,Dvije djevojke.,"Visoka, smeđa djevojka je pobijedila.",Djevojke su trčale maraton.,1
1378,Henry je htio igrati lov na blago za rođendan svog sina.,Prvo je napravljena lista stvari koje treba vratiti.,Po pomoć je tražio susjede i obližnje trgovine.,Nakon što je stavio predmete na odgovarajuća mjesta morao je stvoriti nagovještaje.,Henry je odlučio ne ići u lov na blago.,Djeca su voljela lov na blago.,2
1379,Jake je teško stekao prijatelje u novoj školi.,Imao je nisko samopoštovanje i osjećao se da ne zaslužuje imati prijatelje.,Jednog dana upoznao je Johna koji je slučajno osjećao isto.,John i Jake su ubrzo postali najbolji prijatelji.,Oboje su postali samopouzdaniji i stekli više prijatelja.,To je Jakea jako uznemirilo.,1
1380,Sean je rođen u obitelji irskih imigranata.,Uvijek je bio ponosan na svoje irsko naslijeđe.,"Njegova obitelj je poštovala običaje, jela irsku hranu i gledala irske sportove.",Sean je uštedio novac i platio put u Irsku.,Bio je oduševljen kad je konačno bio na putu za Irsku.,Sean je potrošio svoje ušteđevine na novi snowboard.,1
1381,Todd nije bio oprezan sa svojim električnim uređajima.,On je priključio stari toster sa ispucanim kablom.,"Kad je izašao iz sobe, osjetio je čudan zvuk.",Pespekar se zapalio!,Koristio je vatrogasnik da spasi dan.,Todd je imao sjajne tostove.,1
1382,Beth je radila pire od nule.,"Nakon kuhanja krumpira, došlo je vrijeme za gašenje.","Njena majka nije imala procesor za hranu, Beth je morala ručno da peče.",To je bio težak posao koji je trajao satima.,Beth je bila posvećena pravljenju odličnog pirea od krumpira.,Beth je bila lijena kuharica.,1
1383,John i Sue su se često ljubili u školi između časova.,"Rekli su im da to ne rade, ali su to ipak učinili.",Jednog dana ih je ravnatelj uhvatio kako se ljube.,Oboje su suspendirani na tjedan dana.,Njihovi roditelji su im zajedno priredili veliku zabavu da proslave.,Oboje su naučili lekciju i više se nisu ljubili u školi.,2
1384,Biff je htio gledati neki film.,Biff je također htio gledati film u kinima.,Westernovi su izgubili naklonost javnosti i nitko ih nije prikazivao.,Biff je odlučio sam prikazati klasični vestern.,Uživao je u gledanju vesternova.,Biff je mrzio westernove.,1
1385,"Kad sam sišao iz autobusa, otišao sam ispred škole.",Bio sam sretan što sam opet vidio neke svoje prijatelje.,"Kada sam ušao u prvu sat, bilo mi je vrlo poznato.",Učitelj je izgledao jako dobro.,Bio sam opušten i sretan.,Počeo sam imati napad panike.,1
1386,Ashleyin pas ima buhe i grebe se.,Ashley je bila vrlo zabrinuta da će dobiti buhe kao dobro.,Otišla je u dućan i stavila šampon za buhe i krpelje.,Ashley je onda otišla kući i okupala psa.,Ashleyin pas je bio pun živih buha.,Ashley je ubila sve buhe.,2
1387,Živjela sam u South Endu Bostona od 1968. do 1981.,To je bio pokvaren dio grada.,"Tamo sam kupio mnoge knjige, budući da su koštale samo deset centi.",Ponovo sam posjetio dućan 1991.,Mrzim špagete.,Bilo je vrlo drugačije.,2
1388,Moja kći je molila za ljubimca.,Bližao se njen rođendan.,Posjetio sam trgovinu za životinje da istražim.,Radnici su mi pomogli da odlučim.,Pomogli su mi da shvatim da bi trebalo da skratim kosu.,Kupio sam joj psa.,2
1389,Kaylee je oduvijek htjela štene.,Na njen rođendan roditelji su je odveli na farmu.,Bilo je puno Beagle štene tamo.,Roditelji su joj rekli da može izabrati štene za rođendan.,Kaylee je bila oduševljena!,Kaylee je bila jako razočarana.,1
1390,Neil je bio u Europi.,Upravo je stigao u Dover.,Bilo mu je drago kako su ljudi bili prijateljski raspoloženi!,Također je volio njihovu ukusnu hranu.,Neil je bio jadni.,Neil se odlično zabavljao.,2
1391,Alice je htjela ići u školu da postane veterinar.,Cijelu je srednju školu naporno radila da bi imala dobre ocjene.,Čak je volontirala u lokalnom zoološkom vrtu da popuni svoj životopis.,"Kad je došlo vrijeme, prijavila se za mnoge različite škole.",Plakala je od sreće kad je dobila prvo pismo o prihvaćanju.,Na kraju je odlučila postati geolog.,1
1392,Moj laptop nije htio raditi.,Prestala je da se uključuje iz nekog razloga.,Pokušao sam nekoliko različitih stvari da ga popraviti.,Napokon sam nabavio novi punjač na internetu.,Sada se uključuje svaki put.,Zato igram frizbi samo vani.,1
1393,Moj profesor iz laboratorija je objasnio današnji laboratorij.,"Rekao nam je da ne stavljamo vodu, a zatim kiselinu.","Dok sam gledala svoje bilješke, jedva sam obraćala pažnju.","Kad je eksperiment počeo, bacio sam vodu prije kiseline u cijev.",Moj profesor je bio jako uzrujan.,Moj profesor mi je čestitao.,1
1394,Jack je volio izletjeti vikendom sa prijateljima.,Često su voljeli ići skijati u planine.,Jack je teorizirao da će ovaj vikend imati savršeno vrijeme za skijanje.,Rekao je prijateljima da ga povezu do odmarališta.,Iznajmili su auto i sjajno su se zabavili skijanjem.,Odlučio je da ne želi ići na skijanje.,1
1395,Brad je bio bolestan od prehlade!,Htio je izaći i igrati se!,Bio je preslab da bi se pomaknuo.,Majka mu je dala juhu i lijekove.,Bradova majka je bila vrlo brižna.,Bradova majka je bila prilično bezbrižna.,1
1396,Barry je imao samo tisuću dolara na računu.,Morao je naći posao.,Tražio je 3 mjeseca.,Na kraju mu je ponestalo novca.,Morao je otići u sklonište za beskućnike.,Nekako se na njegovom bankovnom računu pojavile tisuće dolara.,1
1397,"Michael voli ići na plažu, ali ima problema s plivanjem.",Tokom jednog odmora na plaži njegovi su ga prijatelji izazvali.,Rekli su mu da ode u duboku vodu i on je to učinio.,Michael se umorio kad je bio vani i počeo vikati za pomoć.,On je plivao još dalje od svojih prijatelja koji su ga izazvali.,Njegovi prijatelji su mu pomogli da se vrati na obalu.,2
1398,Juan je htio napraviti taco za svoju obitelj večeras.,Otišao je u trgovinu i kupio sastojke.,Dok je pripremao večeru shvatio je da je zaboravio tortilje!,"Htio se vratiti u trgovinu, ali je bila zatvorena.",Juanova majka mu je pokazala kako napraviti taco kaserolu.,Juan se vratio u trgovinu.,1
1399,Lena je bila bolesna.,Lena je bila tužna jer nije htjela da vidi svoje prijatelje u školi.,Uzela je vitamine.,Brzo joj je bilo bolje.,Lena je otišla u školu samo da bi saznala da su joj prijatelji bolesni.,Lena se pretvarala da je bolesna da bi izbjegla svoje prijatelje.,1
1400,Jim je prdnuo puno više nego inače.,Njegova žena je postala zabrinuta jer su neobično grozno mirisale.,Ona je inzistirala da ode kod doktora.,Jimov liječnik mu je rekao da postaje netolerantan prema laktozi.,Jimova žena je odlučila da bi trebao imati mliječne prehrane.,Jimova žena je bila olakšana kad je otkrila izvor problema.,2
1401,Tim je kupio novu lampu danas.,Otišao je kući da to sredi.,Tim je otvorio kutiju i slijedio upute.,Sastavio je lampu za pet minuta.,Tim je bio zadovoljan što je lampa bila tako lako postaviti.,Tim je onda bacio lampu.,1
1402,Sandy je deset godina studirao ples.,Bila je na polaganju i htjela je da se prijavi za plesni tim.,Ona je vježbala i vježbala.,"Na dan testiranja, slomila je prst.",Nije mogla sudjelovati u tryoutu zbog ozljede.,Bila je dobra na testovima.,1
1403,Gina i njena prijateljica Tami su hodale u učionicu.,Gina je mogla vidjeti nasilnika koji ju je zabio.,Gina je pokušala da zadrži smirenost.,Duboko je udahnula i osmijehala se.,Tami je maltretirala Ginu dok Gina nije počela plakati.,"Tami je rekla nasilniku da se gubi, a on je izgledao uplašeno.",2
1404,Morgan je volio čaj.,Kupila je putnu šalicu da bi donijela čaj u školu.,Popila je sav čaj na putu u školu.,"Kad je došla u školu, morala je napuniti još tople vode.",Morgan je bila sretna što je sjetila da ponese dodatne vrećice čaja sa sobom.,Morgan je bio sretan da je vruća voda imala okus kave.,1
1405,Beth je počela sakupljati lutke.,"Kupovala je lutke na internetu, na pijacama i u antikvitetima.",Ubrzo je Bethina kuća bila puna lutaka.,"Kad bi prijatelj došao u posjetu, u kući nije bilo mjesta za razgovor.",Voljela je kolač.,Morali su pomaknuti lutke da bi sjedili.,2
1406,Jim je bio u trci kolica.,Sam je dizajnirao svoj kart.,"Dok je trčao, gume su mu se otkačile.",Nije znao što da radi.,Završio je na prvom mjestu.,Nije mogao završiti utrku.,2
1407,Bob je bio toplo i nježno prema svojoj ženi.,Htio joj je dati poseban dar za Valentinovo.,Pitao je sve ljude koje je poznavao što joj treba kupiti.,"Svi su imali različita mišljenja, ostavljajući Boba zbunjenog.",Bob nije bio isti nakon što su ga policaji u tržnom centru šokirali.,Bob je konačno slijedio svoj instinkt i izabrao savršen poklon.,2
1408,Ida je imala karte za dvodnevni festival.,Bila je tužna kad je počelo kišiti prvog dana.,Ali onda je vidjela da drugi prisutni nisu bili uznemireni.,"Samo su plesali na kiši, pa sam i ja pošao za njima.",Ida je bila sretna što je mogla plesati na kiši na festivalu.,Ida je bila sretna što nije padala kiša.,1
1409,Jeff je hodao kući da bi samo vidio tornado na daljinu.,Jeff je znao da je u opasnosti pa je otišao u obližnju kuću.,Pozvao je na vrata i pitao može li ostati dok se tornado ne smiri.,Vlasnik kuće je pustio Jeffa unutra.,Skupljali su se u kupaonici dok je tornado bjesnio iznad njih.,"Potres je trajao nekoliko minuta, uzrokujući manje štete.",1
1410,Charles je bio sretan što je upoznao izvršnog direktora izdavačke kuće na Facebooku.,Charles je tražio da napišem o umjetniku izvršnog.,"Izvršni je rekao da, sve dok je priča objavljena.",Vibe Magazine ponudio objaviti priču na spekulacije.,To je bio početak plodonosne veze za Charlesa.,Direktor je bio jako ljut zbog onoga što se dogodilo.,1
1411,Anna je htjela ispeći tortu za rođendan svoje mame.,"Pokušala je dvaput, ali su obje kolače pale.",Onda je našla rješenje.,Otišla je u pekarnu i kupila tortu.,Jedela je kolač sama kod kuće.,Njena majka je jako uživala u torti.,2
1412,Ron je upravo saznao da se njegova obitelj seli na farmu.,Ron je bio nervozan.,Nije znao ništa o životinjama.,"Ali kad je stigao u novi dom, bio je iznenađen.",Ron je otkrio da je prilično uživao u životu na farmi.,Ron je mrzio biti na farmi jer nije volio životinje.,1
1413,Ron ima problema sa ljutnjom.,"Tijekom jednog putovanja u trgovinu, razljutio se na kasnicu koja je sporo radila.",Kasijer je bio drzak i natjerao ga je da nastavi dalje.,Ron je uhvatio blagajnika za košulju i povukao ga preko pulta.,Ron je dobio nagradu od trgovine.,Ron je uhićen.,2
1414,Moj prijatelj i ja smo odlučili osnovati bend i nastupati za naše obitelji.,"Ja sam pjevala, a moj prijatelj je svirao gitaru.",Vježbali smo u mojoj garaži.,Na kraju smo se prilično dobro povezali.,Prestali smo svirati u bendu.,Narednog vikenda smo imali mali nastup za naše obitelji.,2
1415,Jack je mjesecima tražio od svojih roditelja da mu uzmu štene.,Nakon toliko vremena pitao su konačno popustili i rekli da.,Jack je oko 30 minuta tražio na internetu štene.,Našao je jednu u području u kojem je živio.,Jack je odustao od ideje o kučkinju.,Jack je zatim pokazao online štene i molio ih da ga dobiju.,2
1416,U hladno subotnje popodne Amy je bila sama u svom dvorištu.,Vježbala je odbojku kad joj je otac izašao.,Ponudio joj je pomoć u vježbanju.,Amy je bila zahvalna.,Amy je tata pobijedio u košarci.,Vježbali su zajedno.,2
1417,Jon je volio noćno nebo.,Mnoge noći provodio je gledajući zvijezde.,Njegova mama je vidjela da voli noćno nebo.,Njegova mama mu je kupila teleskop.,Jon je zatim pomoću mikroskopa promatrao mikrobe.,Jon je često koristio teleskop.,2
1418,Jack je otišao u trgovinu.,Stvarno je trebao kupiti jaja.,"Sve je tražio, ali ih nije mogao naći!",Pitao je prodavača gdje su.,Klerik mu je rekao gdje je slanina.,Klerik mu je rekao da pronađe jaja.,2
1419,Jimmy se popeo na pult dok je njegova mama bila ometena.,On je agilno trčao do gdje peć gorilica svjetlilo crveno.,Jimmy je vrištao kad je njegova ruka dodirnuo plamen.,Njegova mama se pojavila i odvela ga odatle.,Jimmy se smijao.,Jimmy je plakao.,2
1420,Billy je zakopao blago u dvorištu.,Nacrtao je kartu da ne bi zaboravio gdje ju je stavio.,Godine su prolazile i Billyjeva obitelj se preselila.,"Desetljećima kasnije, vratio se i pomoću svoje karte ga je iskopao.",Bacio je blago koje je našao.,Pronašao je mnogo blaga iz djetinjstva.,2
1421,Mama me je vodila u kupovinu namirnica.,Pustila mi je da izaberem hranu.,Izabrao sam puno slatkiša i grickalica!,Onda je otišla do blagajne i sve platila.,Nije mi se svidjela nijedna od namirnica koje je mama kupila.,Tog dana sam pojeo puno slatkiša.,2
1422,Mike je uvijek imao zlatne retrivere dok je odrastao.,"Sada kad je imao stabilan posao, osjećao se spremnim i za psa.",Mike je kupio zlatnog retrivera i nazvao ga Spot.,Sada Mike i Spot idu u šetnju u park svaki vikend.,Mike jako voli svog vjernog prijatelja Spota.,"Mike je mislio da je Spot čudan mačak, ali mu se svidio.",1
1423,Joe je dobio otkaz.,Bio je tužan.,Trebao je novac za račune.,Pozvao je Granta.,Joe je posudio Grant nešto novca.,Grant je posudio Joeu nešto novca.,2
1424,Jimmy je morao naučiti programirati za svoj posao.,Tražio je lekciju na internetu.,Našao je web stranicu da ga nauči programirati.,Svaki dan se posvećio tom potrazi.,"Nakon dugo vremena, naučio je pravilno programirati.",Jimmy je onda naučio dobro kuhati iz predavanja.,1
1425,Rakesh odluči da bi želio kuhati jastoga za večeru.,Posjećuje lokalnu tržnicu morskih plodova i bira ogromnog jastoga.,Rakesh ga donosi kući i kuha ga u vodi.,On jede jastoga sa maslacem i kukuruzom na kolju.,Jastog je bio Rakeshova najmanje omiljena hrana.,Rakesh je volio jesti jastoga.,2
1426,Sa šesnaest godina sam naučio voziti.,Prvi put kad sam ušao u auto izgubio sam trag o pedalima kočnice.,Nisam znao kako da prestanem!,Moj tata je morao uključiti hitnu kočnicu.,Moj tata me onda odveo da uzmem dozvolu.,"Nakon te greške, postao sam mnogo oprezniji.",2
1427,Ron se probudio i pogledao kroz prozor.,Ulica je bila prekrivena snegom!,Škola je otkazana tog dana.,Ron je cijeli dan igrao u snijegu sa prijateljima.,Ron je bio jako sretan.,Ron je bio vrlo nesretan što je toliko sniježilo.,1
1428,Moj brat je volio slatkiše.,Pojeo je puno toga.,Ostavio je omotnice na pultu.,Majka ga je preklinjala zbog toga.,Nije slušao dok nismo dobili puno mrava jednog proljeća.,Ona ga je obasjala pohvalom.,1
1429,Brad je htio jaja za doručak.,Bradu su se jaja završila!,Brad je dugo plakao.,Bradova majka je došla kući s jajima!,Brad je imao ukusne jaja Benedict.,Brad je mrzio svoju majku jer je uzeo jaja.,1
1430,Paulo je oduvijek želio služiti u svom studentskom vijeću.,"Međutim, bio je zabrinut da neće biti izabran.",Paulo je tražio podršku mnogih studenata na izborima.,"Konačno, na dan izbora, Paulo je izabran u studentski odbor.",Paulo se stidio onoga što je učinio.,Paulo je bio ponosan na svoje postignuće.,2
1431,Patrickovi roditelji su uzgajali patke.,"Jednog dana, Patrick se igrao blizu pataka.",Jedna patka ga je počela loviti!,Patka je uhvatila Patricka i ugrizla ga u nogu.,Patrick je razvio strah od pasa zbog incidenta.,"Nije slomila kožu, ali Patrick se uplašio i plakao!",2
1432,Sinoć sam prisustvovao koktel zabavi.,Nosila sam svoju novu bijelu haljinu.,Svi na zabavi su ga voljeli.,"Međutim, na moj užas, prolio sam vino po njemu.",Bila sam tako ljuta na sebe!,Nosila sam crvenu haljinu.,1
1433,Ja sam druga osoba nego što sam nekad bio.,"Nekada sam bio težak, ali sam izgubio težinu.",Naučila sam plivati i izgubila težinu.,Trening sam radio tri puta tjedno i jedeo zdravo svaki dan.,Sada sam puno zdraviji.,Ja sam 300 funti.,1
1434,Kelly je jučer otišao na utakmicu Celtika.,Voljela je ići na utakmice.,Sat je tiktao i vrijeme je isteklo.,"Srećom, Celtics su pobijedili.",Kelly je skočila od sreće.,Kelly je bio ljut da su Celtics pobijedili a ne protivnici.,1
1435,Jane djevojka radi u cvjećarnici.,Ona nikada ne umori od svog posla.,Jednog dana Jane je odlučila da joj kupi ružu.,Iako je njena djevojka vidjela mnogo dana ona je to voljela.,Janein djevojka je bila strastvena ljubiteljica cvijeća.,"Jane voli biciklizam, planinarenje i šetnju sa psom.",1
1436,Michael je volio ići u šumu vikendom.,Nikad nije stigao na vrh planine.,"Jednog dana se popeo vrlo visoko, i konačno stigao na vrh.",Mogao je vidjeti zemlju i vodu s druge strane planine.,Michael je bio razočaran u sebe.,Michael je volio pogled i nadao se da će se vratiti.,2
1437,Damon je izgubio novčanik s ličnom.,Pretražio je cijelu kuću.,Nije ga mogao nigdje naći.,Na kraju je samo otišao i dobio zamjensku identifikaciju.,Damon je otišao ravno u svoju sobu i otišao u krevet.,"Sljedećeg dana, Damon je našao novčanik ispod kreveta.",2
1438,David i Mia su rijetko izlazili jer su imali malu djecu.,"Jednog petka, konačno su uspjeli otići u kino.","Toliko su se radovali, ali ispostavilo se da je loše!","Zapravo, bilo je tako loše da su jedva mogli zadržati svoj smijeh.",David i Mia odlučili su napustiti film.,David i Mia su mislili da je film dubok.,1
