,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1322,Jen đã đưa con mèo Lee của mình đến bác sĩ thú y để kiểm tra.,"Bác sĩ thú y, bác sĩ Mike, tìm thấy ba con bọ chét trên Lee.",Bác sĩ Mike đề nghị cho Jen uống nước bột.,Jen từ chối vì cô ấy không muốn Lee bị nhúng vào hóa chất.,Jen nhận thấy vấn đề bọ chét của Lee nhanh chóng trở nên tồi tệ hơn.,Bác sĩ thú y đề nghị một cái vòng cổ bọ chét cho con chó chăn cừu Đức của Jen.,1
1323,Mish đã nhận được tin nhắn nói cô ấy có thể đi ngay.,"Nhanh chóng, bà chạy đến xe, cầm chìa khóa trong tay.","Cô ấy biết mình có ít thời gian, nên cô ấy lái xe nhanh.","Khi đến ga tàu, cô ấy nhìn đồng hồ.",Cô ấy chỉ có đủ thời gian để bắt được chuyến tàu.,Cô ấy quay lại và lái xe về nhà.,1
1324,Gina đang tìm điện thoại trong xe của bố.,Cô ấy chắc chắn nó sẽ ở đó.,Nhưng sau khi kiểm tra khắp nơi cô ấy không thể nhìn thấy nó.,Cô ấy chạy vào nhà và lấy một chiếc đèn pin.,Gina tìm thấy điện thoại của cô ấy.,Gina đã đi ngủ.,1
1325,Sarah có một cuộc phỏng vấn xin việc.,Cô ấy mặc bộ váy đẹp nhất và đi đến buổi phỏng vấn.,"Khi ngồi trong buổi phỏng vấn, Sarah nhận thấy một vết chạy trong tất của mình.","Cô ấy quá tập trung vào lỗi, cô ấy chỉ lẩm bẩm câu trả lời của mình.","Vì những câu trả lời của cô ấy, Sarah không được nhận công việc.",Sarah nhận được công việc và được khen ngợi vì giọng nói rõ ràng.,1
1326,Linda và bạn trai cô ấy đói.,Cô ấy muốn ăn taco.,Anh ấy muốn ăn cá.,"Cả hai cảm thấy mạnh mẽ, và không thể quyết định những gì để ăn giữa họ.",Linda và bạn trai của cô ấy đã nhận cả hai.,Linda và bạn trai của cô ấy không muốn ăn.,1
1327,Morris tự mua một chiếc skateboard để hoạt động.,Anh ta mang chiếc skateboard đến công viên để chơi skateboard một ngày.,Ông nhận thấy mình lớn tuổi hơn nhiều so với những người khác ở đó.,"Tuy nhiên, họ chào đón anh ta, và họ dường như không quan tâm đến tuổi tác của anh ta.",Morris bị bắt nạt mỗi ngày ở công viên trượt băng.,Các vận động viên trượt băng trẻ dạy Morris rất nhiều thủ thuật.,2
1328,Ron thích uống nhiều bia.,Bố và mẹ của cậu ấy đều nghiện rượu.,Ron quyết định tốt nhất là anh ta không uống nữa.,Cuối cùng anh ta bỏ việc sau 6 tháng.,Ron tự hào về quyết định của mình.,"Tuy nhiên, Ron vẫn đi uống rượu với bạn bè.",1
1329,Jane muốn tóc dài.,Nên cô ấy để nó mọc trong nhiều tháng.,Nhưng nó trở nên khó khăn để chăm sóc.,"Và khi mùa hè, tóc dài làm cô ấy quá nóng.",Jane quyết định cắt tóc ngắn vào mùa hè.,Jane rất thích mái tóc dài của mình và làm nó dài hơn.,1
1330,Alex thức dậy với ánh sáng mặt trời rực rỡ.,Cô ấy nhìn vào đồng hồ báo thức của mình.,Cô ấy nhận ra cô ấy phải ngủ quá lâu!,Alex nhảy ra khỏi giường.,Cô ấy đến trường trễ.,Cô ấy đã đi ngủ.,1
1331,Tôi đang ăn trưa với bạn bè ở một nơi mới.,Tôi xin một ly Coca.,Họ nói với tôi họ chỉ có sản phẩm Pepsi.,Họ hỏi tôi có ổn không.,Tôi nói tôi không phiền.,Tôi lại xin một ly Coca-Cola.,1
1332,Carl đang ở Florida và tận hưởng ngày ở nhà anh ta.,Anh ta đang xem TV và bất ngờ có một cảnh báo.,Cảnh báo cảnh báo cư dân về khả năng sẽ có sóng thần.,Carl sợ và bắt đầu sơ tán.,Carl đã tìm được nơi trú ẩn trước khi bão đến.,Anh ấy đổi ý và quay lại xem TV.,1
1333,Sáng nay chúng tôi thức dậy và thấy tuyết rơi nhẹ.,Chúng tôi rất vui vì trường học bị hủy trong ngày hôm nay.,Mọi người đều ra ngoài chơi trong tuyết.,Chúng tôi làm một người tuyết và dùng một củ cà rốt làm mũi.,Chúng tôi đã có một ngày nhàm chán.,Chúng tôi tìm thấy đá để dùng cho mắt và miệng của hắn.,2
1334,Một con sóc đã đến thăm sân sau của Joe.,Nó sẽ đi được vài bước từ Joe rồi chạy đi.,Joe đang cố gắng để nó lấy một quả đậu phộng từ tay anh ta.,"Một ngày kia, con sóc cuối cùng cũng làm được.",Joe rất thất vọng.,Joe rất hạnh phúc.,2
1335,Arnold mua một cái tivi mới.,Anh ta trả tiền mặt.,Sau vài tuần nó ngừng hoạt động.,Anh ta cố trả lại nhưng đã mất tờ biên lai.,Arnold không được phép trả lại cái tivi.,Arnold giữ và yêu thích chiếc tivi của mình.,1
1336,Eric mới chỉ 21 tuổi một ngày.,Nhưng anh ta đã có vấn đề với rượu.,Eric thức dậy và hét lên ở quán bar gần nhất.,Anh ta nhảy vào xe của mình nửa ngủ và đi đến nơi.,"Không lâu sau, anh ta say và ngất tại quán bar.","Eric thực sự thích sân bowling mới này, anh ấy nhận ra.",1
1337,Ellie đã nhảy hết sức mình ở một câu lạc bộ mới.,Tất cả đột nhiên cô nhận ra cô cảm thấy một làn gió bất thường.,Vết khâu của quần của cô ấy ở phía sau đã bị xé toạc.,Cô nhanh chóng rút lui khỏi sàn nhảy.,Ellie tiếp tục nhảy múa.,Ellie phải nhanh chóng tìm một đôi quần mới.,2
1338,"Lần trước khi lái xe về nhà từ nơi làm việc, tôi bị hỏng lốp xe.",Trời mưa và lạnh.,Tôi có thể gọi cho công ty kéo nhưng tôi đã chọn không làm thế.,"Thay vào đó, tôi tự thay lốp xe.",Tôi đã rất khốn khổ nhưng đã tiết kiệm được rất nhiều.,Tôi đã đau khổ vì anh ấy đã có niềm vui.,1
1339,Tôi thấy đôi giày của tôi cứng không thoải mái.,Tôi ra ngoài mua giày mới.,Tôi đã cố gắng phá vỡ chúng theo thời gian.,Chúng vẫn còn cứng quá đối với tôi.,Giày làm tôi bị mụn.,"Tôi vui vẻ chơi tennis trong đôi giày mới, không thoải mái của mình.",1
1340,Marcus vừa bắt đầu bài học bay đầu tiên.,Anh ấy đang học lái máy bay chở khách nhỏ.,Anh ấy lo lắng khi cất cánh.,Người hướng dẫn giúp anh ta cất cánh từ sân bay.,Marcus quyết định học cách bay máy bay.,Marcus thư giãn khi họ bay lên.,2
1341,Larry đã quyết định giúp bạn mình chuẩn bị cho một bữa tiệc.,Anh ấy cần mang một món salad đến bữa tiệc.,"Larry cắt cà chua, rau diếp và các loại rau khác cho món salad.","Khi xong, anh ấy cảm thấy tuyệt vời.",Larry rất vui vì có thể đóng góp cho bữa tiệc.,Larry quyết định ở nhà từ bữa tiệc.,1
1342,Sarah chưa bao giờ đi thuyền.,Hôm nay mẹ cô ấy đưa cô ấy đến bến tàu để đi thuyền lần đầu tiên.,Sarah rất phấn khích.,Cô bước lên thuyền và nghe tiếng động cơ gầm gừ.,Đó là một chuyến đi xe hơi dài.,Cô ấy yêu thích từng phút.,2
1343,Neil muốn xem một địa điểm lịch sử trong chuyến đi London của mình.,Anh ta đi tour xe buýt đến một nhà tù cũ.,Nó được gọi là Tháp London.,Neil đã học được lịch sử của tòa tháp ấn tượng này.,Hôm nay anh ấy đã có một ngày nhàm chán.,Anh ấy bị mê hoặc.,2
1344,Tôi đã mua một ổ đĩa dự phòng cho chiếc iPhone của vợ tôi.,Cô ấy đang hết chỗ trên điện thoại.,Cô ấy có 1200 bức ảnh trên điện thoại.,"Tôi đã cố sao lưu ảnh của cô ấy lên ổ cứng, nhưng không thành công.",Vợ tôi đã nấu bữa tối.,Có quá nhiều bức ảnh để tải lên.,2
1345,Vợ Doug đã rất tức giận với anh ta.,"Để xin lỗi, anh ta quyết định mua cho cô ấy một pin xe mới.",Ông ta thay nó và đảm bảo chiếc xe của cô ấy hoạt động đúng cách.,Cô ấy rất cảm kích.,Vợ Doug hôn anh ta.,Vợ của Doug tức giận.,1
1346,Grace luôn thích chơi trò với giáo viên.,Mẹ thích giấu tất cả phấn từ giáo viên.,"Một ngày nọ, khi đang giấu phấn, giáo viên bắt gặp Grace.",Cô ấy bị đình chỉ học trong hai tuần.,Grace không bỏ học cả năm.,Grace quyết định ngừng chơi trò ở trường.,2
1347,Mẹ của Jane làm một chiếc bánh táo rất ngon.,Jane luôn muốn có công thức nhưng mẹ cô ấy không cho cô ấy.,"Một ngày Giáng sinh, cô lại hỏi cô ấy về công thức.",Mẹ của Jane quyết định rằng cô sẽ cho cô công thức.,Jane rất biết ơn vì có công thức.,Jane không thích nướng bánh.,1
1348,Mark mở cửa sau của nhà hàng và bước ra ngoài.,Đó là thời điểm trong ngày để đưa ra rác.,"Trên đường đến bãi rác, anh ta nhìn thấy nhiều con chim ăn rác.","Anh ta đã từng đói, nên anh ta biết mọi thứ phải ăn.",Mark ghét động vật.,Ông cảm thấy tiếc cho những con chim.,2
1349,Tối qua chúng tôi muốn gọi pizza.,Một nửa chúng tôi muốn ăn bơ.,Nửa còn lại muốn xúc xích.,Tôi đã quyết định rồi.,Chúng tôi đã gọi pizza với phần trộn riêng biệt trên mỗi nửa.,Tôi đề nghị chúng ta chọn một bộ phim khác.,1
1350,Simon thấy một chiếc xe tải di chuyển trước nhà bên cạnh.,Gia đình chuyển đến có một cô con gái tuổi teen và Simon đã bị đánh bại.,Anh ấy đã can đảm đến đó và giới thiệu bản thân.,Chị ấy nhút nhát nhưng thân thiện và dễ tiếp thu để khích lệ anh.,Anh ấy đã ở bên cô ấy cả ngày.,Anh ta hét vào cô ấy và về nhà.,1
1351,Johnny chơi ở đội bóng địa phương.,"Một ngày thứ bảy, đội của anh ấy có một trận đấu rất quan trọng.",Cha mẹ anh ấy có thể tham dự.,Đội của Johnny đã thắng trận.,Johnny cảm thấy anh ta đã làm cha mẹ thất vọng.,Johnny rất vui mừng.,2
1352,Ben đến lớp trễ.,Giáo viên của anh ta la hét với anh ta.,Ngày hôm sau anh ấy về muộn.,Giáo viên của cậu ấy đã viết một lá thư cho bố mẹ cậu ấy.,Mẹ Ben sẽ đánh thức cậu ấy sớm hơn nửa tiếng.,Ben đập đồng hồ báo thức của mình và mua một con gà.,1
1353,Ally ước cho bạn trai của cô ấy chọn cho cô ấy một chiếc nhẫn đẹp.,Cô ấy để lại tờ rơi của cửa hàng trang sức trên quầy.,"Tiếp theo, cô ấy đã làm vòng tròn trong tạp chí.",Thậm chí cô ấy còn nhắc đến chúng to trong những cuộc trò chuyện qua điện thoại.,Ally không thể chờ đợi để đính hôn.,Ally rất tinh tế.,1
1354,Hôm qua tôi rất phấn khích khi Usher phát hành một bài hát mới.,Tôi ngay lập tức mua nó.,"Khi nghe nó, tôi đã bị cuốn hút.",Tôi lập tức đặt nó lên điện thoại.,Tôi ghét bài hát mới.,Tôi đã nghe bài hát đó cả ngày.,2
1355,Một ban nhạc mới muốn cho bài hát của họ trở nên phổ biến nhanh chóng.,Họ đã hối lộ một số DJ radio để chơi bài hát của họ cùng một lúc.,"Khi mọi người điều chỉnh radio, cùng một bài hát được phát trên tất cả các đài.",Chúng trở thành một thành công lớn chỉ sau một đêm.,Nó khiến họ chán nản.,Họ rất vui mừng khi được mọi người biết đến.,2
1356,Annie là vận động viên thể dục giỏi nhất lớp.,Cô đã nhận được nhiều giải thưởng và thi đấu rất nhiều.,"Một ngày sau một cuộc thi, cô ấy nhớ lại bài tập về nhà đã trễ.",Giáo viên của cô không cho cô ấy nộp bài tập về nhà.,Cô ấy rất hạnh phúc với giáo viên.,Cô ấy đã trượt lớp.,2
1357,Patricia bị mê hoặc ngay khi nhìn vào kính hiển vi.,Cô ấy không thể tin rằng có một thế giới khác mà cô ấy không thể nhìn thấy.,Ngay lập tức cô ấy biết cô ấy sẽ trở thành một nhà sinh vật học.,"8 năm tiếp theo, cô học khoa học ở trường và đại học.",Patricia nhận ra đó là một sai lầm lớn.,Cuối cùng Patricia trở thành nhà sinh học.,2
1358,Lily chưa bao giờ thích thể thao.,"Mùa hè, cô ấy đã xem World Cup nữ với gia đình.",Cô cảm hứng và quyết định tham gia một đội bóng.,Đội đã chơi một thời gian và cô ấy đã bị bỏ lại phía sau.,Cô ấy là cầu thủ giỏi nhất.,Cuối cùng cô ấy đã được khỏe lại.,2
1359,Marisse đã đi đấu giá để tìm một số vật phẩm.,"Tại quầy đăng ký, họ hỏi thẻ tín dụng của cô ấy.",Thay vào đó cô ấy lấy tiền mặt và dùng nó làm tiền gửi.,Cô ấy đã đấu giá một vài tủ đựng đồ và thắng hai cái.,Marissa đã đưa hai chú chó con về nhà.,"Thật không may, cả hai đều chứa đầy đồ rác.",2
1360,"Một năm, Jessica đến trại hè.",Cô ấy đã có một thời gian tuyệt vời.,"Năm sau, bà đã quá già để đến trại.","Tuy nhiên, cô đã đủ tuổi để làm việc ở đó.",Cô ấy rất hào hứng khi được làm việc tại trại.,Cô ấy không muốn có bất cứ điều gì để làm với trại đó.,1
1361,Gina đã lấy lại điện thoại của cô ấy từ một giáo viên.,Anh ta giữ nó 2 ngày.,Mẹ cô ấy bắt đầu nghi ngờ.,Giờ cô ấy có thể giữ bí mật rằng nó đã từng bị lấy đi.,Gina đã vứt đi điện thoại.,Mẹ Gina không bao giờ biết được điện thoại của cô ấy bị lấy đi.,2
1362,Meg không thể tìm thấy đôi tai vàng yêu thích của cô ấy.,Cô ấy bắt đầu nghi ngờ người hầu mới đã đánh cắp chúng!,Chồng khuyên bà nên lục soát nhà cẩn thận hơn.,Meg nhận ra rằng có lẽ chúng đã bị hút bụi một cách nhầm lẫn!,Meg không thể nghĩ ra nơi họ có thể ở.,Meg kiểm tra máy hút bụi và rồi tìm thấy chúng.,2
1363,Marcy đang lo về bọn trẻ.,Cô đã ở trong nhà bếp và đã không nghe thấy chúng trong một thời gian.,"Thường thì khi bọn trẻ im lặng, chúng sẽ làm gì đó.",Marcy nhìn vào phòng ngủ và không thấy họ.,Cô tìm thấy họ trong phòng khách đọc và được nhẹ nhõm.,Các con đang ăn trưa trong nhà bếp.,1
1364,Mẹ của Ori đã gửi cậu ta đi chợ.,Cô ấy khuyên anh ấy nhớ những quả trứng nâu.,Nhưng Ori không thể tìm thấy chúng ở chợ.,Anh ta phải kiểm tra ba cửa hàng khác nhau.,Cuối cùng anh ta quyết định mua trứng trắng.,Tất cả các cửa hàng anh ta đi đến đều hết kem.,1
1365,"Một tuần trước Giáng sinh, Abby và gia đình cô ấy đã gặp nhau.","Họ đến một nhà dưỡng lão địa phương, mặc mũ Santa.","Họ đi từ phòng này sang phòng khác, hát những bài hát Giáng sinh.",Một số bệnh nhân hát cùng họ.,Họ đã có một khoảng thời gian rất đáng nhớ với nhau.,Mọi người đều buồn và giận dữ.,1
1366,Maggie và các bạn cùng lớp đã đến sở thú để tham quan.,"Họ đã thấy những con khỉ, khỉ đột và gấu trúc đầu tiên.","Sau đó, họ thấy rắn và thằn lằn!",Họ thậm chí còn phải cho một số con vật ăn.,Maggie chưa bao giờ thấy một con gấu trúc.,Maggie rất thích chuyến đi đến sở thú.,2
1367,Vianna là một sinh viên đại học toàn thời gian.,Cô ấy không có việc làm và cần tiền.,Cô ấy đã tìm kiếm trên mạng những cách kiếm tiền từ nhà.,Cô ấy tìm thấy một trang web tên là Amazon Turk và bắt đầu làm việc từ đó.,Vianna giờ làm việc mỗi ngày.,Vianna đã nghỉ việc.,1
1368,Cả gia đình tôi đã cùng nhau ăn mừng Lễ Tạ Ơn.,"Đó là một hành trình dài cho nhiều người, nhưng họ đã làm được.",Chúng tôi ngồi cùng nhau và ăn tối.,"Sau bữa tối, chúng tôi đến thăm và nói chuyện.",Chúng tôi đã có một thời gian tuyệt vời.,"Cuối cùng, chúng tôi không thể ngừng cãi nhau.",1
1369,Jim phàn nàn rằng vợ anh ta không bao giờ rửa chén.,Sau đó cô ấy phàn nàn rằng Jim không bao giờ nấu bữa tối.,Ngày hôm sau họ quyết định đổi vai.,Bữa ăn rất tệ và bát đĩa không được rửa sạch.,Cả hai quyết định quay trở lại vai trò trước đây của mình.,Họ quyết định sẽ giữ nó như thế mãi mãi.,1
1370,Lina có hai đứa con.,Lina đang dọn phòng và nhận ra ngăn kéo của họ đã bị nhồi nhét.,Cô bắt đầu phân loại quần áo.,Lina có một đống quần áo quá nhỏ cho con cái.,Lina bắt con cô ấy mặc quần áo từ đống.,Lina đã tặng quần áo cho tổ chức từ thiện.,2
1371,Anna muốn một ly sữa chuối.,Cửa hàng kem địa phương của cô ấy không có hương vị đó.,Cô ấy về nhà và lấy máy xay rượu ra.,Rồi cô ấy tự thêm chuối và kem vào.,Anna nghĩ rằng sô cô la có vị rất tệ.,Anna nghĩ rằng sữa lắc của cô cũng ngon như vậy.,2
1372,Tôi lên xe và đóng cửa lại.,Tôi bật động cơ và bắt đầu lái xe.,Tôi đang đi về phía trạm xăng.,Đã đến giờ ăn trưa và tôi bắt đầu đói.,Tôi quyết định mua khoai tây chiên ở trạm xăng.,Tôi quyết định sẽ không bao giờ ăn nữa.,1
1373,Tommy gần đây đã có một vị trí trong đội tranh luận của trường.,Họ sẽ tranh luận tối nay.,Anh ta khá lo lắng.,"Khi anh ta đến đó, cả trường đều đang xem.",Tommy bắt đầu chơi guitar.,Tommy đã làm tốt bất kể sự căng thẳng của anh ta.,2
1374,Jill là một học sinh trung học.,Cô ấy sợ phải đi học.,"Một ngày nọ, cô ấy quyết định bỏ học.",Bố mẹ cô ấy phát hiện ra vào ngày hôm sau.,Bố mẹ Jill quở trách cô ấy vì vắng mặt lớp.,Bố mẹ Jill đã đưa cô ấy đến Disney World.,1
1375,Alex bị chóng mặt.,Anh ấy rất lo lắng đến nỗi đã kiểm tra các triệu chứng của mình trên mạng.,Kết quả trên mạng đã thuyết phục anh ta rằng anh ta bị một căn bệnh khủng khiếp.,Anh ấy vội vã lên lịch gặp bác sĩ.,Alex bỏ cuộc hẹn với bác sĩ.,Alex phát hiện ra lượng đường trong máu của anh ta thấp.,2
1376,Chris đi mua xe mới.,"Trong khi ở bãi đỗ xe, anh ta nhìn thấy rất nhiều xe nhưng không có cái nào anh ta thích.",Anh ta sắp rời đi khi phát hiện ra nó.,"Chiếc xe màu đỏ lấp lánh đứng ngay trước mặt anh ta, cầu xin anh ta mua nó.",Chris mua chiếc xe màu đỏ.,Chris mua một chiếc xe máy.,1
1377,Tại một bữa tiệc vào thứ Sáu mọi người quyết định chơi ghế nhạc.,Trò chơi có hàng tá người tham gia.,"Cuối cùng, số người bị bắt giảm xuống còn hai người.",Đó là hai cô gái.,"Cô gái cao, tóc nâu đã thắng trò chơi.",Các cô gái chạy marathon.,1
1378,Henry muốn chơi trò săn mồi cho bữa tiệc sinh nhật con trai mình.,Một danh sách các mục để lấy được tạo ra đầu tiên.,Ông đã nhờ đến hàng xóm và các doanh nghiệp gần đó giúp đỡ.,"Sau khi đặt các vật phẩm ở những nơi thích hợp, ông phải tạo ra những gợi ý.",Henry quyết định không tham gia cuộc săn lùng.,Bọn trẻ thích cuộc săn tìm đồ.,2
1379,Jake đã gặp khó khăn trong việc kết bạn ở trường mới.,Anh ta có lòng tự trọng thấp và cảm thấy không xứng đáng có bạn bè.,"Một ngày nọ, anh gặp John, người cũng cảm thấy như vậy.",John và Jake nhanh chóng trở thành bạn thân.,Cả hai đều tự tin hơn và cũng có nhiều bạn bè hơn.,Điều này làm Jake rất buồn.,1
1380,Sean sinh ra trong một gia đình nhập cư người Ireland.,Anh ấy luôn tự hào về di sản người Ireland của mình.,"Gia đình ông giữ các phong tục, ăn thức ăn Ireland, và xem các môn thể thao Ireland.",Sean đã tiết kiệm tiền và trả tiền cho một chuyến đi lớn đến Ireland.,Anh ấy rất vui khi cuối cùng anh ấy đã trên đường đến Ireland.,Sean đã tiêu hết tiền tiết kiệm vào một chiếc ván trượt tuyết mới.,1
1381,Todd không cẩn thận với các thiết bị điện của mình.,Anh ta cắm vào một cái máy nướng bánh cũ bằng một dây cưa.,"Khi ra khỏi phòng, anh ta ngửi thấy một âm thanh lạ.",Máy nướng bánh đã bị cháy!,Anh ta dùng bình chữa cháy để cứu mọi người.,Todd có bánh mì nướng ngon.,1
1382,Beth đang làm khoai tây nghiền từ đầu.,"Sau khi nấu khoai tây, đã đến lúc nghiền chúng.","Mẹ cô ấy không có máy chế biến thức ăn, Beth phải làm bột bằng tay.",Đó là một công việc khó khăn mất hàng giờ.,Beth đã tận tâm làm những miếng khoai tây nghiền ngon.,Beth là một đầu bếp lười biếng.,1
1383,John và Sue thường hôn nhau ở trường giữa các giờ học.,Họ được bảo không được làm thế nhưng họ vẫn làm.,"Một ngày nọ, hiệu trưởng bắt gặp hai người đang hôn nhau.",Cả hai bị đình chỉ 1 tuần.,Cha mẹ họ đã tổ chức một bữa tiệc lớn để ăn mừng.,Cả hai đều học được bài học và không còn hôn nhau ở trường nữa.,2
1384,Biff muốn xem một bộ phim phương Tây.,Biff cũng muốn xem phim trong rạp.,Bộ phim phương Tây đã mất đi sự ủng hộ của công chúng và không có ai xuất hiện.,Biff quyết định tự mình chiếu một bộ phim cổ điển phương Tây.,Anh ấy thích xem phim phương Tây.,Biff ghét phim phương Tây.,1
1385,"Sau khi xuống xe buýt, tôi đi bộ đến trước trường.",Tôi rất vui khi được gặp lại một số bạn của mình.,"Khi tôi bước vào giai đoạn đầu tiên, nó rất quen thuộc.",Giáo viên có vẻ rất tốt.,Tôi đã thư giãn và hạnh phúc.,Tôi bắt đầu bị hoảng loạn.,1
1386,Chó của Ashley bị bọ chét và đang cào mình.,Ashley rất lo lắng rằng cô ấy cũng sẽ bị bọ chét.,Cô ấy đi mua dầu gội đầu chống bọ chét.,Ashley sau đó về nhà và tắm cho con chó của mình.,Chó của Ashley đầy bọ chét sống.,Ashley đã giết hết bọ chét.,2
1387,Tôi sống ở South End của Boston từ năm 1968 đến 1981.,Đó là một khu vực bị tàn phá của thị trấn.,"Tôi mua nhiều cuốn sách ở đó, vì chúng chỉ có giá mười xu.",Tôi đến thăm cửa hàng lần nữa vào năm 1991.,Tôi ghét spaghetti.,Nó rất khác.,2
1388,Con gái tôi đã cầu xin cho một con vật nuôi.,Ngày sinh nhật của cô ấy sắp tới.,Tôi đã đến cửa hàng thú cưng để làm một số nghiên cứu.,Những người làm việc đã giúp tôi đưa ra quyết định.,Họ giúp tôi nhận ra rằng tôi nên cắt tóc ngắn.,Tôi đã mua cho cô ấy một con chó.,2
1389,Kaylee luôn muốn có một con chó con.,"Vào ngày sinh nhật của cô, cha mẹ cô đã đưa cô đến một trang trại.",Có rất nhiều chú chó beagle ở đó.,Cha mẹ cô ấy nói cô ấy có thể chọn một con chó con cho sinh nhật của cô ấy.,Kaylee rất vui mừng!,Kaylee thực sự thất vọng.,1
1390,Neil đi du lịch châu Âu.,Anh ta vừa đến Dover.,Anh thích những người thân thiện như thế!,Ông cũng thích món ăn ngon của họ.,Neil rất đau khổ.,Neil đã có một thời gian tuyệt vời.,2
1391,Alice muốn học để trở thành bác sĩ thú y.,Cô ấy đã làm việc chăm chỉ trong suốt thời gian học trung học để có điểm tốt.,Cô ấy thậm chí còn tình nguyện làm việc tại sở thú địa phương để làm đầy hồ sơ của mình.,"Khi đến lúc, cô ấy đăng ký vào nhiều trường khác nhau.",Cô ấy đã khóc vì niềm vui khi nhận được lá thư chấp nhận đầu tiên của mình.,Cuối cùng cô ấy quyết định trở thành một nhà địa chất học.,1
1392,Máy tính của tôi không muốn hoạt động.,Nó ngừng bật vì một lý do nào đó.,Tôi đã thử vài cách khác nhau để sửa chữa nó.,Cuối cùng tôi cũng có được một bộ sạc mới từ internet.,Giờ thì nó bật mỗi lần.,Đó là lý do tôi chỉ chơi Frisbee ngoài trời.,1
1393,Giáo sư phòng thí nghiệm của tôi đang giải thích về phòng thí nghiệm hôm nay.,Ông ấy bảo chúng tôi không nên đổ nước và sau đó là axit.,"Trong khi tôi đang xem những ghi chú của mình, tôi hầu như không chú ý.","Khi thí nghiệm bắt đầu, tôi đổ nước trước một axit trong một ống.",Giáo sư của tôi rất buồn.,Giáo sư của tôi chúc mừng tôi.,1
1394,Jack thích đi du lịch vào cuối tuần với bạn bè.,Họ thường thích trượt tuyết trên núi.,Jack giả thuyết rằng cuối tuần này sẽ có thời tiết trượt tuyết hoàn hảo.,Anh ta bảo bạn mình đi cùng anh ta đến khu nghỉ dưỡng.,Họ thuê một chiếc xe và đã có một thời gian trượt tuyết tuyệt vời.,Anh ấy quyết định rằng anh ấy không muốn đi trượt tuyết.,1
1395,Brad bị cảm lạnh!,Hắn muốn ra ngoài chơi!,Anh ấy quá yếu để di chuyển.,Mẹ nó cho nó súp và thuốc.,Mẹ của Brad rất quan tâm.,Mẹ của Brad khá là không quan tâm.,1
1396,Barry chỉ còn lại một nghìn đô la trong tài khoản ngân hàng của mình.,Anh ấy cần phải tìm một công việc.,Anh ta đã tìm kiếm trong 3 tháng.,"Cuối cùng, tiền của ông hết.",Anh ta phải đến một nơi trú ẩn vô gia cư.,"Bằng cách nào đó, hàng ngàn đô la xuất hiện trong tài khoản ngân hàng của anh ta.",1
1397,Michael thích đi biển nhưng khó bơi.,"Trong một chuyến đi bãi biển, bạn bè của anh ta đã thách thức anh ta.",Họ bảo anh ta đi sâu vào nước và anh ta đã làm.,Michael mệt mỏi khi ra ngoài và bắt đầu hét lên xin giúp đỡ.,Anh ta bơi xa hơn cả những người bạn của anh ta khi họ thách thức anh ta.,Bạn của anh ta đã giúp anh ta trở lại bờ.,2
1398,Juan muốn làm taco cho gia đình anh ta tối nay.,Anh ta đi đến cửa hàng tạp hóa và mua nguyên liệu.,"Khi đang chuẩn bị bữa tối, anh ấy nhận ra mình quên bánh mì!",Anh ấy muốn quay lại cửa hàng nhưng nó đã đóng cửa.,Mẹ Juan dạy cậu ấy làm món taco casserole.,Juan quay lại cửa hàng.,1
1399,Lena bị ốm.,Lena buồn vì không gặp bạn bè ở trường.,Nên cô ấy uống vitamin.,Cô ấy nhanh chóng khỏe lại.,Lena đi học chỉ để biết bạn bè bị bệnh.,Lena giả vờ bị bệnh để tránh bạn bè.,1
1400,Jim đang hít nhiều hơn bình thường.,Vợ ông lo lắng vì họ có mùi rất khủng khiếp.,Bà ấy khăng khăng rằng anh ấy phải đi gặp bác sĩ.,Bác sĩ của Jim nói với anh ta rằng anh ta đang trở nên không dung nạp lactose.,Vợ Jim quyết định anh ta nên ăn nhiều sữa.,Vợ của Jim đã được nhẹ nhõm khi tìm ra nguồn gốc của vấn đề.,2
1401,Tim đã mua một cái đèn mới hôm nay.,Anh ấy về nhà để chuẩn bị.,Tim mở hộp và làm theo hướng dẫn.,Ông lắp ráp đèn trong vòng năm phút.,Tim rất hài lòng vì đèn rất dễ lắp đặt.,Sau đó Tim vứt đi cái đèn.,1
1402,Sandy đã học nhảy 10 năm.,Cô ấy sắp tốt nghiệp và muốn thử tuyển cho đội nhảy.,Cô ấy luyện tập và luyện tập.,"Vào ngày thử tuyển, cô ấy bị gãy ngón chân.",Cô không thể tham gia thử nghiệm với chấn thương.,Cô ấy đã làm rất tốt trong các thử nghiệm.,1
1403,Gina và bạn cô ấy Tami đang đi bộ đến lớp học của họ.,"Đường ra, Gina có thể nhìn thấy kẻ bắt nạt đã làm cô ấy ngã.",Gina cố giữ bình tĩnh.,Cô ấy hít một hơi sâu và đặt trên một nụ cười yếu ớt.,Tami bắt nạt Gina cho đến khi Gina bắt đầu khóc.,"Tami bảo tên bắt nạt biến đi, và hắn có vẻ sợ hãi.",2
