,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1189,"Jedna vec, ktorú Tina chcela robiť v New Yorku bolo ísť do stánku s hot-dogmi.",Nakoniec uvidela stánok Nathana a objednala si tradičný.,Jedlo bolo úžasné.,"Bolo to drahé, ale stálo to za to.",Bola smutná kvôli hotdogu.,Bola šťastná s hot-dogom.,2
1190,Tammy rada háčkovala.,Vianoce boli o pár týždňov a ona nemala peniaze.,"Mala nápad, že z náhradnej priadze urobí deku.",Potom ju zabalí pre svoju vnučku Lorelei.,"Tammy bola smutná, že nemala darček, ktorý by dala.",Lorelei si túto deku roky cenia.,2
1191,Melinda chcela ísť pozrieť strašidelný film.,"Chcela ísť sama, aby dokázala, že je statočná.",Melinda šla do kina a kúpila si lístok.,"Melinda sa veľmi bála, keď sa dívala na ten film.","Melinda si myslela, že ten film bol zábavný.","Melinda si želala, aby si niekoho priniesla.",2
1192,"Lamar sa dozvie, že jedného popoludnia bude mať nečakaných hostí.","Doma nemá nič na jedenie, čo by mohol dať svojim hosťom.","Namiesto toho sa rozhodne, že im pripraví hrniec čaju.","Všetci jeho hostia si vychutnávajú čaj, ktorý pripravuje.","Lamar im dal čaj, aby si ho vzali domov.",Lamar šiel do parku.,1
1193,Moja neter sa pred dvoma rokmi uchádzala o prácu v RMV.,Dostala prácu a bola nadšená.,"Povedali jej, že potrebuje vodičský preukaz, ktorý nemá.","Ukázala zamestnávateľovi lekársky preukaz, že nemôže šoférovať.","Rozhodli sa, že je v poriadku nechať ju pracovať ako sekretárku.",Mala perfektný záznam o jazde.,1
1194,Lela mala rakovinu pred piatimi rokmi.,Každý deň bol boj.,Takmer každý deň chodila k lekárom a na liečbu.,Lela sa konečne začala zlepšovať v posledných mesiacoch.,Lela potom ukončila liečbu a cítila sa lepšie.,Lela sa potom zotavila z chrípky.,1
1195,Fred bol v triede nový študent.,Bol naozaj trápny a mal ťažké časy.,Nikto sa s ním nechcel spriateliť.,Neskôr pri obede s ním niekto jedol.,Fred bol populárny.,Fred sa rozprával so svojím spoločníkom na obede a spriatelil sa s ním.,2
1196,"Joyce adoptovala jej pestúnka, keď mala 5 rokov.",Po jej adopcii jej mama adoptovala ďalšie 3 deti.,Joyce milovala byť staršou sestrou a veľmi pomáhala svojej mame.,"Keď sa presťahovala sama, stala sa aj náhradnou matkou.",Joyce opustila svoje deti krátko potom.,Joyce milovala svoje deti rovnako.,2
1197,Horatio sa vždy bál jesť surové ústrice.,"Jeho priateľka mu povedala, že je to vynikajúce, ale bol nervózny.","Nakoniec ho vzala na dovolenku na Cape Cod, aby ochutnala čerstvé ústrice.",Horatio sa prvýkrát najal do surovej ústrice a miloval ju.,"Rozhodol sa, že už nebude jesť.",Zjedol ďalších desať.,2
1198,Tom rád stádil dobytok.,Robil to každý deň.,Jedného dňa sa krava dostala na slobodu.,Hľadal všade.,"Všimol si kravu na susedskom poli, ignoroval ju a odišiel.",Našiel kravu a priniesol ju späť.,2
1199,Alyssa si na ceste do práce dala kávu.,Káva vypila počas jazdy.,Zrazu musela rýchlo zastaviť auto.,Káva sa jej rozlila po kolenách a spálila jej nohy.,"Smiala sa, keď pokračovala v jazde do práce.","Skoro mala nehodu, keď kričala od bolesti.",2
1200,John šoféroval po diaľnici.,Mustang sa zastavil vedľa neho a udržal rýchlosť.,Šoféroval svoje nové Camaro.,Rozhodli sa pretekať.,John vyhral preteky.,"John zastavil, aby si kúpil Mustang.",1
1201,Ben chcel vyhrať tento rok v súťaži kostýmov v práci.,Strávil veľa hodín vyrábaním kostýmu od nuly.,K kostýmu pridal veľa scénického make-upu.,V práci bol každý ohromený jeho vzhľadom.,Ben bol potešený.,Ben sa stiahol z súťaže kostýmov.,1
1202,"Moja mama sa ma opýtala, či si môže požičať 100 dolárov.","Vzhľadom k tomu, že je na mizine, požičal som jej svoju kreditku.","Na druhý deň mi odmietli kreditku, keď som sa snažil kúpiť jedlo.","Spoločnosť mi povedala, že som kúpil za 320 dolárov.","Povedala som mame, aby používala moju kreditku.","Hnevala som sa na mamu, že mi vyčerpala kreditku.",2
1203,Kelly mala vždy najsuchšie vlasy.,"Nemala ani potuchy, čo má robiť.",Nakoniec išla k lekárovi.,On jej predpisoval tabletky.,"Kelly konečne mala vlasy, ktoré neboli suché.",Kelly miluje hranolky.,1
1204,Sarah mala strach byť v blízkosti iných.,Rozhodla sa nútiť seba ísť na párty.,Na párty sa jej začalo dávať závrat a bola nervózna.,"Sarah sa rozhodla, že to stačí, a išla za terapeutom.","Terapeutka ju naučila, ako sa vyrovnať s jej problémom.","Terapeut jej povedal, že je zvláštna.",1
1205,Ellen bola u svojho lekára.,Chystala sa zistiť pohlavie svojho dieťaťa.,"Naozaj dúfala, že to bude chlapec!","Zadržala dych, kým jej doktor skenoval brucho.","Ellen bola sklamaná, keď zistila, že bude mať chlapca.","Jej lekár potvrdil, že to bol chlapec!",2
1206,"Zoey bola posmievaná svojimi priateľmi, pretože mala divné meno.","Páčilo sa jej meno a želala si, aby ľudia neboli takí zlí.","Bola vytvorená nová show, ktorej hlavnou postavou bola Zoey.",Zoey meno sa zrazu stalo veľmi cool na jej rovesníkov.,"Zoey bola šťastná, že jej meno sa teraz páčilo všetkým.","Zoey si zmenila meno, keď mala 18.",1
1207,Miranda práve dostala vodičák.,Vzala rodinnú dodávku na prechádzku.,Dlho šoférovala.,"Ale potom si uvedomila, že sa stratila.","Miranda sa vrátila cestou, ktorou prišla, aby sa vrátila po svojich stopách.",Miranda bola šťastná z jej hrdého okamihu.,1
1208,Bob išiel k doktorovi.,"Doktor mu povedal, že má nadváhu.","Bob si uvedomil, že sa musí dostať do formy.","Prihlásil sa do posilňovne a začal dávať pozor na to, čo jedá.",Bob pribral 50 kíl.,Bob sa dostal do formy.,2
1209,"Lonnie sa snažil zistiť, aké špecializácie si má vziať na vysokú školu.","Vedel, že jeho konečným cieľom je byť učiteľom.",Pýtal sa poradcu pre kariéru na radu.,Poradca mu dal zoznam predpokladov.,Lonnie sa konečne rozhodol ísť do vzdelávania.,Lonnie ten zoznam vyhodil.,1
1210,Sherry rada skúmala prírodu.,Rozhodla sa prejsť sa v parku v slnečný deň.,"Keď kráčala po potoku, videla niečo žiarivé.",Kloní sa a zdvihne ten lesklý predmet.,Bolo to štvrť.,Zobrala nôž pokrytý hrdzavou.,1
1211,Phil sa šiel prejsť do parku.,"Bol to teplý, veterný deň.",Našiel pár priateľov počas svojej prechádzky.,Jeden z nich mu ponúkol drink.,Phil mal smäd a vzal si drink.,Phil bol nahnevaný na svojich priateľov.,1
1212,Dorothyina mačka bola tehotná.,"Nevedela, ako sa to stalo.","Presvedčila rodinu, aby si nechala mačiatka.",Nakoniec mala 7 mačiat.,Dorothy si kúpila veľa mačiatkového jedla.,Dorothy išla do obchodu so zvieratami a kúpila si nového škrečka.,1
1213,Jeremyho matka neschválila jeho životný štýl.,"Keď mal 21 rokov, Jeremy sa rozhodol odísť.",Našiel si byt v susednom štáte s novou prácou.,Po niekoľkých rokoch sa z toho dostal a začal si financovať svoj život.,Jeremy sa musel nasťahovať späť k svojej matke.,Jeremy si užíval byť zodpovednejší.,2
1214,"Terry si uvedomuje, že jeho susedstvo je pokryté odpadkami.","Chcel by, aby to vyzeralo tak čisto ako keď bol mladý.","Rozhodol sa, že bude po práci zbierať plechovky a cigaretové náprsníky.",Nakoniec to robia aj jeho susedia a jeho susedstvo vyzerá lepšie.,Terry nenávidel upratovanie.,"Každý sa cítil lepšie, že je čistejšie.",2
1215,Chcel som sa po práci osprchovať.,Mám oblečenie a uterák z skrine.,Išla som do kúpeľne a zapla som sprchu.,Rozobliekol som sa.,Potom som si šiel požičať u suseda nejaké mydlo.,Potom som sa vykúpala.,2
1216,Prišiel som k prednej časti školy.,"Keďže môj brat bol v práci, musel som čakať, kým ma vyzdvihne.",O niekoľko hodín neskôr som netrpezlivo čakal.,Nakoniec prišiel pred nocou.,"Bol som na neho veľmi nahnevaný, že ma neprišiel vyzdvihnúť skôr.","Bol som rád, že som sa ten deň z školy vrátil domov skôr.",1
1217,Barry miloval zdvíhanie závaží.,Používal svoju špeciálnu činkovú tyč len na zdvíhanie závaží.,Jedného dňa zabudol priniesť svoju činkovú tyč!,Rozhodol sa robiť kardio namiesto zdvíhania.,Vždy si rád zdriemol v jeho visúcej uličke.,Aj tak skončil s skvelým tréningom.,2
1218,Amber v poslednej dobe veľa pracovala.,Veľmi ju to stresuje kvôli iným osobným problémom.,"Chcela si dať deň voľna, aby sa uvoľnila.",V deň voľna bola s priateľom Robom.,Amber nemohla nájsť čas na relax.,Celý deň sa uvoľnili a Amber sa cítila oveľa lepšie.,2
1219,Carl sa pripojil k armáde hneď po strednej škole.,"Podpísala krátku zmluvu, ktorá ho dostala na frontovú líniu.",Jeho najlepšieho priateľa zabili pred ním.,Šťastie sa stalo pre Carla cudzou myšlienkou.,"Carl sa stretával so svojím najlepším priateľom, keď sa vrátili domov.",Carl musel ísť na terapiu pre posttraumatickú stresovú poruchu.,2
1220,"Eddie rád sledoval ľudí, ako používajú detektory kovov na pláži.",Chvíľu sledoval jedného muža.,Uplynula viac ako hodina a ten muž ešte nič nenašiel.,Eddie tajne zakopal hromadu mincí do piesku.,"Žiaľ, ten muž v ten deň nič nenašiel.","A sledoval som, ako muž šťastne dostáva signál.",2
1221,"Keď som prvýkrát stretol Janice, nevedela ako rozbiť orech.","Nemohol som uveriť, že sa dostala tak ďaleko v živote bez tejto zručnosti.",Ponúkol som jej naučiť sa veľa metód na rozbíjanie orechov.,Prijala.,"Janice sa rozhodla, že sa nechce učiť ako lámať vlašské orechy.",Janice je teraz odborníčka na orechové krekry.,2
1222,Amy šla domov z tréningu volejbalu sama.,"Zavolala a povedala svojej priateľke Kim, že je najhoršia hráčka.","Amy sa cítila ako lúzer, keď to povedala nahlas.","Kim jej pripomenula, že je to prvý deň a že sa zlepší.",A počas celej sezóny sa jej zlepšovalo.,Milovala byť zlá vo volejbale.,1
1223,"Beth sa sprchovala, keď počula hlasný klop na dvere.","Nechcela odpovedať a čakala, kým to zmizne.","Keď sa opäť sprchovala, zasla hlasné klopanie.","Ale keď vybehla z sprchy, aby jej to odpovedala, nik tam nebol.","Beth sa rozhodla, že niečo počuje.",Beth bola hluchá.,1
1224,Joe chodil na umenie.,Vyštudoval maľbu.,Nemohol si nájsť prácu.,Potom odpovedal na inzerát v novinách.,Joe nenávidel pizzu.,Potom ho najali.,2
1225,Bob zdvihol svoje okuliare zo stola.,"Dal ich do batohu, aby ich nosil do školy.","Potreboval ich, aby videl dosku.",V vede ich nosil.,Bob rád používal svoj ďalekohľad.,Bob dokázal prečítať nápis na tabuľke.,2
1226,Bola som veľmi nervózna pred mojím prvým plesom na strednej škole.,"Bola som prekvapená, že moja láska povedala áno.","Keď sme konečne mali šancu tancovať, tak som jej šlápla na nohu.",Skončila zlomená.,Odviezol som ju do iHopu na palacinky a koktaily.,Teraz so mnou ani nechce hovoriť.,2
1227,Môj priateľ odišiel jednu noc hľadať lásku.,Nakoniec sa dosť opil.,"Ďalšia vec, ktorú sme vedeli, že flirtuje s gayom.",Po chvíli sme stratili stopy po našom priateľovi.,Náš priateľ skončil doma o tretej ráno s dievčaťom.,"Zistili sme, že náš priateľ odišiel lyžovať.",1
1228,Benjamin dnes išiel do parku.,Najprv visel hore nohami na tyč.,Potom sa posunul po tobogáne.,Potom ho jeho mama strčila na hojdačku a on sa dostal naozaj vysoko.,Benjamin si park neužil.,Benjamin sa bavil a potom opustil park.,2
1229,"Megan a ja sme išli zo školy domov, blízko rušnej ulice.",Videl som tri modré autá prechádzať v rade.,Rozhodli sme sa spočítať modré autá.,Megan a ja sme celé popoludnie sedeli na chodníku.,"Po tom, ako sme spočítali autá, sme sa vrátili domov.","Potom sme sa posadili a začali počítať autá,",1
1230,"Kelly sa rozhodla, že bude mať domácu párty.","Jej rodičia odchádzajú, tak sa rozhodla mať dieťa.",Pozvala všetkých svojich priateľov.,"Keď sa tam dostali, mali sa dobre.","Kelly mala neurologickú poruchu, ktorá ju držala v invalidnom vozíku.",Kelly sa včas vyčistila a jej rodičia sa to nikdy nedozvedli.,2
1231,"James si jedného popoludnia uvedomuje, že celý deň neopustil dom.","Rozhodol sa, že sa prebehne do parku.",Dlhý jogging okolo jazera v jeho miestnom parku.,"Keď príde domov, je unavený, ale spokojný.","James sa rozhodol, že už nikdy neopustí dom.","James je rád, že sa rozhodol utiecť.",2
1232,"Lars si uvedomuje, že na palube sa nahromadilo veľa snehu.","Rozhodol sa, že by mal odpáliť trochu snehu.","Lars pracuje celé popoludnie, kým sa nevysypne sneh.","Keď skončí, ide dovnútra sa osprchovať.",Cíti uspokojenie.,"Keď vyjde zo sprchy, odplatuje svoju palubu.",1
1233,"Matt podozrieval svoju ženu Ginny, že má pomer.",Začal tajné čítať jej e-maily.,Našiel e-maily od iného muža.,"Keď ich čítal, zistil, že jeho podozrenia boli pravdivé.",Matt sa začal smiať.,Matt bol veľmi nahnevaný.,2
1234,Mike hrával s Perryom raketbal.,Párkrát týždenne si rezervovali ihrisko.,Ale raz Mike náhodou udrel Perryho do zadnej časti hlavy.,Perry z toho nebol veľmi šťastný.,Mike sa musel ospravedlniť.,Mike a Perry sa vzali.,1
1235,Sydney musela umyť prádlo.,Sortovala špinavé oblečenie podľa farby.,Prvé náklady vyliala do umývačky.,Pridala detergent a zmäkčovač.,Rozhodla sa ísť do kina.,"Robila to, kým nebolo prádlo hotové.",2
1236,Prichádzal hurikán a museli sme sa evakuovať.,"Zbalili sme si, čo sme potrebovali, a vyrazili na druhú stranu ostrova.",Tam sme s rodinou čakali na búrku.,"Keď to skončilo, zbalili sme si veci a odišli domov.","Nášli sme náš dom, ktorý stál, ale bol v troskách.",Rozhodli sme sa ísť na pláž plávať.,1
1237,Tom sa do Snickersovej tyčinky uhryzol a cítil štipľavú bolesť.,Malý kameň v ňom mu rozbil jeden zub!,Ponáhľal sa k zubárovi.,"Pretože to bola pohotovosť, hneď ho videli.",Zubár mu spravil zub.,Tom sa ten deň veľmi zabavil.,1
1238,"Rufus sa zobudí a všimne si, že jeho klobúk je preč.","Najprv si nepamätá, kde by to mohlo byť.","Nakoniec si uvedomí, že ju nosil včera v bare.","Rufus sa vracia do baru, aby si zobral klobúk.","Rufusovi sa uľaví, keď nájde svoj kufrík v bare.",Vidí svoj klobúk visieť na losích parohách za barem.,2
1239,"Alexia bola nadšená, že má nového psa.",Už dlho chcela nového psa.,"Nakoniec jej rodičia súhlasili, že jej ho dajú.","Odviezli ju do jadra, aby si jednu zobrala.",Alexia sa zamilovala do chlpatého psa v chovnom dome.,"Alexia plakala, pretože chcela mačku.",1
1240,Dan chcel nájsť perfektný darček na narodeniny svojej matky.,Na nákupnom stredisku nakupoval celé hodiny a nič nenašiel.,Prišiel domov sklamaný a bez darčeku.,"Jeho matka videla jeho tvár, keď vošiel a spýtala sa, čo sa deje.",Dan vysvetlil situáciu a jeho matka sa neznepokojila.,"Dan kričal na svoju mamu, že je vyberavá.",1
1241,Bill bol chudobný.,Bill mal prácu s minimálnou mzdou.,Sotva si mohol platiť účty.,Bill sa rozhodol získať titul z informatiky.,Bill začal zarábať oveľa lepšie.,"Bill zarobil menej peňazí ako počítačový vedec, než predtým.",1
1242,Jane milovala svoje nové vysoké podpätky.,Chcela ich vyčerpať.,"Nosila ich, keď tancovala v klube.",O pár minút jej boli nohy príliš.,Jane tancovala bosá a nechala si topánky v kabelke.,"Jane sa tešila, že začne učiť šlapkovanie.",1
1243,Jose je prisťahovalec.,On a jeho rodina sem prišli z Mexika.,Jose chce ísť na výlet navštíviť ostatných členov rodiny do Mexika.,Starostlivo plánuje a nakupuje potrebné veci na cestu.,"Jose, choď na výlet do Mexika.","Jose sľubuje, že už nikdy nepôjde do Mexika.",1
1244,Hannah sa cítila veľmi tuhá a nehybná.,"Rozhodla sa zapísať sa na jogu, aby zlepšila svoju pružnosť.",Bola hrozná v jóge a mesiace sa nezlepšila.,"Ale rozhodla sa, že sa s tým bude držať a bude sa snažiť.",Hannah sa časom stala tvrdšia.,Nakoniec sa jej to podarilo.,2
1245,"Učiteľka oznámila, že bude skúška.",Študenti spoločne vzdychli.,Toto bol druhý kvíz za týždeň.,"Keď učiteľ začal rozdávať skúšky, zazvonil požiarny poplach.","Študenti sa tešili, lebo boli slobodní.","Deti boli naštvané, že musia byť vonku.",1
1246,"Carla sa obávala, že jej dcéra Ann sa príliš namáha.",Videla ako jej dcérina voľný čas zmizol s jej novými klubmi.,"Všetko sa to skončilo, keď Ann dostala na teste trojku.","Ann sľúbila, že bude tvrdo pracovať, a prosila, aby jej bolo dovolené zostať v jej klube.","Carla povedala svojej dcére, že sa musí pripojiť k ďalším klubom.","Annina mama povedala, že jej dcéra si môže vybrať jeden klub, ak bude študovať.",2
1247,Ginina rodina bola na návšteve u jej babky v Illinois.,Bol to prvý deň a Gina sa zobudila ako posledná.,Išla do kuchyne na raňajky.,Rodina už zjedla väčšinu jedla.,Gina bola šťastná z výsledku v dome.,Gina bola smutná a plakala.,2
1248,James mal narodeniny.,Chcel lovecký luk.,Jeho matka mu jednu kúpila.,Zabudol požiadať o šípy na luk.,Išiel do obchodu so športovým tovarom kúpiť náboje.,"Vytrelil si nejaké palice, ktoré použil na improvizované šípy.",2
1249,Mladé dievča menom Taylor si vždy želalo mať domáceho maznáčika.,Jedného dňa ju matka prekvapila výletom do obchodu so zvieratami.,Obaja vošli do obchodu a rozhliadli sa okolo.,"Taylor sa ťažko rozhodol, ktoré zviera si adoptovať.",Taylor sa konečne rozhodla pre to malé roztomilé mačiatko v rohu.,Taylor sa rozhodla ísť kúpiť oblečenie.,1
1250,Zeke mal Halloweenskú párty.,Všetci jeho priatelia sa obliekli.,"Zeke premýšľal o tom, že sa stane upírom alebo čarodejnikom.",Potom sa rozhodol pre strašidelnejší kostým.,Zeke sa obliekol za dýku.,Zeke oblečený ako kostrou.,2
1251,Janet vždy chcela hrať vo filmoch.,Konečne dostala rolu vo veľkom filme.,Minulý týždeň mala debutovať po celej krajine.,Bohužiaľ to bolo odložené.,Janet sa cítila uľavene.,Janet bola sklamaná.,2
1252,Marge prosila svojho manžela Billa o bazén na záhrade.,Nakoniec sa zmieril a bazén bol nainštalovaný.,"Čoskoro, Marge začala organizovať týždenné večierky pri bazéne.","Na jednej párty videla, ako sa Bill rozpráva s obrúhlou susedkou v bikini.",Marge si dala nový kľúč na ten kľúčok.,"Marge cítila, že je to zlé, že tam dala bazén.",2
1253,Rosie štvrť koní whinnied podráždený.,Farmářka Jonesová stále nepriniesla jej ranný ovos.,Cítila sa nešikovná a utiekla k jabloníku.,"Farmář Jones nevedel o tom nízkom mieste na plot, ale Rosie áno!",Rosie trpezlivo čakala na farmára Jonesa.,Rosie sa oslobodila a išla do sadovníka.,2
1254,"Rick bol v bare, keď na zemi videl vodičák.","Pýtal sa, či tam niekto je.","Samozrejme, že nie, a Rick ho nechcel nechať s cudzím.",Rozhodol sa teda odísť na adresu majiteľa vodičského preukazu.,Rick vyhodil licenciu z okna.,Rick dal vodičovi vodičský preukaz a ten bol šťastný.,2
1255,Včera som začala s diétou.,Celý deň som jedla zdravé jedlo!,Dnes som videla v chladničke pizzu.,Moja vôľa sa zlomila a ja som zjedol všetky 5 kúskov.,Cítil som sa hanblivo.,Bol som hrdý na svoju silu vôle.,1
1256,Sam a jeho žena sa balili na výlet.,Naozaj sa tešil na tento výlet.,"Bol nadšený, že s ňou môže tráviť veľa času.",Dokončili balenie a potom sa na seba usmievali.,Sam chcel čo najskôr odísť od svojej ženy.,Sam a jeho žena sa spolu dobre bavili.,2
1257,Stan chcel ísť na dobrodružstvo s Ericom.,"Ale Ericova mama povedala, že Eric nemôže ísť von a hrať sa.","Stan sa modlil a prosil, ale bezvýsledne.",Eric sa vykradol z domu a zaklopal na Stanovo okno.,Dvojica chlapcov sa bez váhania vydala na dobrodružstvo.,"Eric sa zaspal a nechal Stana, aby sa o seba postaral.",1
1258,"Greg rád hral čokoľvek, čo sa mu dostalo do rúk.","Jedného dňa hodil kameň tak ďaleko, ako len mohol.",Prešiel cez okno susedovho domu.,"Bol vystrašený, ale chcel urobiť správnu vec.","Greg povedal susedovi, že to bol on.",Greg z toho okna obvinil iného chlapca.,1
1259,Brad išiel na pláž.,Vyrobil si pieskový hrad.,Skočil do oceánskych vôd.,Plával s malými rybami.,Brad mal veľmi zlý deň.,Brad potom odišiel domov po peknom dni.,2
1260,Naše šteniatko sa odišlo hrať.,"Vrátil sa do bahna, ktorý sa mu zachytil do srsti.","Keď sme boli vo vnútri domu, poslali sme ho na záchod.",Skočil do vane na kúpeľ.,Dali sme mu kúpeľ.,"Keď sme skončili, naše šteniatko bolo plné bahna.",1
1261,"Jerry sa práve naučil jazdiť na bicykli a bol nadšený, že sa môže ísť previezť.","Začal sa pohybovať po ulici blízko svojho domu, keď narazil do jamy.",Jeho bicykel sa okamžite zastavil a prevrátil ho.,"Ležal tam a kričal o pomoc, keď nik nebol v dohľade.",Jerryho matka ho našla za 20 minút.,Jerry sa nemohol dočkať na ďalší výlet na bicykli.,1
1262,"Rozhodol som sa navštíviť niekoho, s kým som chodil na internete.","Nikdy som ju nevidel osobne, ale verím jej.",Let lietadlom trval niekoľko hodín.,"Keď som prišiel do hotela, povedala, že je pred domom.",Nasadol som do lietadla a odletel domov.,Vošiel som a videl som ju.,2
1263,Najala som manažéra sociálnych médií.,"Myslel som, že to bude viesť viac návštev na moju webstránku.",Väčšinu času strávili čítaním príspevkov iných ľudí.,Moja návštevnosť v skutočnosti klesla v nasledujúcom mesiaci.,Rozhodla som sa vyhodiť môjho nového manažéra sociálnych médií.,Rozhodol som sa dať môjmu novému manažérovi sociálnych médií zvýšenie.,1
1264,Samovi rodičia boli na víkend vonku.,"Rozhodol sa, že bude mať párty.",Prišlo veľa ľudí.,"Tí, čo sa bavili, skončili tak, že rozbili dom.","Samovi rodičia boli naštvaní, že im ušla zábava.",Sam mal vážne problémy.,2
1265,Dnes bol prvý deň v škole.,"Musím si obliecť nový outfit, ktorý mi mama kúpila.",Stretol som veľa nových priateľov.,Moja obľúbená hodina je hudba.,V škole som sa dobre bavila.,Neznášam školu.,1
1266,Sam si kúpil novú televíziu.,Nezapne sa.,Niekoľkokrát stlačil tlačidlo zapnutia.,"Nakoniec prišiel Jeb, aby to skontroloval.",Jeb zapol mikrovlnku.,Jeb zapol televízor a on sa zapol.,2
1267,Jedného dňa sa Matilda veľmi nudila.,Takže si vybrala meno a adresu z telefónneho zoznamu.,Napísala hlúpy list tej náhodnej osobe.,A príjemca odpovedal Matilde!,Matilda potom dostala list od svojho brata.,"Matildine bolo povedané, aby im už nepísala.",2
1268,Bill a Teddy boli spolu v bare.,Bill si všimol peknú dievčinu.,"Išiel za ňou flirtovať, ale ona ho nemala rada.","Bol príliš opitý, aby mohol správne hovoriť.",Bill starostlivo spočíval stĺpec osemmiestnych čísel.,"Bill a Teddy sa nahlas rozprávali o tom, aké sú pekné dievčatá nadržané.",2
1269,Minulá noc bola veľmi desivá.,Mali sme varovanie pred tornádom a strašné búrky.,Bohužiaľ môj koncert na husle nebol zrušený.,"Musel som sa ukázať, ale počas predstavenia sa zhaslo svetlo.","Zdá sa, že si nikto nevšimol, čo sa stalo.",Nemohli sme vidieť naše noty.,2
1270,Janey a Lynne sa rozhodli ísť do kina.,"Janie chcela vidieť komédiu, ale Lynne chcela vidieť vzrušenie.","Keď sa dostali do kina, rozhodli sa urobiť kompromis.","Vybrali si akčný film, ktorý mal komické aj vzrušujúce časti.",Namiesto toho sa rozhodli ísť do Vegas.,Obaja boli šťastní.,2
1271,Oliva chcela ísť nakupovať.,Rozhodla sa ísť do nákupného centra.,Našla skvelú ponuku na topánky.,Kúpila tri páry.,"Olivia sa rozhodla, že už nikdy nebude nakupovať.",Oliva mala skvelý nákupný deň.,2
1272,Presťahujeme sa do úplne nového domu.,Náš starý dom je teraz pre našu rodinu príliš malý.,Zbalili sme si všetky veci.,"Som veľmi nadšený, že sa presťahujeme do nášho nového domova.",Neznášam myšlienku na sťahovanie.,"Dúfam, že si budem môcť vybrať vlastnú spálňu.",2
1273,Shawn sa zobudil a vstal z postele o 8:07.,"Chcel si zobrať cigarety, ale balík bol prázdny.",Shawn si potom obliekol tričko a šiel do obchodu na rohu.,Tam si kúpil balík Newportov.,Shawn prestal fajčiť na mieste.,Shawn ich vyfajčil takmer okamžite.,2
1274,Nickie mal hračku.,Veľmi milovala svoju bábiku.,Jedného dňa stratila svoju bábiku.,Nickie celý deň plakala.,Nickie nikdy nenašiel bábiku.,Nickie sa smiala celú noc.,1
1275,Anna schudla za tri mesiace dvadsať kíl.,"Jej priatelia si nie sú istí, aké je jej tajomstvo.","Minulý týždeň sa rozhodli, že sa jej spýtajú.","Povedala, že cvičí a je lepšie.","Anniní priatelia si mysleli, že jej metódy sú neúčinné.","Anna sa priateľov čudovala, ako jednoducho to robí.",2
1276,Bob chcel hamburger.,Ale chcel sa tiež stravovať zdravšie.,Tak sa rozhodol urobiť vegetariánsky hamburger.,"Bob si myslel, že to nie je také dobré ako normálny burger.",Bob odišiel do McDonald's neskôr v ten večer.,Bol nadšený.,1
1277,Po zranení musel Tommy ísť k lekárovi.,Rýchlo ho matka odviezla do centra.,V čakárni bolo veľa ľudí!,Po chvíli prišla k Tommymu sestra.,Tommy bol potom vážne zranený.,Tommyho potom liečili a cítil sa oveľa lepšie.,2
1278,Maggie chcela namaľovať svoju izbu.,Chcela mať ružovú izbu.,"Požiadala svoju mamu, aby jej kúpila farbu.",Na druhý deň si Maggie namaľovala izbu.,Maggie nenávidela ružovú farbu.,Maggie milovala ružovú farbu.,2
1279,Ken stretol na internete milého chlapa a rozhodli sa ísť na rande.,Stretli sa v peknej reštaurácii a potriasli si rukami.,Ken a jeho priateľka si objednali jedlo a mali mali maličký rozhovor.,"Kým jedli, Ken sa rozhodol, že sa mu ten muž naozaj páči.","Ken si vymyslel zámienku, aby rýchlo odišiel.",Ken ho pozval na druhé rande.,2
1280,Gary sa zamiloval do Jamieho.,Pri nej sa veľmi nervózne.,Jedného dňa sa jej snažil predviesť.,Namiesto toho spadol zo schodov.,"Gary bol naštvaný, že nespadol z dvoch poschodí.",Jamie mu prišiel na pomoc.,2
1281,"Liz sa rozhodla, že sa pokúsi pestovať paradajky.",Nikdy predtým nič nerástlo.,Kúpila sadenice z záhradného centra.,Celé leto sa o nich starala ako o deti!,"Liz sa hanbila za to, čo urobila.",Nakoniec pestovali vynikajúce paradajky.,2
1282,Bill chcel sendvič.,Vstal a išiel do kuchyne.,Zhromažďoval materiály na sendvič.,Urobila sendvič.,Zjedol si sendvič.,Bill začal pracovať na svojom tesárskom projekte.,1
1283,Jack mal vlastnú ceruzku.,Bolo to modré so hviezdami.,Jedného dňa ju nemohol nájsť.,Hľadal všade.,"Jack sa rozhodol, že nenávidí modrú farbu.",Konečne ho našiel pod posteľou.,2
1284,Išla som do obchodu kúpiť telefón.,Bol extrémne pokročilý.,Priniesol som ho domov a zavolal všetkým mojim priateľom.,Tiež to chceli vidieť.,Boli ohromení mojím telefónom.,Hanbil som sa za svoj telefón.,1
1285,John včera večer varil večeru.,Robil bravčové kotlety.,"Bohužiaľ, spadol mu panvica a spálil sa.",Musel ísť do nemocnice.,John mal nádherný večer.,John mal mizerný večer.,2
1286,"Jenny našla niekoho, kto jej tento týždeň dvakrát ukradol obed v odpočinkovej miestnosti.","Pýtala sa okolo a zistila, kto to urobil.",Konfrontovala osobu a ona to poprela.,Jenny sa pozrela na záznamy z kamery.,Jenny zdvihla sveter.,Potvrdili Jennyine podozrenia.,2
