,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1161,На мінулым тыдні ў інтэрнэце не было.,Нам з жонкай было вельмі сумна.,Усе астатнія варыянты здаваліся нуднымі.,У рэшце рэшт мы проста пілі і пагаварылі некаторы час.,У рэшце рэшт мы добра правялі час.,"Мы былі шчаслівыя, што не мелі ні інтэрнэту, ні алкаголю.",1
1162,Цэлае жыццё Ціма хацеў ствараць музыку.,"Цім практыкаваў увесь дзень, кожны дзень.","Калі ў Ціма было дастаткова песень, ён патэлефанаваў у студыю.","Студыя вырашыла запісаць яго, і Цім быў шчаслівы.",Ціму не падабалася музыка.,Цім стаў прафесійным музыкам.,2
1163,"Алекс падазраваў, што ў ягонага ката Тыгра могуць быць блохі.",Тыгр пастаянна драпаў сябе днём і ноччу.,"Алекс адвезла Тыгра да ветэрынара, каб паставілі дыягназ.","Ветэрынар пацвердзіў, што ў Тыгра сапраўды былі блыхі.","Яны далі яму лекі ад блыхаў, і ўсё прайшло.","Алекс вырашыў не даваць кошцы прэпараты, якія ёй прызначылі.",1
1164,Хейлі была маладой навукоўцай у знакамітай лабараторыі.,Кожны дзень яна старанна працавала над сваім цяперашнім праектам.,Адзін з яе калегаў таемна краў яе даследаванні.,"Хейлі даведаўся пра гэта, калі апублікаваў даследванне ў навуковым часопісе.",Хэйлі адчувала сябе здраджанай.,"Хейлі адчула, што яе выдатна падтрымліваюць.",1
1165,Сэм хацеў зладзіць вечарыну.,Сэм запрасіў усіх сваіх сяброў і суседзяў.,Вечарына стала вельмі дзікай.,Усе госці пакінулі вечарыну з агідай.,Сэм стаў арганізатарам вечарын.,На наступны дзень у Сэма быў жудасны махляр.,2
1166,Кэці не магла заснуць.,Яна на пальчыках на ногі спусцілася на кухню.,Яна наліла сабе шклянку малака.,Потым яна нагрэла яго ў мікрахвалевай печы.,Кэці выпіла яго і вярнулася ў ложак.,Кэці вырашыла выліць малако ў каналізацыю.,1
1167,"Том размаўляў са сваёй жонкай Бэкі, якая перажыла невыносны дзень на працы.","Ён вырашыў зрабіць ёй сюрпрыз, прынеся яе любімую ежу.",Па дарозе дадому з працы было шмат зацяжаранага руху.,"Пасля атрымання ежы, ён прыбыў дадому значна пазней, чым планавалася.","Але ўсё было нармальна, як толькі яны абняліся і паабедалі.","Том вырашыў адправіцца ў казіно, ён ігнараваў сваю сям'ю.",1
1168,Ім давялося выбраць пліту для новага дома.,Яны не маглі выбраць пэўны брэнд.,"Ім падабалася трываласць ""Вікінга"".","Ім таксама спадабалася здзелка з ""Тэрмадорам"".",Ім ужо не патрэбна была пліта.,Яны вырашылі купіць печ вікінгаў.,2
1169,Жасмін не вучылася да тэсту па матэматыцы.,"Яна думала, што можа проста прыдумаць.","Жасмін хутка зразумела, што гэта вельмі цяжка.","Яна вырашыла падмануць, паглядзеўшы на газету суседа.",Настаўнік злавіў яе і даў ёй адтэрміноўку.,Настаўнік злавіў яе і пахваліў за вынаходлівасць.,1
1170,"Сэм пераехаў у Лос-Анджэлес, каб стаць кіназоркай.","У яго не было шмат грошай, але ён думаў, што гэта адзіны шлях.",Праз два месяцы Сэм спаў у сваёй машыне і разбіўся.,"Аднойчы ён пайшоў у кітайскі тэатр, каб папрасіць міласьці.",Сэм адчуваў сябе вельмі надзейным.,Сэм адчуваў сябе вельмі прыгнечаным.,2
1171,Бэн прачнуўся позна.,Бэн вырашыў прапусціць сняданак і пайшоў на працу.,"Праца была занадта напружаная, каб зрабіць перапынак або паабедаць.",Пасля працы Бэн апынуўся ў вельмі дрэнным руху.,"Бен быў настолькі галодны, што захварэў.",Бэну ўдалося хутка дабрацца дадому.,1
1172,Дарэн спазняўся на працу і не мог знайсці ключы ад машыны.,Ён агледзеў увесь свой дом.,"Ён спытаў у жонкі, дзе яны былі.",Яна сказала яму праверыць свае кішэні.,Дарэн выключыў кампутар.,У кішэнях не было ключаў.,2
1173,На мінулым тыдні ў мяне было інтэрв'ю на працу.,Мая сяброўка дапамагла мне выбраць новы гальштук.,Мы пайшлі ў краму і шукалі гадзінамі.,"Я знайшла тры, якія мне спадабаліся.",Замест гэтага я купіў ляльку.,Я купіў іх усіх.,2
1174,Гары любіў хакей.,Ён вырашыў падпісацца на гульню ў мясцовай лізе.,Гары прысутнічаў на працэсе каманды.,"Гары спадзяваўся, што яго выступ будзе дастаткова добрым, каб увайсці ў каманду.",Затым Гары сышоў з хакейнай каманды.,"Праз некалькі дзён Гары даведаўся, што яго ўвялі ў каманду.",2
1175,Маленькая Сью ехала на сланы ў заапарку.,"Спачатку ёй спадабалася, але потым яна спалохалася.",Яна пачала плакаць па сваёй маме.,Ахоўнік заапарка павінен быў спыніць слана і забраць яе.,Мама Сью паклала яе да казла.,Сью працягвала ездзіць на сланах.,1
1176,Ганна была выдатнай мастачкай.,У яе заўсёды быў натуральны дар.,Яна вырашыла ўдзельнічаць у конкурсе мастацтваў.,"На шчасце, ёй удалося выйграць галоўны прыз.","Яе бацькі настойвалі на тым, каб бабуля займалася большасцю швейным.",Яе бацькі былі вельмі ганарыцца.,2
1177,Джым выносіў смецце.,Ён паслізнуўся на кавалку лёду на тратуары.,Джым моцна ўпаў на тратуар.,"Джым адчуў, як нешта зламалася на яго руцэ.",Джым вырашыў зрабіць пастаноўку.,Джым пацярпеў і вымушаны быў патэлефанаваць у 911,2
1178,Я ненавіджу мыць бялізну.,Падыходныя шкарпэткі - гэта жудасная трата часу.,"Кожны раз, калі я прашу ў пральні, шкарпэткі губляюцца.",Я стаміўся шукаць супаўзаючыя шкарпэткі.,Я знаходжу прамыванне рэлаксаваным.,Я выкінуў усе свае старыя шкарпэткі і купіў толькі звычайныя белыя шкарпэткі.,2
1179,Джэймс было дванаццаць гадоў і любіў ежу.,Ён ніколі не думаў пра прыгатаванне ежы да сённяшняга дня.,Яго маці дазволіла яму дапамагаць рыхтаваць рыс на вячэру.,"Джэймс даведаўся, як весела і творча можна рыхтаваць.","Джэймс вырашыў стаць кухарам, калі вырастець.",Джэймс больш ніколі не рыхтаваў.,1
1180,"Лі ведала, што яе маці патрэбныя новыя пальчаткі і не мог сабе іх дазволіць.",Так Лі пачаў вязаць пару.,"Яна спяшалася, каб скончыць іх да Калядаў.",Потым яна паказала іх сваёй маме.,"Маці Лі ганарылася тым, што яе дачка была такой клапатлівай.",Маці Лі кінула пальчаткі ў Лі і выйшла з пакоя.,1
1181,Джэніфер працавала рэдактарам у буйным горадзе.,"Яна добра працавала, але заўсёды атрымлівала дрэнныя заўвагі на яе аглядах.","Джэніфер даведалася, што яе начальнік спрабаваў сабатаваць яе!",Яна вырашыла звярнуцца да свайго начальніка з нагоды негатыўных заўваг.,Джэніфер падзякавала начальніку за справядлівасць.,Джэніфер уварвалася ў яго кабінет і выправіла свайго боса.,2
1182,Лорэйн гуляла ў софтбол.,Яна была лепшай у сваёй камандзе.,Аднойчы падчас гульні яна моцна выкруціла лодыжку.,Яна больш не магла гуляць.,Лорын была ў захапленні!,Лорын была вельмі засмучаная.,2
1183,Эбі і Тэммі былі лепшымі сябрамі.,Яны любілі разам займацца цікавымі і творчымі рэчамі.,Яны вырашылі зрабіць разам бранзалеты і раздаць іх.,"Эбі зрабіла пяць, а Тэммі яшчэ сем.",Тамі больш ніколі не размаўляла з Эбі.,Яны вырашылі захаваць бранзалеты для сябе.,2
1184,Учора ўвечары была вялікая навальніца.,Гэта выключыла электрычнасць.,Увесь раён быў без электрычнасці.,"Стала вельмі холадна, і мы спалохаліся.",Нам прыйдзецца рыць снег.,Але праз гадзіну электраэнергія зноў з'явілася.,2
1185,"Сал быў злы, што яго бацькі пераязджаюць.",Яны пераязджалі на восьмы паверх будынка.,Ён ненавідзеў жыць так высока.,Пасля пераезду ён паглядзеў у акно сваёй спальні.,Сал выкінуў падушку ў акно.,Прыгожы выгляд прымусіў яго перадумаць.,2
1186,Учора ўвечары Лідзіі здарыўся дзіўны сон.,"Ёй прыснілася, што ў школе здае тэст.","Калі яна здавала тэст, яна зразумела, што забыла надзець штаны!","Ёй было так сорамна, што яна выбегла з класы.","Лідзія пажадала, каб сон быў рэальным.","Лідзіі стала лягчэй, калі яна зразумела, што гэта быў толькі сон.",2
1187,Алекс патрэбныя прадукты.,"Яна склала спіс рэчаў, якія трэба купіць.",Яна сабрала свае шматразовыя палатнавыя мяшкі.,Яна пайшла ў краму.,Алекс купіў яхту.,Яна купіла прадукты.,2
1188,Ёланда ненавідзіць аранжавыя горы.,Кэці не разумее чаму.,Яна вырашыла прымусіць Ёланда ездзіць на адным з яе.,Ёланда ванітавала на Кэці.,"Кэці была самай шчаслівай, якой яна калі-небудзь была.","Кэці шкадавала, што прымусіла Ёланда пайсці на гэтую вандроўку.",2
1189,"Адна з рэчаў, якую Ціна хацела зрабіць у Нью-Ёрку, гэта пайсці ў стэнд з хот-догамі.","Яна, нарэшце, убачыла стойку Нэйтана і замовіла традыцыйную.",Ежа была цудоўнай.,"Гэта было дорага, але варта.",Яна была засмучаная з-за хот-дога.,Яна была шчаслівая з хот-догам.,2
1190,Тэммі любіць кратаць.,"Каляды былі праз некалькі тыдняў, і ў яе на самай справе не было грошай.",Ёй прыйшла ў галаву ідэя зрабіць з запаснай пражы коўдру.,Затым яна загорнула яго для свайго ўнука Лорелай.,"Тэммі была засмучаная, што не магла яму нічога падарыць.",Ларэлі не хапала гэтага коўдру на працягу многіх гадоў.,2
1191,Мелінда хацела пайсці на фільм жахаў.,"Яна хацела сама паказаць, што яна смелая.",Мелінда пайшла ў кіно і купіла білет.,"Мелінда вельмі баялася, калі глядзела фільм.","Мелінда лічыла, што фільм быў вельмі вясёлы.","Мелінда пажадала, каб яна прывяла каго-то.",2
1192,"Ламар даведваецца, што ў адзін дзень у яго будуць нечаканыя госці.","У яго дома няма ежы, якую б ён мог падаць гасцям.",Ён вырашае падрыхтаваць ім гарбату.,"Усе яго госці любяць гарбату, якую ён робіць.","Ламар даў ім гарбату, каб яны забралі дадому.",Ламар пайшоў у парк.,1
1193,Мая пляменніца звярнулася на працу ў RMV два гады таму.,Яна атрымала працу і была ўсхваляваная.,"Яны сказалі ёй, што ёй патрэбны вадзіцельскі пасведчанне, якога ў яе няма.","Яна паказала свайму працадаўцу ліст ад урача, у якім гаварылася, што яна не ўмее вадзіць аўтамабіль.","Яны вырашылі, што ёй можна працаваць сакратаркай.",У яе ідэальны запіс вадзіцеля.,1
1194,Пяць гадоў таму ў Лэлы выявілі рак.,Кожны дзень быў барацьбой.,Амаль штодня яна хадзіла да лекараў і праходзіла курс лячэння.,Леле нарэшце стала лепш за апошнія некалькі месяцаў.,Лела скончыла лячэнне і адчувала сябе лепш.,Лела потым пераадолела грып.,1
1195,Фрэд быў новым вучнем у класе.,Ён быў вельмі няёмкім і яму было цяжка.,"Здавалася, ніхто не хоча быць яго сябрам.",Пазней на абед хто-то еў з ім.,Фрэд быў папулярны.,Фрэд паразмаўляў са сваім суразмоўцам і пасябраваў з ім.,2
1196,"Джойс была прынятая яе прыёмнай маці, калі ёй было 5 гадоў.",Пасля ўсынаўлення яе маці прыняла яшчэ трох дзяцей.,Джойс любіла быць старэйшай сястрой і яна дапамагала сваёй маме шмат.,Калі яна пераехала самастойна яна стала прыёмным бацькам таксама.,Неўзабаве пасля гэтага Джойс пакінула сваіх дзяцей.,Джойс любіла сваіх дзяцей гэтак жа моцна.,2
1197,Гарацыя заўсёды баяўся есці сырой вустрыцы.,"Яго дзяўчына сказала яму, што гэта было смачна, але ён нерваваўся.","Нарэшце яна ўзяла яго ў адпачынак у мыс Код, каб паспрабаваць свежую вустрыцу.",Гарацыя ўпершыню ўкусіў сырую вустрыцу і спадабалася.,Ён вырашыў больш не есці.,Ён з'еў яшчэ дзесяць.,2
1198,Том любіў пасяляць буйную рагатую жывёлу.,Ён рабіў гэта кожны дзень.,Аднойчы карова выйшла на волю.,Ён шукаў усюды.,"Ён заўважыў карову на суседнім полі, ігнараваў яе і пайшоў.",Ён знайшоў карову і прынёс яе назад.,2
1199,Аліса выпіла кавы па дарозе на працу.,"Яна піла каву, пакуль кіравала.",Раптам ёй давялося хутка спыніць машыну.,"Кава пралілася па ўсім каленях, папякаючы ногі.","Яна смяялася, як яна працягвала ездзіць на працу.","Яна ледзь не трапіла ў аварыю, калі крычала ад болю.",2
1200,Джон ехаў па шашы.,Мустанг спыніўся побач з ім і захаваў хуткасць.,Ён ехаў сваім новым Камэра.,Яны вырашылі змагацца.,Джон выйграў гонку.,"Джон спыніўся, каб купіць Мустанг.",1
1201,Бен хацеў перамагчы ў конкурсе касцюмаў на працы ў гэтым годзе.,Ён шмат гадзін прысвячаў стварэнню свайго касцюма з нуля.,Каб дадаць да свайго касцюма ён прымяніў шмат сцэнічнага макіяжу.,На працы ўсе былі ўражаныя яго знешнасцю.,Бен быў задаволены.,Бэн адмовіўся ад конкурсу касцюмаў.,1
1202,"Мая мама папрасіла, ці можа я пазычыць ёй 100 даляраў.","Улічваючы, што яна зламаная, я пазычыў ёй сваю крэдытную карту.","На наступны дзень, калі я спрабавала купіць ежу, мне адмовілі ў выдачы крэдытнай карты.","Кампанія сказала мне, што я зрабіў куплю на $320 даляраў.","Я сказала маме, каб яна працягвала карыстацца маёй крэдытнай карткай.","Я раззлаваўся на маці за тое, што яна перастала плаціць па крэдытнай карце.",2
1203,У Келлі заўсёды былі самыя сухія валасы.,"Яна не ведала, што рабіць.",Нарэшце яна пайшла да лекара.,Ён выпісаў ёй таблеткі.,"Нарэшце ў Келлі з'явіліся валасы, якія не былі сухімі.",Келлі любіць чыпсы.,1
1204,Сара баялася быць з іншымі людзьмі.,Яна вырашыла прымусіць сябе пайсці на вечарыну.,На вечарыне ў яе закруцілася галава і яна пачала нервавацца.,"Сара вырашыла, што гэтага дастаткова, і пайшла да псіхатэрапеўта.","Тэрапеўт навучыў яе, як справіцца з яе праблемай.","Тэрапеўт сказаў ёй, што яна дзіўная.",1
1205,Эллен была ў кабінеце свайго доктара.,Яна збіралася даведацца пол свайго дзіцяці.,Яна сапраўды спадзявалася на хлопчыка!,"Яна затаіла дыханне, калі лекар сканаваў яе жывот.","Эллен была расчараваная, даведаўшыся, што ў яе будзе хлопчык.","Яе лекар пацвердзіў, што гэта хлопчык!",2
1206,"Зоі здзекаваліся з яе сяброў, бо ў яе дзіўнае імя.","Ёй падабалася яе імя і яна хацела, каб людзі не былі такімі жорсткімі.",Быў створаны новы серыял з галоўнай герояй Зоі.,Імя Зоі раптам стала вельмі крутым для яе аднагодкаў.,"Зоі была рада, што ўсім падабаецца яе імя.","Зоі змяніла сваё імя, калі ёй споўнілася 18.",1
1207,Міранда толькі што атрымала права кіравання.,Яна ўзяла сямейны фургон на прагулку.,Яна доўга ехала.,"Але потым яна зразумела, што згубілася.","Міранда вярнулася тым шляхам, якім прыйшла, каб прасачыць за сваімі крокамі.",Міранда была рада сваёй ганарлівай хвіліне.,1
1208,Боб пайшоў да лекара.,"Лекар сказаў яму, што ён мае залішнюю вагу.","Боб зразумеў, што яму трэба ўстаць у форму.","Ён паступіў у трэнажорную залу і пачаў сачыць за тым, што ён есць.",Боб набраў 50 фунтаў.,Боб атрымаў форму.,2
1209,"Лонні спрабаваў зразумець, якія спецыяльнасці ўзяць у каледжы.","Ён ведаў, што яго канчатковай мэтай было стаць настаўнікам.",Ён папрасіў кансультанта па кар'еры парады.,Кансультант даў яму спіс перадумоў.,Лонні нарэшце вырашыў займацца адукацыяй.,Лонні выкінуў спіс.,1
1210,Шэры любіла выходзіць на двор.,Яна вырашыла прагуляцца ў дзяржаўны парк у сонечны дзень.,Падарожжы ўздоўж ручая яна ўбачыла што-то бліскучае.,"Нахіліўшыся, яна ўзяла бліскучы прадмет.",Гэта было чвэрць.,"Яна ўзяла ў рукі нож, які быў пакрыты ржавай.",1
1211,Філ пайшоў прагуляцца ў парк.,"Гэта быў цёплы, ветраны дзень.",Ён натрапіў на некалькі сяброў па дарозе.,Адзін з іх прапанаваў яму выпіць.,Філ быў смагу і прыняў напой.,Філ быў злы на сваіх сяброў.,1
1212,Котка Дорыты была цяжарная.,"Яна не ведала, як гэта здарылася.",Яна пераканала сям'ю захаваць кацянят.,У выніку ў яе было 7 кацянят.,Дорачыя купляла шмат кошачага харчавання.,Дарачыха пайшла ў краму з жывёламі і купіла новага хомяка.,1
1213,Маці Джэрэмі не ўхваляла яго лад жыцця.,"Калі яму споўніўся 21 год, Джэрэмі вырашыў з'ехаць.",Ён знайшоў кватэру ў суседнім штаце з новай працай.,"Пасля некалькіх гадоў ён ачысціў, і фінансуе сваё жыццё.",Джэрэмі давялося пераехаць да маці.,Джэрэмі любіў быць больш адказным.,2
1214,"Тэрры разумее, што ягоны раён пакрыты смеццем.","Ён жадае, каб яна выглядала так жа чыста, як гэта было, калі ён быў малады.",Ён вырашае кожную ноч пасля працы збіраць банкі і капыты цыгарэт.,У рэшце рэшт яго суседзі робяць таксама і яго раён выглядае лепш.,Тэры ненавідзеў прыбіраць.,"Усе адчувалі сябе лепш, што гэта было чысцей.",2
1215,Я хацела прыняць душ пасля працы.,Я ўзяў маю вопратку і ручнік з шафы.,Я пайшла ў ванную і ўключыла душ.,Я распрануўся.,Потым я пайшла да суседа пазычыць мыла.,Потым я ўвайшла ў гарачы душ.,2
1216,Я падышоў да дзвярэй школы.,"Паколькі мой брат быў на працы, мне давялося чакаць, пакуль ён мяне не забраў.",Праз некалькі гадзін я ўжо нецярпліва чакаў.,"Ён, нарэшце, прыйшоў да вечара.","Я вельмі злуюся на яго, што ён не прыйшоў па мяне раней.","Я была рада, што вярнулася раней са школы ў той дзень.",1
1217,Барры любіў падняць цяжары.,Ён выкарыстоўваў сваю спецыяльную штангу толькі для пад'ёму цяжараў.,Аднойчы ён забыўся ўзяць з сабой штангу!,"Ён вырашыў займацца кардыё, а не падняць грузы.",Ён заўсёды любіў спаць у сваім гамаку.,"У рэшце рэшт, ён усё роўна атрымаў добрую трэніроўку.",2
1218,Эмбер шмат працавала ў апошні час.,Яна была вымушана гэта зрабіць з-за іншых асабістых праблем.,"Яна памірала, каб атрымаць дзень адпачынку.",У свой вольны дзень яна бавілася з хлопцам Роб,"Эмбер не мог знайсці часу, каб расслабіцца.",Яны расслабіліся ўвесь дзень і Амбер адчуваў сябе нашмат лепш.,2
1219,Карл пайшоў у армію адразу пасля сярэдняй школы.,"Ён падпісаў кароткі кантракт, які паставіў яго на першую лінію.",Яго лепшага сябра забілі перад ім.,Шчасце стала чужой канцэпцыяй для Карла.,"Карл сядзеў са сваім лепшым сябрам, калі яны вярнуліся дадому.",Карлу давялося хадзіць на тэрапію з-за посттраўматычнага стрэсавага расстройства.,2
1220,"Эдзі любіў глядзець, як людзі на пляжы карыстаюцца металашукальнікамі.",Ён назіраў за адным чалавекам на некаторы час.,"Прайшло больш за гадзіну, а чалавек яшчэ нічога не знайшоў.",Эдзі таемна закапаў кучу манет у пясок.,"На жаль, мужчына нічога не знайшоў у той дзень.","І глядзеў, як чалавек з задавальненнем атрымлівае пінг.",2
1221,"Калі я ўпершыню сустрэў Джэніс, яна не ведала, як разбіць арэх.","Я не магла паверыць, што яна дасягнула такога ўзроўню жыцця без гэтага навыку.","Я прапанаваў навучыць яе шмат метадаў, каб разбіць арэхі.",Яна пагадзілася.,"Джэніс вырашыла, што не хоча вучыцца ламаць грэцкія арэхі.",Джэніс цяпер эксперт у вырабе кексаў з грэцкіх арэхаў.,2
1222,Эмі сама пайшла дадому з трэніроўкі па валейболе.,"Яна патэлефанавала і сказала сваёй сяброўцы Кім, што яна была найгоршай гульніцай.","Эмі адчула сябе няўдачніцай, проста кажучы гэта ўслых.","Кім нагадаў ёй, што гэта быў першы дзень, і яна будзе паляпшаць.",І на працягу ўсяго сезона ёй усё лепей і лепш.,Яна любіла быць дрэннай у валейболе.,1
1223,"Бэт прымала душ, калі пачула гучны стук у дзверы.","Яна не хацела адказваць і чакала, пакуль гэта пайдзе.","Наступны раз, калі яна прыняла душ, яна пачула гучны стук зноў.","Але калі яна кінулася з душа, каб адказаць, нікога не было.","Бэт вырашыла, што чуе нешта.",Бэт была глухая.,1
1224,Джо вучыўся ў мастацкім каледжы.,Ён скончыў школу з ступенню мастака.,Ён не мог знайсці працу.,Затым ён адказаў на аб'яву ў газеце.,Джо ненавідзеў піцу.,Потым яго прынялі.,2
1225,Боб падняў з-за стала свае акуляры.,Ён скраў іх у сваю заплечнік насіць у школе.,"Ён меў патрэбу ў іх, каб убачыць дошку.",У навуцы ён надзеў іх.,Бобу падабалася карыстацца біноклем.,Боб змог прачытаць надпіс на дошцы.,2
1226,Я вельмі нерваваўся перад маім першым танцам у школе.,"Я здзівілася, што мой запал сказаў так, каб пачаць з.",Калі ў нас нарэшце атрымалася танцаваць я наступіў на яе нагу.,Ён разбіўся.,Я вазіў яе ў iHop на палачках і трэкі.,Цяпер яна нават не хоча са мной размаўляць.,2
1227,Мой сябар выйшаў аднойчы ўвечары шукаць каханне.,Ён скончыў даволі п'яны.,"Наступнае, што мы даведаліся, што ён фліртуе з гей-мужчынам.",Праз некаторы час мы згубілі яго.,Наш сябар апынуўся дома ў тры гадзіны ночы з дзяўчынай.,"Мы даведаліся, што наш сябар пайшоў на лыжы.",1
1228,Сёння Бэн'ямін пайшоў у парк.,Спачатку ён вісеў з ног на галаву на маўчанні.,Пасля гэтага ён слізгаў па слізгалку.,"Тады яго маці штурхнула яго на арэлі, і ён пайшоў вельмі высока.",Бенджамін не атрымліваў асалоды ад парку.,"Бенджамін пацешыўся, а потым пакінуў парк.",2
1229,Мы з Меган ішлі дадому са школы непадалёк ад пратаптанай вуліцы.,"Я ўбачыў, як тры блакітныя машыны праходзяць побач.",Мы вырашылі падлічыць сінія машыны.,Меган і я сядзелі на тратуары ўвесь дзень.,"Пасля таго, як мы палічылі машыны, мы вярнуліся дадому.","Мы селі і пачалі лічыць машыны,",1
1230,Келлі вырашыла правесці хатнюю вечарыну.,"Яе бацькі ад'язджалі, таму яна вырашыла нарадзіць дзіця.",Яна запрасіла ўсіх сваіх сяброў.,"Калі яны туды прыехалі, ім было вельмі весела.","У Кэлі неўралогічны разлад, які прымусіў яе знаходзіцца ў інвалідным вазку.","Келлі прыбралася своечасова, і яе бацькі так і не даведаліся.",2
1231,"Аднойчы днём Джэймс разумее, што не выходзіў з дому цэлы дзень.","Ён вырашае, што пойдзе бегаць у парк.",Ён доўга бегаў вакол возера ў мясцовым парку.,"Калі ён вяртаецца дадому, ён адчувае сябе стомленым, але задаволеным.",Джэймс вырашае больш ніколі не выходзіць з дому.,"Джэймс рады, што ён вырашыў з'ехаць.",2
1232,"Ларс разумее, што на палубе назапасілася шмат снегу.","Ён вырашае, што трэба прыбраць трохі снегу.","Ларс працуе доўга ўвесь дзень, пакуль не расчысціцца снег.","Калі ён скончыць, ён ідзе ў інтэр'ер, каб прыняць душ.",Ён адчувае задавальненне.,"Калі ён выйшаў з душа, ён рыў палубу.",1
1233,"Мэтт падазраваў, што яго жонка Джыні мела раман.",Ён пачаў непрыкметна чытаць яе лісты.,"Ён знайшоў некаторыя электронныя лісты, якія былі ад іншага чалавека.","Чытаючы іх, ён убачыў, што яго падазрэнні былі праўдзівымі.",Мэтт пачаў смяяцца.,Мэт быў вельмі злы.,2
1234,Майк гуляў у рэкетбол з Перы.,Яны зарэзервавалі двары пару разоў на тыдзень.,Аднойчы Майк выпадкова ўдарыў Перры па тыле.,Перы не быў вельмі рады гэтаму.,Майк вымушаны быў папрасіць прабачэння.,Майк і Перы ажаніліся.,1
1235,Сідні трэба было прамыць.,Яна сартавала сваё бруднае адзенне па колеры.,Яна выкінула першую нагрузку ў пральную машыну.,Яна дадала прасцей і змякчальнік тканін.,Яна вырашыла пайсці ў кіно.,"Яна працягвала рабіць гэта, пакуль мыццё не было зроблена.",2
1236,"Надыходзіў ураган, і мы вымушаны былі эвакуіравацца.","Мы спакавалі, што трэба, і адправіліся на другі бок выспы.","Мы чакалі, што бура скончыцца там з сям'ёй.","Калі ўсё скончылася, мы сабралі свае рэчы і пайшлі дадому.","Мы знайшлі наш дом стаіць, але ў разбурэннях.",Мы вырашылі паплыць на пляжы.,1
1237,Том укусіў у бар Снікерс і адчуў моцны боль.,Невялікі гальштук ў ім зрабіў адзін з яго зубоў прарвацца напалову!,Ён кінуўся да зубра.,"Таму што гэта была надзвычайная сітуацыя, яны адразу ж убачылі яго.",Зубак выправіў яму зуб.,У той дзень Том так весела пражыў.,1
1238,"Руфус прачынаецца і заўважае, што яго капялюш знік.","Спачатку ён не можа ўспомніць, дзе гэта можа быць.","Нарэшце ён разумее, што насіў яго ў бары мінулай ноччу.","Руфус вяртаецца ў бар, каб забраць свой капялюш.","Руфус рады, што знайшоў ягоны кашалёк у бары.","Ён бачыць, што яго капялюш вісіць на лася рогамі за бары.",2
1239,"Алексія была ў захапленні ад таго, што атрымала новую сабаку.",Яна хацела новую сабаку на працягу векаў.,Нарэшце яе бацькі пагадзіліся набыць ёй адзін.,"Яны паехалі да ядра, каб забраць адзін.",Алексія закахалася ў пахмурнага сабаку ў гадавальніку.,"Алеся плакала, бо хацела котку.",1
1240,Дэн хацеў знайсці ідэальны падарунак на дзень нараджэння сваёй маці.,Ён гадзінамі хадзіў па крамах і нічога не мог знайсці.,Ён вярнуўся дадому расчараваны і без падарунка.,"Яго маці ўбачыла яго твар, калі ён увайшоў і спытала, што здарылася.","Дэн патлумачыў сітуацыю, і яго маці не была засмучаная.","Дэн крычаў на маці за тое, што яна была выбарчлівай.",1
1241,Біл быў бедны.,У Біла была праца з мінімальнай зарплатай.,Ён ледзь мог аплаціць свае рахункі.,Біл вырашыў атрымаць дыплом у галіне камп'ютэрных навук.,Біл пачаў зарабляць нашмат больш грошай.,"Біл зарабляў менш грошай, працуючы камп'ютарным навукоўцам, чым раней.",1
1242,Джэйн любіла свае новыя абцасы.,"Яна хацела, каб зношваць іх.",Яна насіла іх танцаваць у клубе.,Праз некалькі хвілін яе ногі балелі занадта шмат.,Джэйн танчыла голымі нагамі і пакінула абутак у кашальку.,"Джэйн не магла дачакацца, каб пачаць хадзіць у школу стэпаў.",1
1243,Хасэ - імігрант.,Ён і яго сям'я прыехалі сюды з Мексікі.,"Хосэ хоча ўзяць паездку, каб наведаць яго іншыя члены сям'і Мексіцы.",Ён старанна плануе і набывае неабходныя рэчы для паездкі.,Хасэ ўзяць паездку ў Мексіку.,Хасэ абяцае больш ніколі не ехаць у Мексіку.,1
1244,Ганна адчувала сябе вельмі цвёрдым і непрыкметным.,"Яна вырашыла паступіць на заняткі ёгай, каб палепшыць сваю гнуткасць.","Яна была жахлівай ёгай, і месяцымі яна не паляпшала свой статус.",Але яна вырашыла не адступаць і працягваць спрабаваць.,Ганна стала больш жорсткай з цягам часу.,У рэшце рэшт Ганне ўдалося.,2
1245,"Настаўнік абвясціў, што будзе экзамен.",Студэнты вымавілі агульны стогн.,Гэта быў другі поп-квіз на тыдзень.,"Калі настаўніца пачала раздаваць тэсты, заззяла пажарная сігналізацыя.","Студэнты віталі гэта, бо яны былі вольныя.","Дзеці злуюцца, што яны павінны быць на вуліцы.",1
1246,"Карла была занепакоена, што яе дачка Энн была перанапружванне сябе.","Яна бачыла, як вольны час яе дачкі знікае з новымі клубамі.","Усё скончылася, калі Эн прывезла дадому Д з тэсту.","Эн паабяцала старанна працаваць, маліўся, каб дазволіць застацца ў яе клубе.","Карла сказала дачцэ, што ёй трэба далучыцца да больш клубаў.","Мама Эн сказала, што дачка можа выбраць адзін клуб, калі будзе вучыцца.",2
