,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1299,Whit ana mbwa.,Yeye hulala wakati wote.,Hawezi kulala kama mbwa wa kawaida.,Hufoka kama binadamu.,Mzungu hawezi.,Whit hawezi kulala vizuri.,2
1300,Amy alifika nyumbani kutoka mazoezi ya mpira wa wavu na kuketi kwenye sofa.,Mama yake aliingia na kukasirika.,Alimwambia Amy kwamba anahitaji kuoga kwa kuwa alikuwa ameanza kuchemka.,Walibishana kwa kuwa Amy alifikiri si jambo kubwa.,Amy aliondoka kwenda kwenye mazoezi ya mpira wa wavu.,Amy aliacha na akaoga.,2
1301,Leo ilikuwa Siku ya Pinwheels kwa Amani.,Mwalimu wangu aliongoza darasa kuelekea mbele ya shule.,Kila mtu aliweka magurudumu ya kuendesha gari karibu na kituo hicho.,"Tulipotazama magurudumu hayo kwa mbali, yalionekana yakizunguka.",Mwalimu wetu alituambia turudi nyuma na kuondoa magurudumu ya mbao.,Mwalimu wetu alipiga picha ya magurudumu hayo.,2
1302,Beth alikuwa akitarajia kupata mtoto wake wa kwanza.,Alikuwa nyumbani akisafisha nyumba kwa urahisi Jumapili alasiri.,Ghafula maji yake yakavunjika.,Beth alikuwa katika uchungu wa kuzaa kwa siku mbili.,Beth alijifungua mtoto wa kiume mwenye sura nzuri.,Beth alikuwa na furaha sana katika siku hizo mbili.,1
1303,Mia hakuwa amewahi kula falafel.,Hakufikiri kwamba angependa.,"Hata hivyo, rafiki zake walimshawishi ajaribu.",Alitambua kwamba ilikuwa yenye kupendeza!,Mia aliapa kwamba hatakula tena.,Mia aliipenda sana hivi kwamba akaamua kujifunza jinsi ya kuifanya.,2
1304,Nilikuwa na uchovu binti yangu alipoenda shule ya chekechea.,Nilianza kufundisha badala ya mwalimu fulani shuleni mwake ikiwa mwalimu alikuwa mgonjwa.,Nilivutiwa sana na sababu inayofanya watoto wengine wawe na wakati mgumu wa kujifunza.,Hii iliniongoza kuchukua kundi la madarasa juu ya elimu maalum.,Nilianza kufundisha masomo ya pekee.,Niliamua kutofundisha kamwe.,1
1305,Sikuzote Gary alileta chakula chake cha mchana kazini.,Leo Gary hakuweza kupata sanduku lake la chakula cha mchana.,Alifikiri kwamba angenunua kitu fulani kutoka kwenye mashine ya kazi.,"Gary alipokula chakula chake cha mchana, aligundua kwamba mashine hiyo ilikuwa imeharibika.",Kisha Gary akanunua kitu fulani kutoka kwenye mashine ya kununua vitu kazini.,Gary alihuzunika sana na akawa na njaa.,2
1306,Jake alikuwa anajaribu kulala.,Alikuwa na mtihani muhimu kesho.,Alitembea-tembea kitandani mwake usiku kucha.,Alijaribu kunywa glasi kubwa ya maziwa ya joto.,Jake alilala baada ya kunywa maziwa.,Kisha Jake akanywa kikombe cha kahawa ili asilale.,1
1307,Siku moja nilikuwa nikitembea katika bustani.,Nilimwona mwanamume mmoja akiwa ameketi peke yake.,Nilimwendea na kumwuliza hali yake.,Aliniambia jinsi alivyokuwa mgonjwa sana na mwenye huzuni.,Nilimsikiliza na kumwambia kwamba natumaini atahisi vizuri.,Niliamua kusikiliza iPod yangu.,1
1308,Joe alipendezwa na nadharia ya Einstein ya Uhusiano wa Kijumla.,Alitazama sinema kadhaa za habari kuhusu Einstein.,"Kisha, akasoma kitabu kuhusu Theory of Relativity.",Joe alijifunza mengi kuhusu mafanikio ya kisayansi ya Einstein.,Alisubiri kwa hamu kuanza masomo yake ya fizikia ya hali ya juu.,Joe alizoeza kupiga mpira wake na akajiunga na timu ya soka.,1
1309,Bonnie alihitaji kazi mpya.,Alichunguza sehemu ya kazi ya waajiri ya gazeti hilo.,Alipata nafasi ya kazi ya kuwa mlezi.,Alipiga simu kwenye nambari iliyoorodheshwa ili kupanga mahojiano.,Bonnie alipiga simu kusema hakutaka mahojiano.,Hatimaye Bonnie alipata kazi hiyo.,2
1310,Amy alikuwa akicheza katika ua wa nyuma pamoja na rafiki zake.,Ghafula aliona nyoka mdogo akiruka kwenye mkono wake!,"Alipiga kelele na kukimbia, lakini nyoka huyo alimuma mkono!",Amy aliogopa sana na mara moja akapigia simu gari la wagonjwa.,Ambulensi ilimpeleka kwenye chumba cha kuhifadhia maiti ili afe.,Ambulensi ilitibu baiskeli yake ya nyoka.,2
1311,Jerry aliwaambia marafiki wake wote kwamba alikuwa akifanya mbio za marathon.,Baadhi yao walimfadhili.,Kwa kweli hakujitayarisha kamwe kwa ajili ya hilo.,Alikuwa na hofu siku ya tukio hilo.,"Jerry alijaribu kukimbia mbio za marathon lakini akaanguka haraka,",Jerry alishinda mbio za masafa marefu.,1
1312,Dave alipenda sana kuwa nje.,Siku moja aliamua kwenda matembezi.,"Alipokuwa akitembea kwenye njia, alisikia sauti ya mtu akipunga.",Kulia kwake chini kulikuwa na nyoka mwenye mdundo!,Dave alirudi nyuma polepole.,Dave alipiga picha za miti mirefu.,1
1313,Sikuzote Logan alipenda kuwa nje.,"Siku moja, Logan alipokuwa akicheza nje na mbwa wake, aliumwa na nyuki.",Alilia kwa uchungu na kukimbia nyumbani.,Mama ya Logan aliweka barafu kwenye ule mtego mpaka ulipoamka.,Kisha akaenda tena nje kucheza na mbwa.,Hakuwakaribia vipepeo tena kamwe.,1
1314,Skip alikuwa akipata maksi mbaya zaidi na zaidi shuleni.,Wazazi wake walifikiria kumpatia mwalimu wa kumfundisha.,"Hata hivyo, waligundua kwamba Skip alikuwa akipapasa macho sana.",Waligundua kwamba alihitaji miwani wala si mwalimu wa kumfundisha.,Wazazi wa Skip waliamua kutompa miwani.,Skip alipata miwani na akafanya maendeleo katika darasa.,2
1315,Familia ya Rae ilikula chakula cha mchana Jumapili.,Ndugu ya Rae alitapika kinywaji chake kimakosa.,Baba wa kambo wa Rae alipiga kelele na kutupa sahani yake kotekote chumbani.,Rae alitazama sahani ikiteketea vipande milioni.,Rae alienda kuchukua mswaki.,Rae alimwuliza ndugu yake jina la fundi-maji wake.,1
1316,Gina na rafiki yake Lisa walikuwa wakisikiliza muziki katika karakana.,Gina alitumaini kwamba rafiki zake wengine wangekuja na kujiunga nao.,"Aliwaita, lakini hakuna aliyejibu.",Wasichana hao waliamua kucheza dansi ili kuondoa uchovu wao.,"Hata hivyo, wote walifurahia.",Gina na rafiki zake walizima muziki kwa sababu ulikuwa wenye kuchosha.,1
1317,Watoto walifurahia sana Krismasi.,Wamekuwa wazuri mwaka mzima.,Walimtuma barua Santa.,Baba Krismasi alijibu kwa barua.,"Waliweka barua hizo katika fremu na kuzihifadhi kwa miaka mingi,",Barua hiyo ilisema kwamba hawangepata zawadi.,1
1318,Nilikuwa na hisia mbaya.,Nilipanga kukutana na daktari.,Nilienda kumwona daktari.,Alifanya uchunguzi fulani.,Niligundua kwamba nilikuwa na homa.,Nilimwambia daktari kwamba sihitaji huduma zake.,1
1319,Shule ya Christian ilikuwa ikianza majaribio ya mpira wa miguu.,Christian aliamua kujaribu kujiunga na timu hiyo.,Alifanya mazoezi kila siku.,Alijaribu kuingia katika timu.,Mkristo anachukia mpira wa miguu.,Christian alijiunga na timu.,2
1320,Tim na Gina wote wawili walichukia kuosha vyombo.,Kila mmoja wao alibadili juma la kufanya hivyo.,Juma lililopita Gina hakuweza kupata yake.,Alikuwa akifanya kazi kwa saa nyingi zaidi ya kawaida.,Gina alifurahi sana.,Tim alimwosha Gina vyombo ili awe mwenye fadhili.,2
1321,Timmy alimwomba mama yake mnyama-kipenzi.,Alimwambia kwamba hana pesa za kumnunulia.,Timmy alihuzunika lakini alielewa kile ambacho mama yake alisema.,"Siku iliyofuata, Timmy alipata kasa katika kijito.",Timmy alimwuliza mama yake kama angeweza kumlea huyo kama mnyama-kipenzi badala yake.,Familia ya Timmy ilikuwa na mchuzi wa kasa.,1
1322,Jen alimpeleka paka wake Lee kwa daktari wa wanyama ili apimwe.,"Daktari wa wanyama, Daktari Mike, alipata fleas tatu juu ya Lee.",Daktari Mike alipendekeza kwamba Jen anywe maji yaliyotiwa chawa.,Jen alikataa kwa sababu hakutaka Lee anyunyizwe kemikali.,Jen aliona kwamba tatizo la Lee la kunguni liliendelea kuongezeka haraka.,Daktari wa wanyama alipendekeza koleo la kutu kwa mbwa-mwitu wa Jen anayeitwa mchungaji wa Ujerumani.,1
1323,Mish alipokea ujumbe ukimwambia anaweza kuondoka sasa.,"Alikimbia haraka hadi kwenye gari lake, akiwa na funguo mkononi.","Alijua kwamba hakuwa na muda mwingi, kwa hiyo akaendesha gari kwa kasi.","Alipofika kwenye kituo cha gari-moshi, aliangalia saa yake.",Alikuwa na wakati wa kutosha tu wa kufika kwenye gari-moshi.,Aligeuka na kuendesha gari kurudi nyumbani.,1
1324,Gina alikuwa akitafuta simu yake katika gari la baba yake.,Alikuwa na hakika kwamba ingekuwa hapo.,Lakini baada ya kuangalia kila mahali hakuweza kuona.,Alikimbia ndani ya nyumba na kuchukua taa ya mkononi.,Gina alipata simu yake.,Gina alienda kulala.,1
1325,Sarah alikuwa na mkutano wa mahojiano ya kazi.,Alivaa suti yake nzuri ya suruali na kuelekea kwenye mahojiano.,"Alipokuwa akihudhuria mahojiano, Sarah aliona kwamba soksi zake zilikuwa zimekimbia.",Alikazia fikira sana kasoro hiyo hivi kwamba alijibu kwa sauti ya chini tu.,"Kwa sababu ya majibu yake, Sarah hakupata kazi hiyo.",Sarah alipata kazi hiyo na akapongezwa kwa sababu ya sauti yake nzuri.,1
1326,Linda na rafiki yake walikuwa na njaa.,Alitaka kula tacos.,Alitaka kula samaki.,"Wote wawili walihisi kuwa na nguvu, na hawakuweza kuamua kile cha kula kati yao.",Linda na rafiki yake wa kiume walipata vyote viwili.,Linda na rafiki yake hawakutaka kula.,1
1327,Morris anajinunulia ubao wa kuteleza ili aendelee kuwa hai.,Analeta ubao wa kuteleza kwenye bustani kwa siku ya skateboarding.,Anaona kwamba yeye ni mzee sana kuliko watu wengine walioko huko.,"Hata hivyo, wanamkaribisha, na hawaonekani kuwa na wasiwasi kuhusu umri wake.",Morris alionewa kila siku kwenye uwanja wa kuteleza kwenye barafu.,Wachezaji wadogo walimfundisha Morris mbinu nyingi.,2
1328,Ron alipenda kunywa bia nyingi.,Baba yake na mama yake walikuwa walevi.,Ron aliamua kwamba ingekuwa bora asiendelee kunywa.,Hatimaye aliacha baada ya miezi 6.,Ron alijivunia uamuzi aliofanya.,"Hata hivyo, Ron bado alienda kunywa pamoja na marafiki wake.",1
1329,Jane alitaka nywele ndefu.,Kwa hiyo aliiacha ikue kwa miezi mingi.,Lakini ikawa vigumu kuitunza.,"Na wakati wa majira ya joto, nywele ndefu zilifanya awe na joto sana.",Jane aliamua kukata nywele zake fupi kwa ajili ya majira ya joto.,Jane alipenda nywele zake ndefu na akaziruhusu ziongezeke.,1
1330,Alex aliamka akiwa na mwangaza mkali wa jua.,Aliangalia saa yake ya kengele.,Alitambua kwamba alilala usingizi!,Alex aliruka kutoka kitandani.,Alichelewa kwenda shuleni.,Alirudi kulala.,1
1331,Nilikuwa nikila chakula cha mchana pamoja na marafiki katika mahali fulani.,Niliomba Coke.,Waliniambia walikuwa na bidhaa za Pepsi tu.,Walinitaka nione kama ninaweza kufanya hivyo.,Nikasema ninaweza kufanya hivyo.,Niliomba Coke tena.,1
1332,Carl alikuwa Florida na kufurahia siku katika nyumba yake.,Alikuwa akitazama televisheni na ghafla onyo likajitokeza.,Tahadhari hiyo huwaonya wakazi kwamba kuna uwezekano wa kutokea tsunami.,Carl aliogopa na kuanza kuhama.,Carl aliweza kufika mahali pa kujificha kabla ya dhoruba kuanza.,Alibadili maoni yake na kuanza tena kutazama televisheni.,1
1333,Tuliamka asubuhi hii kwa theluji nyepesi kuanguka.,Tunafurahi kwamba shule imefutwa kwa siku hii.,Kila mtu alienda nje kucheza kwenye theluji.,Tulijenga mtu wa theluji na kutumia karoti kama pua.,Tulikuwa na siku ya kuchosha.,Tulipata mawe ya kutumia kwa macho yake na mdomo.,2
1334,Mjusi alikuwa amekuwa akitembelea bustani ya Joe.,Ingeweza kufika mita chache kutoka kwa Joe kisha ikimbilie mbali.,Joe alikuwa akijaribu kumfanya achukue karanga kutoka mkononi mwake.,Siku moja squirrel hatimaye alifanya.,Joe alifadhaika sana.,Joe alikuwa na furaha.,2
1335,Arnold alinunua televisheni mpya.,Alilipa pesa taslimu.,"Baada ya majuma machache, hakufanya kazi tena.",Alijaribu kurudisha pesa hizo lakini risiti yake ilikuwa imepotea.,Arnold hakuruhusiwa kurudisha televisheni.,Arnold aliendelea na kupenda televisheni yake.,1
1336,Eric alikuwa na umri wa siku moja tu.,Lakini tayari alikuwa na tatizo la kunywa.,Eric aliamka na kupiga mayowe kwenye baa iliyokuwa karibu zaidi.,"Akiwa amelala nusu, alipanda gari lake na kuelekea mahali hapo.","Muda si muda, alikuwa amelewa na kuzimia kwenye baa.","Eric alifurahia sana uwanja huo mpya wa kuchezea mpira wa magongo, aliona.",1
1337,Ellie alikuwa akicheza dansi kwa bidii kama alivyoweza katika klabu mpya.,Ghafla yeye aligundua yeye waliona upepo kawaida.,Mshono wa suruali yake uliokuwa nyuma ulikuwa umeraruka kabisa.,Aliondoka haraka kwenye uwanja wa kucheza dansi.,Ellie aliendelea kucheza dansi.,Ellie alilazimika kutafuta jozi mpya ya suruali haraka.,2
1338,Nilipokuwa nikiendesha gari kurudi nyumbani kutoka kazini siku nyingine nikalipuka.,Kulikuwa na mvua na baridi.,Ningeweza kupiga simu kwa kampuni ya kukokota gari lakini nikaamua kutofanya hivyo.,"Badala yake, nilibadili tairi mwenyewe.",Nilikuwa na huzuni lakini nikaokoa tani.,Nilihuzunika kwamba alikuwa na furaha.,1
1339,Niliona kwamba viatu vyangu vilikuwa vimeinama sana.,Nilitoka na kununua viatu vipya.,Nilijaribu kuwavunja ndani ya muda.,Bado walionekana kuwa wagumu sana kwangu.,Viatu hivyo vilinifanya niwe na matundu.,Nilicheza tenisi kwa furaha nikiwa nimevaa viatu vyangu vipya visivyofaa.,1
1340,Marcus alikuwa tu anaanza somo lake la kwanza la kuruka.,Alikuwa akijifunza kuendesha ndege ndogo za abiria.,Alikuwa na wasiwasi wa kupaa angani.,Mfunzi wake alimsaidia kuondoka uwanja wa ndege.,Marcus aliamua kujifunza jinsi ya kuendesha ndege.,Marcus alitulia mara tu walipokuwa hewani.,2
1341,Larry ameamua kuwasaidia marafiki wake kujiandaa kwa ajili ya sherehe.,Anahitaji kuleta saladi kwenye sherehe.,"Larry anakata nyanya, saladi, na mboga nyingine kwa ajili ya saladi.","Anapomaliza, anafurahi sana.",Larry alifurahi kwamba angeweza kuchangia katika sherehe hiyo.,Larry aliamua kukaa nyumbani kutoka kwenye karamu.,1
1342,Sarah hakuwa amewahi kusafiri kwa mashua.,Leo mama yake alimpeleka kwenye bandari kwa safari yake ya kwanza kabisa ya mashua.,Sarah alifurahi sana.,Alitembea kwenye mashua na kusikia injini ikinguruma.,Ilikuwa safari ndefu sana kwa gari.,Alipenda kila dakika ya tukio hilo.,2
1343,Neil alitaka kuona mahali pa kihistoria katika safari yake ya kwenda London.,Alienda kwenye gereza la zamani kwa basi.,Liliitwa Mnara wa London.,Neil alijifunza historia ya mnara huo wenye kuvutia.,Alikuwa na siku ya kuchosha.,Alivutiwa sana.,2
1344,Nilinunua kiendeshi cha kuhifadhi nakala ya iPhone ya mke wangu.,Alikuwa akipoteza nafasi kwenye simu yake.,"Ana picha 1,200 kwenye simu yake.","Nilijaribu kuhifadhi picha zake kwenye kiendeshi, lakini nilishindwa.",Mke wangu aliandaa chakula cha jioni.,Kulikuwa na picha nyingi sana za kupakia.,2
1345,Mke wa Doug alikuwa na hasira naye.,"Ili kumwomba msamaha, aliamua kumnunulia betri mpya ya gari.",Aliibadilisha na kuhakikisha kwamba gari lake linafanya kazi vizuri.,Alithamini tendo hilo.,Mke wa Doug alimbusu.,Mke wa Doug alikasirika.,1
1346,Grace alipenda kumchezea yule mwalimu.,Mbinu yake ya kupenda ilikuwa kuficha chokaa yote kutoka kwa mwalimu.,"Siku moja alipokuwa akificha chokaa, mwalimu alimkuta Grace.",Alifukuzwa shuleni kwa majuma mawili.,Grace hakukosa kwenda shuleni mwaka huo wote.,Grace aliamua kuacha kucheza kamari shuleni.,2
1347,Mama ya Jane aliandaa keki nzuri sana ya apple.,Sikuzote Jane alitaka kupata kichocheo hicho lakini mama yake hakutaka kumpa.,"Krismasi moja, alimwuliza tena kuhusu kichocheo hicho.",Mama ya Jane aliamua kwamba angempa kichocheo hicho.,Jane alifurahi sana kupata kichocheo hicho.,Jane hakupenda kuoka mikate.,1
1348,Mark alifungua mlango wa nyuma wa mkahawa na kutembea nje.,Ilikuwa saa ya kuondoa takataka.,"Alipokuwa akielekea katikati ya mahali pa kutupia takataka, aliona ndege wengi wakila takataka.",Alikuwa na njaa kabla hivyo alijua kila kitu lazima kula.,Mark aliwachukia wanyama.,Aliwahurumia ndege hao.,2
1349,Usiku uliopita tulitaka kuagiza pizza.,Nusu yetu tulitaka pepperoni.,Nusu nyingine walitaka sausage.,Nilifanya uamuzi.,Tuliagiza pizza yenye viungo tofauti kwa kila nusu.,Nilipendekeza tuchague sinema tofauti.,1
1350,Simon aliona lori la kuhamisha vitu mbele ya nyumba ya jirani.,Familia hiyo ilikuwa na binti tineja na Simon alivutiwa naye.,Alithubutu kuja na kujitambulisha.,Alikuwa mwenye haya lakini mwenye urafiki na mwenye kupendezwa vya kutosha kumtia moyo.,Alitumia siku nzima pamoja naye.,Alimfokea na kwenda nyumbani.,1
1351,Johnny alikuwa katika timu ya Ligi ya Vijana ya eneo lao.,"Jumamosi moja, timu yake ilikuwa na mchezo muhimu sana.",Wazazi wake waliweza kuhudhuria.,Timu ya Johnny ilishinda mchezo.,Johnny alihisi kwamba alikuwa amewavunja moyo wazazi wake.,Johnny alifurahi sana.,2
1352,Ben alikuwa amechelewa kwenda darasani.,Mwalimu wake alimfokea.,Alirudi nyumbani baadaye siku iliyofuata.,Mwalimu wake aliwaandikia wazazi wake barua.,Sasa mama ya Ben atamwamsha nusu saa mapema.,Ben anavunja saa yake ya kuamsha na kununua kuku.,1
1353,Ally alitamani mpenzi wake amchagulie pete maridadi.,Aliacha vipeperushi vya duka la vito kwenye kaunta.,"Kisha, aliweka duara kwenye magazeti.",Hata aliwataja kwa sauti kubwa katika mazungumzo ya simu.,Ally hakutarajia kuolewa.,Ally alikuwa mwenye busara sana.,1
1354,Nilikuwa na msisimko sana jana kwamba Usher ilitoa wimbo mpya.,Niliinunua mara moja.,"Niliposikiliza wimbo huo, nilivutiwa sana.",Mara moja niliiweka kwenye simu yangu.,Nilichukia wimbo huo mpya.,Nilisikiliza wimbo huo siku nzima.,2
1355,Kundi jipya lilitaka wimbo wao upate umaarufu upesi.,Waliwalipa rushwa wanamuziki kadhaa wa redio ili wacheze wimbo wao wote kwa wakati mmoja.,"Watu walipounganisha redio, wimbo uleule ulichezwa katika vituo vyote.",Walipata mafanikio makubwa sana kwa usiku mmoja.,Hilo liliwatia moyo.,Walifurahi sana kujulikana na watu.,2
1356,Annie alikuwa mwanasarakasi bora zaidi darasani.,Alipata tuzo nyingi na alishindana sana.,Siku moja baada ya mashindano alikumbuka kazi ya shule iliyokuwa imechelewa.,Mwalimu wake hakumruhusu afanye kazi za shule.,Alifurahi sana na mwalimu huyo.,Alianguka darasa.,2
1357,Patricia alivutiwa sana mara tu alipotazama ndani ya darubini.,Hakuamini kwamba kuna ulimwengu mwingine ambao hangeweza kuuona.,Mara moja alijua kwamba angekuwa mwanabiolojia.,"Miaka 8 iliyofuata, alisoma sayansi shuleni na chuoni.",Patricia alitambua kwamba alikuwa amefanya kosa kubwa.,Hatimaye Patricia akawa mwanabiolojia.,2
1358,Lily hakufurahia michezo kamwe.,Wakati wa kiangazi alitazama kombe la dunia la wanawake pamoja na familia yake.,Alichochewa na akaamua kujiunga na timu ya mpira wa miguu.,Timu ilikuwa imecheza kwa muda na alikuwa nyuma.,Alikuwa mchezaji bora.,Hatimaye alipata nafuu.,2
1359,Marisse alienda kwenye mnada ili kutafuta vitu fulani.,"Walipomtafuta kwenye dawati la kuandikishia magari, walimwuliza kuhusu kadi yake ya mkopo.","Badala yake, alitoa pesa na kuzitumia kama amana.",Aliendelea kutoa zabuni ya kuuza makabati kadhaa ya kuhifadhi na kushinda mawili.,Marissa aliwachukua wale watoto wawili nyumbani.,"Kwa kusikitisha, zote mbili zilikuwa zimejaa vitu visivyofaa.",2
1360,"Mwaka mmoja, Jessica alienda kwenye kambi ya kiangazi.",Alipata wakati mzuri.,"Mwaka uliofuata, alikuwa mzee sana asiweze kuhudhuria kambi hiyo.","Hata hivyo, alikuwa na umri wa kutosha kufanya kazi huko.",Alifurahi sana kuanza kazi katika kambi hiyo.,Hakutaka kuhusika na kambi hiyo.,1
1361,Gina alipokea simu yake kutoka kwa mwalimu.,Alikuwa ameiweka siku 2,Mama yake alianza kuwa na shaka.,Sasa angeweza kuweka siri kwamba ilichukuliwa.,Gina alitupa simu hiyo.,Mama ya Gina hakujua kamwe kwamba simu yake ilichukuliwa.,2
1362,Meg hakuweza kupata vipuli vyake vya dhahabu alivyovipenda.,Alikuwa anaanza kushuku kwamba yule msichana mpya alikuwa ameiba nguo hizo!,Mume wake alimshauri atafute nyumba hiyo kwa uangalifu zaidi.,Meg alitambua kwamba labda walikuwa wamepigwa pasi kwa makosa!,Meg hakujua wangeweza kuwa wapi.,Meg alichunguza utupu na kisha akawakuta.,2
1363,Marcy alijiuliza kuhusu watoto.,Alikuwa katika jikoni na hakuwa na kusikia yao katika muda.,"Kwa kawaida, wakati watoto walikuwa kimya, walikuwa wakiingia katika kitu.",Marcy alitazama katika vyumba vya kulala na hakuwaona.,Aliwapata katika chumba cha kulala wakisoma na akahisi ametulia.,Watoto walikuwa jikoni wakila chakula cha mchana.,1
1364,Mama ya Ori alimtuma sokoni.,Alimshauri akumbuke mayai ya kahawia.,Lakini Ori hakuweza kuwapata sokoni.,Ilimbidi achunguze maduka matatu tofauti.,Mwishowe aliamua kununua mayai meupe badala yake.,Maduka yote aliyoenda hayakuwa na aiskrimu.,1
1365,"Juma moja kabla ya Krismasi, Abby na familia yake walikutana pamoja.",Walienda kwenye makao ya wazee ya mahali hapo wakiwa wamevaa kofia za Baba Krismasi.,"Walienda chumba kwa chumba, wakiimba nyimbo za Krismasi.",Baadhi ya wagonjwa waliimba pamoja nao.,Wote walikuwa na wakati wa kukumbukwa sana pamoja.,Kila mtu alikuwa na huzuni na hasira.,1
1366,Maggie na wanadarasa wenzake walienda kwenye bustani ya wanyama kwa ajili ya safari yao ya shuleni.,"Waliona nyani, gorilla na panda kwanza.","Baada ya hapo, waliona nyoka na nge!",Hata waliwalisha baadhi ya wanyama wachanga.,Maggie hajawahi kuona panda.,Maggie alipenda safari yake ya kwenda kwenye bustani ya wanyama.,2
1367,Vianna alikuwa mwanafunzi wa chuo kikuu wa wakati wote.,Hakuwa na kazi na alihitaji pesa.,Alitumia Intaneti kutafuta njia za kupata pesa akiwa nyumbani.,Alipata tovuti inayoitwa Amazon Turk na akaanza kufanya kazi kutoka hapo.,Sasa Vianna anafanya kazi kila siku.,Vianna aliacha kufanya kazi.,1
1368,Kila mtu katika familia yangu alikutana pamoja kwa ajili ya Sikukuu ya Shukrani.,"Ilikuwa safari ndefu kwa wengi, lakini walifanikiwa.",Sote tuliketi pamoja na kula chakula cha jioni.,"Baada ya chakula cha jioni, tulimtembelea na kuzungumza naye.",Tulikuwa na wakati mzuri.,Hatimaye sote hatukuweza kuacha kubishana.,1
1369,Jim alilalamika kwamba mke wake hakuwahi kuosha vyombo.,Kisha alilalamika kwamba Jim hakuwahi kupika chakula cha jioni.,Siku iliyofuata waliamua kubadilishana majukumu yao.,Chakula kilikuwa kibaya na vyombo havikuoshwa vizuri vya kutosha.,Wote wawili waliamua kurudi kwenye majukumu yao ya awali.,Waliamua kwamba wangeendelea kuwa hivyo milele.,1
1370,Lina ana watoto wawili.,Lina alikuwa akisafisha vyumba vyao na kugundua droo zao zilikuwa zimejaa vitu.,Alianza kuchagua nguo.,Lina alikuwa na rundo kubwa la nguo ambazo zilikuwa ndogo sana kwa watoto wake.,Lina aliwafanya watoto wake wavae nguo kutoka kwa rundo hilo.,Lina alitoa nguo hizo kwa ajili ya kazi ya upendo.,2
1371,Anna alitaka kinywaji cha mchanganyiko wa ndizi.,Duka lake la barafu halikuwa na ladha hiyo.,Alienda nyumbani na kuchukua blender yake.,Kisha akaongeza ndizi zake mwenyewe na aiskrimu.,Anna alifikiri kwamba kinywaji hicho cha chokoleti kilikuwa na ladha mbaya sana.,Anna alihisi kwamba kinywaji chake chenye maziwa kilikuwa kitamu vilevile.,2
1372,Niliingia ndani ya gari langu na kufunga mlango.,Niliwasha injini na kuanza kuendesha gari.,Nilikuwa nikienda kwenye kituo cha mafuta.,Ilikuwa wakati wa chakula cha mchana na nilikuwa nimeanza kupata njaa.,Niliamua kununua chips kwenye kituo cha mafuta.,Niliamua kutokula tena kamwe.,1
1373,Hivi karibuni Tommy alipata nafasi katika timu ya mjadala wa shule yake.,Walikuwa na mjadala usiku wa leo.,Alikuwa na wasiwasi sana.,"Alipofika, shule nzima ilikuwa ikitazama.",Tommy alianza kucheza gitaa.,Tommy alifanikiwa licha ya wasiwasi wake.,2
1374,Jill alikuwa mwanafunzi wa shule ya sekondari.,Aliogopa kwenda darasani.,"Siku moja, aliamua kuacha shule.",Wazazi wake waligundua jambo hilo siku iliyofuata.,Wazazi wa Jill walimkemea kwa kukosa kwenda shuleni.,Wazazi wa Jill walimpeleka kwenye Disney World.,1
1375,Alex alikuwa na kichefuchefu.,Alikasirika sana hivi kwamba alitafuta dalili zake kwenye Intaneti.,Matokeo ya uchunguzi huo yalimsadikisha kwamba alikuwa na ugonjwa mbaya sana.,Alipanga kukutana na daktari wake haraka.,Alex hakwenda kwa daktari.,Alex aligundua kwamba alikuwa na kiwango cha chini cha sukari katika damu.,2
1376,Chris alienda kununua gari jipya.,"Alipokuwa katika eneo hilo, aliona magari mengi lakini hakuna gari alilopenda.",Alikuwa karibu kuondoka alipoona hilo.,"Gari hilo jekundu lenye kung'aa lilikuwa mbele yake, likimsihi alinunue.",Chris alinunua gari nyekundu.,Chris alinunua pikipiki.,1
1377,Katika sherehe siku ya Ijumaa kila mtu aliamua kucheza viti vya muziki.,Mchezo huo ulihusisha watu wengi.,Hatimaye idadi hiyo ilipungua hadi kuwa mbili.,Walikuwa wasichana wawili.,Msichana mrefu mwenye nywele za kahawia alishinda mchezo.,Wasichana hao walikimbia mbio za masafa marefu.,1
1378,Henry alitaka kucheza mchezo wa kuwinda hazina kwa ajili ya sherehe ya siku ya kuzaliwa ya mwana wake.,Orodha ya vitu vya kuokoa iliundwa kwanza.,Aliomba msaada kutoka kwa majirani na wafanyabiashara wa karibu.,Baada ya kuweka vitu mahali pafaapo alipaswa kuunda madokezo.,Henry aliamua kutoshiriki katika uwindaji huo.,Watoto walipenda uwindaji hazina.,2
1379,Jake alipata ugumu wa kupata marafiki katika shule yake mpya.,Alikuwa na hali ya kujidharau na alihisi kwamba hakustahili kuwa na marafiki.,Siku moja alikutana na John ambaye alihisi vivyo hivyo.,"Muda si muda, John na Jake wakawa marafiki wa karibu.",Wote wawili wakawa na uhakika zaidi na pia wakawa na marafiki wengi zaidi.,Jambo hilo lilimkasirisha sana Jake.,1
1380,Sean alizaliwa katika familia ya wahamiaji wa Ireland.,Sikuzote alijivunia urithi wake wa Ireland.,"Familia yake ilifuata desturi za Ireland, wakala vyakula vya Ireland, na kutazama michezo ya Ireland.",Sean aliweka pesa akiba na kulipia safari ya kwenda Ireland.,Alifurahi sana alipofika Ireland.,Sean alitumia akiba yake kununua ubao mpya wa kuteleza kwenye theluji.,1
