,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1219,Carl liittyi armeijaan heti lukion jälkeen.,"Hän allekirjoitti lyhyen sopimuksen, joka sai hänet etulinjaan.",Hänen paras ystävänsä tapettiin hänen silmiensä edessä.,Carlista tuli vieraaksi onnellisuus.,"Carl oli parhaan ystävänsä kanssa, kun he tulivat kotiin.",Carl joutui terapiaan traumaattisen stressin takia.,2
1220,"Eddie piti siitä, kun ihmiset käyttivät metallinpaljastinta rannalla.",Hän tarkkaili yhtä miestä jonkin aikaa.,"Oli kulunut yli tunti, eikä mies ollut löytänyt mitään.",Eddie hautasi salaa kolikkopassan hiekkaan.,Valitettavasti mies ei löytänyt mitään sinä päivänä.,Ja katsoin miehen onnellisena.,2
1221,"Kun tapasin Janice'n, hän ei osannut murtaa pähkinää.","En voinut uskoa, että hän oli päässyt näin pitkälle ilman taitojaan.",Tarjosin opettamaan hänelle monia menetelmiä pähkinöiden murtamiseen.,Hän suostui.,Janice ei halunnut oppia murtamaan pähkinöitä.,Janice on nyt pähkinäleivän asiantuntija.,2
1222,Amy käveli yksin kotiin lentopallon harjoittelusta.,"Hän soitti ja kertoi ystävälleen Kimille, että hän oli huonoin pelaaja.","Amy tunsi itsensä luuserinä, kun sanoi sen ääneen.","Kim muistutti häntä siitä, että tämä oli hänen ensimmäinen päivänsä ja että hän parantaisi.",Ja koko kauden ajan hän parani.,Hän rakasti huonoa lentopalloa.,1
1223,"Beth oli suihkussa, kun hän kuuli kovalla äänellä oven koputusta.","Hän ei halunnut vastata ja odotti, että se häipyy.","Seuraavan kerran hän oli suihkussa, kun hän kuuli äänekkaan koputuksen uudelleen.","Mutta kun hän ryntäsi suihkusta vastaamaan, ketään ei ollut siellä.","Beth päätti, että hän kuuli asioita.",Beth oli kuuro.,1
1224,Joe opiskeli taiteita.,Hän valmistui maalausalalla.,Hän ei löytänyt töitä.,Sitten hän vastasi sanomalehden mainokseen.,Joe vihasi pizzaa.,Sitten hänet palkattiin.,2
1225,Bob otti lasinsa pöydältä.,Hän laittoi ne reppuunsa koulussa.,Hän tarvitsi niitä nähtääkseen laudan.,Tieteessä hän pukeutui niihin.,Bob nautti kiikareiden käytöstä.,Bob pystyi lukemaan kirjoituksen taulusta.,2
1226,Olin todella hermostunut ennen ensimmäistä lukion tanssiaisiani.,"Yllätyin, kun ihastukseni sanoi kyllä.","Kun saimme vihdoin tilaisuuden tanssia, astin hänen jalkaansa.",Se rikkoi itsensä.,Vein hänet iHopiin pannukakkuihin ja shakeihin.,Nyt hän ei edes puhu minulle.,2
1227,Ystäväni meni eräänä iltana etsimään rakkautta.,Hän joutui melko humalaan.,Seuraavaksi hän flirttaili homojen kanssa.,Hetken kuluttua emme enää huomanneet ystäväämme.,Ystävämme pääsi kotiin kolmelta yöllä tytön kanssa.,"Saimme selville, että ystävämme oli mennyt hiihtämään.",1
1228,Benjamin meni tänään puistoon.,Ensin hän roikkui ylösalaisin.,Sen jälkeen hän liukui alas liukumatkalle.,Sitten äiti työnsi hänet keinulle ja hän meni todella korkealle.,Benjamin ei pitänyt puistosta.,Benjamin oli hauska ja lähti sitten puistosta.,2
1229,Megan ja minä kävelimme koulusta kotiin lähellä ruuhkaista katua.,Näin kolme sinistä autoa kulkevan ohitse.,Päätimme laskea siniset autot.,Megan ja minä istuimme jalkakäytävällä koko iltapäivän.,Laskimme autot ja menimme kotiin.,Sitten istuimme alas ja aloimme laskea autoja.,1
1230,Kelly päätti pitää juhlat.,"Hänen vanhempansa olivat lähdössä pois, joten hän päätti hankkia lapsen.",Hän kutsui kaikki ystävänsä.,Heillä oli hauskaa siellä.,"Kellylla oli neurologinen häiriö, joka piti hänet pyörätuolissa.","Kelly siivosi ajoissa, eikä vanhemmat koskaan saaneet tietää.",2
1231,"James tajuaa eräänä iltapäivänä, ettei ole lähtenyt kotoaan koko päivänä.",Hän päättää lähteä juoksemaan puistoon.,Hän juoksi pitkän ajan järven ympäri paikallisessa puistossaan.,"Kun hän tulee kotiin, hän on väsynyt mutta tyytyväinen.",James päättää olla lähtemättä talosta enää koskaan.,"James on iloinen, että hän päätti paeta.",2
1232,"Lars tajuaa, että hänen kannellaan on kerääntynyt paljon lunta.","Hän päättää, että hänen pitäisi lapioida vähän lunta.","Lars työskentelee koko iltapäivän, kunnes lumi on poistettu.","Kun hän on valmis, hän menee sisälle suihkuun.",Hän tuntee tyydytystä.,"Kun hän tulee suihkusta, hän lapioittaa hänen kannettaan.",1
1233,Matt epäili vaimonsa Ginnyn olevan suhteessa.,Hän alkoi lukea hänen sähköposteja.,"Hän löysi sähköposteja, jotka olivat toiselta mieheltä.","Kun hän luki ne, hän näki, että hänen epäilyksensä olivat oikeita.",Matt alkoi nauraa.,Matt oli hyvin vihainen.,2
1234,Mike pelasi ennen raketipalloa Perryn kanssa.,He varaisivat kortin pari kertaa viikossa.,Mutta kerran Mike löi Perryn vahingossa takaraivoon.,Perry ei ollut siitä kovin iloinen.,Mike joutui pyytämään anteeksi.,Mike ja Perry menivät naimisiin.,1
1235,Sydneyn piti pestä pyykit.,Hän lajitteli likaiset vaatteensa värien mukaan.,Hän heitti ensimmäisen lastan pesukoneeseen.,Hän lisäsi pesuainetta ja pehmentäjää.,Hän päätti mennä elokuviin.,"Hän jatkoi tätä, kunnes pyykit oli pestu.",2
1236,"Hurrikaani oli tulossa, ja meidän piti evakuoida.",Pakkasimme tarvitsemamme ja lähdimme toiselle puolelle saarta.,Odotimme myrskyn läpi siellä perheen kanssa.,"Kun se oli ohi, pakkasimme tavaramme ja menimme kotiin.","Löysimme talomme pystyssä, mutta sotkuisena.",Päätimme mennä uimaan rannalle.,1
1237,Tom puri Snickersin baariin ja tunsi iskevän kivun.,Pieni kivi sen sisällä - sai yhden hänen hampaistaan rikkiväksi!,Hän kiirehti hammaslääkärille.,"He näkivät hänet heti, koska se oli hätätapaus.",Hammaslääkäri korjasi hänen hampaansa.,Tomilla oli niin hauskaa sinä päivänä.,1
1238,"Rufus herää ja huomaa, että hänen hattunsa on poissa.","Ensin hän ei muista, missä se voisi olla.","Hän tajusi viimein, että hän käytti sitä baarissa eilen.",Rufus palaa baariin hakemaan hattuaan.,"Rufus on helpottunut, kun löytää salkunsa baarissa.",Hän näkee hattunsa roikkumassa hirvenparvekkeessa baarin takana.,2
1239,Alexia oli innoissaan uudesta koirasta.,Hän oli halunnut uuden koiran jo kauan.,Lopulta hänen vanhempansa suostuivat hankkimaan hänelle sellaisen.,Hänet ajettiin ydinpisteelle hakemaan niitä.,Alexia rakastui koirankoteloon.,"Alexia itki, koska halusi kissan.",1
1240,Dan halusi löytää täydellisen lahjan äitinsä syntymäpäivälle.,Hän kävi ostoksilla tuntikausia eikä löytänyt mitään.,Hän tuli kotiin pettyneenä ja ilman lahjaa.,"Äiti näki hänen kasvonsa ja kysyi, mikä häntä vaivaa.","Dan selitti tilanteen, eikä hänen äitinsä ollut järkyttynyt.","Dan huusi äidilleen, koska hän oli valikoiva.",1
1241,Bill oli köyhä.,Billillä oli minimipalkkainen työ.,Hän pystyi tuskin maksamaan laskuja.,Bill päätti hankkia tietotekniikan tutkinnon.,Bill alkoi tienata paljon paremmin.,Bill tieni vähemmän rahaa tietokone- tiedemiehenä kuin aikaisemmin.,1
1242,Jane rakasti uusia korkokengäitään.,Hän halusi kuluttaa ne.,Hän käytti niitä tanssimassa klubille.,Muutamassa minuutissa hänen jalkojaan sattui liikaa.,Jane tanssi paljain jaloin ja jätti kengät laukkuun.,Jane halusi aloittaa steppauksen koulun.,1
1243,Jose on maahanmuuttaja.,Hän tuli perheineen Meksikosta.,Jose haluaa matkustaa vierailulle Meksikossa.,Hän suunnittelee huolellisesti ja ostaa tarvittavat tavarat matkalle.,"Jose, mene Meksikoon.","Jose vannoo, ettei enää koskaan mene Meksikoon.",1
1244,Hanna oli hyvin jäykkä ja joustamaton.,"Hän päätti ilmoittautua jooga- tuntiin, jotta voisi joustavammin.","Hän oli surkea jooga-oppilas, eikä parantunut kuukausiin.",Mutta hän päätti jatkaa ja yrittää.,Hannah tuli jäykemmäksi ajan myötä.,Lopulta Hanna onnistui.,2
1245,"Opettaja ilmoitti, että tulee olemaan yllättävä testi.",Oppilaat alkoivat yhdessä valittaa.,Tämä oli toinen kysely viikon sisällä.,"Kun opettaja alkoi jakaa kisoja, palohälytin soi.","Oppilaat hurrasivat, koska he olivat vapaita.","Lapset olivat vihaisia, kun heidän täytyi olla ulkona.",1
1246,"Carla oli huolissaan siitä, että hänen tyttärensä Ann oli liian ahkera.",Hän näki tyttärensä vapaan ajan häviävän uusien klubiensa kanssa.,"Kaikki tuli päätökseen, kun Ann sai kouluun D:n.","Ann lupasi työskennellä ahkerasti ja anoi, että hän saisi jäädä klubille.","Carla sanoi tyttärelleen, että hänen pitää liittyä useampaan kerhoon.","Annin äiti sanoi, että tytär voi valita yhden klubin, jos hän oppii.",2
1247,Ginan perhe oli vierailulla isoäitinsä luona Illinoisissa.,"Se oli ensimmäinen päivä, ja Gina heräsi viimeisenä.",Hän meni keittiöön aamiaiselle.,Perhe oli jo syönyt suurimman osan ruoasta.,Gina oli tyytyväinen lopputulokseen.,Gina oli surullinen ja itki.,2
1248,Jamesin syntymäpäivä oli tulossa.,Hän halusi metsästysjousen.,Hänen äitinsä osti hänelle sellaisen.,Hän unohti pyytää nuoleja jousiinsa.,Hän meni urheilulaitteiden kauppaan ostamaan luoteja.,"Hän kaiversi tikkuja, joita hän käytti ampumiseen.",2
1249,Nuori tyttö nimeltä Taylor oli aina halunnut lemmikin.,Eräänä päivänä hänen äitinsä yllätti hänet käymällä lemmikkieläinkaupassa.,He molemmat menivät kauppaan ja katselivat ympärilleen.,"Taylorilla oli vaikeuksia päättää, minkä eläimen adoptoida.",Taylor valitsi vihdoin kulman söpön kissanpennun.,Taylor päätti mennä vaatteiden ostoksille.,1
1250,Zeke järjesti halloween-bileet.,Kaikki hänen ystävänsä pukeutuivat.,"Zeke mietti, että olisiko hän vampyyri tai velho.",Sitten hän päätti käyttää pelottavampaa asu.,Zeke pukeutui kurpitsaksi.,Zeke pukeutui luurankoon.,2
1251,Janet halusi aina olla elokuvissa.,Hän sai roolin isossa elokuvassa.,Sen piti debytoida viime viikolla.,Valitettavasti se viivästyi.,Janet oli helpottunut.,Janet oli pettynyt.,2
1252,Marge rukoili Billiltä takapihalla olevaa uima-allasta.,"Lopulta hän antoi periksi, ja uima-allas asennettiin.",Marge järjesti pian viikoittaisia allasbileitä.,Eräällä juhlissa hän näki kiharat naapurin bikineissä puhumassa Billin kanssa.,Marge laittoi uuden avaimen avaimenpuoleensa.,"Marge katui, että oli laittanut altaan sinne.",2
1253,Rosie neljännes hevonen whinnied ärtyneenä.,Maatalousmies Jones ei ollut vielä tuonut hänen aamu kaura.,Hän tunsi olonsa tuhmalta ja hiiviskeli kohti omenapuutarhaa.,"Maatalousmies Jones ei tiennyt aidan alhaisesta kohdasta, mutta Rosie tiesi!",Rosie odotti kärsivällisesti Farmer Jonesia.,Rosie pääsi puutarhaan.,2
1254,"Rick oli baarissa, kun hän näki ajokortin maassa.","Hän kysyi, onko siellä ketään.",- Eikä hän halunnut jättää sitä muukalaiselle.,Hän päätti siis ajaa rekisterinpitäjän osoitteeseen.,Rick heitti ajokortin ikkunasta.,Rick antoi ajokortin kuljettajalle ja teki kuljettajan onnelliseksi.,2
1255,Aloitin ruokavalion eilen.,Söin terveellistä ruokaa koko päivän!,Näin tänään pizzapaikkaa jääkaapissa.,Tahtovoimani murtui ja söin kaikki viisi palaa.,Minua hävetti.,Olin ylpeä tahdonvoimastani.,1
1256,Sam ja hänen vaimonsa pakkasivat matkaansa.,Hän odotti tätä matkaa kovasti.,Hän oli innoissaan voidessaan viettää paljon aikaa hänen kanssaan.,He pakkasivat ja hymyilivät toisilleen.,Sam halusi päästä pois vaimostaan mahdollisimman pian.,Samilla ja hänen vaimollaan oli hauskaa yhdessä.,2
1257,Stan halusi lähteä seikkailulle Ericin kanssa.,"Mutta Ericin äiti sanoi, ettei Eric voi tulla ulos leikkimään.","Stan rukoili ja rukoili, mutta turhaan.",Eric livahti ulos talostaan ja koputti Stanin ikkunaan.,Pojat lähtivät seikkailullesa epäröimättä.,Eric nukkui ja jätti Stanin yksin.,1
1258,"Greg heitti mielellään kaiken, mitä sai käteen.",Eräänä päivänä hän heitti kiven niin kauas kuin pystyi.,Se meni naapurin ikkunasta.,"Hän pelkäsi, mutta halusi toimia oikein.","Greg kertoi naapurilleen, että se oli hän.",Greg syytti rikkinäistä ikkunaa toiselle pojalle.,1
1259,Brad meni rannalle.,Hän rakensi hiekkakylän.,Hän hyppäsi valtameren veteen.,Hän uiski pieniden kalojen kanssa.,Bradin päivä meni hyvin huonosti.,Brad meni sitten kotiin mukavan päivän jälkeen.,2
1260,Koiranpentu meni ulos leikkimään.,"Hän pyöri mudassa, joka jäi hänen turkissaan kiinni.","Kun olimme jo talossa, lähetimme hänet vessaan.",Hän hyppäsi ammeeseen kylpyyn.,Annoimme hänelle kylvyn.,"Kun olimme valmiita, koiranpentu oli täynnä muta.",1
1261,Jerry oli juuri oppinut ajamaan polkupyörällä ja oli innoissaan ajelusta.,"Hän ajoi kadulla talonsa läheltä, kun törmäsi kuoppaan.",Hänen pyöränsä pysähtyi välittömästi ja hän käänsi sen yli.,"Hän makasi siellä huutamassa apua, eikä kukaan ollut näkyvissä.",Jerryn äidin kesti 20 minuuttia löytää hänet.,Jerry ei malttanut odottaa seuraavaa pyöräilykulkuaan.,1
1262,Päätin käydä tapaamassa erästä netissä tapailemaanani.,"En ole nähnyt häntä, mutta luotan häneen.",Lentomatka kesti useita tunteja.,Hän sanoi olevansa hotellin edessä.,Nousin koneeseen ja lensin kotiin.,Kävelin sisään ja näin hänet.,2
1263,Palkkasin sosiaalisen median johtajan.,"Luulin, että ne ohjaisivat enemmän kävijöitä sivustooni.",He viettävät suurimman osan ajastaan muiden kirjoittamien viestejä lukemassa.,Liikenne laski seuraavan kuukauden aikana.,Päätin erottaa uuden sosiaalisen median johtajani.,Päätin antaa uuden sosiaalisen median johtajani palkankorotuksen.,1
1264,Samin vanhemmat olivat ulkona viikonloppuna.,Hän päätti järjestää juhlat.,Monet ihmiset tulivat.,Juhlijat tuhosivat talon.,"Samin vanhemmat olivat vihaisia, koska he eivät saaneet hauskaa.",Sam oli pahassa pulassa.,2
1265,Tänään oli ensimmäinen koulupäivä.,"Minun pitää laittaa uusi asuni, jonka äiti osti.",Sain paljon uusia ystäviä.,Suosikkiluokkaani on musiikki.,Minulla oli hauskaa koulussa.,Vihaan koulua.,1
1266,Sam osti uuden television.,Se ei käynnistynyt.,Hän painoi käynnistysnappia useita kertoja.,Jeb tuli vihdoin katsomaan.,Jeb laittoi mikroaaltouunin päälle.,Jeb laittoi television päälle ja se käynnistyi.,2
1267,Eräänä päivänä Matilda oli äärimmäisen tylsistynyt.,Hän valitsi nimen ja osoitteen puhelinluettelosta.,Hän kirjoitti typerän kirjeen tuolle satunnaiselle henkilölle.,Ja vastaanottaja kirjoitti Matillalle takaisin!,Matilda sai kirjeen veljeltään.,Matilda ei saanut enää kirjoittaa heille.,2
1268,Bill ja Teddy olivat baarissa yhdessä.,Bill huomasi kauniin tytön.,"Hän meni flirttailemaan, mutta hän ei pitänyt hänestä.",Hän oli liian humalassa puhumaan kunnolla.,Bill laski huolellisesti yhteen kahdeksannumeroisen sarakkeen.,"Bill ja Teddy puhuivat äänekkäästi siitä, kuinka ylimielisiä kauniit tytöt ovat.",2
1269,Viime yö oli pelottava.,Meillä oli tornado varoitus ja hirveitä ukkosmyrskyjä.,Valitettavasti viulinkonserttiani ei peruttu.,"Minun piti tulla, mutta esityksen aikana valot sammuivat.","Kukaan ei näyttänyt huomaavan, mitä oli tapahtunut.",Emme saaneet nähdä laulunpainojamme.,2
1270,Janey ja Lynne päättivät mennä elokuviin.,"Janie halusi nähdä komedian, mutta Lynne jännityksen.","Kun he saapuivat elokuvateatterille, he päättivät tehdä kompromissin.","He valitsivat elokuvan, jossa oli sekä koomisia että jännittäviä osia.",He päättivät mennä Vegasiin.,He olivat molemmat onnellisia.,2
1271,Oliva halusi käydä ostoksilla.,Hän päätti mennä ostarille.,Hän löysi hyvän kengänmyynnin.,Hän osti kolme paria.,Olivia päätti olla menemättä enää koskaan ostoksille.,Olivalla oli hieno shoppailupäivä.,2
1272,Muutammekin uuteen taloon.,Vanha talomme on nyt liian pieni perheellemme.,Olemme pakanneet kaikki tavaramme.,Olen innoissani uudesta kodistamme.,Inhoan ajatusta muutosta.,Toivottavasti saan valita oman makuuhuoneeni.,2
1273,Shawn heräsi ja nousi sängystä klo 08:07.,"Hän otti savukkeensa, mutta pakkaus oli tyhjä.",Shawn pukeutui paidoihin ja meni kauppaan.,Siellä hän osti Newportsin.,Shawn lopetti tupakoinnin heti.,Shawn poltti ne melkein heti.,2
1274,Nickillä oli lelu nukke.,Hän rakasti nukkeaan kovasti.,Eräänä päivänä hän menetti nukkensa.,Nickie itki koko päivän.,Nickie ei löytänyt nukkea.,Nickie nauroi koko yön.,1
1275,Anna on laihtunut 20 kiloa kolmessa kuukaudessa.,"Hänen ystävänsä eivät tiedä, mikä hänen salaisuutensa on.",Viime viikolla he päättivät kysyä häneltä.,Hän sanoi harjoittelevansa ja syövänsä paremmin.,Annan ystävät pitivät hänen menetelmiään tehottomina.,Annan ystävät olivat yllättyneitä hänen yksinkertaisista menetelmistään.,2
1276,Bob halusi hampurilaisen.,Hän halusi myös syödä terveellisemmin.,Hän päätti tehdä kasvissyöjäburgerin.,Bobin mielestä se ei ollut yhtä hyvä kuin tavallinen hampurilainen.,Bob meni myöhemmin McDonald'siin.,Hän oli innoissaan.,1
1277,Tommy joutui loukkaantumisen jälkeen menemään lääkäriin.,Äiti vei hänet nopeasti keskustaan.,Odotushuoneessa oli paljon ihmisiä.,Jonkin ajan kuluttua hoitaja tuli katsomaan Tommya.,Tommy loukkaantui pahasti.,Tommy sai hoitoa ja tunsi olonsa paljon paremmaksi.,2
1278,Maggie halusi maalata huoneensa.,Hän halusi vaaleanpunaisen huoneen.,Hän pyysi äitiään ostamaan hänelle maalia.,Seuraavana päivänä Maggie maalasi huoneensa.,Maggie vihasi vaaleanpunaista väriä.,Maggie rakasti vaaleanpunaista väriä.,2
1279,Ken tapasi nätin miehen ja he päättivät mennä treffeille.,He tapasivat mukavassa ravintolassa ja kättelivät.,Ken ja hänen seuralaisensa tilasivat ruokaa ja juttelivat.,"Kun he söivät, Ken päätti, että hän todella piti miehestä.",Ken keksi tekosyyn lähteä nopeasti.,Ken pyysi häntä toiselle treffeille.,2
1280,Gary on ihastunut Jamien.,Hän hermostuu hänen lähellään.,Eräänä päivänä hän yritti esitellä itseään hänen edessään.,Sen sijaan hän putosi portaita alas.,"Gary oli vihainen, ettei pudonnut kahdesta portaasta.",Jamie tuli pelastamaan ja auttamaan häntä.,2
1281,"Liz päätti, että hän aikoi yrittää kasvattaa tomaatteja.",Hän ei ollut koskaan ennen kasvattanut mitään.,Hän osti taimia puutarhastoista.,Hän piti heistä huolta kuin lapsista.,Liz häpessi tekoaan.,Lopulta he kasvattivat herkullisia tomaatteja.,2
1282,Bill halusi voileivän.,Hän nousi ja meni keittiöön.,Hän keräsi materiaaleja voileivälle.,Hän teki voileivän.,Hän söi leivän.,Bill aloitti puuseppäprojektinsa.,1
1283,Jackilla oli oma kynä.,Se oli sininen ja täynnä tähtiä.,Eräänä päivänä hän ei löytänyt sitä.,Hän etsi kaikkialta.,"Jack päätti, että hän vihasi sinistä väriä.",Hän löysi sen lopulta sängyn alta.,2
1284,Menin kauppaan ostamaan puhelinta.,Se oli äärimmäisen kehittynyt.,Toin sen kotiin ja soitin kaikille ystävilleni.,He halusivat nähdä sen myös.,He olivat vaikuttuneita puhelimestani.,Häpesin puhelintani.,1
1285,John teki eilen ruokaa.,Hän teki possuja.,Hän pudotti pannun ja poltti itsensä.,Hän joutui sairaalaan.,Johnilla oli ihana ilta.,Johnilla oli surkea ilta.,2
1286,Jenny löysi jonkun varastaneen lounaan kahdesti taukohuoneesta tällä viikolla.,"Hän kysyi ja sai selville, kuka sen teki.","Hän vastasi henkilölle, ja hän kiisti sen.",Jenny käski turvamiehen tutkia kameraa.,Jenny otti villapaidan.,He vahvistivat Jennyn epäilykset.,2
1287,Emma tykkäsi maalata.,Hän antoi ystävälleen maalauksen syntymäpäivänä.,Toinen henkilö näki maalauksen ystävänsä talossa.,Hän pyysi Emmaa maalaamaan maalauksia ravintolalleen.,Emma ei enää maalanut ravintolassa.,"Emma oli iloinen, että hänen työnsä sai uuden yleisön.",2
1288,Tom tykkäsi katsella vanhoja autoja.,Hänen perheensä osti hänelle syntymäpäivälippuja vanhojen autojen museoon.,Tom piti sitä ihana lahjana.,Hänen perheensä seurasi häntä museoon.,Tom vietti mielellään aikaa museossa.,"Tom kertoi vanhemmilleen, että hän vihasi heitä.",1
1289,Johnny kävelee alas portaita.,Johnnyllä on ruhjeet polvessa.,Hänen äitinsä lohduttaa häntä.,Lopulta Johnny voi paremmin.,Johnny itkee tunnin.,Johnny on nyt varovaisempi portaissa.,2
1290,Mike on kiireinen mies.,Hän syö usein pikaruokaa aamiaiseksi.,Mike halusi nauttia terveellisemmästä aamiaisesta.,Hän kokeili yötä pitkää kaurapuuroa.,Mike söi kaurapuuran.,Mike häpessi tekoaan.,1
1291,"Opettajani näytti meille, miten rakennetaan puinen lintuhuone.",Kaikki alkoivat tehdä kokeilua.,Yritin yhdistää rajat nauloilla.,Löin sormeani vasaralla.,"Olin hyvin onnellinen siitä, että olin rakentanut puisia lintujen taloja.","Menin sairaalaan korjaamaan sormeni, jonka olin murtanut.",2
1292,Josh tykkäsi katsoa anime-tv-sarjoja.,"Kun hän arvosteli yhtä niistä, sen fani suuttui häneen.","Josh ei ymmärtänyt, miksi he eivät hyväksy kritiikkiä.",Josh piti mielipiteensä omana tietonsa.,Josh päätti sitten katsoa animea yksin.,Josh nauttii anime-sarjan katsomisesta muiden kanssa.,1
1293,John rakastaa buffeja.,"Ne ovat hänen suosikkinsa, koska hän saa syödä niitä niin paljon kuin haluaa.","Hänen asuntonsa lähellä oli erinomainen buffet, jonne hän kävi.","Hän sai tietää, että he lopettivat liiketoiminnan viime viikolla.","John oli iloinen, kun se lähti.",John oli surullinen kuullessaan uutiset.,2
1294,Jimbo on ollut samassa työssä vuosia.,Hän ottaa aina tupakointipaikkansa samaan aikaan.,Tällä viikolla heillä on uusi pomo.,Uusi pomo ei salli tupakointipaikkoja.,"Jimbo on iloinen, että hänen pomonsa ei salli tupakointia.",Jimbo hiipii takahuoneeseen polttamaan.,2
1295,Lester oli ihastunut Christinaan.,Hän oli valokuvaaja ja hän graafinen suunnittelija.,Lester vietti kaiken vapaa-aikansa Christinan kanssa.,Lopulta hän sanoi rakastavansa häntä ja haluavansa lapsia.,Lester kosi häntä.,Lester ei enää koskaan puhunut hänelle.,1
1296,"Päätin, että minun pitää tehdä viimeiset risteyssanat.","Sammutin tietokoneeni, jotta en huijata.","Sammutin television, jotta en olisi häiriintynyt.",Avasin lehden vapaa-ajan osastoon.,Luin kiehtovan artikkelin.,Tein koko ristiinpanon tunnin sisällä.,2
1297,Ajattelin ostaa uuden hatun päähäni.,Katsoin kuvia ja valitsin yhden.,Tämä hattu on mahtava!,Menin nopeasti kauppaan ostamaan hatun.,Ikävä kyllä näytin perunalta.,Paita sopii täydellisesti.,1
1298,Julia leipoi kakun.,"Kun se oli jäähtynyt, hän oli valmis pakastamaan sen.",Hän peitti sen vaaleanpunaisella glasoinnilla.,Sitten hän teki pieniä kuorrutuskukkia.,"Kakku näytti pahalta, koska hän ei tehnyt siihen mitään työtä.","Kun hän oli syönyt sen, kakku näytti todella maukkaalta.",2
1299,Whitillä on koira.,Se nukkuu koko ajan.,Se ei vain nuku kuin normaali koira.,Se kuorsailee kuin ihminen.,Valkoinen ei.,Whit ei nuku hyvin.,2
1300,Amy tuli kotiin lentopalloa harjoiteltaessa ja istui sohvalle.,Hänen äitinsä tuli sisään ja haukkui.,"Hän sanoi Amylle, että hänen pitää mennä suihkuun, koska hän hikoilee.","He riitelivät, koska Amy piti sitä vähäisenä.",Amy lähti lentopalloa harjoittelemaan.,Amy antoi periksi ja otti suihkun.,2
1301,Tänään oli Pinwheels for Peace -päivä.,Opettajani vei luokan koulun eteen.,Kaikki asetti neulankuljettimet pysäkkeen lähelle.,"Kun katsoimme renkaita kaukaa, ne pyörivät.",Opettaja käski meidän poistaa ne.,Opettajamme otti kuvan pinwheeleista.,2
1302,Beth odotti ensimmäistä lastaan.,Hän oli kotona tekemässä kevyttä siivousta sunnuntaina iltapäivällä.,Hänen vedensä katkesivat yhtäkkiä.,Beth oli synnytyksessä kaksi päivää.,Beth synnytti kauniin pojan.,Beth oli hyvin onnellinen noina päivinä.,1
1303,Mia ei ollut koskaan maistanut falafelia.,Hän ei uskonut pitävänsä siitä.,Hänen ystävänsä kuitenkin suostuttivat hänet kokeilemaan sitä.,"Hän tajusi, että se oli herkullista!","Mia vannoi, ettei syö sitä enää koskaan.","Mia piti siitä niin paljon, että hän opetteli tekemään sitä.",2
1304,"Olin tylsistynyt, kun tyttäreni meni lastentarhaan.","Aloin korvata opettajaa hänen koulussaan, jos joku opettaja oli sairas.","Minua kiinnosti, miksi joillakin lapsilla on vaikeuksia oppia.","Se johti siihen, että otin erikoiskoulutusta.",Aloin opettaa erityiskoulutusta.,Päätin olla opettamatta.,1
1305,Gary toi aina lounaan töihin.,Tänään Gary ei löytänyt ruokakassiaan.,Hän ajatteli ostavansa jotain työautomaatista.,"Kun Gary otti lounaan, hän sai selville, että kone oli rikki.",Gary osti sitten jotain työautomaatista.,Gary oli hyvin järkyttynyt ja nälkäinen.,2
1306,Jake yritti nukahtaa.,Hänellä oli tärkeä koe huomenna.,Hän pyöri sängyssä koko yön.,Hän yritti juoda ison lasin lämmintä maitoa.,Jake nukahti maidon juottuaan.,Jake joi sitten kupin kahvia pysyäksensä hereillä.,1
1307,Kävelin eräänä päivänä puistossa.,Huomasin miehen istuvan yksin.,"Kävelin hänen luokseen ja kysyin, miten hän voi.","Hän kertoi, että oli hyvin sairas ja surullinen.","Kuuntelin häntä ja sanoin, että toivon hänen voivan paremmin.",Päätin kuunnella iPodia.,1
1308,Joe oli kiinnostunut Einsteinin suhteellisuusteorioista.,Hän katsoi useita Einsteinia koskevia dokumentteja.,Sitten hän luki kirjan suhteellisuusteoriasta.,Joe oppi paljon Einsteinin tieteellisistä saavutuksista.,"Hän ei malttanut odottaa, että hänen korkeakoulututkintonsa alkaisi.",Joe harjoitteli potkuaan ja hänet hyväksyttiin jalkapallojoukkueeseen.,1
1309,Bonnie tarvitsi uuden työpaikan.,Hän etsi lehden työllisyysosastolta.,Hän löysi tarjouksen lastenhoitajan työpaikasta.,Hän soitti numeroon ja sovitti haastattelun.,"Bonnie soitti, ettei halua haastattelua.",Bonnie sai lopulta työn.,2
1310,Amy leikki takapihalla ystäviensä kanssa.,Yhtäkkiä hän näki pienen käärmeen liukuvan hänen käsivartensa yli!,"Hän huusi ja juoksi, mutta käärme puri hänen kättään!",Amy oli kauhuissaan ja soitti heti ambulanssin.,Ambulanssi vei hänet ruumishuoneeseen kuolemaan.,Ambulanssi hoiti hänen käärmepyöränsä.,2
1311,Jerry kertoi kaikille ystävilleen juoksevansa maratonia.,Jotkut heistä sponsoroivat häntä.,Hän ei ole koskaan valmistautunut siihen.,Hän oli sekaisin sen päivänä.,"Jerry yritti juosta maratonia, mutta romahti nopeasti.",Jerry voitti maratonin.,1
