,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1191,Melinda te vle al gade yon fim ki fè pè.,Li te vle ale pou kont li pou pwouve li te gen kouraj.,Melinda te ale nan sinema e li te achte yon tikè.,Melinda te pè anpil pandan li t ap gade fim nan.,Melinda te panse fim nan te trè komik.,Melinda te swete li te pote yon moun.,2
1192,Lamar aprann ke li pral gen envite enprevi yon apremidi.,Li pa gen okenn manje lakay li pou l bay envite li yo.,Li deside fè yon tas te pou yo.,Tout envite l yo jwi te li fè a.,Lamar te ba yo te pou yo te pran lakay yo.,Lamar te mache nan pak la.,1
1193,Nezis mwen aplike pou yon travay nan RMV de ane de sa.,Li te jwenn travay la e li te kontan anpil.,"Yo te di l li bezwen yon lisans chofè, ki li pa genyen.",Li te montre patwon l yon nòt doktè ki te di l li pa t kapab kondwi.,Yo te deside li te ok pou yo kite l travay kòm sekretè.,Li te gen yon dosye kondwi pafè.,1
1194,Yo te dyagnostike Lela ak kansè sa gen senk an.,Chak jou se te yon lit.,Li te konn al wè doktè e li te konn al pran tretman prèske chak jou.,Lela te finalman kòmanse jwenn pi bon kèk mwa ki sot pase yo.,"Lè sa a, Lela te fini tretman an e li te santi l pi byen.","Lè sa a, Lela te vin gen grip li te genyen an.",1
1195,Fred te yon nouvo elèv nan klas la.,Li te vrèman malad e li te gen yon tan difisil.,Pa gen moun ki te vle fè zanmi avè l.,"Pita, nan manje midi, yon moun te manje avè l.",Fred te popilè.,Fred te pale ak moun li te manje ak li a e li te vin gen zanmi.,2
1196,Joyce te adopte pa manman adoptif li lè li te gen 5 an.,Apre adopsyon li manman l te adopte 3 lòt timoun.,Joyce te renmen fè yon sè pi gran e li te ede manman l anpil.,Lè li te deplase sou pwòp li li te vin yon paran adoptif tou.,Joyce te abandone pitit li yo yon ti tan apre sa.,Joyce te renmen pitit li yo menm jan an tou.,2
1197,Horatio te toujou pè manje yon zèb kri.,"Mennaj li te di l ke li te bon gou, men li te nève.",Finalman li te pran l' nan yon vakans nan Cape Cod pou eseye yon frèt frèt.,Horatio te pran premye mòde li nan yon zèb kri e li te renmen li.,Li deside pa manje ankò.,Li te manje dis lòt.,2
1198,Tom te renmen fè bèf.,Li te fè sa chak jou.,Yon jou yon bèf te ale gratis.,Li te fouye tout kote.,"Li te wè bèf la nan jaden yon vwazen, li te inyore l, e li te kite.",Li te jwenn bèf la e li te pote l tounen.,2
1199,Alyssa te pran kèk kafe sou wout pou travay.,Li te bwè kafe a pandan li t ap kondwi.,"Toudenkou, li te oblije sispann machin li byen vit.","Kafe a te koule sou tout kòt li, li te boule janm li.",Li te ri pandan li t ap kontinye kondwi pou l al travay.,Li te prèske fè yon aksidan pandan li t ap kriye nan doulè.,2
1200,John t ap kondwi sou gran wout la.,Yon Mustang te kanpe bò kote l e li te kontinye mache vit.,Li t ap kondwi nouvo Camaro li.,Yo te deside fè yon ras.,Jan te genyen kous la.,John te kanpe pou l achte yon Mustang.,1
1201,Ben te vle pou genyen konkou kostim nan travay ane sa a.,Li te pase anpil tan ap fè kostim li a depi nan konmansman.,Pou ajoute nan kostim li li te aplike yon anpil nan makiyaj sèn.,"Nan travay la, tout moun te enpresyone ak jan l te sanble.",Ben te kontan.,Ben te retire l nan konkou kostim lan.,1
1202,Manman m mande si li ka prete 100 dola nan men m.,"Lè nou konsidere ke li pa gen anyen, mwen te prete l kat kredi m.","Nan jou kap vini an, yo te refize kat kredi mwen lè m te eseye achte manje.",Konpayi an te di m ke mwen te fè yon acha $320 dola.,Mwen te di manman m pou l kontinye itilize kat kredi m.,Mwen te fache ak manman m paske li te fè m peye tout lajan ki te sou kat kredi m.,2
1203,Kelly te toujou gen cheve ki pi sèk.,Li pa t gen okenn lide ki sa pou l fè.,"Finalman, li te al wè doktè a.",Li te preskri li grenn.,Kelly te gen cheve ki pa t sèk.,Kelly renmen chips pòmdetè.,1
1204,Sara te gen laperèz pou l pa t konn wè moun.,Li te deside fòse tèt li ale nan yon fèt.,"Nan fèt la, li te vin tèt chaje e li te vin anmède.","Sarah deside sa te ase, e li te ale wè yon terapis.",Terapeut la te anseye l fason pou l fè fas ak pwoblèm li.,Terapis la te di li li te etranj.,1
1205,Ellen te nan biwo doktè li.,Li te pral konnen sèks tibebe l lan.,Li te vrèman espere pou yon ti gason!,Li te kenbe souf li pandan doktè a t ap fè eskanè vant li.,Ellen te wont lè li te aprann li t ap gen yon pitit gason.,Doktè l te konfime li te yon ti gason!,2
1206,Zanmi Zoey yo te rale l paske li te gen yon non etranj.,Li te renmen non li e li te swete moun pa t ap konsa mal.,Yo te fè yon nouvo seri ki te gen yon karaktè prensipal ki rele Zoey.,Non Zoey a te vin trè fre pou kamarad li yo.,Zoey te kontan tout moun te renmen non li kounye a.,Zoey te chanje non li lè li te fè 18 an.,1
1207,Miranda fèk pran lisans chofè li.,Li te pran machin fanmi an pou yon woulib.,Li te kondwi pou yon bon bout tan.,"Men, lè sa a, li reyalize li te pèdi.",Miranda te tounen nan wout li te vini pou li te retrace etap li yo.,Miranda te kontan pou moman fyète li.,1
1208,Bob te al wè doktè a.,Doktè a te di l li te twò gwo.,Bob te reyalize li te dwe vin anfòm.,Li te antre nan yon jimnastik e li te kòmanse veye sa l manje.,Bob te pran 15 kilos.,Bob te vin anfòm.,2
1209,Lonnie te ap eseye kalkile ki majors pou pran nan kolèj.,Li te konnen ke objektif final li te pou li te yon pwofesè.,Li te mande konseye karyè a konsèy.,Konsiltan an te ba l yon lis kondisyon.,Lonnie te finalman deside pou l te antre nan edikasyon.,Lonnie te jete lis la.,1
1210,Sherry te renmen eksplore deyò.,Li te deside al mache nan pak leta a nan yon jou ki gen solèy.,"Pandan l t ap mache bò yon rivyè, li te wè yon bagay ki te klere.","Li bese, li pran bagay ki klere a.",Li te yon trimès.,Li te pran yon kouto ki te chaje ak rouye.,1
1211,Phil te ale mache nan pak la.,Se te yon jou cho ak van.,Li te rankontre kèk zanmi pandan li t ap mache.,Youn nan yo te ofri l yon bwè.,Phil te swaf dlo e li te aksepte bwè.,Phil te fache ak zanmi l yo.,1
1212,Chat Dorothy a te ansent.,Li pa t konnen kijan sa te rive.,Li te konvenk fanmi an pou yo te kenbe chat yo.,Li te fini ak 7 chat.,Dorothy te achte anpil manje pou chat.,Dorothy te ale nan magazen bèt kay la e li te achte yon nouvo hamster.,1
1213,Manman Jeremy pa t apwouve fason li te konn viv la.,"Lè Jeremy te gen 21 an, li te deside kite kay la.",Li te jwenn yon apatman nan yon eta ki tou pre ak yon nouvo travay.,"Apre plizyè ane li netwaye, ak finanse pwòp lavi li.",Jeremy te oblije retounen viv ak manman l.,Jeremy te renmen fè plis responsablite.,2
1214,Terry reyalize katye li a te vin kouvri nan fatra.,Li ta renmen pou li te sanble pwòp menm jan li te ye lè li te jèn.,Li deside ranmase bwat ak ti bouyon sigarèt chak swa apre travay.,"Evantyèlman, vwazen l yo vin fè sa tou, e katye l la vin pi bèl.",Terry pa t renmen netwaye.,Tout moun te santi yo pi byen lè yo te wè li pi pwòp.,2
1215,Mwen te vle pran yon douch apre travay.,Mwen te pran rad mwen ak sèvyèt nan klozèt la.,Mwen te ale nan twalèt la epi mwen te louvri douch la.,Mwen te vin toutouni.,"Apre sa, mwen te ale lakay vwazen m pou m te prete yon ti savon.","Apre sa, mwen te pran yon douch cho.",2
1216,Mwen te pwoche devan lekòl mwen an.,"Depi frè m te nan travay, mwen te oblije rete tann pou l vin ranmase m.","Plizyè èdtan apre, mwen te tann san pasyans.",Li te vin anvan lè a te fin fè nwa.,Mwen te fache anpil sou li paske li pa t vin pran m pi bonè.,Mwen te kontan pou m te rive lakay mwen bonè nan lekòl jou sa a.,1
1217,Barry te renmen leve pwa.,Li te itilize barbèl espesyal li a sèlman pou leve pwa.,"Yon jou, li te bliye pote barbèl li!",Li te deside fè kardio olye pou li te leve.,Li te toujou renmen pran yon ti dòmi nan hamach li.,Li te toujou fini gen yon gwo antrennman.,2
1218,Amber te travay anpil dènyèman.,Li te ensiste li soti yon gwo zafè akòz lòt pwoblèm pèsonèl.,Li te mouri pou yon jou pou li te ka pran yon ti repo.,Sou jou lib li li te pann soti ak zanmi Rob,Amber pa t ka jwenn okenn tan pou l detann li.,Yo te detann tout jounen an e Amber te santi l pi byen.,2
1219,Carl te rantre nan lame a imedyatman apre lekòl segondè.,Li te siyen yon kontra kout ki te mete l nan liy devan an.,Yo te touye pi bon zanmi l devan je l.,Carl pa t konn sa kè kontan ye.,Carl te pase tan ak pi bon zanmi l lè yo te tounen lakay.,Carl te oblije ale nan terapi pou twoub estrès pòs-travayatik.,2
1220,Eddie te renmen gade moun ki itilize detektè metal sou plaj la.,Li te gade yon nonm pou yon ti tan.,Li te pase plis pase yon èdtan e mesye a pa t jwenn anyen ankò.,Eddie te antere yon pil lajan an kachèt nan sab la.,"Malerezman, mesye a pa t jwenn anyen jou sa a.",Epi gade nonm lan kontan jwenn yon ping.,2
1221,"Lè m te rankontre Janice, li pa t konn jan pou l kraze yon nwa.",Mwen pa t ka kwè li te rive lwen konsa nan lavi san konpetans sa a.,Mwen te ofri l aprann l plizyè metòd pou l kraze nwa.,Li te aksepte.,Janice te deside li pa vle aprann kijan pou li kraze nwa.,Janice se kounye a yon ekspè nan fè krakè.,2
1222,Amy te mache lakay li apre antrennman volebòl la pou kont li.,Li rele e li di zanmi l Kim li te pi move jwè.,Amy te santi l tankou yon malfini lè l te di sa.,"Kim te raple l se te premye jou li, e li t ap amelyore.",E pandan tout sezon an li te kontinye ap vin pi bon.,Li te renmen pou yo te mal nan voleybol.,1
1223,Beth t ap pran yon douch lè li te tande yon gwo kout pòt.,Li pa t vle reponn epi li te tann pou li ale.,"Yon lòt fwa li te pran yon douch, li te tande yon gwo frape ankò.","Men, lè li te kouri soti nan douch la pou l reponn, pa t gen pèsonn la.",Beth te deside li te tande bagay.,Beth te soud.,1
1224,Joe te ale nan kolèj pou li te etidye atizay.,Li te gradye ak yon degre nan penti.,Li pa t ka jwenn yon travay.,"Apre sa, li te reponn yon anons ki te parèt nan jounal la.",Joe pa t renmen pitza.,"Apre sa, yo te anboche l.",2
1225,Bob te pran linèt li sou tab la.,Li te mete yo nan sak li pou l te ka mete yo nan lekòl.,Li te bezwen yo pou wè tablo a.,Nan syans li mete yo sou.,Bob te renmen sèvi ak binokil li.,Bob te kapab li sa ki te ekri sou tablo a.,2
1226,Mwen te vrèman nève anvan premye dans lekòl presegondè mwen.,Mwen te sezi lè m te wè jan mwen te renmen l la te di wi.,Lè nou te finalman te gen chans pou danse mwen te mache sou pye li.,Li te fini kraze.,Mwen te kondwi l nan iHop pou pancakes ak tranble.,"Kounye a, li pa menm vle pale avè m.",2
1227,Zanmi m te soti yon jou swa pou l te chèche lanmou.,Li te fini pa bwè anpil.,Pwochen bagay nou te konnen li te flirting ak yon nonm gay.,"Apre yon ti tan, nou te pèdi zanmi nou an.",Zanmi nou an te rive lakay li a 3 è nan maten ak yon ti fi.,Nou te jwenn zanmi nou te ale ski.,1
1228,Benjamin te ale nan pak la jodi a.,"Premyèman, li te pandye tèt anba sou bar yo makak.","Apre sa, li te desann glise a.","Lè sa a, manman l 'te pouse l' sou balanse a epi li te ale trè wo.",Benjamin pa t renmen pak la.,Benjamin te pran plezi epi li te kite pak la.,2
1229,Megan ak mwen te mache lakay soti nan lekòl tou pre yon lari ki gen anpil trafik.,Mwen te wè twa machin ble pase nan yon ranje.,Nou te deside konte machin ble yo.,Megan ak mwen te chita sou twotwa a tout apremidi.,"Apre nou fin konte machin yo, nou te retounen lakay nou.","Lè sa a, nou chita epi yo te kòmanse konte machin yo,",1
1230,Kelly deside fè yon fèt lakay.,Paran li yo te ale lwen se konsa li te deside gen yon sèl.,Li te envite tout zanmi l yo.,Lè yo te rive la yo te pase yon bon moman.,Kelly te gen yon maladi nè ki te fè l rete nan yon chèz woulant.,Kelly te netwaye nan tan e paran li yo pa janm te jwenn li.,2
1231,James reyalize yon apremidi ke li pa t'kite kay li tout lajounen.,Li deside li pral kouri nan pak la.,Li te fè yon long jogging bò lak la nan pak lokal li a.,"Lè li rive lakay li, li santi l fatige men li satisfè.",James deside pou l pa janm kite kay la ankò.,James kontan dèske li deside kouri.,2
1232,Lars reyalize ke anpil nèj te akimile sou kouvèti li.,Li deside li ta dwe rale kèk nèj.,Lars ap travay tout apremidi a jiskaske nèj la fin netwaye.,"Lè li fin fè sa, li antre nan kay la pou l pran yon douch.",Li santi satisfaksyon.,Lè li soti nan douch la li kale pon li.,1
1233,"Matt sispèk Ginny, madanm li, te gen yon afè.",Li te kòmanse li imèl li yo.,Li te jwenn kèk imèl ki te soti nan yon lòt moun.,"Lè l te li yo, li te wè li te gen rezon pou l te sispèk.",Matt te kòmanse ri.,Matt te fache anpil.,2
1234,Mike te konn jwe rakèt ak Perry.,Yo ta rezève yon tribinal yon koup fwa nan yon semèn.,"Men, yon fwa, Mike te frape Perry aksidantèlman nan do tèt li.",Perry pa t kontan sa.,Mike te oblije mande l padon.,Mike ak Perry te marye.,1
1235,Sydney te bezwen lave rad yo.,Li te klase rad sal li yo selon koulè yo.,Li te jete premye chaj la nan lave machin lan.,Li te ajoute deterjan ak dwòg pou fè twal yo dous.,Li deside ale nan sinema.,Li te kontinye fè sa jiskaske yo te fini lave rad yo.,2
1236,Te gen yon siklòn ki t ap vini e nou te oblije evakye.,Nou te pake sa nou te bezwen e nou te pran wout nou pou n al lòt bò zile a.,Nou te tann tanpèt la avèk fanmi nou.,"Lè sa te fini, nou te pake bagay nou yo e nou te ale lakay nou.","Nou te jwenn kay nou an kanpe, men li te nan dezòd.",Nou te deside al naje nan plaj la.,1
1237,Tom te mòde nan ba Snickers la e li te santi yon doulè ki te fè l santi li.,Yon ti wòch nan li te fè youn nan dan l kraze an de!,Li kouri al kay dantis la.,Yo te wè l touswit paske se te yon ijans.,Dantis la te fè li geri dan li.,Tom te pran anpil plezi jou sa a.,1
1238,Rufus reveye epi li remake ke chapo l la pa la.,"Nan premye fwa, li pa ka sonje kote l te ka ye.",Finalman li reyalize li te mete l nan ba a yè swa.,Rufus retounen nan ba a pou l pran chapo l.,Rufus santi li soulaje lè l jwenn valiz li nan ba a.,Li wè chapo l 'pann sou moose kòn dèyè ba a.,2
1239,Alexia te kontan anpil lè l te jwenn yon nouvo chen.,Li te vle yon nouvo chen pou laj.,"Finalman, paran li te dakò pou yo te ba li youn.",Yo te kondwi l nan nwayo a pou ranmase youn.,Alexia te tonbe nan renmen ak yon chen chire nan chenèl la.,Alexia te kriye paske li te vle yon chat olye.,1
1240,Dan te vle jwenn kado pafè pou anivèsè nesans manman l.,Li te fè acha nan sant komèsyal la pandan plizyè èdtan e li pa t ka jwenn anyen.,Li te retounen lakay li dezobeyi e li pa t gen kado.,Manman l te wè figi l lè li te antre nan kay la e li te mande l sa k te pase.,Dan te eksplike sitiyasyon an e manman l pa t fache.,Dan te rele manman l paske li te konn chwazi.,1
1241,Bill te pòv.,Bill te gen yon travay ki te konn peye yon minimòm.,Li te apèn kapab peye bòdwo li yo.,Bill te deside fè yon diplòm nan domèn syans òdinatè.,Bill te kòmanse fè pi bon lajan.,Bill te fè mwens lajan kòm yon syantis òdinatè pase sa li te fè anvan.,1
1242,Jane te renmen nouvo sapat wo talon li.,Li te vle mete yo deyò.,Li te mete yo danse nan klib la.,"Nan kèk minit, li te gen twòp doulè nan pye l.",Jane te danse a pye toutouni e li te kite soulye l nan bous li.,Jane te anvi kòmanse lekòl tap.,1
1243,Jose se yon imigran.,Li menm ak fanmi li te soti Meksik pou yo te vin isit la.,Jose vle fè yon vwayaj pou vizite lòt manm fanmi li nan Meksik.,Li fè anpil efò pou l planifye vwayaj la e li achte bagay ki nesesè pou vwayaj la.,Jose pran vwayaj la nan Meksik.,Jose fè sèman li pap janm ale Meksik ankò.,1
1244,Ana te santi l trè rèd e li pa t ka fè pati.,Li deside enskri nan klas Yoga pou amelyore fleksibilite li.,Li te terib nan yoga e pandan plizyè mwa li pa t amelyore.,"Men, li deside rete ak li epi kontinye eseye.",Hannah te vin pi rèd ak tan.,"Evantyèlman, Ana te reyisi.",2
1245,Pwofesè a te anonse ke ta gen yon egzamen.,Elèv yo te bay yon gwo rèl.,Sa a te dezyèm tès la nan yon semèn.,"Menm lè pwofesè a te kòmanse bay tès yo, alam dife a te sonnen.",Elèv yo te kontan paske yo te lib.,Timoun yo te fache paske yo te deyò.,1
1246,Carla te enkyete ke pitit fi li Ann te twòp tèt li.,Li te wè lè lib pitit fi li a disparèt ak nouvo klib li yo.,Tout bagay te vin pi rèd lè Ann te fè yon tès epi li te resevwa yon D.,"Ann te pwomèt li t ap travay di, li te mande pou yo kite l rete nan klib li a.",Carla te di pitit fi li li bezwen rantre nan plis klib.,Manman Ann te di pitit fi li te ka chwazi yon klib si li te etidye.,2
1247,Fanmi Gina te vizite granmè l nan Illinois.,"Se te premye jou a, e Gina te dènye moun ki te reveye.",Li te ale nan kwizin pou l manje maten.,Fanmi an te deja manje pifò manje yo.,Gina te kontan ak rezilta a nan kay la.,Gina te tris e li te kriye.,2
1248,James te gen yon anivèsè nesans ki te vini.,Li te vle yon banza lachas.,Manman l te ale achte l youn.,Li bliye mande pou flèch pou banza a.,Li te ale nan magazen espò pou achte bal.,Li te fè kèk baton pou l te ka fè flèch.,2
1249,Yon jèn fi yo te rele Taylor te toujou vle gen yon bèt kay.,"Yon jou, manman l te fè l yon sipriz lè li te fè l ale nan magazen bèt kay la.",Yo tou de te antre nan magazen an epi gade alantou.,Taylor te gen yon tan difisil pou deside ki bèt pou adopte.,Taylor finalman deside sou ti chat la dous nan kwen an.,Taylor deside pito al achte rad.,1
1250,Zeke te fè yon fèt Halloween.,Tout zanmi l yo te abiye.,Zeke te panse sou vin yon vanpir oswa yon sòsye.,"Apre sa, li te deside sou yon kostim ki pi fè pè.",Zeke te konn abiye tankou yon bonbon.,Zeke abiye tankou yon eskele.,2
1251,Janet te toujou vle jwe nan fim.,Li finalman te jwenn yon wòl nan yon gwo fim.,Li te pral debut nan tout peyi semèn pase a.,Malerezman li te retade.,Janet te santi l soulaje.,Janet te santi l dezoye.,2
1252,Marge te mande mari l Bill pou yon pisin nan lakou lakay li.,"Finalman, li te vin gen plis kè kontan, e yo te enstale pisin lan.","Byento, Marge te fè pati pou pisin chak semèn.","Nan yon fèt, li te wè yon vwazen ki te gen yon gwo koub ki te mete yon bikini ap pale ak Bill.",Marge mete yon nouvo kle sou keychain li.,Marge te santi yon ti regrè pou li te mete nan pisin lan nan moman sa a.,2
1253,Rosie a kavalye trimès whinnied iritablman.,Fèmye Jones toujou pa t 'pote l' oat maten.,"Li te santi l mal, li te kouri al nan jaden pòm lan.","Fèmye Jones pa t konnen sou kote ki ba nan kloti a, men Rosie te konnen!",Rosie te rete tann Fèmye Jones avèk pasyans.,Rosie te libere pou li te ale nan jaden rekòt la.,2
1254,Rick te nan ba a lè li te wè yon lisans chofè sou tè a.,Li te mande alantou si li te nenpòt moun ki la.,"Natirèlman li pa t ', e Rick pa t' vle kite l 'ak yon etranje.","Se konsa, li te deside pran machin nan pou l al nan adrès mèt lisans lan.",Rick te voye lisans lan jete nan fenèt la.,Rick te bay chofè a lisans la e li te fè chofè a kontan.,2
1255,Mwen te kòmanse fè rejim alimantè yè.,Mwen te manje manje ki an sante tout jounen an!,Jodi a mwen te wè pitza nan frijidè a.,Fòs volonte mwen te kase e mwen te manje tout 5 moso yo.,Mwen te santi m wont.,Mwen te fyè de fòs volonte mwen.,1
1256,Sam ak madanm li te okipe ak pake pou vwayaj yo.,Li te vrèman tann pou vwayaj sa a.,Li te eksite pou l te kapab pase anpil tan avè l.,Yo te fini pake e yo te souri youn bay lòt.,Sam te vle kite madanm li pi vit posib.,Sam ak madanm li te pase yon bon moman ansanm.,2
1257,Stan te vle ale nan yon avanti ak Eric.,"Men, manman Eric te di ke Eric pa t ka soti pou l jwe.","Stan te mande l anpil bagay, men li pa t jwenn anyen.",Eric te souke soti nan kay li epi li te frape fenèt Stan.,De ti gason yo te ale nan gen avanti yo san ezitasyon.,Eric te byen dòmi kite Stan pou l fè pa l.,1
1258,Greg renmen jete anyen li te ka jwenn men l'sou.,"Yon jou, li te voye yon wòch pi lwen ke li te kapab.",Li te pase nan fenèt kay vwazen l.,Li te pè men li te vle fè sa ki dwat.,Greg te di vwazen li se li ki te fè sa.,Greg te blame yon lòt ti gason pou fenèt ki te kraze a.,1
1259,Brad te ale nan plaj la.,Li te fè yon chato sab.,Li te sote nan dlo oseyan an.,Li te naje ak ti pwason yo.,Brad te gen yon move jou.,"Apre sa, Brad te ale lakay li apre yon bèl jou.",2
1260,Ti chen nou an te ale deyò pou l jwe.,"Li te woule nan labou, ki te rete nan po li.","Yon fwa nou te antre nan kay la, nou te voye l nan twalèt la.",Li te sote nan basen pou l benyen.,Nou te ba li yon beny.,"Lè nou te fini, ti chen nou an te plen labou.",1
1261,Jerry te fèk aprann monte bisiklèt e li te kontan pou l te ale monte yon ti bisiklèt.,Li te kòmanse nan lari a tou pre kay li lè li te frape yon twou.,Motosiklèt li te sispann imedyatman ak vire l'sou li.,Li te kouche la ap rele pou èd san pèsonn pa te wè l.,Manman Jerry pran 20 minit pou l jwenn li.,Jerry pa t ka tann pou pwochen vwayaj bisiklèt li.,1
1262,Mwen deside fè yon vizit nan yon moun mwen te konn rankontre sou entènèt.,"Mwen pa janm wè l pèsonèlman, men mwen fè l konfyans.",Vòl avyon an te pran plizyè èdtan.,"Lè m te rive nan otèl la, li te di li te devan.",Mwen te pran avyon an e m te vole lakay mwen.,Mwen te antre e mwen te wè l.,2
1263,Mwen anboche yon manadjè medya sosyal.,Mwen te panse yo ta kondwi plis trafik sou sit entènèt mwen an.,Yo te pase pifò tan yo ap li posts lòt moun.,Trafik mwen an aktyèlman te desann nan mwa kap vini an.,Mwen deside revoke nouvo manadjè medya sosyal mwen an.,Mwen deside bay nouvo manadjè medya sosyal mwen an yon ogmantasyon.,1
1264,Paran Sam yo te soti pou wikenn.,Li te deside òganize yon fèt.,Anpil moun te vin.,Moun ki te nan fèt la te fini pa kraze kay la.,Paran Sam yo te fache paske yo te rate plezi a.,Sam te nan gwo pwoblèm.,2
1265,Jodi a se te premye jou lekòl la.,Mwen gen pou mete nouvo rad manman m te achte a.,Mwen te rankontre anpil nouvo zanmi.,Klas mwen pi renmen an se mizik.,Mwen te pase yon bon moman nan lekòl la.,Mwen rayi lekòl.,1
1266,Sam te achte yon nouvo televizyon.,Li pa t'ap vire sou.,Li te peze bouton an sou plizyè fwa.,Finalman Jeb te vini pou tcheke li deyò.,Jeb te vire mikwo ond lan.,Jeb te ploge televizyon an epi li te vire.,2
1267,"Yon jou, Matilda te trè anwiye.","Se konsa, li te chwazi yon non ak yon adrès nan liv telefòn lan.",Li te ekri yon lèt ki pa gen sans bay moun sa a.,Epi moun ki te resevwa l lan te reponn Matilda!,"Lè sa a, Matilda te resevwa yon lèt ki soti nan frè l.",Yo te di Matilda pou l pa ekri yo ankò.,2
1268,Bill ak Teddy te nan ba a ansanm.,Bill te remake yon bèl fi.,Li te ale bò kote l pou l te fè l plezi men li pa t renmen l.,Li te twò bwè pou l te ka pale byen.,Bill te byen ajoute kolòn ki gen 8 chif yo.,Bill ak Teddy te pale byen fò sou jan bèl ti fi yo te pran tèt yo.,2
1269,Yè swa te trè pè.,Nou te gen yon avètisman tònad ak gwo tanpèt.,"Malerezman, yo pa anile konsè pou violen mwen an.",Mwen te oblije parèt men pandan pèfòmans lan limyè yo te ale.,Li te sanble pa gen moun ki te remake sa k te pase.,Nou pa t ka wè nòt mizik nou yo.,2
1270,Janey ak Lynne te deside al gade sinema.,"Janie te vle wè yon fim komik, men Lynne te vle wè yon fim ki bay sansasyon.","Lè yo rive nan sinema a, yo te deside fè yon konpwomi.",Yo te chwazi yon fim aksyon ki gen pati komik ak pati ki enteresan.,Yo deside ale nan Vegas olye.,Yo te tou de kontan.,2
1271,Oliva te vle ale fè makèt.,Li deside ale nan sant komèsyal la.,Li te jwenn yon gwo rabè sou soulye.,Li te achte twa pè.,Olivia deside pa janm ale fè makèt ankò.,Oliva te gen yon gwo jou fè makèt.,2
1272,Nou pral deplase nan yon nouvo kay.,Anvan kay nou an te fin fin twò piti pou fanmi nou.,Nou te pake tout bagay nou yo.,Mwen trè eksite pou m deplase nan nouvo kay nou an.,Mwen rayi panse a deplase.,Mwen jis espere mwen jwenn yo chwazi pwòp chanm mwen.,2
1273,Shawn leve soti nan kabann nan 8:07 am.,"Li te pran sigarèt li, men pake a te vid.","Lè sa a, Shawn te mete yon bann swe e li te ale nan magazen ki te sou kwen an.",Se la li te achte yon pakèt Newports.,Shawn te sispann fimen sou plas.,Shawn fimen yo prèske imedyatman.,2
1274,Nickie te gen yon poupe jwèt.,Li te renmen poupe li anpil.,Yon jou li pèdi poupe li.,Nickie te kriye tout jounen an.,Nickie pa janm jwenn poupe a.,Nickie te ri tout nwit la.,1
1275,Anna pèdi ven liv nan twa mwa.,Zanmi l yo pa sèten ki sekrè li genyen.,Semèn pase yo te deside mande l.,Li te di li te fè egzèsis e li te manje pi byen.,Zanmi Anna yo te panse metòd li yo pa t efikas.,Zanmi Anna yo te sezi wè jan Anna te konn sèvi ak yon fason ki senp pou l fè travay la.,2
1276,Bob te vle yon anburger.,"Men, li te vle manje pi an sante tou.","Se konsa, li te deside fè yon hamburger vejetalyen.",Bob te panse li pa t bon tankou yon burger nòmal.,Bob te ale nan McDonalds pi ta nan aswè a.,Li te eksite.,1
1277,"Apre Tommy te blese, li te bezwen al kay doktè.","Byen vit, manman l te mennen l nan vil la.",Te gen anpil moun nan sal ap tann lan!,"Apre yon ti tan, yon enfimyè te vin wè Tommy.",Tommy te blese mal lè sa a.,"Lè sa a, Tommy te resevwa tretman e li te santi l pi byen.",2
1278,Maggie te vle pentire chanm li.,Li te vle gen yon chanm woz.,Li mande manman l pou l achte penti pou li.,Nan denmen Maggie te pentire chanm li.,Maggie te rayi koulè woz la.,Maggie te renmen koulè woz la.,2
1279,"Ken te rankontre yon bèl nèg sou entènèt, e yo te deside ale sou yon dat.",Yo te rankontre nan yon restoran bèl epi yo te bay men yo.,Ken ak moun li te al wè yo te bay lòd pou yo manje e yo te fè ti pale.,"Pandan yo te manje, Ken te deside ke li te vrèman renmen nonm sa a.",Ken te fè yon eskiz pou l te kite byen vit.,Ken te mande l pou yon dezyèm randevou.,2
1280,Gary renmen Jamie.,Li vin trè nève bò kote l.,"Yon jou, li te eseye montre devan l.","Olye de sa, li te tonbe nan yon eskalye.",Gary te fache paske li pa t tonbe de etaj eskalye.,Jamie te vin ede l.,2
1281,Liz te deside li t ap eseye kiltive tomat.,Li pa t janm grandi anyen anvan.,Li te achte plant nan sant jaden an.,Tout ete a li te pran swen yo tankou yo te timoun!,Liz te wont pou sa l te fè a.,"Evantyèlman, yo te plante bon jan tomat.",2
1282,Bill te vle yon sandwich.,"Li leve, li ale nan kwizin li.",Li te ranmase materyèl pou yon sandwich.,Li te fè yon sandwich.,Li te manje sandwich li.,Bill te kòmanse travay sou pwojè bòs bwa li.,1
1283,Jack te gen pwòp kreyon li.,Li te ble ak zetwal.,Yon jou li pa t ka jwenn li.,Li te gade tout kote.,Jack te deside li pa t renmen koulè ble a.,Li te finalman jwenn li anba kabann lan.,2
1284,Mwen te ale nan magazen an pou m achte yon telefòn.,Li te trè avanse.,Mwen te pote l lakay mwen e mwen te rele tout zanmi m yo.,Yo te vle wè l tou.,Yo te enpresyone ak telefòn mwen an.,Mwen te wont pou telefòn mwen.,1
