,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1237,Tom mordeu a barra de Snickers e sentiu uma dor aguda.,Um pequeno seixo fez um dos dentes dele partir ao meio!,Ele correu para o dentista.,"Como era uma emergência, eles o viram imediatamente.",O dentista consertou o dente dele.,Tom se divertiu muito naquele dia.,1
1238,Rufus acorda e percebe que o chapéu dele desapareceu.,"No começo, não se lembra onde ela pode estar.","Finalmente, ele percebe que a usou no bar ontem à noite.",O Rufus volta ao bar para pegar o chapéu.,O Rufus fica aliviado ao encontrar a pasta dele no bar.,Ele vê o chapéu dele pendurado em chifres de alce atrás do bar.,2
1239,A Alexia estava entusiasmada por ter um novo cão.,Ela queria um novo cão há muito tempo.,"Finalmente, os pais concordaram em lhe comprar um.",Levaram-na até ao núcleo para ir buscar um.,A Alexia apaixonou-se por um cão peludo no canil.,A Alexia chorou porque queria um gato.,1
1240,Dan queria encontrar o presente perfeito para o aniversário de sua mãe.,Ele fez compras no shopping durante horas e não conseguiu encontrar nada.,Ele voltou para casa desapontado e sem um presente.,A mãe viu a cara dele quando entrou e perguntou o que se passava.,O Dan explicou a situação e a mãe não ficou chateada.,O Dan gritou com a mãe por ser exigente.,1
1241,O Bill era pobre.,O Bill tinha um emprego com salário mínimo.,Ele mal podia pagar as contas.,Bill decidiu obter um diploma em ciência da computação.,O Bill começou a ganhar muito mais dinheiro.,Bill ganhava menos dinheiro como cientista de computação do que antes.,1
1242,A Jane adorava os saltos altos.,Ela queria gastá-los.,Ela usava-os quando dançava no clube.,"Em poucos minutos, os pés dela doíam demais.",A Jane dançou descalça e deixou os sapatos na bolsa.,A Jane estava ansiosa por começar a estudar sapateado.,1
1243,O José é um imigrante.,Ele e a família dele vieram do México.,O José quer fazer uma viagem para visitar os outros membros da família no México.,Ele planeja diligentemente e compra os itens necessários para a viagem.,"José, vai para o México.",José jura nunca mais ir ao México.,1
1244,Hannah estava a sentir-se muito rígida e inflexível.,Decidiu fazer uma aula de Yoga para melhorar a sua flexibilidade.,Ela era péssima em ioga e durante meses ela não melhorou.,Mas ela decidiu continuar e continuar a tentar.,A Hannah tornou-se mais rígida com o tempo.,Hannah finalmente conseguiu.,2
1245,O professor anunciou que haveria um teste.,Os estudantes lançaram um gemido coletivo.,Este foi o segundo teste de pop-up numa semana.,"Quando a professora começou a distribuir os testes, soou o alarme de incêndio.",Os estudantes aplaudiram porque eram livres.,Os miúdos estavam furiosos por terem de estar lá fora.,1
1246,"A Carla estava preocupada que a filha, Ann, estivesse a esforçar-se demais.",Ela viu o tempo livre da filha desaparecer com os novos clubes.,Tudo chegou ao ponto alto quando a Ann trouxe para casa um D num teste.,"Ann prometeu trabalhar arduamente, implorando para ficar no clube dela.",A Carla disse à filha que precisava de se juntar a mais clubes.,A mãe da Ann disse que a filha podia escolher um clube se estudasse.,2
1247,A família da Gina estava a visitar a avó em Illinois.,"Foi o primeiro dia, e a Gina foi a última a acordar.",Ela foi à cozinha tomar o café da manhã.,A família já havia comido a maior parte da comida.,A Gina ficou feliz com o resultado na casa.,A Gina estava triste e chorou.,2
1248,O James ia fazer anos.,Ele queria um arco de caça.,A mãe dele foi comprar-lhe um.,Ele esqueceu-se de pedir flechas para o arco.,Ele foi à loja de artigos desportivos para comprar balas.,Ele esculpiu algumas varas para usar em flechas improvisadas.,2
1249,Uma jovem chamada Taylor sempre quis ter um animal de estimação.,"Um dia, a mãe dela surpreendeu-a com uma viagem à loja de animais.",Ambos entraram na loja e olharam em volta.,A Taylor teve dificuldade em decidir qual animal adotar.,A Taylor finalmente decidiu pelo gatinho do canto.,A Taylor decidiu ir comprar roupas.,1
1250,O Zeke estava a dar uma festa de Halloween.,Todos os amigos dele estavam a vestir-se.,O Zeke pensou em ser um vampiro ou um feiticeiro.,"Depois, decidiu usar um fato mais assustador.",O Zeke vestia-se de abóbora.,O Zeke vestido como um esqueleto.,2
1251,A Janet sempre quis estar em filmes.,Ela finalmente conseguiu um papel num grande filme.,Ia estrear-se a nível nacional na semana passada.,"Infelizmente, foi adiado.",A Janet ficou aliviada.,A Janet ficou desapontada.,2
1252,A Marge implorou ao marido Bill por uma piscina no quintal.,"Ele finalmente cedeu, e a piscina foi instalada.","Em breve, a Marge estava a dar festas semanais na piscina.","Numa festa, ela viu um vizinho curvilíneo de biquíni a falar com o Bill.",A Marge pôs uma chave nova no chaveiro.,A Marge sentiu um arrepentimento por ter colocado a piscina naquele momento.,2
1253,Rosie o quarto de cavalo choramingou irritadamente.,O fazendeiro Jones ainda não tinha trazido a aveia da manhã.,"Sentindo-se mal, ela se esgueirou em direção ao pomar.","O fazendeiro Jones não sabia do ponto baixo na cerca, mas a Rosie sabia!",Rosie esperou pacientemente pelo fazendeiro Jones.,A Rosie libertou-se para ir para o pomar.,2
1254,O Rick estava no bar quando viu uma carta de condução no chão.,Ele perguntou se estava alguém lá.,"Claro que não era, e o Rick não queria deixá-lo com um estranho.",Então decidiu dirigir-se ao endereço do dono da carta.,O Rick atirou a licença pela janela.,O Rick deu a carta ao motorista e o fez feliz.,2
1255,Comecei uma dieta ontem.,Comi comida saudável o dia todo!,Hoje vi pizza no frigorífico.,A minha força de vontade quebrou e comi as 5 peças.,Senti vergonha.,Eu estava orgulhosa da minha força de vontade.,1
1256,O Sam e a mulher estavam a fazer as malas para a viagem.,Ele estava ansioso por esta viagem.,Ele estava entusiasmado por poder passar muito tempo com ela.,Terminaram de fazer as malas e sorriram um para o outro.,O Sam queria fugir da mulher o mais depressa possível.,O Sam e a mulher dele divertiram-se imenso.,2
1257,O Stan queria ir numa aventura com o Eric.,Mas a mãe do Eric disse que o Eric não podia sair para brincar.,"O Stan implorou e suplicou, mas sem sucesso.",O Eric saiu da casa e bateu à janela do Stan.,Os dois rapazes saíram para a aventura sem hesitar.,"O Eric estava a dormir fundo, deixando o Stan sozinho.",1
1258,O Greg gostava de jogar tudo o que conseguia.,"Um dia, ele atirou uma pedra o mais longe que pôde.",Entrou pela janela da casa do vizinho.,"Ele estava assustado, mas queria fazer a coisa certa.",O Greg disse ao vizinho que era ele.,O Greg culpou outro rapaz pela janela partida.,1
1259,O Brad foi à praia.,Ele fez um castelo de areia.,Ele saltou para as águas do oceano.,Ele nadou com os peixinhos.,O dia do Brad foi muito mau.,O Brad foi para casa depois de um dia agradável.,2
1260,O nosso cachorrinho foi brincar lá fora.,"Ele rolava na lama, que ficou presa em seu pêlo.","Uma vez dentro de casa, mandamos-o para a casa de banho.",Ele saltou para a banheira para tomar um banho.,Demos-lhe um banho.,"Quando terminámos, o nosso cachorro estava cheio de lama.",1
1261,Jerry tinha acabado de aprender a andar de bicicleta e estava animado para dar uma volta.,Ele começou a andar na rua perto de sua casa quando bateu num buraco.,A moto parou imediatamente e ele virou-a.,"Ele estava ali deitado a gritar por ajuda, sem ninguém à vista.",A mãe do Jerry levou vinte minutos a encontrá-lo.,O Jerry não podia esperar pela próxima viagem de bicicleta.,1
1262,Decidi fazer uma visita a alguém com quem ando a sair na Internet.,"Nunca a vi pessoalmente, mas confio nela.",O voo de avião levou várias horas.,"Quando cheguei ao hotel, ela disse que estava à frente.",Apanhei o avião e voei para casa.,Entrei e vi-a.,2
1263,Contratei um gerente de redes sociais.,Pensei que eles iriam gerar mais tráfego para o meu site.,Passaram a maior parte do tempo a ler os posts de outras pessoas.,O meu tráfego de facto diminuiu no mês seguinte.,Decidi despedir o meu novo gerente de redes sociais.,Decidi dar um aumento ao meu novo gerente de redes sociais.,1
1264,Os pais do Sam estavam fora no fim de semana.,Ele decidiu dar uma festa.,Muita gente veio.,Os festeiros acabaram por destruir a casa.,Os pais do Sam estavam chateados por terem perdido a diversão.,O Sam estava em apuros.,2
1265,Hoje foi o primeiro dia de escola.,Tenho de usar a roupa nova que a mãe comprou.,Conheci muitos amigos novos.,A minha aula favorita é música.,Diverti-me imenso na escola.,Odeio a escola.,1
1266,Sam comprou uma televisão nova.,Não ligava.,Ele pressionou o botão de ligação várias vezes.,Finalmente o Jeb veio ver.,O Jeb ligou o microondas.,O Jeb ligou a televisão e ela ligou.,2
1267,"Um dia, Matilda estava extremamente entediada.",Então ela escolheu um nome e endereço da lista telefónica.,Ela escreveu uma carta estúpida para aquela pessoa aleatória.,E o destinatário respondeu à Matilda!,Matilda recebeu uma carta do irmão.,Matilda foi avisada para não mais escrever para eles.,2
1268,O Bill e o Teddy estavam juntos no bar.,Bill notou uma garota bonita.,"Ele foi ter com ela para flertar, mas ela não gostou dele.",Estava bêbado demais para falar.,Bill somou cuidadosamente a coluna de números de oito dígitos.,O Bill e o Teddy falaram alto sobre como as raparigas bonitas são arrogantes.,2
1269,A noite passada foi muito assustadora.,Tivemos um alerta de tornado e terríveis tempestades.,Infelizmente o meu concerto de violino não foi cancelado.,"Eu era obrigado a aparecer, mas durante a apresentação as luzes se apagaram.",Ninguém parecia ter notado o que tinha acontecido.,Não conseguimos ver a nossa partitura.,2
1270,A Janey e a Lynne decidiram ir ao cinema.,"A Janie queria ver uma comédia, mas a Lynne queria ver uma comédia.","Quando chegaram ao cinema, decidiram fazer um compromisso.",Escolheram um filme de ação que tivesse partes cômicas e emocionantes.,Decidiram ir para Las Vegas.,Ambos eram felizes.,2
1271,A Oliva queria ir às compras.,Ela decidiu ir ao centro comercial.,Ela encontrou uma grande oferta de sapatos.,Ela comprou três pares.,A Olivia decidiu nunca mais ir às compras.,A Oliva teve um dia de compras fantástico.,2
1272,Vamos mudar-nos para uma casa nova.,Nossa antiga casa é agora pequena demais para nossa família.,Já arrumámos as nossas coisas.,Estou muito entusiasmada por nos mudarmos para a nossa nova casa.,Odeio a ideia de me mudar.,Só espero poder escolher o meu quarto.,2
1273,Shawn acordou e levantou-se da cama às 8:07 da manhã.,"Ele pegou nos cigarros, mas o maço estava vazio.",O Shawn vestiu umas camisolas e foi à loja da esquina.,"Lá, comprou um maço de Newports.",O Shawn deixou de fumar imediatamente.,O Shawn fumou-os quase imediatamente.,2
1274,O Nickie tinha uma boneca de brinquedo.,Ela amava muito a boneca.,"Um dia, ela perdeu a boneca.",O Nickie chorou o dia todo.,O Nickie nunca encontrou a boneca.,O Nickie riu a noite toda.,1
1275,Anna perdeu vinte quilos em três meses.,Os amigos dela não sabem qual é o seu segredo.,Na semana passada decidiram convidá-la.,Ela disse que estava a fazer exercício e a comer melhor.,Os amigos da Anna achavam que os métodos dela eram ineficazes.,Os amigos de Anna ficaram surpresos com os métodos simples dela.,2
1276,O Bob queria um hambúrguer.,Mas também queria comer mais saudável.,Então ele decidiu fazer um hambúrguer vegetariano.,O Bob achou que não era tão bom como um hambúrguer normal.,O Bob foi ao McDonald's mais tarde naquela noite.,Ele estava entusiasmado.,1
1277,"Depois de ter sido ferido, o Tommy precisou de ir ao médico.","Rapidamente, a mãe levou-o à cidade.",Havia muita gente na sala de espera!,"Depois de um tempo, uma enfermeira veio ver o Tommy.",O Tommy ficou gravemente ferido.,Tommy foi então tratado e sentiu-se muito melhor.,2
1278,A Maggie queria pintar o quarto dela.,Ela queria ter um quarto cor-de-rosa.,Ela pediu à mãe para lhe comprar tinta.,"No dia seguinte, a Maggie pintou o quarto dela.",A Maggie odiava a cor rosa.,A Maggie adorava a cor rosa.,2
1279,O Ken conheceu um homem por internet e decidiram sair juntos.,Eles se conheceram num restaurante e apertaram as mãos.,O Ken e a namorada pediram comida e conversaram.,"Enquanto comiam, Ken decidiu que ele realmente gostava do homem.",Ken fez uma desculpa para sair rapidamente.,O Ken pediu-lhe um segundo encontro.,2
1280,O Gary está apaixonado pela Jamie.,Ele fica muito nervoso com ela.,"Um dia, ele tentou exibir-se à frente dela.","Em vez disso, ele caiu de um andar de escadas.",O Gary estava zangado por não ter caído dois andares de escadas.,O Jamie veio em seu socorro e ajudou-o.,2
1281,A Liz decidiu que ia tentar cultivar tomates.,Ela nunca tinha cultivado nada antes.,Ela comprou mudas no centro de jardinagem.,Todo o Verão ela cuidou deles como se fossem crianças!,A Liz tinha vergonha do que tinha feito.,"Eventualmente, eles cultivaram tomates deliciosos.",2
1282,O Bill queria uma sanduíche.,Ele levantou-se e foi para a cozinha.,Ele reuniu os materiais para uma sanduíche.,Ele fez uma sanduíche.,Ele comeu a sandes.,Bill começou a trabalhar no seu projeto de carpintaria.,1
1283,O Jack tinha o seu próprio lápis.,Era azul com estrelas.,"Um dia, não conseguiu encontrá-lo.",Ele procurou por todo o lado.,Jack decidiu que odiava a cor azul.,Ele finalmente encontrou-o debaixo da cama.,2
1284,Fui à loja comprar um telefone.,Era extremamente avançado.,Trouxe-o para casa e liguei para todos os meus amigos.,Eles também queriam ver.,Ficaram impressionados com o meu telemóvel.,Tinha vergonha do meu telemóvel.,1
1285,O John estava a cozinhar o jantar ontem à noite.,Ele estava a fazer costeletas de porco.,"Infelizmente, ele deixou cair uma panela e queimou-se.",Ele teve de ir ao hospital.,O John teve uma noite maravilhosa.,O John teve uma noite miserável.,2
1286,A Jenny encontrou alguém a roubar-lhe o almoço duas vezes na sala de descanso esta semana.,Ela perguntou e descobriu quem o fez.,Ela confrontou a pessoa e ela negou.,A Jenny mandou a segurança ver as imagens da câmara.,A Jenny apanhou a camisola.,Eles confirmaram as suspeitas da Jenny.,2
1287,A Emma gostava de pintar.,"Para o aniversário de sua amiga, ela deu-lhe um quadro.",Outra pessoa viu o quadro na casa de uma amiga.,Ligou à Emma e pediu-lhe para criar pinturas para o restaurante.,A Emma nunca mais pintou dentro de um restaurante.,Emma estava feliz por ter uma nova audiência para o seu trabalho.,2
1288,Tom gostava de olhar para carros antigos.,"No aniversário, a família comprou-lhe bilhetes para um museu de carros clássicos.",Tom achou que era um presente maravilhoso.,A família dele o acompanhou ao museu.,Tom adorava passar o tempo no museu.,Tom disse aos pais que os odiava.,1
1289,O Johnny faz uma viagem pelas escadas em casa.,Agora o Johnny tem um joelho ferido.,A mãe conforta-o.,"Eventualmente, o Johnny sente-se melhor.",O Johnny chora durante uma hora.,O Johnny é mais cuidadoso nas escadas a partir de agora.,2
1290,O Mike é um homem ocupado.,Ele costuma comer fast food no café da manhã.,O Mike queria desfrutar de um pequeno-almoço mais saudável.,Ele tentou uma receita de aveia.,O Mike comeu a aveia.,O Mike sentiu vergonha do que tinha feito.,1
1291,Meu professor nos mostrou como construir uma casa de madeira para pássaros.,Todos começaram a fazer a experiência.,Tentei ligar as fronteiras com pregos.,Acabei por bater no dedo com o martelo.,Fiquei muito feliz por ter construído casas de madeira para pássaros.,Fui ao hospital para tratar do dedo que tinha quebrado.,2
1292,O Josh gostava de ver séries de anime.,"Quando ele criticou um deles, os fãs ficaram com raiva dele.",O Josh não percebeu porque não aceitavam críticas.,O Josh não dizia nada.,Josh então decidiu assistir anime sozinho.,Josh gosta de assistir a anime com os outros.,1
1293,O John adora comer em buffets.,"São os seus favoritos, porque ele come o que quiser.","Havia um buffet perto do apartamento dele, onde ele ia.",Ele descobriu que eles fecharam o negócio na semana passada.,O John ficou feliz por ver isso.,João ficou triste ao ouvir as notícias.,2
1294,O Jimbo trabalha no mesmo emprego há anos.,Ele faz sempre a pausa para fumar à mesma hora.,Esta semana eles têm um novo chefe.,O novo chefe não permite pausas para fumar.,Jimbo está satisfeito que seu chefe não permita fumar.,O Jimbo vai para um quarto dos fundos fumar.,2
1295,O Lester estava apaixonado pela Christina.,Ele era fotógrafo e ela era designer gráfica.,O Lester passava o tempo todo com a Christina.,"Finalmente, ela disse que o amava e queria ter filhos com ele.",O Lester pediu-lhe em casamento.,O Lester nunca mais falou com ela.,1
1296,Decidi que precisava de terminar uma palavra-cruz do domingo.,Desliguei o computador para não fazer batota.,Desliguei a televisão para não me distrair.,Abri o jornal para a secção de lazer.,Li um artigo fascinante.,Eu terminei o quebra-cabeças inteiro em uma hora.,2
1297,Pensei em comprar um chapéu novo para a minha cabeça.,"Depois de ver as imagens, escolhi uma.",Este chapéu vai ser incrível!,Fui rapidamente à loja para comprar o chapéu.,"Infelizmente, parecia uma batata.",A camisa estava perfeita.,1
1298,A Julia fez um bolo.,"Quando esfriou, ela estava pronta para congelar.",Ela cobriu-o com glaseado rosa.,"Depois, fez flores de glaseado.",O bolo estava mal porque ela não trabalhou nele.,"Depois de terminar, o bolo dela parecia muito saboroso.",2
1299,O Whit tem um cão.,Ele dorme o tempo todo.,Não dorme como um cão normal.,Ronca como um humano.,O branco não.,O Whit não dorme bem.,2
1300,A Amy chegou a casa do treino de voleibol e sentou-se no sofá.,A mãe dela entrou e suspirou.,"Ela disse à Amy que precisava de tomar banho, já que estava suada.",Eles discutiram desde que a Amy pensou que não era grande coisa.,A Amy foi para o treino de voleibol.,A Amy deu-se e tomou um duche.,2
1301,Hoje foi o Dia da Roda de Pinóquio pela Paz.,O meu professor levou a turma para a frente da escola.,Todos plantaram pinwheels perto da paragem.,"Quando olhamos para as rodas de longe, elas giravam.",O nosso professor disse-nos para voltarmos e tirarmos as rodas de pinos.,Nosso professor tirou uma foto das rodas de pinos.,2
1302,A Beth estava grávida do primeiro filho.,Ela estava em casa a fazer uma limpeza leve numa tarde de domingo.,"De repente, as águas dela se romperam.",A Beth teve trabalho de parto durante dois dias.,A Beth deu à luz um lindo menino.,A Beth estava muito feliz durante aqueles dois dias.,1
1303,A Mia nunca tinha provado falafel.,Ela não achou que ia gostar.,"No entanto, seus amigos a convenceram a tentar.",Ela percebeu que era delicioso!,A Mia jurou nunca mais comer.,A Mia gostou tanto que decidiu aprender a fazê-lo.,2
1304,Estava aborrecida quando a minha filha foi para o jardim de infância.,"Comecei a substituir a professora na escola dela, se um professor estivesse doente.",Fiquei muito interessado em saber por que algumas crianças têm mais dificuldade em aprender.,Isso levou-me a fazer um monte de aulas sobre educação especial.,Comecei a ensinar educação especial.,Decidi nunca mais ensinar.,1
1305,O Gary trazia sempre o almoço para o trabalho.,"Hoje, o Gary não encontrou a caixa do almoço.",Ele pensou que compraria algo da máquina do trabalho.,"Quando o Gary almoçou, descobriu que a máquina estava avariada.",Gary então comprou algo da máquina no trabalho.,O Gary ficou muito chateado e ficou com fome.,2
1306,O Jake estava a tentar adormecer.,Ele tinha um teste importante amanhã.,Ele rolou-se na cama toda a noite.,Ele tentou beber um grande copo de leite quente.,O Jake adormeceu depois de beber o leite.,Jake bebeu uma xícara de café para ficar acordado.,1
1307,"Um dia, estava a passear pelo parque.",Reparei num homem sentado sozinho.,Fui ter com ele e perguntei como ele estava.,Ele contou-me como estava muito doente e triste.,Eu ouvi-o e disse-lhe que esperava que se sentisse melhor.,Decidi ouvir o meu iPod.,1
1308,Joe estava interessado na Teoria Geral da Relatividade de Einstein.,Ele assistiu a vários documentários sobre Einstein.,"Então, ele leu um livro sobre a Teoria da Relatividade.",O Joe aprendeu muito sobre as conquistas científicas de Einstein.,Ele não podia esperar para a aula de física avançada começar.,Joe praticou seu chute e foi aceito na equipe de futebol.,1
1309,A Bonnie precisava de um novo emprego.,Ela procurou na secção de emprego do jornal.,Ela encontrou uma vaga de babá.,Ligou para o número listado para marcar uma entrevista.,A Bonnie ligou para dizer que não queria uma entrevista.,A Bonnie acabou por conseguir o emprego.,2
1310,A Amy estava a brincar no quintal com as amigas.,"De repente, ela viu uma pequena cobra deslizar pelo braço!","Ela gritou e correu, mas não antes de a cobra lhe ter mordido a mão!",Amy ficou aterrorizada e chamou uma ambulância imediatamente.,A ambulância levou-a para a morgue para morrer.,A ambulância tratou a bicicleta-serpente dela.,2
1311,O Jerry disse a todos os amigos que ia correr uma maratona.,Ele tinha alguns deles como patrocinadores.,Ele nunca se preparou para isso.,Ele estava a passar-se no dia do crime.,"O Jerry tentou correr a maratona, mas desmaiou rapidamente.",O Jerry ganhou a maratona.,1
1312,O Dave adorava o ar livre.,Um dia ele decidiu ir fazer uma caminhada.,"Enquanto caminhava pela trilha, ouviu um assobio.","À direita dele, no chão, havia uma cascavel!",O Dave recuou lentamente.,Dave tirou fotos das árvores altas.,1
1313,O Logan sempre gostou de estar lá fora.,"Um dia, enquanto brincava com o cão, Logan foi picado por uma abelha.",Ele chorou de dor e correu para casa.,A mãe do Logan pôs gelo na picada até que se sentisse melhor.,Depois voltou a brincar com o cão.,Nunca mais se aproximou de borboletas.,1
1314,As notas do Skip na escola estavam a piorar cada vez mais.,Os pais dele pensaram em arranjar-lhe um tutor.,"No entanto, eles notaram que Skip estava a piscar muito.",Perceberam que ele precisava de óculos e não de um tutor.,Os pais do Skip decidiram não lhe dar óculos.,O Skip tem óculos e melhorou na aula.,2
1315,A família de Rae sentou-se para o almoço de domingo.,O irmão da Rae derramou acidentalmente a bebida.,O padrasto da Rae gritou e jogou o prato pelo quarto.,Rae viu a placa partir-se em milhões de pedaços.,A Rae foi buscar uma vassoura.,Rae perguntou ao irmão o nome do encanador.,1
1316,A Gina e a amiga Lisa estavam a ouvir música na garagem.,A Gina esperava que os outros amigos se juntassem a eles.,"Ela ligou-lhes, mas ninguém atendeu.",As meninas decidiram dançar para curar o tédio.,Todos se divertiram.,Gina e as amigas apagaram a música porque era chata.,1
1317,As crianças estavam muito entusiasmadas com o Natal.,Foram bons o ano todo.,Eles mandaram uma carta ao Pai Natal.,O Pai Natal respondeu por correio.,Enmarcaram as cartas e guardaram-nas durante anos.,A carta dizia que não iriam receber presentes.,1
1318,Estava a sentir-me mal.,Marquei uma consulta com o médico.,Fui ver o médico.,Ele fez uns testes.,Descobri que tinha gripe.,Disse ao médico que não precisava dos seus serviços.,1
1319,A escola do Christian estava a começar os testes de futebol.,O Christian decidiu tentar entrar para a equipa.,Ele treinava todos os dias.,Ele tentou entrar para a equipa.,O Christian odeia futebol.,O Christian entrou na equipa.,2
1320,O Tim e a Gina odiavam lavar pratos.,Cada um deles alternava a semana em que os fazia.,"Na semana passada, a Gina não conseguiu chegar ao dela.",Ela estava trabalhando mais horas do que o habitual.,A Gina estava muito feliz.,O Tim lavou os pratos para a Gina ser gentil.,2
1321,O Timmy pediu um animal de estimação à mãe.,Ela disse que não tinha dinheiro para comprar um.,"Timmy estava triste, mas ele entendeu o que a mãe disse.","No dia seguinte, o Timmy encontrou uma tartaruga no riacho.",O Timmy perguntou à mãe se podia ficar com ele como animal de estimação.,A família do Timmy tinha sopa de tartaruga.,1
1322,A Jen levou o gato Lee ao veterinário para um exame.,"O veterinário, Dr. Mike, encontrou três pulgas no Lee.",O Dr. Mike sugeriu uma imersão de pulgas à Jen.,A Jen recusou-se porque não queria que o Lee fosse mergulhado em produtos químicos.,Jen notou que o problema de pulgas de Lee piorou rapidamente.,O veterinário sugeriu um colar para pulgas para o pastor alemão da Jen.,1
1323,A Mish recebeu a mensagem dizendo que podia ir embora.,"Correu rapidamente para o carro, com as chaves na mão.","Ela sabia que tinha pouco tempo, então dirigiu rápido.","Quando chegou à estação de trem, ela olhou para o relógio.",Ela teve tempo suficiente para apanhar o comboio.,Ela virou-se e foi para casa.,1
1324,A Gina estava à procura do telemóvel no carro do pai.,Ela tinha a certeza que estaria lá.,"Mas depois de procurar por todo o lado, ela não conseguiu vê-lo.",Ela correu para dentro da casa e pegou uma lanterna.,A Gina encontrou o telemóvel dela.,A Gina foi para a cama.,1
1325,A Sarah tinha uma entrevista para um emprego.,Ela vestiu o seu melhor fato de saia e foi para a entrevista.,"Enquanto estava sentada na entrevista, Sarah notou uma corrida nas meias.","Ela estava tão concentrada na falha, que apenas resmungou as suas respostas.","Por causa das respostas dela, a Sarah não conseguiu o emprego.",Sarah conseguiu o emprego e foi elogiada por sua voz clara.,1
1326,A Linda e o namorado estavam com fome.,Ela queria comer tacos.,Ele queria comer peixe.,Ambos se sentiam poderosos e não conseguiam decidir o que comer.,A Linda e o namorado dela acabaram por ficar com as duas.,A Linda e o namorado dela não queriam comer.,1
1327,Morris compra um skate para se manter ativo.,Ele traz o skate para o parque para um dia de skate.,Ele percebe que é muito mais velho do que as outras pessoas lá.,"No entanto, eles o acolhem, e não parecem importar-se com a sua idade.",O Morris era intimidado todos os dias no parque de skate.,Os patinadores mais novos ensinaram a Morris muitos truques.,2
1328,O Ron gostava de beber muita cerveja.,O pai e a mãe eram alcoólicos.,O Ron decidiu que era melhor não beber mais.,Ele acabou por desistir depois de 6 meses.,O Ron orgulhava-se da decisão que tomou.,"No entanto, Ron ainda saía para beber com seus amigos.",1
1329,A Jane queria cabelo comprido.,Então ela deixou-o crescer durante meses e meses.,Mas tornou-se difícil cuidar dela.,"E quando era verão, o cabelo comprido fazia-a ficar muito quente.",Jane decidiu cortar o cabelo curto para o verão.,Jane amava o cabelo comprido e deixou-o crescer ainda mais.,1
1330,Alex acordou com a luz do sol.,Ela olhou para o despertador do relógio.,Ela percebeu que deve ter dormido demais!,Alex saltou da cama.,Ela estava atrasada para a escola.,Ela voltou a dormir.,1
1331,Estava a almoçar com amigos num sítio novo.,Pedi uma Coca-Cola.,Disseram-me que só tinham produtos da Pepsi.,Perguntaram-me se eu estava bem com isso.,Eu disse que não tinha problema com isso.,Eu pedi outra Coca-Cola.,1
1332,O Carl estava na Florida a desfrutar do dia em casa.,Ele estava a ver televisão e de repente apareceu um alerta.,O alerta avisa os moradores de uma possibilidade de tsunami.,O Carl ficou assustado e começou a evacuar.,O Carl conseguiu chegar a um abrigo antes da tempestade.,Ele mudou de idéia e voltou a assistir TV.,1
1333,Acordámos esta manhã com a neve a cair.,Estamos entusiasmados por a escola ter sido cancelada.,Todos foram lá fora brincar na neve.,Fizemos um boneco de neve e usamos uma cenoura para o nariz.,Tivemos um dia chato.,Encontrámos pedras para usar nos olhos e na boca.,2
1334,Um esquilo tinha estado a visitar o quintal do Joe.,Ele ia a alguns metros do Joe e depois afastava-se.,O Joe estava a tentar que ele lhe tirasse um amendoim da mão.,"Um dia, o esquilo finalmente o fez.",Joe estava muito frustrado.,O Joe estava feliz.,2
1335,O Arnold comprou uma televisão nova.,Ele pagou em dinheiro.,"Depois de algumas semanas, parou de funcionar.","Ele tentou devolvê-lo, mas tinha perdido o recibo.",Arnold não tinha permissão para devolver a televisão.,O Arnold manteve e amou a televisão.,1
1336,O Eric tinha apenas um dia de idade.,Mas ele já tinha um problema com a bebida.,O Eric acordou e gritou no bar mais próximo.,"Ele entrou no carro, meio adormecido, e foi para lá.","Em breve, ele estava bêbado e desmaiou no bar.","O Eric gostou muito desta nova pista de bowling, ele percebeu.",1
1337,A Ellie estava a dançar o mais que podia num clube novo.,"De repente, ela percebeu que sentiu uma brisa incomum.",A costura das calças dela tinha rasgado todo.,Ela rapidamente saiu da pista de dança.,A Ellie continuou a dançar.,A Ellie teve de arranjar um par de calças novas.,2
1338,"No outro dia, a conduzir para casa do trabalho, rebentou-me um pneu.",Estava chovendo e estava frio.,"Podia ter ligado para a empresa de reboques, mas escolhi não o fazer.","Em vez disso, mudei o pneu eu mesmo.","Eu estava miserável, mas economizou uma tonelada.",Fiquei infeliz por ele se ter divertido.,1
1339,Os meus sapatos ficaram incómodamente rígidos.,Fui comprar uns sapatos novos.,Tentei fazê-los entrar com o tempo.,Ainda pareciam muito rígidos para mim.,Os sapatos fizeram-me bolhas.,Eu joguei tênis feliz com meus novos e desconfortáveis sapatos.,1
1340,O Marcus estava a começar a sua primeira lição de voo.,Ele estava aprendendo a pilotar aviões pequenos.,Ele estava nervoso para pegar o avião no ar.,O instrutor ajudou-o a decolar do aeroporto.,O Marcus decidiu aprender a pilotar aviões.,O Marcus relaxava quando estavam no ar.,2
1341,O Larry decidiu ajudar os amigos a preparar uma festa.,Ele precisa de trazer uma salada para a festa.,"Larry corta tomates, alface e outros vegetais para a salada.","Quando está terminado, ele sente-se ótimo.",Larry estava feliz por poder contribuir para a festa.,O Larry decidiu ficar em casa da festa.,1
