,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
1092,Humberto voli da skače na trampolinu.,Nikada nije pao i povrijedio se.,Juče je to uradio dok je skakao.,Humberto je odlučio da se povuče iz skakanja na trampolini.,Nikada više nije pao sa trampolina.,Humberto je skakao na trampolini cijeli dan sledećeg dana.,1
1093,Matt je upoznao Tammy u noćnom klubu.,Matt i Tammy su razmijenili brojeve nakon noći.,Razgovarali su telefonom svaki dan.,Jednog dana Temi je vidjela Matta sa svojom prijateljicom Emom.,Temi je bila ljubomorna kada je videla Matta i Emmu zajedno.,Temi je mrzila da nema telefon.,1
1094,Ben nije obraćao pažnju dok je prolazio pored prozora.,Okrenuo je ruku.,Udario je kaktus koji je stajao u prozoru.,Njegova ruka je bila puna malih iglica.,Benova ruka je bila sjajna.,Benova ruka je bila bolna i morao je da izvadim sve igle.,2
1095,Janet se bojala letenja.,"Bez obzira gde je morala da ide, uvek je putovala kopnom.","Jednog dana, Janet je saznala da joj je majka bolesna.",Bila je veoma zabrinuta i najbrži način da dođem do nje je bio avion.,Janet je bila uzbuđena što će letjeti avionom.,Janet je shvatila da se konačno mora suočiti sa svojim strahom.,2
1096,Nate je bio na redu da briše pod ove nedelje.,Bio je poznati lenjak.,Odlučio je da plati cimeru da to uradi za njega.,Kompa je uzeo novac i nikada nije radio.,Nate je imao teškoća da nađe snage da se suoči sa njim.,Nate se smijao sa prijateljima zbog ponašanja svog psa.,1
1097,Elena je bila mala osoba i bila je veoma nesigurna.,Mislila je da niko neće da izađe sa njom.,"Jednog dana, upoznala je veoma finog muškarca.",Poceli su da se viđale i on je prihvatio njen uslov.,Zaprosio je Elenu nakon šest meseci.,Doveo je punogodišnju ženu na prazničnu zabavu svoje kompanije.,1
1098,"Kada je Džej saznala da je njena starija sestra trudna, bila je nervozna.","Iako je bila sretna zbog sestre, plašila se da bude teta.",Jay je znao da će biti puno odgovornosti uključeno.,"Ali onda, konačno je došla kući iz škole i vidjela svog nećaka.",Jay je mislila da je njen nećak ružan.,Džej je odmah znala da su njeni strahovi neosnovani.,2
1099,Jon je bio žedan.,Nije imao tekuću vodu u kući.,Džon je odlučio da kupi vodu u prodavnici.,"Nažalost, imao je saobraćajnu nesreću na putu.",Džon je žalio što je bio žedan.,Džon je bio srećan što je napustio kuću.,1
1100,Daria je kupila televiziju za dnevnu sobu.,Ona je imala prodavnicu koja je donela televiziju u njen dom.,"Kada je televizija stigla, Daria je bila uzbuđena.",Televizija joj je bila omiljena stvar.,Darla je upalila TV i počela da gleda film.,Darla je razbila svoj televizor greblom.,1
1101,Bijele ruže su bile Lillyin omiljeni cvijet.,Rastala ih je u svom vrtu.,Jednog dana je probuzila prst u trn.,Nije se ni usudila.,Lilly je prsta morao biti amputiran.,-Profesor je dobio infekciju i morala je da uzima antibiotike.,2
1102,Jimmyjeva majka je bila bolesna u bolnici.,Otišao ju je posjetiti u bolnicu.,Jimmy joj je donio cvijeće i čestitku.,Njena majka je bila veoma ljubazna.,Jimmy-jevoj majci je počelo da bude bolje.,Jimmy je mrzio svoju majku.,1
1103,Sammy je imao strašan bol u stomaku jedno jutro.,Ali je prisiljena da ide u školu.,"Kada je prišla autobusu, pomislila je da se vrati.",Ali je osetila da je prekasno da se predomisli.,Sjedila je na trotoaru i gledala kako autobus prolazi pored nje.,Išla je u školu i trpela je kroz bol.,2
1104,Karmen je bila spremna za put u Tanzaniju.,Uzeo je taksi do aerodroma.,Brzo je prošla kroz sigurnosnu kontrolu aerodroma.,Uhvatila je let na vreme i našla svoje mjesto.,Avion je poletio i Karmen se opustila.,Karmen je odmah izašla iz aviona.,1
1105,Sandy je živio u New Yorku.,Sandy je čula da joj se približava opasna snežna oluja.,Sandy je odlučila da osigura da je njen dom bio spreman.,"Tokom snežne oluje, nestalo je struje.",Sandy je odlučio da izađe napolje i napravi snjegovića.,Sandy je bio pripremljen.,2
1106,Quentin obično ne uživa u odlasku na poslovne događaje.,"Iako mu ne smetaju kolege, voli da bude sam.",Jednog dana odluči da prisustvuje firmičkoj zabavi.,Jeo je pomfrit da bi se oslobodio nelagodnosti.,Quentin je uživao na zabavi.,Quentin je volio da bude sa svim ljudima.,1
1107,Ja koristim Mister Spice bez natrijumskog umaka.,Na dieti sa niskim sadržajem natrija.,Pokušao sam da kupim neke boce na internetu juče.,"Računar je odbijao moju narudžbu, iako je kartica bila aktivna.",Bio sam srećan što je bilo lako da se naruči.,Konačno je prodala.,2
1108,Dan je htio da ide u školu na Noć vještica obučen kao đavo.,Bojao se da pita oca za kostim.,On je pitao svoju baku umjesto toga.,Rekla mu je da je odlazak kao đavo zlo.,Danova baka je već bila obučena kao đavo.,Dan je napravio svoj đavolski kostim.,2
1109,Franz odlučuje da bi volio biti bliže svojoj porodici.,Rezervirao je putovanje da poseti rođaka u Filadelfiji.,Franz i njegov rođak obilaze muzeje i piju kafu zajedno.,Imaju sjajnu zajedničku posetu.,Franz se zakleo da više nikada neće posjetiti rođaka.,Franz je sretan što je otišao da poseti rođaka.,2
1110,Kupio sam rogovitu žabu kad sam imao 10 godina.,Bila je u robnoj kući.,Žaba je izgledala veoma divlje.,"Pokušali smo da ga hranimo, ali nije hteo da jede.",Na kraju je rogata žaba umrla od gladi.,"Nakon nekoliko nedelja, rogata žaba je bila veoma debela.",1
1111,Danas sam prvi put sreo Nensi.,"Prije nego što je otišla, razmijenili smo brojeve telefona.","Uprkos tome što je prošla jedan trenutak, stalno mi je slala poruke.",Odlučio sam da je zovem i pitam da me prestane zvati.,Volela je da jede banane.,Nikada se više nisam čuo sa njom.,2
1112,Jučer je Kelly otišla u CVS da kupi slatkiše.,Šetala je niz prolaze da nađe ono što želi.,"Na njeno iznenađenje, srela je starog prijatelja.",Dvoje su razgovarali neko vreme.,Oboje su uhapšeni.,Prijatelj joj je kupio slatkiše.,2
1113,Donov prvi dan na dokovima je imao neke poteškoće.,Bio je nervozan oko teške mašinerije.,U jednom trenutku je bacio tešku pošiljku.,Skoro je pogodio kolege sa posla.,Don je bio sretan što nije bio nervozan na poslu.,Don je znao da će morati da se poboljša.,2
1114,Dal je trebao novac da ide na koledž.,Počeo je da vodi računovodstvo za lokalnu bandu.,"Kada su federalci upali u bandu, on je pregledavao njihove knjige.",Slučajno je ubijen u unakrsnoj vatri.,Dal je napravio lošu odluku.,Dal je napravio pametnu odluku.,1
1115,Danas je bio dan slika u školi.,Alice je bila tako uzbuđena jer joj je mama kupila novu odjeću.,"Ustala je, obučila se i mama joj je popravila kosu.",Fotograf je rekao da je veoma lijepa.,Alice se dobro osećala nakon što ju je fotograf pohvalio.,Alisa je mrgla tokom snimanja.,1
1116,Nila mama je dijagnosticirana sa stadijum četiri raka.,Nila je znala da joj mama nema još dugo vremena.,Nila je obezbedila svojoj majci dobar život do njene smrti.,Nila je imala mnogo dobrih sjećanja sa svojom mamom i bili su srećni.,Nila nije bila briga za svoju majku.,Nila je voljela svoju mamu.,2
1117,Majka je pogledala u lice svog novorođenog dečaka.,Sanjala je o zajedničkoj budućnosti.,Njen san je bio da mu pruži detinjstvo koje joj nije bilo dano.,Ona je žrtvovala vreme i energiju da bi ostvarila svoj cilj.,Dečak je patio tokom detinjstva.,Dečak je imao veoma srećno detinjstvo.,2
1118,Jessica i njeni braća su bili veoma uzbuđeni zbog Božića.,Otišli su rano da bi se rano probudili.,Probudili su se i pobegli do jelke.,Pod drvetom je bila samo jedna kutija.,Jessica se pitala da li su ustali pre rano.,Svaki od njenih braće otvorio je svoje božićne poklone.,1
1119,Jan i Kim su koristile Montesori model obrazovanja.,Kim je odlučila da oduzme sve knjige o zmajevima i fantazijama od svog deteta.,Jan je bila uznemirena što je Kim donijela ovu odluku.,Jan je tvrdio da su mašta i fantazija važni.,Jan je bacio knjige.,Jan je donijela knjige.,2
1120,Prvi dan škole sam tamo išla sa dva najbliža prijatelja.,Svi smo bili veoma nervozni.,"Kada smo stigli u školu, proverili smo listu razreda za treći razred.",Nas troje smo bili raspoređeni u istu učionicu!,Nismo mogli da verujemo svojoj sreći.,Svi smo troje bili veoma razočarani.,1
1121,Džef je bio ljut što susedov pas uvek jutros laje.,A lajanje je uvek rano probudilo Jeffa.,"Jednog dana, njegov komšija je dao svog psa.",I Jeff je bio sretan što više nije čuo lajanje.,Jeff bi konačno dobio mir i tišinu.,Jeff će nedostajati tom psu.,1
1122,Holly je pitala brata da joj stavi krema za sunčanje na leđa.,On je odvojio vreme i primenio ga vrlo pažljivo.,"Kasnije tog dana, Holly se pitala zašto se ljudi smiju.",Kasnije je shvatila da je njen brat napravio dizajn sa losionom.,Holly je vikao na brata da mu se osveti.,Holly je dala svom bratu novac kao kompenzaciju.,1
1123,Ismevao sam se ženi jer je imala noćnu lampu.,Bila je van grada par dana i ja sam otišao spavati bez nje.,"Kada sam se probudio usred noći da uzmem vodu, spotaknuo sam se.",Nisam mogao da vidim odeću na podu i dobio sam veliku modricu.,Odlučio sam da se trajno oslobodim noćne svjetiljke.,Nikada više nisam ismijavao svoju ženu i njeno noćno svjetlo.,2
1124,Ejmi je odlučila da se preseli iz Viskonsina na Floridu.,Planirala je taj potez mesecima.,Na dan selidbe se oprostila od svojih prijatelja.,Vozila je sve do Floride sama.,"Međutim, otkrila je da je Aljaska mnogo zabavna.","Međutim, iskustvo nije bilo zabavno bez njenih prijatelja.",2
1125,Kejti je otišla u kupovinu.,Našla je par super cipela.,Cipele su koštale 300 dolara.,Kupila je cipele.,Kathy je mrzila kupovinu cipela.,Osetila je kajanje kupca nakon kupovine.,2
1126,Amayah je rođendan dolazi.,Imaće pet godina.,Njena mama joj sprema princezu.,Ona je pozvala dosta svojih prijatelja iz škole.,Amayah je sretna što je princeza na njenoj zabavi.,Amayah je tužna jer ne želi čajanku.,1
1127,Dečki i ja smo danas bili na plaži.,Uzeli smo frizbi i loptu.,"Dok su se igrali u vodi, neki drugi ljudi su im se pridružili.",Bilo je super da se nađe novi prijatelj.,Stvarno sam uživao u upoznavanju novih momaka.,"Sve u svemu, bio je to sjajan dan za planinarenje.",1
1128,Bio je petak navečer pa sam odlučio da iznajmim film.,Otišao sam do Redbox da uzmem jedan.,"Nakon sat vremena odlučivanja, konačno sam izabrao Odlučene.","Došao sam kući i napravio neke grickalice, a onda otišao da stavi film u.",To je bio najbolji film koji sam gledala u dugo vremena.,Tuširao sam se i otišao na posao.,1
1129,Paula je pisala mnogo pjesama.,Njeni prijatelji su joj bili podrška iako je bilo loše.,Pozvali su je na žurku.,Paula je počela da izgovara neke reči.,Njene prijateljice su aplaudirale njenoj pesmi.,Paula je rastrgala svoju pjesmu.,1
1130,"Nakon što sam sišao iz školskog autobusa, shvatio sam da mi je telefon nestao.","Pošto je bila na servisu, odlučio sam da je otkažem.",Predstavnik za korisnike je to uradio za mene.,"Pored toga, rekao je da je bilo poziva na Jamajku.",Znao sam da je neko ukrao.,Znao sam da ce neko uskoro vratiti telefon.,1
1131,Danas je bilo Irisin peti rođendan!,Njena mama je planirala zabavu iznenađenja.,Svi njeni prijatelji su bili tamo.,Otvorila je poklone i jela kolač.,Iris se dobro zabavila na svojoj zabavi.,Iris je odlučila da više nikada ne jede kolač.,1
1132,Tina je uvek nosila crveni bikini kad je išla na plažu.,Bila je poznata po tome i svi su očekivali da je vide u jednom.,Jednog dana je upoznala svoje prijatelje u plavom bikiniju i iznenadila ih.,Nisu mogli da razumeju zašto bi nosila nešto drugo.,Sviđa im se novi bikini.,Tina prijatelji su znali kako nepredvidljiva je.,1
1133,Ted je oduvek sanjao da bude vlasnik kuće.,"Međutim, on se plašio da je to cilj koji nikada neće postići.","Jednog dana ga je otac iznenadio, rekavši da će pomoći Tedu.",Tedov otac je pomogao da podeli uplatu za kuću sa Tedom.,Ted je rekao da ne želi više da bude vlasnik kuće.,Ted je bio zahvalan svom ocu na pomoći.,2
1134,Evie je satima lutala po dvorcu.,Istražila je svaki kutak i pukotinu strukture.,Njeni nadređeni su je ispitivali o onome što je naučila.,Odgovarala je na njihova pitanja briljantno i lako.,Bila je ponosna na sebe.,Ona je u strahu pobegla.,1
1135,Ed i njegov blizanac Ethan su gledali žene na internetu.,Onda su videli profil za dvije blizanke.,Nazvali su Samija i Saru i dogovorili sastanak.,"Na njihovom sastanku, sva četvoro se divno zabavila.","Godinama kasnije, oba para su se udala.",Odlučili su da se više ne vide.,1
1136,Marko danas počinje novi posao.,Želi da izgleda dobro na prvi dan.,Marko odluči da stavi kravatu.,Njegov novi šef je impresioniran kako dobro izgleda.,Marko je sretan što je ostavio dobar utisak.,Marko je užasnut reakcijom svog šefa.,1
1137,Tim je htio da putuje preko mora.,Nikada pre nije bio u avionu.,Odlučio je da putuje avionom u Kinu.,On je stvarno uživao u letu!,Tim se zakleo da se više nikada neće ukrcati u avion.,Tim je počeo da putuje avionom.,2
1138,Lucy je imala test sutra u školi i jedva je učila.,Već je bilo kasno i morala je da ode u krevet.,Sledeće jutro škola je bila skrivena zbog snega.,Lucy je imala sreće i provela je cijeli slobodan dan učeći za test.,Lucy je uspjela na testu.,Lusi je pala na testu jer nije studirala.,1
1139,Fred je volio misteriozne romane.,Čitao je bar jednu svaki mjesec.,"Kada su njegovi prijatelji saznali, svi su mu kupili jedan za rođendan.","Ali nažalost, počeo je da se iritira zbog pažnje.",Fred je rekao prijateljima da se odmara od romanova.,Fred je osnovao klub za knjige misterioznih romana za svoje prijatelje.,1
1140,Tia je imala svoju pekaru.,"U svojoj pekari, ona je napravila predivne kolače.","Jednog dana, shvatila je da joj je ponestalo brašna iako je imala veliku narudžbu.",Zvala je po cijelom gradu i konačno je našla.,Tia je bila razočarana.,Tia je bila olakšana.,2
1141,Sara je otišla sa prijateljima u akvarel.,Platili su karte i obučili kupaće kostime.,Čekali su u redu za najveći slajd.,Sišli su niz tobogan i zabavili se.,Zakleli su se da se nikada neće vratiti.,Vratili su se sledećeg dana.,2
1142,Jeb je gradio statue od kamenja.,Napravio je jednu koja je ličila na kornjaču.,Sam je došao i srušio ga.,Jeb je počeo da plače.,Sem se nasmijao i pobjegao.,Jeb je bio uzbuđen da izgradi novu.,1
1143,Jeff ide na izlet u kišnu šumu sa svojim razredom.,Jeff je uzbuđen i jedva čeka da ode.,Kada je Džef stigao bio je veoma razočaran.,Kišna šuma nije bila uzbudljiva i nije bilo šta da se radi.,Jeff se zabavio.,Jeff je bio dosadan i uznemiren.,2
1144,Dani je bila medicinska sestra na intenzivnoj.,Jedne noći njen otac je bio jedan od njenih pacijenata.,"Dani nije htela, ali je tretirala svog oca.","Kako je on oporavio, njih dvoje su mogli da razgovaraju.",Dani nije bila iznenađena događajima tog dana.,Dani je bolje upoznala svog oca.,2
1145,Gina je bila kod svoje prijateljice Ruth.,"Devojka koju nije poznavala, nazvana Jane, se pojavila.",Jane je bila nepristojna i nadarena.,Gina je kasnije otkrila da je Jane bila sestra njenog neprijatelja Joea.,Tako da sada stalno izbegava Jane.,Tako je sretno postala prijateljica sa Jane.,1
1146,Ella je provela dan na suncu.,Zaboravila je da nanese kremu za sunčanje.,Ima gadnu opeklinu!,Ali ubrzo je nestao i pretvorio se u sunčanik.,Ella je izgledala sjajno i dobila je mnogo komplimentova.,Sledeći dan je Ela provela u kiši.,1
1147,Neil je tek stigao u Keniju.,Pridružio se safari turističkoj grupi.,Videli su sve vrste egzotičnih životinja.,Neil je snimio fotografiju za fotografijom.,-Pogodio ga je lav.,Neil je sastavio foto album kada je došao kući.,2
1148,Gina je odlučila da ispeče pite od jabuka po prvi put.,Bila je izuzetno oprezna da prati recept tačno.,"Nakon što je stavila pitu u rupu, nestrpljivo je čekala da je proba.",Ispostavilo se da je veoma ukusno!,Pa je odlučila da ga baci u smeće.,Ona je podijelila recept i pitu sa svim svojim prijateljima.,2
1149,Pablo je htio da mu se slomi čeljust.,Ali nije imao para.,Prošao je kroz ormar da vidi šta može da proda.,Našao je igračku medvjeda i prodao je za 50 centi.,Onda je kupio slatkiše.,Kupio je sok sa njim.,1
1150,Ana je iznajmila skladište za veliku zabavu.,"Dekoracije su bile super, ali nešto je nedostajalo.",Onda je Ana shvatila - da im treba disko lopta!,Iznajmila je loptu od kompanije za zabavu.,Ana je bila razočarana.,Zabava je bila sjajna.,2
1151,Oscar je krenuo u vrtić da nađe drvo koje će posaditi u dvorištu.,Teško je odlučio koje drvo da kupi.,Ima puno drveća da prođe.,"Konačno, odlučio je na drvo bonsai.",Savrseno se uklapao sa njegovim dekorima.,Uništio ga je čim je došao kući.,1
1152,U teretani je bila velika košarkaška utakmica.,Ja i moj prijatelj smo igrali u istom timu.,Igra je postala intenzivna i oba tima su na kraju bila u jednakom položaju.,Ostala su još 4 sekunde na satu i morali smo da pogodimo.,Ja sam pogodio košaru koja je pobedila u igri za naš tim.,Izašao sam sa terena i nikada se nisam osvrnuo.,1
1153,Dirk je bio dobar pijanista.,Često je nastupao u javnosti za novac.,"Tokom njegovog poslednjeg nastupa, jedan od ključeva mu se odvojio od tastature.","Završio je nastup najbolje što je mogao, ali muzika je bila loša.",Dirk je bio posramljen.,Dirku se svidelo kako zvuči.,1
1154,Eva je voljela vjeverice u dvorištu.,Počela ih je hraniti sendvičima od kikiriki maslaca.,Ubrzo su se navikli na nju.,Jedan je bio posebno prijateljski raspoložen.,Eva se bojala svih vjeverice.,Eva je mogla da mazne jednu od vjeverice.,2
1155,Andy je volio plažu.,Pitao je majku da li mogu da idu na plažu.,Njegova majka je odvela Endija na plažu.,"Na putu ka plaži, počela je da pada kiša.",Andy je mrzio plažu.,Andy je bio tužan zbog toga.,2
1156,Kupio sam slušalicu sa šipkom.,Trebao mi je jedan za mobilni.,Kofer je stigao bez šnara.,"Na sajtu piše da je kovčeg imao zagrljaj, ali nije imao traku.",Vratio sam svoj telefon.,Osećao sam se glupo.,2
1157,Prošle sedmice sam promenio plahte na krevetu.,Umorio sam se od starih.,Nove izgledaju bolje i osećaju se bolje.,Mislim da ću ih zadržati.,Drago mi je da nisu bili preskupi.,Planiram da ih isečem na trake.,1
1158,Chase je stvarno želio novu igračku.,Njegova mama ne bi kupila novu igračku za njega.,Savetovala mu je da čuva svoj džeparac.,Sačuvao je svoj džeparac.,Chase je kupio novu igračku.,Chase je pobjegao od kuće.,1
1159,Renee je bila inspirisana muzikom Eddie Van Halena.,Odlučila je da nauči da svira gitaru.,Kupila je električnu gitaru i pojačalo.,Mrzila je da pritiska konce sa prstima.,Renee je odlučila da se mora naviknuti na to.,Renee je bila srećna što je odlučila da nauči da svira bubnjeve.,1
1160,Bill je otišao na pecanje i uhvatio puno ribe.,Uhvatio ih je toliko da je morao da ih pokloni.,Njegovi susjedi su bili siromašni i bili su zahvalni Billu na ribi.,Susjedi su se konačno oporavili.,Billovi susjedi su ga tužili jer ih je osiromašio.,"Bili je dobio hleb, kao znak zahvalnosti za ribu.",2
1161,Prošle sedmice je nestalo interneta.,Moja žena i ja smo se dosadno umirali.,Sve druge opcije su mi se činile dosadnim.,Na kraju smo samo pili i pričali neko vreme.,Na kraju smo se ipak dobro zabavili.,Bili smo srećni što nemamo internet i da pijemo.,1
1162,Tim je cijeli život želeo da pravi muziku.,"Tim je vježbao cijeli dan, svaki dan.","Kada je Tim imao dovoljno pesama, nazvao je studio za snimanje.","Studio je odlučio da ga snimi, i Tim je bio sretan.",Tim je odlučio da ne voli muziku.,Tim je postao profesionalni muzičar.,2
1163,Alex je posumnjao da njegov mačak Tigger može imati buhe.,Tigger se stalno grebao dan i noć.,Alex je odveo Tiggera kod veterinara da mu postavi dijagnozu.,Veterinar je potvrdio da je Tigger zaista imao buhe.,Dali su mu lek protiv buha i sve je prošlo.,Alex je odlučio da ne da mački lek koji je propisao.,1
1164,Haley je bila mladi naučnik u poznatoj laboratoriji.,Svaki dan je naporno radila na svom aktuelnom projektu.,Jedan od njenih kolega je tajno krade njen istraživanje.,Haley je ovo otkrio kada je objavio u naučnom časopisu.,Haley se osećala kao da je izdana.,Haley je osetila da je imala divnu podršku.,1
1165,Sam je hteo da održi žurku.,Sem je pozvao sve svoje prijatelje i komšije.,Zabava je postala izuzetno divlja.,Svi gosti su napustili zabavu u ogorčenosti.,Sam je postao organizator zabava.,Sam je imao užasan mamurluk sledećeg dana.,2
1166,Kejti nije mogla da spava.,Sišla je na prstima u kuhinju.,Ona je nalila sebi čašu mlijeka.,Onda ga je zagrejala u mikrotalasnoj.,Katie ga je popila i otišla u krevet.,Katie je odlučila da baci mleko u odvod.,1
1167,Tom je pričao sa svojom ženom Becky koja je imala loš dan na poslu.,Odlučio je da joj donese omiljeno jelo kao iznenađenje.,"Na putu kući sa posla, bilo je dosta saobraćaja.","Nakon što je dobio hranu, stigao je kući mnogo kasnije nego što je planirao.",Ali sve je bilo u redu čim su se zagrlili i večerali.,"Tom je odlučio da ode u kazino, ignorisao je svoju porodicu.",1
1168,Morali su da izaberu peć za novu kuću.,Nisu mogli da odluče o određenoj marki.,Sviđa im se izdržljivost Vikinga.,Takođe im se svidela pogodba sa Thermadorom.,Više im nije bila potrebna pećnica.,Odlučili su da kupe peć Viking.,2
1169,Jasmine nije učila za veliki test iz matematike.,Mislila je da može da se samo izmisli.,Jasmine je ubrzo shvatila da je test veoma težak.,Odlučila je da vara gledajući komšijske novine.,Učitelj ju je uhvatio i dao joj kaznu.,Učitelj ju je uhvatio i pohvalio njenu domišljatost.,1
1170,Sam se preselio u Los Angeles da postane filmska zvezda.,"Nije imao mnogo novca, ali je mislio da je to jedini način.",Nakon dva meseca Sam je spavao u autu i razbio se.,Otišao je u kinesko pozorište da moli jedan dan.,Sam je imao nadu.,Sem je bio veoma depresivan.,2
1171,Ben se kasno probudio.,Ben je odlučio preskočiti doručak i otišao na posao.,Bio sam previše zauzet na poslu da bih napravio pauzu ili ručao.,"Nakon posla, Ben je bio uhvaćen u stvarno lošem saobraćaju.",Ben je bio toliko gladan da je postao bolestan.,Ben je mogao da se brzo vrati kući.,1
1172,Darren je kasnio na posao i nije mogao da nađe ključeve od auta.,Pretražio je svuda po kući.,Pitao je ženu gde su.,Rekla mu je da proveri džepove.,Darren je isključio računar.,U džepovima nije bilo ključeva.,2
1173,Imao sam intervju za posao prošle nedelje.,Prijateljica mi je pomogla da izaberem novu kravatu.,Otišli smo u prodavnicu i tražili satima.,Ja sam pronašao tri koje mi se dopadaju.,Kupio sam papučinu.,Ja sam ih sve kupio.,2
1174,Harry je volio hokej.,Odlučio je da se prijavi da igra u lokalnoj ligi.,Harry je prisustvovao selekcijama za tim.,Harry se nadao da će uspeti u timu.,Harry je onda napustio hokej tim.,"Nekoliko dana kasnije, Harry je čuo da je ušao u tim.",2
1175,Mala Sue je jahala slona u zoološkom vrtu.,"U početku joj se svidelo, ali se onda uplašila.",Pocela je da plače za majkom.,Čuvar zoološkog vrta je morao da zaustavi slona i da je dovede.,Sueina mama je odvela da ljubi kozu.,Sue je nastavila da jaše slona.,1
1176,Hannah je bila nevjerovatna umjetnica.,Oduvek je imala prirodni dar.,Odlučila je da učestvuje na umetničkom takmičenju.,"Srećom, ona je dobila glavnu nagradu.",Njeni roditelji su insistirali da je njena baka veći deo šivanja.,Njeni roditelji su bili veoma ponosni.,2
1177,Jim je izbacivao smeće.,On je skliznuo na komadu leda na pločniku.,Jim je pao na pločnik.,Jim je osetio da mu se nešto slomilo na ruci.,Jim je odlučio da se drži za ruke.,Jim je bio povređen i morao je da pozove 911.,2
1178,Mrzim da perem veš.,Ujednačavanje čarapa je užasno gubljenje vremena.,"Svaki put kad perem veš, čarape se izgube.",Umorna sam od traženja podudarnih čarapa.,Ja smatram da je pranje rublja opuštajuće.,Bacio sam sve stare čarape i kupio obične bijele čarape.,2
1179,Džejms je imao dvanaest godina i volio je hranu.,Do danas nije ni pomislio da pravi hranu.,Njegova majka mu je dozvolila da pomogne prilikom kuvanja riže za večeru.,James je naučio koliko zabavno i kreativno kuhanje može biti.,Džejms je odlučio da postane kuhar kad odraste.,James više nikada nije kuhao.,1
1180,Lee je znala da joj mama treba nove rukavice i da ih ne može priuštiti.,Tako je Li počeo da plete par.,Požurila je da ih završi do Božića.,Onda ih je predstavila svojoj majci.,Lee-ina mama je bila ponosna na svoju kćerku što je bila tako pažljiva.,Lijeva mama je bacila rukavice na Lija i napustila sobu.,1
1181,Dženifer je bila profesionalna tekstopisac u velikom gradu.,"Ona je dobro radila, ali je uvijek dobila loše komentare na svojim recenzijama.",Dženifer je saznala da je njen šef pokušavao da je sabotira!,Odlučila je da se suoči sa šefom zbog negativnih komentara.,Dženifer se zahvalila šefu na poštenju.,Jennifer je upala u njegov ured i ispravila svog šefa.,2
1182,Lorraine je igrala softball.,Bila je najbolja u svom timu.,"Jednog dana, tokom igre, ona je ozbiljno izdrmala gležanj.",Nije više mogla da svira.,Lorraine je bila oduševljena!,Lorraine je bila veoma tužna.,2
1183,Abby i Tammy su bile najbolje prijateljice.,Oboje su voljeli da rade stvari zajedno koje su bile zabavne i kreativne.,Odlučili su da zajedno naprave narukvice prijateljstva i da ih daju drugima.,"Abby je napravila pet, a Tammy još sedam.",Temi nikada nije pričala sa Ebi.,Odlučili su da zadrže narukvice za sebe.,2
1184,Sinoć je bila velika oluja.,To je isključilo struju.,Cijeli komšiluk nije imao struju.,Bilo je jako hladno i uplašili smo se.,Moraćemo da isparavamo sneg.,Onda je posle sat vremena struja ponovo došla.,2
1185,Sal je bio ljut što se njegovi roditelji selile.,Preselili su se na osmi sprat zgrade.,Mrzio je da živi tako visoko.,"Nakon što se preselio, pogledao je kroz prozor svoje sobe.",Sal je bacio jastuk kroz prozor.,Lepa slika je promijenila njegov stav.,2
1186,Lidija je sinoć imala čudan san.,Sanjala je da je u školi na testu.,Dok je radila test shvatila je da je zaboravila da obuče hlače!,Bila je toliko posramljena da je odmah pobegla iz razreda.,Lidija je željela da je san bio stvaran.,Lidija je osetila olakšanje kada je shvatila da je to bio samo san.,2
1187,Alex je trebao namirnice.,Napravila je spisak stvari koje treba da kupi.,Sakupila je svoje torbe sa platnom koje se mogu koristiti više puta.,Otišla je do prodavnice.,Alex je kupio jahtu.,Kupila je namirnice.,2
1188,Yolanda mrzi rolerkoštere.,Katie ne razume zašto.,Odlučila je da prisili Yolandu da se vozi sa njom.,Yolanda je povratila po Kati.,Katie je bila najsrećnija ikad.,Katie je žalila što je prisilila Yolandu da ide na vožnju.,2
1189,Jedna stvar koju je Tina htjela da uradi u Njujorku je da ode u štand sa hot dogovima.,Konačno je videla Nathanov štand i naručila tradicionalni.,Hrana je bila neverovatna.,"Bilo je skupo, ali je vrijedilo.",Bila je tužna zbog hot-doga.,Bila je srećna sa hot dogom.,2
1190,Temi voli da kukica.,"Božić je bio za nekoliko nedelja, a ona nije imala novca.",Dobila je ideju da uzme rezervni pramen koji je imala da napravi deku.,Onda ga je zavila za svoju unuku Lorelei.,Temi je bila tužna što nije imala poklon za dati.,Lorelei je godinama čuvala taj deku.,2
1191,Melinda je htjela da ide da gleda horor film.,Želela je da ide sama da dokaže da je hrabra.,Melinda je otišla u bioskop i kupila kartu.,Melinda se veoma uplašila dok je gledala film.,Melinda je mislila da je film bio urnebesan.,Melinda je poželela da je dovela nekoga.,2
1192,Lamar saznaje da će imati neočekivane goste jednog popodneva.,Nema hrane kod kuće da da gostima.,Odlučio je da im umjesto toga skuva čaj.,Svi njegovi gosti uživaju u čaju koji pravi.,Lamar im je dao čaj da ga ponesu kući.,Lamar je hodao do parka.,1
1193,Moja nećakinja je prijavila za posao u RMV prije dvije godine.,Dobila je posao i bila je uzbuđena.,"Rekli su joj da treba vozačku dozvolu, koju nema.",Ona je pokazala svom poslodavcu lekarsku potvrdu da ne može da vozi.,Odlučili su da je u redu da joj dozvole da radi kao sekretarica.,Imala je savršenu vozačku evidenciju.,1
